paper_title,author,author_affiliation,date,time,location,association,session_title,session_jel_code,session_chair,session_chair_affiliation,discussant_1,discussant_1_affiliation,discussant_2,discussant_2_affiliation,discussant_3,discussant_3_affiliation,discussant_4,discussant_4_affiliation,discussant_5,discussant_5_affiliation
A Dose of Managed Care: Controlling Drug Spending in Medicaid,Amanda Starc,Northwestern University,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 301",Health Economics Research Organization,Economics of the Pharmaceutical Industry: Current Issues,"I1, I1",Robert Kaestner,University of Chicago,David Molitor,University of Illinois Urbana-Champaign,Mark Duggan,Stanford University,Geoffrey Joyce,University of Southern California
A Dose of Managed Care: Controlling Drug Spending in Medicaid,David Dranove,Northwestern University,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 301",Health Economics Research Organization,Economics of the Pharmaceutical Industry: Current Issues,"I1, I1",Robert Kaestner,University of Chicago,David Molitor,University of Illinois Urbana-Champaign,Mark Duggan,Stanford University,Geoffrey Joyce,University of Southern California
A Dose of Managed Care: Controlling Drug Spending in Medicaid,Christopher Ody,Northwestern University,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 301",Health Economics Research Organization,Economics of the Pharmaceutical Industry: Current Issues,"I1, I1",Robert Kaestner,University of Chicago,David Molitor,University of Illinois Urbana-Champaign,Mark Duggan,Stanford University,Geoffrey Joyce,University of Southern California
Delegating Decision-Making to the Machine: Experimental Evidence from Health Insurance,Maria Polyakova,Stanford University,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 301",Health Economics Research Organization,Economics of the Pharmaceutical Industry: Current Issues,"I1, I1",Robert Kaestner,University of Chicago,David Molitor,University of Illinois Urbana-Champaign,Mark Duggan,Stanford University,Geoffrey Joyce,University of Southern California
Delegating Decision-Making to the Machine: Experimental Evidence from Health Insurance,Kate Bundorf,Stanford University,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 301",Health Economics Research Organization,Economics of the Pharmaceutical Industry: Current Issues,"I1, I1",Robert Kaestner,University of Chicago,David Molitor,University of Illinois Urbana-Champaign,Mark Duggan,Stanford University,Geoffrey Joyce,University of Southern California
Delegating Decision-Making to the Machine: Experimental Evidence from Health Insurance,Ming Tai-Seale,University of California-San Diego,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 301",Health Economics Research Organization,Economics of the Pharmaceutical Industry: Current Issues,"I1, I1",Robert Kaestner,University of Chicago,David Molitor,University of Illinois Urbana-Champaign,Mark Duggan,Stanford University,Geoffrey Joyce,University of Southern California
The Effect of the Credit Crunch on Output Price Dynamics: The Corporate Inventory and Liquidity Management Channel,Ryan Kim,Columbia University,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 304",International Society for Inventory Research,Heterogeneity and Aggregate Dynamics: Lessons from the Micro Data,E3,Thomas Winberry,University of Chicago,George Alessandria,University of Rochester,Ezra Oberfield,Princeton University,Monika Piazzesi,Stanford University
Growing Productivity without Growing Wages: The Micro-Level Anatomy of the Aggregate Labor Share Decline,Matthias Kehrig,Duke University,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 304",International Society for Inventory Research,Heterogeneity and Aggregate Dynamics: Lessons from the Micro Data,E3,Thomas Winberry,University of Chicago,George Alessandria,University of Rochester,Ezra Oberfield,Princeton University,Monika Piazzesi,Stanford University
Growing Productivity without Growing Wages: The Micro-Level Anatomy of the Aggregate Labor Share Decline,Nicolas Vincent,HEC Montreal,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 304",International Society for Inventory Research,Heterogeneity and Aggregate Dynamics: Lessons from the Micro Data,E3,Thomas Winberry,University of Chicago,George Alessandria,University of Rochester,Ezra Oberfield,Princeton University,Monika Piazzesi,Stanford University
The Real Effects of Credit Booms and Busts: A County-Level Analysis,Simon Gilchrist,New York University,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 304",International Society for Inventory Research,Heterogeneity and Aggregate Dynamics: Lessons from the Micro Data,E3,Thomas Winberry,University of Chicago,George Alessandria,University of Rochester,Ezra Oberfield,Princeton University,Monika Piazzesi,Stanford University
The Real Effects of Credit Booms and Busts: A County-Level Analysis,Michael Siemer,Federal Reserve Board,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 304",International Society for Inventory Research,Heterogeneity and Aggregate Dynamics: Lessons from the Micro Data,E3,Thomas Winberry,University of Chicago,George Alessandria,University of Rochester,Ezra Oberfield,Princeton University,Monika Piazzesi,Stanford University
The Real Effects of Credit Booms and Busts: A County-Level Analysis,Egon Zakrajsek,Federal Reserve Board,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 304",International Society for Inventory Research,Heterogeneity and Aggregate Dynamics: Lessons from the Micro Data,E3,Thomas Winberry,University of Chicago,George Alessandria,University of Rochester,Ezra Oberfield,Princeton University,Monika Piazzesi,Stanford University
Couples' and Singles' Savings After Retirement,Eric French,"University College London, CEPR and IFS",Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 2",Korea-America Economic Association,Topics in Empirical Industrial Organization: A Structural Approach,"D1, L0",Yoosoon Chang,Indiana University,Ami Ko,Georgetown University,Jihye Jeon,Boston University,Myongjin Kim,University of Oklahoma,Boyoung Seo,Indiana University
Couples' and Singles' Savings After Retirement,Mariacristina De Nardi,"Federal Reserve Bank of Minneapolis, University College London, CEPR and NBER",Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 2",Korea-America Economic Association,Topics in Empirical Industrial Organization: A Structural Approach,"D1, L0",Yoosoon Chang,Indiana University,Ami Ko,Georgetown University,Jihye Jeon,Boston University,Myongjin Kim,University of Oklahoma,Boyoung Seo,Indiana University
Couples' and Singles' Savings After Retirement,John Bailey Jones,Federal Reserve Bank of Richmond,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 2",Korea-America Economic Association,Topics in Empirical Industrial Organization: A Structural Approach,"D1, L0",Yoosoon Chang,Indiana University,Ami Ko,Georgetown University,Jihye Jeon,Boston University,Myongjin Kim,University of Oklahoma,Boyoung Seo,Indiana University
Couples' and Singles' Savings After Retirement,Rory McGee,University College London and IFS,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 2",Korea-America Economic Association,Topics in Empirical Industrial Organization: A Structural Approach,"D1, L0",Yoosoon Chang,Indiana University,Ami Ko,Georgetown University,Jihye Jeon,Boston University,Myongjin Kim,University of Oklahoma,Boyoung Seo,Indiana University
Endogenous and Selective Service Choices After Airline Mergers,Andrew Sweeting,University of Maryland and NBER,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 2",Korea-America Economic Association,Topics in Empirical Industrial Organization: A Structural Approach,"D1, L0",Yoosoon Chang,Indiana University,Ami Ko,Georgetown University,Jihye Jeon,Boston University,Myongjin Kim,University of Oklahoma,Boyoung Seo,Indiana University
Endogenous and Selective Service Choices After Airline Mergers,Sophia Li,Uber,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 2",Korea-America Economic Association,Topics in Empirical Industrial Organization: A Structural Approach,"D1, L0",Yoosoon Chang,Indiana University,Ami Ko,Georgetown University,Jihye Jeon,Boston University,Myongjin Kim,University of Oklahoma,Boyoung Seo,Indiana University
Endogenous and Selective Service Choices After Airline Mergers,Joe Mazur,Purdue University,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 2",Korea-America Economic Association,Topics in Empirical Industrial Organization: A Structural Approach,"D1, L0",Yoosoon Chang,Indiana University,Ami Ko,Georgetown University,Jihye Jeon,Boston University,Myongjin Kim,University of Oklahoma,Boyoung Seo,Indiana University
Endogenous and Selective Service Choices After Airline Mergers,Yongjoon Park,University of Maryland,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 2",Korea-America Economic Association,Topics in Empirical Industrial Organization: A Structural Approach,"D1, L0",Yoosoon Chang,Indiana University,Ami Ko,Georgetown University,Jihye Jeon,Boston University,Myongjin Kim,University of Oklahoma,Boyoung Seo,Indiana University
Endogenous and Selective Service Choices After Airline Mergers,Jun Zhang,University of Maryland,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 2",Korea-America Economic Association,Topics in Empirical Industrial Organization: A Structural Approach,"D1, L0",Yoosoon Chang,Indiana University,Ami Ko,Georgetown University,Jihye Jeon,Boston University,Myongjin Kim,University of Oklahoma,Boyoung Seo,Indiana University
Wholesale Market Power and the Limited Profitability of Retail Zone Pricing,Katja Seim,University of Pennsylvania and NBER,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 2",Korea-America Economic Association,Topics in Empirical Industrial Organization: A Structural Approach,"D1, L0",Yoosoon Chang,Indiana University,Ami Ko,Georgetown University,Jihye Jeon,Boston University,Myongjin Kim,University of Oklahoma,Boyoung Seo,Indiana University
Wholesale Market Power and the Limited Profitability of Retail Zone Pricing,Eugenio Miravete,University of Texas-Austin,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 2",Korea-America Economic Association,Topics in Empirical Industrial Organization: A Structural Approach,"D1, L0",Yoosoon Chang,Indiana University,Ami Ko,Georgetown University,Jihye Jeon,Boston University,Myongjin Kim,University of Oklahoma,Boyoung Seo,Indiana University
Wholesale Market Power and the Limited Profitability of Retail Zone Pricing,Jeff Thurk,University of Notre Dame,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 2",Korea-America Economic Association,Topics in Empirical Industrial Organization: A Structural Approach,"D1, L0",Yoosoon Chang,Indiana University,Ami Ko,Georgetown University,Jihye Jeon,Boston University,Myongjin Kim,University of Oklahoma,Boyoung Seo,Indiana University
Mortgage Pricing and Monetary Policy,Alessandro Gavazza,London School of Economics,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 2",Korea-America Economic Association,Topics in Empirical Industrial Organization: A Structural Approach,"D1, L0",Yoosoon Chang,Indiana University,Ami Ko,Georgetown University,Jihye Jeon,Boston University,Myongjin Kim,University of Oklahoma,Boyoung Seo,Indiana University
"Mobility, Entrepreneurship, and Knowledge of Noncompete Laws: Evidence from an Information Experiment",J. J. Prescott,University of Michigan,Jan. 5 2019,10:15 AM - 12:15 PM,"Hyatt Regency Atlanta, Hanover C",Labor and Employment Relations Association,Regulating Employer Market Power,J4,Aaron J. Sojourner,University of Minnesota,Ryan Nunn,Brookings Institution,Victor Bennett,Duke University
"Mobility, Entrepreneurship, and Knowledge of Noncompete Laws: Evidence from an Information Experiment",Evan Starr,University of Maryland,Jan. 5 2019,10:15 AM - 12:15 PM,"Hyatt Regency Atlanta, Hanover C",Labor and Employment Relations Association,Regulating Employer Market Power,J4,Aaron J. Sojourner,University of Minnesota,Ryan Nunn,Brookings Institution,Victor Bennett,Duke University
Monopsony Power in United States Labor Markets,Benjamin Lipsius,University of Michigan,Jan. 5 2019,10:15 AM - 12:15 PM,"Hyatt Regency Atlanta, Hanover C",Labor and Employment Relations Association,Regulating Employer Market Power,J4,Aaron J. Sojourner,University of Minnesota,Ryan Nunn,Brookings Institution,Victor Bennett,Duke University
Anticompetitive Mergers in Labor Markets,Ioana Elena Marinescu,University of Pennsylvania,Jan. 5 2019,10:15 AM - 12:15 PM,"Hyatt Regency Atlanta, Hanover C",Labor and Employment Relations Association,Regulating Employer Market Power,J4,Aaron J. Sojourner,University of Minnesota,Ryan Nunn,Brookings Institution,Victor Bennett,Duke University
Anticompetitive Mergers in Labor Markets,Herbert Hovenkamp,University of Pennsylvania,Jan. 5 2019,10:15 AM - 12:15 PM,"Hyatt Regency Atlanta, Hanover C",Labor and Employment Relations Association,Regulating Employer Market Power,J4,Aaron J. Sojourner,University of Minnesota,Ryan Nunn,Brookings Institution,Victor Bennett,Duke University
Antitrust Remedies for Labor Market Power,Suresh Naidu,Columbia University,Jan. 5 2019,10:15 AM - 12:15 PM,"Hyatt Regency Atlanta, Hanover C",Labor and Employment Relations Association,Regulating Employer Market Power,J4,Aaron J. Sojourner,University of Minnesota,Ryan Nunn,Brookings Institution,Victor Bennett,Duke University
Antitrust Remedies for Labor Market Power,Eric Posner,University of Chicago,Jan. 5 2019,10:15 AM - 12:15 PM,"Hyatt Regency Atlanta, Hanover C",Labor and Employment Relations Association,Regulating Employer Market Power,J4,Aaron J. Sojourner,University of Minnesota,Ryan Nunn,Brookings Institution,Victor Bennett,Duke University
Paid Family Leave and Employer Skill Demand: Evidence from Job Postings,Marcus Dillender,W.E. Upjohn Institute for Employment Research,Jan. 5 2019,10:15 AM - 12:15 PM,"Hyatt Regency Atlanta, Hanover B",Labor and Employment Relations Association,Worker and Employer Responses to Paid Family Leave Policies,J0,Brad Hershbein,W.E. Upjohn Institute for Employment Research,Eric Chyn,University of Virginia,Tanya Byker,Middlebury College
Paid Family Leave and Employer Skill Demand: Evidence from Job Postings,Brad Hershbein,W.E. Upjohn Institute for Employment Research,Jan. 5 2019,10:15 AM - 12:15 PM,"Hyatt Regency Atlanta, Hanover B",Labor and Employment Relations Association,Worker and Employer Responses to Paid Family Leave Policies,J0,Brad Hershbein,W.E. Upjohn Institute for Employment Research,Eric Chyn,University of Virginia,Tanya Byker,Middlebury College
The Long-Run Effects of Wage Replacement and Job Protection: Evidence from Two Maternity Leave Reforms in Great Britain,Jenna Stearns,University of California-Davis,Jan. 5 2019,10:15 AM - 12:15 PM,"Hyatt Regency Atlanta, Hanover B",Labor and Employment Relations Association,Worker and Employer Responses to Paid Family Leave Policies,J0,Brad Hershbein,W.E. Upjohn Institute for Employment Research,Eric Chyn,University of Virginia,Tanya Byker,Middlebury College
The Effect of Maternity Leave Extensions on Firms and Coworkers,Yana Gallen,University of Chicago,Jan. 5 2019,10:15 AM - 12:15 PM,"Hyatt Regency Atlanta, Hanover B",Labor and Employment Relations Association,Worker and Employer Responses to Paid Family Leave Policies,J0,Brad Hershbein,W.E. Upjohn Institute for Employment Research,Eric Chyn,University of Virginia,Tanya Byker,Middlebury College
Unequal Access to Paid Family Leave: The Role of Employers,Sarah H. Bana,University of California-Santa Barbara,Jan. 5 2019,10:15 AM - 12:15 PM,"Hyatt Regency Atlanta, Hanover B",Labor and Employment Relations Association,Worker and Employer Responses to Paid Family Leave Policies,J0,Brad Hershbein,W.E. Upjohn Institute for Employment Research,Eric Chyn,University of Virginia,Tanya Byker,Middlebury College
Unequal Access to Paid Family Leave: The Role of Employers,Kelly Bedard,University of California-Santa Barbara,Jan. 5 2019,10:15 AM - 12:15 PM,"Hyatt Regency Atlanta, Hanover B",Labor and Employment Relations Association,Worker and Employer Responses to Paid Family Leave Policies,J0,Brad Hershbein,W.E. Upjohn Institute for Employment Research,Eric Chyn,University of Virginia,Tanya Byker,Middlebury College
Unequal Access to Paid Family Leave: The Role of Employers,Maya Rossin-Slater,Stanford University,Jan. 5 2019,10:15 AM - 12:15 PM,"Hyatt Regency Atlanta, Hanover B",Labor and Employment Relations Association,Worker and Employer Responses to Paid Family Leave Policies,J0,Brad Hershbein,W.E. Upjohn Institute for Employment Research,Eric Chyn,University of Virginia,Tanya Byker,Middlebury College
Unequal Access to Paid Family Leave: The Role of Employers,Jenna Stearns,University of California-Davis,Jan. 5 2019,10:15 AM - 12:15 PM,"Hyatt Regency Atlanta, Hanover B",Labor and Employment Relations Association,Worker and Employer Responses to Paid Family Leave Policies,J0,Brad Hershbein,W.E. Upjohn Institute for Employment Research,Eric Chyn,University of Virginia,Tanya Byker,Middlebury College
Earning Capacity in the Quantity Dimension: The State of the Science,Stephen Horner,Economic Consultant,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 4",National Association of Forensic Economics,Accounting for Earnings Capacity and Worklife Expectancy,"K1, J2",A. Frank Adams III,Adams Economic Consulting,William G. Brandt,Brandt Forensic Economics,William Rogers,John Ward Economics,Edward Foster,University of Minnesota
Earning Capacity in the Quantity Dimension: The State of the Science,Frank Slesnick,Bellarmine University,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 4",National Association of Forensic Economics,Accounting for Earnings Capacity and Worklife Expectancy,"K1, J2",A. Frank Adams III,Adams Economic Consulting,William G. Brandt,Brandt Forensic Economics,William Rogers,John Ward Economics,Edward Foster,University of Minnesota
Earning Capacity in the Quantity Dimension: The State of the Science,Michele Angerstein-Gaines,Economic Consultant,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 4",National Association of Forensic Economics,Accounting for Earnings Capacity and Worklife Expectancy,"K1, J2",A. Frank Adams III,Adams Economic Consulting,William G. Brandt,Brandt Forensic Economics,William Rogers,John Ward Economics,Edward Foster,University of Minnesota
An Econometric Model of Worklife Expectancy and Normative Retirement,Scott Dale Gilbert,Southern Illinois University-Carbondale,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 4",National Association of Forensic Economics,Accounting for Earnings Capacity and Worklife Expectancy,"K1, J2",A. Frank Adams III,Adams Economic Consulting,William G. Brandt,Brandt Forensic Economics,William Rogers,John Ward Economics,Edward Foster,University of Minnesota
An Overview of Refinements to the SCK Worklife Methodology,Gary R. Skoog,"Legal Econometrics, Inc",Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 4",National Association of Forensic Economics,Accounting for Earnings Capacity and Worklife Expectancy,"K1, J2",A. Frank Adams III,Adams Economic Consulting,William G. Brandt,Brandt Forensic Economics,William Rogers,John Ward Economics,Edward Foster,University of Minnesota
An Overview of Refinements to the SCK Worklife Methodology,James E. Ciecka,DePaul University,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 4",National Association of Forensic Economics,Accounting for Earnings Capacity and Worklife Expectancy,"K1, J2",A. Frank Adams III,Adams Economic Consulting,William G. Brandt,Brandt Forensic Economics,William Rogers,John Ward Economics,Edward Foster,University of Minnesota
An Overview of Refinements to the SCK Worklife Methodology,Kurt V. Krueger,John Ward Economics,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 4",National Association of Forensic Economics,Accounting for Earnings Capacity and Worklife Expectancy,"K1, J2",A. Frank Adams III,Adams Economic Consulting,William G. Brandt,Brandt Forensic Economics,William Rogers,John Ward Economics,Edward Foster,University of Minnesota
Does the District 2012 Income Tax Policy Increase Tax Revenue? Evidence from a Regression Discontinuity Design,Amira Alghumgham,Howard University,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, M104",National Economic Association,Household Behavior and Public Policy,"R2, H2",Charlotte Otabor,District of Columbia Government,Bradley Hardy,American University,Ejindu Ume,Miami University,Linda Loubert,Morgan State University,Haydar Kurban,Howard University
Does Affordable Housing Participation Reduce Default and Prepayment? The Case for the Montgomery County MPDU Program,Adji Fatou Diagne,U.S. Census Bureau,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, M104",National Economic Association,Household Behavior and Public Policy,"R2, H2",Charlotte Otabor,District of Columbia Government,Bradley Hardy,American University,Ejindu Ume,Miami University,Linda Loubert,Morgan State University,Haydar Kurban,Howard University
"Amenity Migration within a Millennial City Evidence from Washington DC Tax Data, 2005-2014",Charlotte Otabor,U.S. Office of the Chief Financial Officer,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, M104",National Economic Association,Household Behavior and Public Policy,"R2, H2",Charlotte Otabor,District of Columbia Government,Bradley Hardy,American University,Ejindu Ume,Miami University,Linda Loubert,Morgan State University,Haydar Kurban,Howard University
"Amenity Migration within a Millennial City Evidence from Washington DC Tax Data, 2005-2014",Haydar Kurban,Howard University,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, M104",National Economic Association,Household Behavior and Public Policy,"R2, H2",Charlotte Otabor,District of Columbia Government,Bradley Hardy,American University,Ejindu Ume,Miami University,Linda Loubert,Morgan State University,Haydar Kurban,Howard University
"Amenity Migration within a Millennial City Evidence from Washington DC Tax Data, 2005-2014",Benoit Schmutz,Ecole Polytechnique,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, M104",National Economic Association,Household Behavior and Public Policy,"R2, H2",Charlotte Otabor,District of Columbia Government,Bradley Hardy,American University,Ejindu Ume,Miami University,Linda Loubert,Morgan State University,Haydar Kurban,Howard University
Payday Lending and the Unbanked Households,Lakitquana Leal,U.S. Census Bureau,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, M104",National Economic Association,Household Behavior and Public Policy,"R2, H2",Charlotte Otabor,District of Columbia Government,Bradley Hardy,American University,Ejindu Ume,Miami University,Linda Loubert,Morgan State University,Haydar Kurban,Howard University
What Is the Impact of Successful Cyberattacks on Target Firms?,Shinichi Kamiya,Nanyang Technological University,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 403",Peace Science Society International,"Media Coverage, Alternative Facts, War and Cyberwarfare","F5, H8",Carlos Seiglie,Rutgers University,Solomon W. Polachek,State University of New York-Binghamton,David Slichter,State University of New York-Binghamton,Carmen Carrion Flores,Syracuse University,Phanindra V. Wunnava,Middlebury College & IZA
What Is the Impact of Successful Cyberattacks on Target Firms?,Jun-Koo Kang,Nanyang Technological University,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 403",Peace Science Society International,"Media Coverage, Alternative Facts, War and Cyberwarfare","F5, H8",Carlos Seiglie,Rutgers University,Solomon W. Polachek,State University of New York-Binghamton,David Slichter,State University of New York-Binghamton,Carmen Carrion Flores,Syracuse University,Phanindra V. Wunnava,Middlebury College & IZA
What Is the Impact of Successful Cyberattacks on Target Firms?,Jungmin Kim,Hong Kong Polytechnic University,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 403",Peace Science Society International,"Media Coverage, Alternative Facts, War and Cyberwarfare","F5, H8",Carlos Seiglie,Rutgers University,Solomon W. Polachek,State University of New York-Binghamton,David Slichter,State University of New York-Binghamton,Carmen Carrion Flores,Syracuse University,Phanindra V. Wunnava,Middlebury College & IZA
What Is the Impact of Successful Cyberattacks on Target Firms?,Andreas Milidonis,University of Cyprus,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 403",Peace Science Society International,"Media Coverage, Alternative Facts, War and Cyberwarfare","F5, H8",Carlos Seiglie,Rutgers University,Solomon W. Polachek,State University of New York-Binghamton,David Slichter,State University of New York-Binghamton,Carmen Carrion Flores,Syracuse University,Phanindra V. Wunnava,Middlebury College & IZA
What Is the Impact of Successful Cyberattacks on Target Firms?,René Stulz,Ohio State University,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 403",Peace Science Society International,"Media Coverage, Alternative Facts, War and Cyberwarfare","F5, H8",Carlos Seiglie,Rutgers University,Solomon W. Polachek,State University of New York-Binghamton,David Slichter,State University of New York-Binghamton,Carmen Carrion Flores,Syracuse University,Phanindra V. Wunnava,Middlebury College & IZA
War of the Waves: Radio and Resistance During World War II,Stefano Gagliarducci,University of Rome,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 403",Peace Science Society International,"Media Coverage, Alternative Facts, War and Cyberwarfare","F5, H8",Carlos Seiglie,Rutgers University,Solomon W. Polachek,State University of New York-Binghamton,David Slichter,State University of New York-Binghamton,Carmen Carrion Flores,Syracuse University,Phanindra V. Wunnava,Middlebury College & IZA
War of the Waves: Radio and Resistance During World War II,Massimiliano Gaetano Onorato,University of Bologna,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 403",Peace Science Society International,"Media Coverage, Alternative Facts, War and Cyberwarfare","F5, H8",Carlos Seiglie,Rutgers University,Solomon W. Polachek,State University of New York-Binghamton,David Slichter,State University of New York-Binghamton,Carmen Carrion Flores,Syracuse University,Phanindra V. Wunnava,Middlebury College & IZA
War of the Waves: Radio and Resistance During World War II,Francesco Sobbrio,Guido Carli University (LUISS ),Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 403",Peace Science Society International,"Media Coverage, Alternative Facts, War and Cyberwarfare","F5, H8",Carlos Seiglie,Rutgers University,Solomon W. Polachek,State University of New York-Binghamton,David Slichter,State University of New York-Binghamton,Carmen Carrion Flores,Syracuse University,Phanindra V. Wunnava,Middlebury College & IZA
War of the Waves: Radio and Resistance During World War II,Guido Tabellini,Bocconi University,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 403",Peace Science Society International,"Media Coverage, Alternative Facts, War and Cyberwarfare","F5, H8",Carlos Seiglie,Rutgers University,Solomon W. Polachek,State University of New York-Binghamton,David Slichter,State University of New York-Binghamton,Carmen Carrion Flores,Syracuse University,Phanindra V. Wunnava,Middlebury College & IZA
"Facts, Alternative Facts, and Fact Checking in Times of Post-Truth Politics",Oscar David Barrera Rodriguez,Paris School of Economics,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 403",Peace Science Society International,"Media Coverage, Alternative Facts, War and Cyberwarfare","F5, H8",Carlos Seiglie,Rutgers University,Solomon W. Polachek,State University of New York-Binghamton,David Slichter,State University of New York-Binghamton,Carmen Carrion Flores,Syracuse University,Phanindra V. Wunnava,Middlebury College & IZA
"Facts, Alternative Facts, and Fact Checking in Times of Post-Truth Politics",Sergei Guriev,Sciences Po,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 403",Peace Science Society International,"Media Coverage, Alternative Facts, War and Cyberwarfare","F5, H8",Carlos Seiglie,Rutgers University,Solomon W. Polachek,State University of New York-Binghamton,David Slichter,State University of New York-Binghamton,Carmen Carrion Flores,Syracuse University,Phanindra V. Wunnava,Middlebury College & IZA
"Facts, Alternative Facts, and Fact Checking in Times of Post-Truth Politics",Emeric Henry,Sciences Po,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 403",Peace Science Society International,"Media Coverage, Alternative Facts, War and Cyberwarfare","F5, H8",Carlos Seiglie,Rutgers University,Solomon W. Polachek,State University of New York-Binghamton,David Slichter,State University of New York-Binghamton,Carmen Carrion Flores,Syracuse University,Phanindra V. Wunnava,Middlebury College & IZA
"Facts, Alternative Facts, and Fact Checking in Times of Post-Truth Politics",Ekaterina Zhuravskaya,Paris School of Economics,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 403",Peace Science Society International,"Media Coverage, Alternative Facts, War and Cyberwarfare","F5, H8",Carlos Seiglie,Rutgers University,Solomon W. Polachek,State University of New York-Binghamton,David Slichter,State University of New York-Binghamton,Carmen Carrion Flores,Syracuse University,Phanindra V. Wunnava,Middlebury College & IZA
Insecurity and Industrial Organization: Evidence from Afghanistan,Joshua Evan Blumenstock,University of California-Berkeley,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 403",Peace Science Society International,"Media Coverage, Alternative Facts, War and Cyberwarfare","F5, H8",Carlos Seiglie,Rutgers University,Solomon W. Polachek,State University of New York-Binghamton,David Slichter,State University of New York-Binghamton,Carmen Carrion Flores,Syracuse University,Phanindra V. Wunnava,Middlebury College & IZA
Insecurity and Industrial Organization: Evidence from Afghanistan,Tarek Ghani,Washington University-St. Louis,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 403",Peace Science Society International,"Media Coverage, Alternative Facts, War and Cyberwarfare","F5, H8",Carlos Seiglie,Rutgers University,Solomon W. Polachek,State University of New York-Binghamton,David Slichter,State University of New York-Binghamton,Carmen Carrion Flores,Syracuse University,Phanindra V. Wunnava,Middlebury College & IZA
