"first_name","author","paper_title","author_affiliation","date","time","location","association","session_title","session_jel_code","session_chair","session_chair_affiliation","discussant_1","discussant_1_affiliation","discussant_2","discussant_2_affiliation","discussant_3","discussant_3_affiliation","discussant_4","discussant_4_affiliation","discussant_5","discussant_5_affiliation","firstname","total_male","total_female","prob_male","prob_female","total_names","male_75","female_75","male_95","female_95"
"John","John Leahy","Rationally Inattentive Behavior: Characterizing and Generalizing Shannon Entropy","University of Michigan","Jan. 6 2018","10:15 AM - 12:15 PM","Marriott Philadelphia Downtown, Grand Ballroom Salon C","American Economic Association","Rational Inattention with Alternative Cost Functions","D8, D1",NA,NA,"Tommaso Denti","Princeton University","Jakub Steiner","CERGE-EI","Filip Matejka","CERGE-EI","Philipp Strack","University of California-Berkeley","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John Zhou","Global Portfolio Diversification for Long-horizon Investors","Harvard University","Jan. 7 2018","10:15 AM - 12:15 PM","Loews Philadelphia, Regency Ballroom C2","American Finance Association","Portfolio Choice and Asset Allocation of Households and Long-Term Investors","G1",NA,NA,"Jules van Binsbergen","University of Pennsylvania","Christian Lundblad","University of North Carolina-Chapel Hill","Joshua Rauh","Stanford University","Clemens Sialm","University of Texas-Austin and NBER","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John P. Rust","A Dynamic Model of Vehicle Ownership, Type Choice, and Usage","University of Maryland","Jan. 6 2018","8:00 AM - 10:00 AM","Marriott Philadelphia Downtown, Meeting Room 405","Econometric Society","Firm Responses to Incentives and Regulation","L2, L5",NA,NA,"Matthew Carl Weinberg","Drexel University","Brian McManus","University of North Carolina-Chapel Hill","Yao Luo","University of Toronto","Marc Rysman","Boston University","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John S. Earle","High Growth Entrepreneurship","George Mason University","Jan. 6 2018","10:15 AM - 12:15 PM","Pennsylvania Convention Center, 106-A","Society of Government Economists","Job Flows","J0",NA,NA,"Jamin Speer","University of Memphis","Marinos Tsigas","U.S. International Trade Commission","Sabrina Wulff Pabilonia","U.S. Bureau of Labor Statistics","Ryan Decker","Federal Reserve Board","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John S. Earle","Productivity Dispersion: Misallocation or Adjustment Frictions?","George Mason University","Jan. 7 2018","8:00 AM - 10:00 AM","Marriott Philadelphia Downtown, Grand Ballroom Salon D","Association for Comparative Economic Studies","Firm Dynamics, Productivity and Allocation of Resources","D2, O4",NA,NA,"Joep Konings","KU Leuven","John Bonin","Wesleyan University","Josef Brada","Arizona State University","John Giles","World Bank","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John Haltiwanger","Is the Gig Economy Growing? Divergent Trends in Alternative Self-employment Series","University of Maryland","Jan. 5 2018","10:15 AM - 12:15 PM","Pennsylvania Convention Center, 202-B","Labor and Employment Relations Association","New Evidence on the Prevalence and Implications of Contract Work","J0, A1",NA,NA,"Arindrajit Dube","University of Massachusetts-Amherst","Alexandre Mas","Princeton University","Barbara Robles","Federal Reserve Board","","","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John B. Davis","Agent-based Modeling’s Open Methodology Approach: Simulation, Reflexivity, and Abduction","Marquette University and University of Amsterdam","Jan. 7 2018","8:00 AM - 10:00 AM","Loews Philadelphia, Howe","History of Economics Society","Physics and Financial Economics: New Transfers and New Relations","B4, G0",NA,NA,"Alan Kirman","University of Aix-Marseille III and EHESS","Marcel Boumans","Utrecht University","Emmanuel Haven","University of Leicester","Xavier Gabaix","Harvard University","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John Voorheis","Air Quality, Human Capital Formation and the Long-term Effects of Environmental Inequality at Birth","U.S. Census Bureau","Jan. 6 2018","2:30 PM - 4:30 PM","Pennsylvania Convention Center, 204-B","Association of Environmental and Resource Economists","Air Pollution, Sorting and Human Capital","Q5",NA,NA,"Christopher Timmins","Duke University","Tom Chang","University of Southern California","Reed Walker","University of California-Berkeley","Sefi Roth","London School of Economics","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John Tsoukalas","News Shocks Under Financial Frictions","University of Glasgow","Jan. 7 2018","1:00 PM - 3:00 PM","Pennsylvania Convention Center, 203-B","American Economic Association","News, Information and the Business Cycle","E3",NA,NA,"","","","","","","","","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John S. Earle","Political Connections and Economic Outcomes: Oligarchs and the Orange Revolution","George Mason University","Jan. 7 2018","10:15 AM - 12:15 PM","Marriott Philadelphia Downtown, Grand Ballroom Salon D","Association for Comparative Economic Studies","The Uneasy Path to Becoming a ‘Normal Country’: Effect of Transition on People and Firms in Ukraine","P3, O5",NA,NA,"Richard Ericson","East Carolina University","Russell Pittman","U.S. Department of Justice","John S. Earle","George Mason University","Olena Nizalova","University of Kent","Oleksandr Shepotylo","University of Kent","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John D. Singleton","School Boards and Student Segregation","Duke University","Jan. 5 2018","2:30 PM - 4:30 PM","Pennsylvania Convention Center, 106-B","Econometric Society","Economics of Education","I21",NA,NA,"Stephen B. Billings","University of North Carolina-Charlotte","Judd Benjamin Kessler","University of Pennsylvania","Manuel Bagues","Aalto University, CEPR and IZA","Sally Hudson","University of Virginia","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"Jonas","Jonas D.M. Fisher","Forward Guidance and Macroeconomic Outcomes Since the Financial Crisis","Federal Reserve Bank of Chicago","Jan. 6 2018","10:15 AM - 12:15 PM","Pennsylvania Convention Center, 107-B","American Economic Association","Empirical Analyses of Monetary and Credit Policies","E5",NA,NA,"Annette Vissing-Jorgensen","University of California-Berkeley","Valerie Ramey","University of California-San Diego","Ricardo Reis","London School of Economics","Refet Gurkaynak","Bilkent University","","","JONAS",63,0,1,0,63,1,0,1,0
"Jonas","Jonas Cederlof","Consequences of Mandatory Advance Layoff Notice for Workers and Firms","Uppsala University","Jan. 5 2018","8:00 AM - 10:00 AM","Pennsylvania Convention Center, 203-B","American Economic Association","Designing Unemployment Insurance","J6, H2",NA,NA,"Juan Francisco Jimeno","Bank of Spain","Jeffrey Smith","University of Michigan","Ioana Elena Marinescu","University of Chicago","Pauline Leung","Cornell University","","","JONAS",63,0,1,0,63,1,0,1,0
"Jonathan","Jonathan Wright","Optimal Seasonal Filtering","Johns Hopkins University","Jan. 6 2018","2:30 PM - 4:30 PM","Marriott Philadelphia Downtown, Independence Ballroom II","Econometric Society","Recent Developments in Applied Macro-econometrics","A1",NA,NA,"","","","","","","","","","","JONATHAN",2402,2,0.999168,0.0008319,2404,1,0,1,0
"Jonathan","Jonathan Pogach","The Competitive Effects of Large Banks on Community Banks","Federal Deposit Insurance Corporation","Jan. 5 2018","8:00 AM - 10:00 AM","Pennsylvania Convention Center, 106-A","Society of Government Economists","Empirical Studies of Bank Deposits and Bank Lending","G1",NA,NA,"Emily Johnston-Ross","Federal Deposit Insurance Corporation","Justin Vitanza","Temple University","Alexander Ufier","Federal Deposit Insurance Corporation","Mark Kutzbach","Federal Deposit Insurance Corporation","","","JONATHAN",2402,2,0.999168,0.0008319,2404,1,0,1,0
"Jonathan","Jonathan Wright","Interest Rate Conundrums in the Twenty-first Century","Johns Hopkins University","Jan. 6 2018","8:00 AM - 10:00 AM","Pennsylvania Convention Center, 112-A","American Economic Association","Monetary Policy and Financial Intermediation","E5, G2",NA,NA,"Helene Rey","London Business School","Christopher Palmer","Massachusetts Institute of Technology","Adi Sunderam","Harvard University","Eric Swanson","University of California-Irvine","","","JONATHAN",2402,2,0.999168,0.0008319,2404,1,0,1,0
"Jonathan","Jonathan Cohn","Credit Ratings: Strategic Issuer Disclosure and Optimal Screening","University of Texas-Austin","Jan. 6 2018","10:15 AM - 12:15 PM","Loews Philadelphia, Regency Ballroom C2","American Finance Association","Corporate Disclosure and Accounting","G3",NA,NA,"Edwige Cheynel","Columbia University","Davide Cianciaruso","Northwestern University","Mirko Heinle","University of Pennsylvania","","","","","JONATHAN",2402,2,0.999168,0.0008319,2404,1,0,1,0
"Jonathan","Jonathan V. Hall","Labor Market Equilibration: Evidence from Uber","Uber Technologies","Jan. 6 2018","2:30 PM - 4:30 PM","Marriott Philadelphia Downtown, Liberty Ballroom Salon A","American Economic Association","Advances in Big Data Research in Economics","J0, E2",NA,NA,"","","","","","","","","","","JONATHAN",2402,2,0.999168,0.0008319,2404,1,0,1,0
"Jonathan","Jonathan A. Lanning","Prejudice in Discretionary Market Transactions: The Case of Markup Disparity in Indirect Auto Lending","U.S. Consumer Financial Protection Bureau","Jan. 5 2018","10:15 AM - 12:15 PM","Pennsylvania Convention Center, 106-A","Society of Government Economists","Policy and Distributional Impacts","J0",NA,NA,"Robert Adams","Federal Reserve Board","Andrew Shephard","University of Pennsylvania","Ami Ko","Georgetown University","Wenhua Di","Federal Reserve Bank of Dallas","","","JONATHAN",2402,2,0.999168,0.0008319,2404,1,0,1,0
"Jonathan","Jonathan Levav","Early Releases and Recidivism","Stanford University","Jan. 6 2018","10:15 AM - 12:15 PM","Pennsylvania Convention Center, 104-A","American Economic Association","Economics of Crime","K4",NA,NA,"","","","","","","","","","","JONATHAN",2402,2,0.999168,0.0008319,2404,1,0,1,0
"Jonathan","Jonathan Talmi","Starting From a Blank Page? Semantic Similarity in Central Bank Communication and Market Volatility","Bank of Canada","Jan. 7 2018","8:00 AM - 10:00 AM","Marriott Philadelphia Downtown, Meeting Room 405","American Economic Association","Channels of Monetary Transmission","E5, G2",NA,NA,"","","","","","","","","","","JONATHAN",2402,2,0.999168,0.0008319,2404,1,0,1,0
"Jonathan","Jonathan V. Hall","Occupational Licensing of Uber Drivers","Uber Technologies","Jan. 6 2018","10:15 AM - 12:15 PM","Pennsylvania Convention Center, 105-A","American Economic Association","Occupational Licensing: A Case Study of Barriers to Entry in the Labor Market and Beyond","J4, K2",NA,NA,"David van der Goes","University of New Mexico","Ryan Nunn","Brookings Institution","Robert J. Thornton","Lehigh University","Mark A. Klee","U.S. Census Bureau","","","JONATHAN",2402,2,0.999168,0.0008319,2404,1,0,1,0
"Jonathan","Jonathan N. Chapman","The Contribution of Infrastructure Investment to Britain’s Urban Mortality Decline 1861-1900","New York University","Jan. 5 2018","2:30 PM - 4:30 PM","Marriott Philadelphia Downtown, Meeting Room 403","Cliometric Society","The Economic History of Social Issues","N3, J0",NA,NA,"Werner Troesken","University of Pittsburgh","Brian Beach","William and Mary College","James Feigenbaum","Boston University","Sukanya Basu","Vassar College","","","JONATHAN",2402,2,0.999168,0.0008319,2404,1,0,1,0
"Jonathan","Jonathan Cohn","Quasi-Insider Shareholder Activism: Corporate Governance at the Periphery of Control","University of Texas-Austin","Jan. 7 2018","10:15 AM - 12:15 PM","Loews Philadelphia, Regency Ballroom A","American Finance Association","Corporate Governance","G3",NA,NA,"Amil Dasgupta","London School of Economics","Nickolay Gantchev","Southern Methodist University","Dirk Jenter","London School of Economics","Alan D. Crane","Rice University","","","JONATHAN",2402,2,0.999168,0.0008319,2404,1,0,1,0
"Jonathan","Jonathan Brogaard","Do Economists Swing for the Fences after Tenure?","University of Washington","Jan. 7 2018","1:00 PM - 3:00 PM","Loews Philadelphia, Regency Ballroom C1","American Finance Association","Contracts and Incentives","G3",NA,NA,"Felipe Varas","Duke University","Michael Powell","Northwestern University","Hongda Zhong","London School of Economics","","","","","JONATHAN",2402,2,0.999168,0.0008319,2404,1,0,1,0
"Jonathan","Jonathan Fisher","Inequality in 3-D: Income, Consumption, and Wealth","Stanford University","Jan. 6 2018","2:30 PM - 4:30 PM","Pennsylvania Convention Center, 203-A","Labor and Employment Relations Association","Dimensions of Wealth Inequality","N3",NA,NA,"Salvatore Morelli","City University of New York","Alice M. Henriques","Federal Reserve Board","","","","","","","JONATHAN",2402,2,0.999168,0.0008319,2404,1,0,1,0
"Jonathan","Jonathan Brogaard","A BIT Goes a Long Way: Bilateral Investment Treaties and Cross-border Mergers","University of Washington","Jan. 6 2018","10:15 AM - 12:15 PM","Loews Philadelphia, Commonwealth Hall C","American Finance Association","Mergers & Acquisitions II","G3",NA,NA,"Andrew Ellul","Indiana University, CEPR, CSEF, and ECGI","Kenneth Ahern","University of Southern California","Isil Erel","Ohio State University","","","","","JONATHAN",2402,2,0.999168,0.0008319,2404,1,0,1,0
"Jonathan","Jonathan Pogach","The Dark-Side of Banks' Nonbank Business: Internal Dividends in Bank Holding Companies","Federal Deposit Insurance Corporation","Jan. 6 2018","2:30 PM - 4:30 PM","Loews Philadelphia, Commonwealth Hall A2","American Finance Association","Payout Policy","G3",NA,NA,"Gustavo Grullon","Rice University","Ekkehart Boehmer","Singapore Management University","Gustavo Suarez","Federal Reserve Board","","","","","JONATHAN",2402,2,0.999168,0.0008319,2404,1,0,1,0
"Jonathan","Jonathan Witmer","Following the Money: Evidence for Portfolio Balance Channel of Quantitative Easing","Bank of Canada","Jan. 7 2018","1:00 PM - 3:00 PM","Loews Philadelphia, Commonwealth Hall A2","American Finance Association","Politics, Policy and Asset Prices","G1",NA,NA,"Anna Pavlova","London Business School","Christian Lundblad","University of North Carolina","Russ Wermers","University of Maryland","Laura Veldkamp","New York University","","","JONATHAN",2402,2,0.999168,0.0008319,2404,1,0,1,0
"Jonathan","Jonathan Skinner","The Evolution of Returns to New Medical Innovations","Dartmouth College","Jan. 5 2018","2:30 PM - 4:30 PM","Marriott Philadelphia Downtown, Meeting Room 307","American Society of Health Economists","Topics in Health Economics","I1",NA,NA,"Jonathan Gruber","Massachusetts Institute of Technology","Mark Pauly","University of Pennsylvania","Laurence C. Baker","Stanford University","Anthony Lo Sasso","University of Illinois-Chicago","","","JONATHAN",2402,2,0.999168,0.0008319,2404,1,0,1,0
"Jonathan","Jonathan Pogach","Global Banks and Syndicated Loan Spreads: Evidence From United States Banks","Federal Deposit Insurance Corporation","Jan. 6 2018","12:30 PM - 2:15 PM","Loews Philadelphia, Lescaze","International Banking, Economics, and Finance Association","Loan Syndication","G2",NA,NA,"Jose Luis Fillat","Federal Reserve Bank of Boston","Michal Kowalik","Federal Reserve Bank of Boston","Jens Christensen","Federal Reserve Bank of San Francisco","","","","","JONATHAN",2402,2,0.999168,0.0008319,2404,1,0,1,0
"Joost","Joost de Laat","Cash for Carbon: A Randomized Trial of Payments for Ecosystem Services to Reduce Deforestation","Porticus","Jan. 6 2018","8:00 AM - 10:00 AM","Marriott Philadelphia Downtown, Meeting Room 305","American Economic Association","Environment and Development","Q5, O1",NA,NA,"Marshall Burke","Stanford University","Kyle Meng","University of California-Santa Barbara","Benjamin A. Olken","Massachusetts Institute of Technology","Michelle Marcus","Brown University","","","JOOST",2,0,1,0,2,1,0,1,0
"Jorge","Jorge Alvarez","The Agricultural Wage Gap: Evidence From Brazilian Micro-data","International Monetary Fund","Jan. 5 2018","10:15 AM - 12:15 PM","Pennsylvania Convention Center, 104-A","American Economic Association","Sectoral Wage Gaps and the Returns to Migration","O4, J6",NA,NA,"Taryn Dinkelman","Dartmouth College","Jeremy Magruder","University of California-Berkeley","Samuel Bazzi","Boston University","Kathleen Beegle","World Bank","","","JORGE",661,1,0.9984894,0.0015106,662,1,0,1,0
"Jorge","Jorge M. Aguero","The Wage Penalty for Motherhood in Developing Countries","University of Connecticut","Jan. 6 2018","8:00 AM - 10:00 AM","Pennsylvania Convention Center, 203-B","Labor and Employment Relations Association","Race and Gender in Employment and Education","J1",NA,NA,"Brantly Callaway","Temple University","Ina Ganguli","University of Massachusetts-Amherst","","","","","","","JORGE",661,1,0.9984894,0.0015106,662,1,0,1,0
"Jorge","Jorge M. Aguero","Misreporting in Sensitive Health Behaviors and its Impact on Treatment Effects: An Application to Intimate Partner Violence","University of Connecticut","Jan. 7 2018","8:00 AM - 10:00 AM","Marriott Philadelphia Downtown, Grand Ballroom Salon I","American Economic Association","Intrahousehold Decision-making and Well-being: Measurement and Evidence","J1, D1",NA,NA,"Erica Field","Duke University","Betsey Stevenson","University of Michigan","","","","","","","JORGE",661,1,0.9984894,0.0015106,662,1,0,1,0
"Joseph","Joseph E. Stiglitz","Unemployment and Innovation","Columbia University","Jan. 7 2018","8:00 AM - 10:00 AM","Marriott Philadelphia Downtown, Grand Ballroom Salon G","American Economic Association","Labor Markets in the Age of Artificial Intelligence","O3, J2",NA,NA,"Erik Brynjolfsson","Massachusetts Institute of Technology","Matthew Rognlie","Northwestern University","Paul Gaggl","University of North Carolina-Charlotte","Emmanuel Farhi","Harvard University","","","JOSEPH",2870,4,0.9986082,0.0013918,2874,1,0,1,0
"Joseph","Joseph Pelzman","Accounting for Digital Assets in International Trading Agreements","George Washington University","Jan. 5 2018","12:30 PM - 2:15 PM","Loews Philadelphia, Lescaze","International Trade and Finance Association","The Impact of the Digital Economy","F1, F1",NA,NA,"Marta Bengoa Calvo","Assoc. Prof. City University of New York","Amir Shoham","Temple University","","","","","","","JOSEPH",2870,4,0.9986082,0.0013918,2874,1,0,1,0
"Joseph","Joseph Williams","Housing Appreciation and Marginal Land Supply in Monocentric Cities with Topography","Professors Capital","Jan. 7 2018","8:00 AM - 10:00 AM","Loews Philadelphia, Washington A","American Real Estate and Urban Economics Association","Residential Real Estate Price Formation Process","R3, R1",NA,NA,"Jeffrey Lin","Federal Reserve Bank of Philadelphia","Michael Eriksen","University of Cincinnati","Jan K. Brueckner","University of California-Irvine","Lu Han","University of Toronto","","","JOSEPH",2870,4,0.9986082,0.0013918,2874,1,0,1,0
"Joseph","Joseph Ooi","Property Right Restriction and House Prices","National University of Singapore","Jan. 7 2018","10:15 AM - 12:15 PM","Loews Philadelphia, Washington B","American Real Estate and Urban Economics Association","Housing Tenure, Evictions, and Property Rights Restrictions","R2, J0",NA,NA,"John C. Weicher","Hudson Institute","Kevin Corinth","President’s Council of Economic Advisers","","","","","","","JOSEPH",2870,4,0.9986082,0.0013918,2874,1,0,1,0
"Joseph","Joseph Marchand","The Local Effects of the Texas Shale Boom on Schools, Students, and Teachers","University of Alberta","Jan. 5 2018","10:15 AM - 12:15 PM","Pennsylvania Convention Center, 204-B","Association of Environmental and Resource Economists","Local Implications of Shale Gas","Q4",NA,NA,"Martin Stuermer","Federal Reserve Bank of Dallas","Nida Cakir Melek","Federal Reserve Bank of Kansas City","Anil Kumar","Federal Reserve Bank of Dallas","Soren Anderson","Michigan State University","","","JOSEPH",2870,4,0.9986082,0.0013918,2874,1,0,1,0
"Joseph","Joseph Engelberg","Do Economists Swing for the Fences after Tenure?","University of California-San Diego","Jan. 7 2018","1:00 PM - 3:00 PM","Loews Philadelphia, Regency Ballroom C1","American Finance Association","Contracts and Incentives","G3",NA,NA,"Felipe Varas","Duke University","Michael Powell","Northwestern University","Hongda Zhong","London School of Economics","","","","","JOSEPH",2870,4,0.9986082,0.0013918,2874,1,0,1,0
"Joseph","Joseph Benitez","Medicaid, Access to Care and Times of Economic Downturn","University of Louisville","Jan. 5 2018","10:15 AM - 12:15 PM","Marriott Philadelphia Downtown, Meeting Room 309","National Economic Association","The Economic Case or Health Equity","I1",NA,NA,"Joseph Benitez","University of Louisville","Thomas Durfee","University of Minnesota","Darrell Gaskin","Johns Hopkins University","","","","","JOSEPH",2870,4,0.9986082,0.0013918,2874,1,0,1,0
"Joseph","Joseph Williams","Cyclical Housing Prices in Flatland","Professors Capital","Jan. 7 2018","10:15 AM - 12:15 PM","Loews Philadelphia, Washington A","American Real Estate and Urban Economics Association","Urban Economics Theory and Policy","H2, R1",NA,NA,"Alex Anas","State University of New York-Buffalo","Edward Coulson","University of California-Irvine","Matthew Freedman","University of California-Irvine","David Yves Albouy","University of Illinois-Urbana-Champaign","","","JOSEPH",2870,4,0.9986082,0.0013918,2874,1,0,1,0
"Joseph","Joseph E. Stiglitz","Trump and Globalization","Columbia University","Jan. 5 2018","10:15 AM - 12:15 PM","Marriott Philadelphia Downtown, Grand Ballroom Salon E","American Economic Association","TrumpEconomics: a First Year Evaluation","E6, F4",NA,NA,"Dominick Salvatore","Fordham University","","","","","","","","","JOSEPH",2870,4,0.9986082,0.0013918,2874,1,0,1,0
"Joseph","Joseph Engelberg","Analysts and Anomalies","University of California-San Diego","Jan. 5 2018","2:30 PM - 4:30 PM","Loews Philadelphia, Lescaze","Association of Financial Economists","Behavioral Finance","G2, Y9",NA,NA,"Malcolm Baker","Harvard Business School","Kim Peijnenburg","HEC Paris","Eric So","Massachusetts Institute of Technology","Tobias J. Moskowitz","Yale University","","","JOSEPH",2870,4,0.9986082,0.0013918,2874,1,0,1,0
"Joseph","Joseph G. Altonji","The Labor Market Returns to College Major and Advanced Degree","Yale University","Jan. 7 2018","10:15 AM - 12:15 PM","Pennsylvania Convention Center, 202-B","American Economic Association","College Major Choice","I2",NA,NA,"","","","","","","","","","","JOSEPH",2870,4,0.9986082,0.0013918,2874,1,0,1,0
"Joseph","Joseph Briggs","Risky Insurance: Incomplete Markets and Insurance Portfolio Choice","Federal Reserve Board","Jan. 7 2018","10:15 AM - 12:15 PM","Pennsylvania Convention Center, 107-A","American Economic Association","Long-term Care Insurance","D1, I1",NA,NA,"Lee M. Lockwood","Northwestern University","Daniel Barczyk","McGill University","Corina Mommaerts","University of Wisconsin-Madison","Kim Peijnenburg","HEC Paris","","","JOSEPH",2870,4,0.9986082,0.0013918,2874,1,0,1,0
"Joseph","Joseph E. Stiglitz","Making Trade Globalization Inclusive","Columbia University","Jan. 6 2018","10:15 AM - 12:15 PM","Pennsylvania Convention Center, 204-C","American Economic Association","Making Globalization More Inclusive","F4",NA,NA,"Adam Posen","Peterson Institute for International Economics","Linda L. Tesar","University of Michigan","Matilde Bombardini","University of British Columbia","Pol Antras","Harvard University","","","JOSEPH",2870,4,0.9986082,0.0013918,2874,1,0,1,0
"Joseph","Joseph Engelberg","Stock Market Anomalies and Baseball Cards","University of California-San Diego","Jan. 7 2018","10:15 AM - 12:15 PM","Loews Philadelphia, Commonwealth Hall B","American Finance Association","Behavioral Finance: Investor Behavior","G1",NA,NA,"Jeffrey Wurgler","New York University","Veronika Pool","Indiana University","Xiaoyan Zhang","Purdue University","","","","","JOSEPH",2870,4,0.9986082,0.0013918,2874,1,0,1,0
"Joseph","Joseph E. Harrington Jr","Collusion through Coordination on Announcements","University of Pennsylvania","Jan. 5 2018","2:30 PM - 4:30 PM","Pennsylvania Convention Center, 203-A","Industrial Organization Society","Horizontal Practices: New Analysis of Collusion and Market Structure","L1, L4",NA,NA,"Paulo J. Somaini","Stanford University","Mark Satterthwaite","Northwestern University","Eugenio J. Miravete","University of Texas-Austin","Guofu Tan","University of Southern California","","","JOSEPH",2870,4,0.9986082,0.0013918,2874,1,0,1,0
"Joseph","Joseph Pacelli","Cultural Diversity on Wall Street: Evidence From Sell-side Analysts’ Forecasts","Indiana University","Jan. 6 2018","10:15 AM - 12:15 PM","Loews Philadelphia, Commonwealth Hall A2","American Finance Association","Sex, Race and Finance","G0",NA,NA,"Paola Sapienza","Northwestern University","Mariassunta Giannetti","Stockholm School of Economics","Manju Puri","Duke University","Shulamit Kahn","Boston University","","","JOSEPH",2870,4,0.9986082,0.0013918,2874,1,0,1,0
"Josh","Josh Lerner","Private Equity and Financial Fragility During the Crisis","Harvard University","Jan. 6 2018","10:15 AM - 12:15 PM","Loews Philadelphia, Commonwealth Hall A1","American Finance Association","Venture Capital","G2",NA,NA,"Sabrina Howell","New York University","Steven Kaplan","University of Chicago","Antoinette Schoar","Massachusetts Institute of Technology","Berk Sensoy","Ohio State University","","","JOSH",910,0,1,0,910,1,0,1,0
"Joshua","Joshua Blumenstock","Estimating Poverty and Wealth From Mobile Phone Data","University of California-Berkeley","Jan. 5 2018","8:00 AM - 10:00 AM","Marriott Philadelphia Downtown, Liberty Ballroom Salon A","American Economic Association","Economic Applications of Machine Learning","C1, O3",NA,NA,"Michael Luca","Harvard Business School","Marshall Burke","Stanford University","Greg Lewis","Microsoft Research","Shane Greenstein","Harvard Business School","","","JOSHUA",1013,3,0.9970472,0.0029528,1016,1,0,1,0
"Joshua","Joshua Blumenstock","Why Do Defaults Affect Behavior? Experimental Evidence from Afghanistan","University of California-Berkeley","Jan. 6 2018","2:30 PM - 4:30 PM","Pennsylvania Convention Center, 109-A","American Economic Association","Financial Inclusion Through Savings: Commitment Devices, Mobile Money, and the Role of Trust","O1, G2",NA,NA,"Jenny Aker","Tufts University","Jessica Goldberg","University of Maryland","Leora Klapper","World Bank","Diego Ubfal","Bocconi University","","","JOSHUA",1013,3,0.9970472,0.0029528,1016,1,0,1,0
"Joshua","Joshua Abel","How Do Mortgage Refinances Affect Debt, Default, and Spending? Evidence from HARP","Harvard University","Jan. 7 2018","10:15 AM - 12:15 PM","Loews Philadelphia, Washington C","American Real Estate and Urban Economics Association","Mortgages III","G2, E4",NA,NA,"Michael Fratantoni","Mortgage Bankers Association","Gary Engelhardt","Syracuse University","Lauren Lambie-Hanson","Federal Reserve Bank of Philadelphia","Benjamin Kay","U.S. Office of Financial Research","","","JOSHUA",1013,3,0.9970472,0.0029528,1016,1,0,1,0
"Joshua","Joshua Blumenstock","Measuring Poverty and Vulnerability in Real-time","University of California-Berkeley","Jan. 5 2018","10:15 AM - 12:15 PM","Marriott Philadelphia Downtown, Meeting Room 306","American Economic Association","New Methods for Measuring Poverty and Welfare","O1, I3",NA,NA,"Berk Ozler","World Bank","Teevrat Garg","University of California-San Diego","Pamela Jakiela","University of Maryland","Paul Christian","World Bank","","","JOSHUA",1013,3,0.9970472,0.0029528,1016,1,0,1,0
"Joshua","Joshua Pollet","Understanding Returns to Short Selling Using Option-Implied Stock Borrowing Fees","University of Illinois-Urbana-Champaign","Jan. 7 2018","10:15 AM - 12:15 PM","Loews Philadelphia, Commonwealth Hall A1","American Finance Association","Asset Pricing: What We Can Learn From Derivatives","G1",NA,NA,"Adam Reed","University of North Carolina-Chapel Hill","Bjorn Eraker","University of Wisconsin-Madison","Robert Battalio","University of Notre Dame","","","","","JOSHUA",1013,3,0.9970472,0.0029528,1016,1,0,1,0
"Joshua","Joshua Krieger","Developing Novel Drugs","Harvard Business School","Jan. 7 2018","10:15 AM - 12:15 PM","Marriott Philadelphia Downtown, Meeting Room 403","American Economic Association","Trajectories of Innovation: Evaluation and Direction in R&D Project Selection","O3, L2",NA,NA,"","","","","","","","","","","JOSHUA",1013,3,0.9970472,0.0029528,1016,1,0,1,0
"Joshua","Joshua Hyman","School Finance Reforms, Teachers' Unions, and the Allocation of School Resources","University of Connecticut","Jan. 6 2018","2:30 PM - 4:30 PM","Pennsylvania Convention Center, 104-A","American Economic Association","New Evidence on the Effects of Teachers' Unions on Student Outcomes, Teacher Labor Markets, and the Allocation of School Resources","J5, I2",NA,NA,"Elizabeth U. Cascio","Dartmouth College","Brian Jacob","University of Michigan","","","","","","","JOSHUA",1013,3,0.9970472,0.0029528,1016,1,0,1,0
"Joshua","Joshua Blumenstock","Insecurity and Industrial Organization: Evidence From Afghanistan","University of California-Berkeley","Jan. 6 2018","8:00 AM - 10:00 AM","Marriott Philadelphia Downtown, Independence Ballroom I","Economics of National Security Association","Economics of National Security","H4, H5",NA,NA,"Eli Berman","University of California-San Diego","Martin Feldstein","Harvard University and NBER","","","","","","","JOSHUA",1013,3,0.9970472,0.0029528,1016,1,0,1,0
"Joy","Joy Tong","Selling Innovation in Bankruptcy","Duke University","Jan. 7 2018","10:15 AM - 12:15 PM","Loews Philadelphia, Lescaze","Association of Financial Economists","Financial Distress and Bankruptcy","G3, G2",NA,NA,"Katherine Waldock","Georgetown University","Gordon Phillips","Dartmouth College","Erik Gilje","University of Pennsylvania","Edith Hotchkiss","Boston College","","","JOY",10,314,0.0308642,0.9691358,324,0,1,0,1
