"author","gender"
"Stephanie Seguino","Female"
"Stephanie Owen","Female"
"Stephen Erfle","Male"
"Stephen Nei","Male"
"Stephen D. O'Connell","Male"
"Stephen Satchell","Male"
"Stephen A. Karolyi","Male"
"Stephen E. Armah","Male"
"Stephen Billings","Male"
"Stephen Horner","Male"
"Stephen Clayton","Male"
"Stephen L. Ross","Male"
"Stephen James Redding","Male"
"Stephie Fried","Female"
"Steve Boutcher","Male"
"Steve Block","Male"
"Steven Ruggles","Male"
"Steven Grenadier","Male"
"Steven Pressman","Male"
"Steven Wei Ho","Male"
"Steven J. Shapiro","Male"
"Stuart Craig","Male"
"Sue K. Stockly","Female"
"Suleyman Basak","Male"
"Sumeet Gulati","Male"
"Sumner La Croix","Male"
"Susan R. Helper","Female"
"Susan Xu","Female"
"Susan K. Schroeder","Female"
"Susan N. Houseman","Female"
"Svenja Flechtner","Female"
"Svetlana Kosterina","Female"
"Svetlana Kirdina-Chandler","Female"
"Sylvan Herskowitz","Male"
"Sylvia Kaufmann","Female"
"Tai Lee","?"
"Takahiro Hattori","Male"
"Takashi Yamashita","?"
"Tamara Sheldon","Female"
"Tamon Asonuma","?"
"Tanguy Bernard","Male"
"Tania Babina","Female"
"Tanja Steigner","Female"
"Tanweer Akram","Male"
"Tanya Byker","Female"
"Tara McKay","Female"
"Tarek Ghani","Male"
"Tarik Umar","Male"
"Tarun Jain","Male"
"Te Bao","?"
"Terrance Odean","Male"
"Terrence Hendershott","Male"
"Terry O'malley","?"
"Terry-Ann Craigie","Female"
"Tetsuya Kaji","Male"
"Thao Le","Female"
"Theodore Figinski","Male"
"Theresa Mannah-Blankson","Female"
"Thierry Warin","Male"
"Thomas Dohmen","Male"
"Thomas Schmid","Male"
"Thomas Jeitschko","Male"
"Thomas Scherer","Male"
"Thomas Blake","Male"
"Thomas Gall","Male"
"Thomas Briggs","Male"
"Thomas Kemp","Male"
"Thomas Epper","Male"
"Thomas Kigabo","Male"
"Thomas Kubick","Male"
"Thomas Schwab","Male"
"Thomas Ruchti","Male"
"Thomas Stapleford","Male"
"Thomas Chemmanur","Male"
"Thomas Eisenbach","Male"
"Thomas Loudat","Male"
"Thomas Archibald","Male"
"Thorsten Martin","Male"
"Thorsten Moenig","Male"
"Thorsten V. Koeppl","Male"
"Thuy Lan Nguyen","Female"
"Tibor Besedes","Male"
"Tien Foo Sing","?"
"Till Duppe","Male"
"Tim Liu","Male"
"Tim Simin","Male"
"Timothy Richards","Male"
"Timothy C. Johnson","Male"
"Timothy A. Wunder","Male"
"Timothy Layton","Male"
"Timothy James McQuade","Male"
"Tina Highfill","Female"
"Tingting Zhang","Female"
"Titan Alon","Male"
"Tiziano Ropele","Male"
"Tobias Korn","Male"
"Tobias Stoehr","Male"
"Tobias Sichert","Male"
"Tobin Hanspal","Male"
"Todd Landman","Male"
"Todd Guilfoos","Male"
"Todd Hazelkorn","Male"
"Tolga Sinmazdemir","Male"
"Tom Zimmerman","Male"
"Tom Mayock","Male"
"Tomislav Ladika","Male"
"Tommaso Aquilante","Male"
"Tong Li","?"
"Tong Wang","?"
"Tong Zhou","?"
"Tonia Warnecke","Female"
"Torsten Heinrich","Male"
"Travis Lybbert","Male"
"Travis Johnson","Male"
"Trevor Young-Hyman","Male"
"Tristan Kohl","Male"
"Troy Schmitz","Male"
"Tyler McCormick","?"
"Tyler Ransom","?"
"Tyler Saxon","?"
"Ulrich Volz","Male"
"Umit G. Gurun","Male"
"Ursula Wiriadinata","Female"
"Usha Nair-Reichert","?"
"Uzma Afzal","Female"
"Vadim Marmer","Male"
"Valentin Verdier","Male"
"Valentin Burg","Male"
"Valentina Duque","Female"
"Valentina Hartarska","Female"
"Valentina Raponi","Female"
"Valentina Paredes","Female"
"Valentino Dardanoni","Male"
"Valeria Faggioni","Female"
"Valerie Ann Mueller","Female"
"Valerie Kepner","Female"
"Valerio Sterzi","Male"
"Vasiliki Skreta","Female"
"Vasilis Syrgkanis","?"
"Vicki Bogan","Female"
"Victoria Nuguer","Female"
"Victoria A. Perez","Female"
"Vidhya Soundararajan","Female"
"Vikas Agarwal","Male"
"Vincent Bignon","Male"
"Vira Semenova","Female"
"Vitor Hadad","Male"
"Vivek Bhattacharya","Male"
"Vivian Fang","Female"
"Vivian Hwa","Female"
"Vladimir Otrachshenko","Male"
"Vladimir Atanasov","Male"
"Vladimir Kogan","Male"
"Vladimir Asriyan","Male"
"Vladimir Kozlov","Male"
"Vyacheslav (Slava) Fos","Male"
"Wang Long","?"
"Wataru Miyamoto","Male"
"Wayne Archer","Male"
"Wayne Lee","Male"
"Wei Zhai","?"
"Wei Jiao","?"
"Wei Tian","?"
"Wei Ai","?"
"Wei Sun","?"
"Wei Zhang","?"
"Weifeng Wu","Male"
"Wen Chen","?"
"Wen You","?"
"Werner Antweiler","Male"
"Wesley Marshall","Male"
"Wesley W. Wilson","Male"
"Whitney Newey","?"
"Whitney Buser","?"
"Wilfred Dolfsma","Male"
"Will Wang","Male"
"Will Gorman","Male"
"William J. Sabol","Male"
"William M. Rodgers III","Male"
"William Mann","Male"
"William C. Horrace","Male"
"William Baah-Boateng","Male"
"William A. Masters","Male"
"William Cong","Male"
"William E. Even","Male"
"William F. Bassett","Male"
"William L. Skimmyhorn","Male"
"William Bosshardt","Male"
"William B. Walstad","Male"
"William J. Martin","Male"
"William A. Darity","Male"
"William T. Dickens","Male"
"William Diamond","Male"
"William Redmond","Male"
"William Beggs","Male"
"William Doerner","Male"
"William Ridley","Male"
"Wilson Tong","Male"
"Winnie van Dijk","Female"
"Wolf Wagner","?"
"Wolfgang Habla","Male"
"Wolfgang Dauth","Male"
"Xavier Vives","Male"
"Xi Lu","?"
"Xian Jiang","?"
"Xiang Li","?"
"Xiang Fang","?"
"Xiao Ke","?"
"Xiao Jiang","?"
"Xiao Bao","?"
"Xiao Li","?"
"Xiaodi li","Female"
"Xiaoli Tian","Female"
"Xiaoyun Yu","Female"
"Xin Zou","?"
"Xing Huang","?"
"Xing Liu","?"
"Xu Tan","?"
"Xuan Tian","?"
"Xun Tang","?"
"Yan Chen","?"
"Yan Xiong","?"
"Yan Lu","?"
"Yana Gallen","Female"
"Yana Rodgers","Female"
"Yang Gao","?"
"Yang Liu","?"
"Yang Tang","?"
"Yang Liang","?"
"Yang Yang","?"
"Yang Xie","?"
"Yao Deng","?"
"Yaroslav Rosokha","Male"
"Yash Kanoria","Male"
"Yasmine Skalli","Female"
"Yasuyuki Sawada","Male"
"Yaya Sissoko","?"
"Yi Zhang","?"
"Yi David Wang","?"
"Yi Dong","?"
"Yi Lu","?"
"Yi Che","?"
"Yi Huang","?"
"Yiming Yang","Male"
"Yini Liu","Female"
"Yiqing Xing","Female"
"Yiran Xin","?"
"Yonatan Berman","Male"
"Yoshitaka Okada","Male"
"You Suk Kim","?"
"Young Jo","?"
"Yu Wang","?"
"Yu Zhang","?"
"Yu Yuan","?"
"Yuan Xu","?"
"Yue Xiao","?"
"Yuhao Zhu","Male"
"Yuichi Kitamura","Male"
"Yusuf Soner Baskaya","Male"
"Yuting Huang","Female"
"Yuya Sasaki","Male"
"Zach Flynn","Male"
"Zachary Kaplan","Male"
"Zachary Peskowitz","Male"
"Zan Yang","?"
"Zeno Adams","?"
"Zhao Li","?"
"Zhe Geng","?"
"Zhe Yuan","?"
"Zhichao Yin","Male"
"Zhuo Zhong","?"
"Zijun Luo","?"
"Zoe Sherman","Female"
"Zsuzsanna Jankó","Female"
"A. Nayena Blankson","Female"
"Aadhaar Verma","Male"
"Aaditya Mattoo","Male"
"Aaron Hedlund","Male"
"Abdoulaye Ndiaye","Male"
"Abe Dunn","Male"
"Abhay Aneja","Male"
"Abhijit Banerjee","Male"
"Abhilasha Srivastava","Female"
"Abhiroop Mukherjee","Male"
"Adair Morse","Female"
"Adam Guren","Male"
"Adam Hale Shapiro","Male"
"Adam Izdebski","Male"
"Adam Osman","Male"
"Adam Szeidl","Male"
"Aditya Aladangady","Male"
"Adji Fatou Diagne","Female"
"Adnan Khan","Male"
"Adrian Buss","Male"
"Adrian Chadi","Male"
"Adrian Hamins-Puertolas","Male"
"Adriana Lleras-Muney","Female"
"Adrien Auclert","Male"
"Adrien Matray","Male"
"Agnes Benassy-Quere","Female"
"Agnese Leonello","Female"
"Agustin Hurtado","Male"
"Ahmed Mushfiq Mobarak","Male"
"Ahmed Tahoun","Male"
"Akpan H. Ekpo","Male"
"Akshaya Jha","Male"
"Alan Barreca","Male"
"Alan Griffith","Male"
"Alan J. Auerbach","Male"
"Alan Moreira","Male"
"Alberto Abadie","Male"
"Alberto Bisin","Male"
"Alberto Martin","Male"
"Alberto Salvo","Male"
"Alec Brandon","Male"
"Aleh Tsyvinski","Male"
"Alemayehu Seyoum Taffesse","Male"
"Alessandra Fenizia","Female"
"Alessandra L. Gonzalez","Female"
"Alessandro Dovis","Male"
"Alessandro Gavazza","Male"
"Alex Armand","Unknown"
"Alex Bryson","Male"
"Alex Deng","Male"
"Alex Edmans","Male"
"Alex Rees-Jones","Male"
"Alexander David","Male"
"Alexander Dyck","Male"
"Alexander Ljungqvist","Male"
"Alexander Oettl","Male"
"Alexander Rothenberg","Male"
"Alexander Torgovitsky","Male"
"Alexander Wolitzky","Male"
"Alexandre Mas","Male"
"Ali Hortaçsu","Male"
"Ali Ozdagli","Male"
"Alice Nakamura","Female"
"Allan Timmermann","Male"
"Allaudeen Hameed","Male"
"Almudena Sevilla","Female"
"Alois Stutzer","Male"
"Alon Brav","Male"
"Alp Simsek","Male"
"Alpaslan Akay","Male"
"Amalia Miller","Female"
"Amanda Kowalski","Female"
"Amanda Starc","Female"
"Amil Petrin","Male"
"Amit Gandhi","Male"
"Amit Khandelwal","Male"
"Amit Seru","Male"
"Amiyatosh Purnanandam","Male"
"Amy Finkelstein","Female"
"Anastasia Kartasheva","Female"
"Anders Frederiksen","Male"
"Andra Ghent","Female"
"Andrea Ajello","Male"
"Andrea Buraschi","Male"
"Andrea Caggese","Male"
"Andrea Ichino","Male"
"Andrea Prat","Male"
"Andrea Prestipino","Male"
"Andrea Raffo","Male"
"Andrea Vedolin","Female"
"Andreas Fagereng","Male"
"Andreas Fuster","Male"
"Andreas Hackethal","Male"
"Andreas Moxnes","Male"
"Andrei Shleifer","Male"
"Andrés Gonzalez Gomez","Male"
"Andres Liberman","Male"
"Andres Rodriguez-Clare","Male"
"Andres Silva","Male"
"Andrew Atkeson","Male"
"Andrew B. Bernard","Male"
"Andrew Caplin","Male"
"Andrew Ellul","Male"
"Andrew Foster","Male"
"Andrew Garin","Male"
"Andrew Patton","Male"
"Andrew Plantinga","Male"
"Andrew Sweeting","Male"
"Angela Duckworth","Female"
"Angela Vossmeyer","Female"
"Angelino Viceisza","Male"
"Anil Kashyap","Male"
"Anita Mukherjee","Female"
"Anming Zhang","Male"
"Anmol Bhandari","Male"
"Anna Aizer","Female"
"Anna Cieslak","Female"
"Anna Simoni","Female"
"Annamaria Lusardi","Female"
"Anne Brockmeyer","Female"
"Annette Vissing-Jorgensen","Female"
"Ansgar Walther","Unknown"
"Anthony Saunders","Male"
"Antoine Martin","Male"
"Antoinette Schoar","Female"
"Anton Bonnier","Male"
"Anton Korinek","Male"
"Anton Lines","Male"
"Antonin Bergeaud","Male"
"Antonio Falato","Male"
"Antoon Spithoven","Male"
"Antti Kauhanen","Male"
"Anucha Mahariwirasami","Female"
"Anusha Chari","Female"
"Areerat Kichkha","Female"
"Ariaster Baumgratz Chimeli","Male"
"Arie Kapteyn","Male"
"Ariel Burstein","Male"
"Ariell Zimran","Male"
"Arlene Wong","Female"
"Armagan Gezici","Female"
"Armagan Gezici","Male"
"Armin Falk","Male"
"Arna Olafsson","Female"
"Arnaud Costinot","Male"
"Arpit Gupta","Male"
"Artashes Karapetyan","Male"
"Arthur Korteweg","Male"
"Arvind Krishnamurthy","Male"
"Arya Gaduh","Male"
"Asimina Christoforou","Female"
"Aslihan Gizem Korkmaz","Female"
"Atheendar Venkataramani","Male"
"Aubhik Khan","Male"
"Augustin Landier","Male"
"Aurélien Saïdi","Male"
"Aureo de Paula","Male"
"Averi Chakrabarti","Female"
"Avi Dor","Male"
"Avi Simhon","Male"
"Aviv Nevo","Male"
"Awudu Abdulai","Male"
"Ayako Yasuda","Female"
"Ayca Tekin-Koru","Female"
"Ayhab Saad","Male"
"Aysegul Sahin","Female"
"Badi H. Baltagi","Male"
"Balasz Egert","Male"
"Balint Horvath","Male"
"Barbara Biasi","Female"
"Barbara Petrongolo","Female"
"Barney Hartman-Glaser","Male"
"Bart Hobijn","Male"
"Basit Zafar","Male"
"Belinda Archibong","Female"
"Benjamin Enke","Male"
"Benjamin Faber","Male"
"Benjamin Golez","Male"
"Benjamin Hansen","Male"
"Benjamin Iverson","Male"
"Benjamin Moll","Male"
"Benjamin Olken","Male"
"Bent Sorensen","Male"
"Bernard Herskovic","Male"
"Bernard Yeung","Male"
"Bertille Antoine","Female"
"Betsey Stevenson","Female"
"Bhargavi Sakthivel","Female"
"Bhashkar Mazumder","Male"
"Bichaka Fayissa","Male"
"Bill Dupor","Male"
"Bobak Pakzad-Hurson","Male"
"Bocar Ba","Male"
"Boqian Jiang","Male"
"Boqun Wang","Male"
"Botond Koszegi","Male"
"Brad Barber","Male"
"Brad Hershbein","Male"
"Bradley Heim","Male"
"Braz Camargo","Male"
"Brendan Perry","Male"
"Brent Ambrose","Male"
"Brent Neiman","Male"
"Brett Green","Male"
"Breyon Williams","Male"
"Brian Bell","Male"
"Brian Jacob","Male"
"Brian K. Kovak","Male"
"Brigham Walker","Male"
"Bruce Carlin","Male"
"Bruce D. Meyer","Male"
"Bruce Fallick","Male"
"Bruno Biais","Male"
"Bruno Crepon","Male"
"Bryan Kelly","Male"
"Bryan Leonard","Male"
"Bryce Steinberg","Male"
"C.J. Libassi","Male"
"C.Y. Choi","Male"
"Cagatay Bircan","Male"
"Camelia M. Kuhnen","Female"
"Camelia Minoiu","Female"
"Camille Landais","Female"
"Carl-Johan Dalgaard","Male"
"Carlo Altavilla","Male"
"Carmit Segal","Female"
"Caroline Weber","Female"
"Carolyn Fischer","Female"
"Cassiano Alves","Male"
"Catherine Hausman","Female"
"Catherine Tucker","Female"
"Catherine Wolfram","Female"
"Cauê Dobbin","Male"
"Cecere Grazia","Male"
"Cecile Gaubert","Female"
"Chacko George","Male"
"Chad Jones","Male"
"Chahir Zaki","Male"
"Chandini Sankaran","Female"
"Chandler Lutz","Male"
"Chang-Tai Hsieh","Male"
"Changcheng Song","Male"
"Changyu Yang","Male"
"Charity-Joy Acchairdo","Female"
"Charles Angelucci","Male"
"Charles Calomiris","Male"
"Charles Cao","Male"
"Charles Fleischman","Male"
"Chen Lian","Male"
"Chen Lin","Male"
"Chenhao Tan","Male"
"Chenjie Xu","Male"
"Chenxi Lu","Female"
"Chenyue Hu","Female"
"Cheuk Shing Leung","Male"
"Chi-Yang Tsou","Male"
"Chongyu Wang","Male"
"Chris Blattman","Male"
"Chris Vickers","Male"
"Christian Leuz","Male"
"Christian Lundblad","Male"
"Christine Parlour","Female"
"Christoffer Koch","Male"
"Christoph Albert","Male"
"Christoph Boehm","Male"
"Christophe Perignon","Male"
"Christopher Costello","Male"
"Christopher Erceg","Male"
"Christopher J. Ruhm","Male"
"Christopher James","Male"
"Christopher Kurz","Male"
"Christopher Neilson","Male"
"Christopher Palmer","Male"
"Christopher Polk","Male"
"Christopher Severen","Male"
"Christopher Timmins","Male"
"Christopher Tonetti","Male"
"Christos Makridis","Male"
"Chun-Yu Ho","Male"
"Ciamac Moallemi","Male"
"Clair Brown","Female"
"Claudia Macaluso","Female"
"Claudia Olivetti","Female"
"Claudia Sahm","Female"
"Claudia Steinwender","Female"
"Claudio Michelacci","Male"
"Claus Kreiner","Male"
"Clément Bellet","Male"
"Clémentine Van Effenterre","Female"
"Cloé Garnache","Female"
"Cody Cook","Male"
"Congyi Zhou","Male"
"Corbett Grainger","Male"
"Cortnie Shupe","Female"
"Cosmin Ilut","Male"
"Costas Meghir","Male"
"Cristina Arellano","Female"
"Crocker Liu","Male"
"Crystal Yang","Female"
"Ctirad Slavik","Male"
"D. Wade Hands","Male"
"Dacheng Xiu","Male"
"Dale Jorgenson","Male"
"Dallas Burtraw","Male"
"Daniel Ackerberg","Male"
"Daniel Elfenbein","Male"
"Daniel Gottlieb","Male"
"Daniel Greenwald","Male"
"Daniel Grodzicki","Male"
"Daniel J. Benjamin","Male"
"Daniel Paravisini","Male"
"Daniel Shoag","Male"
"Danielle Li","Female"
"Danny Yagan","Male"
"Danqi Hu","Female"
"Danula Gamage","Male"
"Daphne Chen","Female"
"Dario Romero","Male"
"Daron Acemoglu","Male"
"Darwin Choi","Male"
"Dave Donaldson","Male"
"David Albouy","Male"
"David Atkin","Male"
"David Autor","Male"
"David Baqaee","Male"
"David Berger","Male"
"David C. Chan","Male"
"David Card","Male"
"David Dorn","Male"
"David Dranove","Male"
"David Evans","Male"
"David Figlio","Male"
"David Johnson","Male"
"David Kelly","Male"
"David Lagakos","Male"
"David Laibson","Male"
"David Levine","Male"
"David Molitor","Male"
"David Rapson","Male"
"David Rivers","Male"
"David Robinson","Male"
"David Splinter","Male"
"David Thesmar","Male"
"David Weil","Male"
"David Weinstein","Male"
"David Wiczer","Male"
"David Yermack","Male"
"Davide Cantoni","Male"
"Davide Debortoli","Male"
"Davin Chor","Male"
"Daxuan Zhao","Male"
"Day Manoli","Male"
"Dean Corbae","Male"
"Dean Karlan","Male"
"Debasri Mukherjee","Female"
"Dennis Epple","Male"
"Dennis Fixler","Male"
"Dennis Novy","Male"
"Dezso Szalay","Male"
"Dhammika Dharmapala","Male"
"Diana Farrell","Female"
"Didem Tuzemen","Female"
"Diego Daruich","Male"
"Dimitris Georgarakos","Male"
"Dimitris Papanikolaou","Male"
"Dimuthu Ratnadiwakara","Male"
"Dina Pomeranz","Female"
"Dionissi Aliprantis","Male"
"Dirk Bergemann","Male"
"Dirk Jenter","Male"
"Dmitri K. Koustas","Male"
"Dmitry Livdan","Male"
"Dmitry Mukhin","Male"
"Dominick Bartelme","Male"
"Donald Kenkel","Male"
"Dong Lou","Male"
"Donna Ginther","Female"
"Dorinth Van Dijk","Male"
"Dorothée Brécard","Female"
"Douglas Diamond","Male"
"Douglason G. Omotor","Male"
"Duane Seppi","Male"
"Dweepobotee Brahma","Female"
"Eben Lazarus","Male"
"Edson Severnini","Male"
"Eduardo Davila","Male"
"Eduardo Levy Yeyati","Male"
"Eduardo Morales","Male"
"Edward Kung","Male"
"Edward L. Glaeser","Male"
"Edward Miguel","Male"
"Edwyna Harris","Female"
"Efraim Benmelech","Male"
"Efthymia Kyriakopoulou","Female"
"Egon Zakrajsek","Male"
"Eiichiro Kazumori","Male"
"Ekaterina Zhuravskaya","Female"
"Elaine Liu","Female"
"Elena Carletti","Female"
"Elena Manresa","Female"
"Elena Pastorino","Female"
"Eliana La Ferrara","Female"
"Elira Kuka","Female"
"Elizabeth Cascio","Female"
"Elliot Anenberg","Male"
"Elyas Fermand","Male"
"Emanuele Colonnelli","Male"
"Emel Filiz-Ozbay","Unknown"
"Emeric Henry","Male"
"Emi Nakamura","Female"
"Emil Verner","Male"
"Emily Breza","Female"
"Emin Dinlersoz","Male"
"Emine Boz","Female"
"Emma Aguila","Female"
"Emmanuel Dhyne","Male"
"Emmanuel Farhi","Male"
"Enrichetta Ravina","Female"
"Enrico Moretti","Male"
"Enrico Sette","Male"
"Enrique Mendoza","Male"
"Erdogan Bakir","Male"
"Eric Anderson","Male"
"Eric Chyn","Male"
"Eric Engstrom","Male"
"Eric French","Male"
"Eric Ghysels","Male"
"Eric S. Taylor","Male"
"Eric Young","Male"
"Eric Zwick","Male"
"Erick Gong","Male"
"Erick Sager","Male"
"Erik Lie","Male"
"Erik Loualiche","Male"
"Erik Snowberg","Male"
"Erik Stafford","Male"
"Erika Deserranno","Female"
"Erin Hengel","Female"
"Erling Røed Larsen","Male"
"Ernst Fehr","Male"
"Esfandiar Maasoumi","Male"
"Espen Moen","Male"
"Esteban Rossi-Hansberg","Male"
"Eswar Prasad","Male"
"Ethan Kapstein","Male"
"Ethan Schmick","Male"
"Etienne Wasmer","Male"
"Eugenio Miravete","Male"
"Eunkyu Lee","Male"
"Evzen Kocenda","Male"
"Eyo Herstad","Male"
"Ezra Oberfield","Male"
"F. Gregory Hayden","Male"
"Faaiqa Hartley","Female"
"Fabian Amico","Male"
"Fabian Brunner","Male"
"Fabian Lange","Male"
"Fabian Valencia","Male"
"Fabio Pammolli","Male"
"Fabrice Collard","Male"
"Fabrice Tourre","Male"
"Fabricius Somogyi","Male"
"Fabrizio Mazzonna","Male"
"Fabrizio Zilibotti","Male"
"Fafanyo Asiseh","Male"
"Fafanyo Asiseh","Female"
"Fangzhou Lu","Male"
"Fareena Noor Malhi","Female"
"Fariha Kamal","Female"
"Farzad Saidi","Male"
"Fatih Guvenen","Male"
"Fatih Karahan","Male"
"Federico Ciliberto","Male"
"Felipe Saffie","Male"
"Felipe Severino","Male"
"Ferdinando Monte","Male"
"Ferran Vendrell-Herrero","Male"
"Filip Matejka","Male"
"Filippo De Marco","Male"
"Filippo Ippolito","Male"
"Fiona Burlig","Female"
"Fiona Scott Morton","Female"
"Fiorella De Fiore","Female"
"Florian Ederer","Male"
"Francesca Lotti","Female"
"Francesco Franzoni","Male"
"Francesco Trebbi","Male"
"Francesina Jackson","Female"
"Francis Annan","Male"
"Francisco Buera","Male"
"Francisco Pino","Male"
"Franco Peracchi","Male"
"Frank A. Wolak","Male"
"Frederico Belo","Male"
"Frederico Finan","Male"
"Friederike Niepmann","Female"
"Fritz Foley","Male"
"G. Dirk Mateer","Male"
"Gabriel Chodorow-Reich","Male"
"Gabriel Ehrlich","Male"
"Gabriel Zucman","Male"
"Gabriella Conti","Female"
"Gaoji Hu","Male"
"Gaston Illanes","Male"
"Gaurab Aryal","Male"
"Gaurav Khanna","Male"
"Geert Bekaert","Male"
"Geng Li","Male"
"Geoffrey Tate","Male"
"George Borjas","Male"
"George-Marios Angeletos","Male"
"Georgy Egorov","Male"
"Gerald Auten","Male"
"Gerald Carlino","Male"
"Gerard Hoberg","Male"
"Gérard Roland","Male"
"Gerel Oyun","Female"
"Gergory Torrell","Male"
"Gertjan Verdickt","Male"
"Gharad Bryan","Male"
"Gian Luca Clementi","Male"
"Giandomenica Becchio","Female"
"Gill Segal","Male"
"Ginger Jin","Female"
"Giorgia Barboni","Female"
"Giorgia Piacentino","Female"
"Giovanni L. Violante","Male"
"Gisle Natvik","Male"
"Gita Gopinath","Female"
"Giulia Brancaccio","Female"
"Glen Weyl","Male"
"Glenn Rudebusch","Male"
"Goeun Choi","Female"
"Gojko Barjamovic","Male"
"Goncalo Faria","Male"
"Gordon Hanson","Male"
"Gordon Phillips","Male"
"Goulven Rubin","Male"
"Grace Gu","Female"
"Graciela Kaminsky","Female"
"Greg Kaplan","Male"
"Greg Ridgeway","Male"
"Gregers Nytoft Rasmussen","Male"
"Gregor Matvos","Male"
"Gregory Crawford","Male"
"Gregory Lewis","Male"
"Gregory Phelan","Male"
"Grzegorz Koloch","Male"
"Guangjun Qu","Male"
"Guanmin Liao","Male"
"Gueorgui Kambourov","Male"
"Guido Imbens","Male"
"Guido Kuersteiner","Male"
"Guido Lorenzoni","Male"
"Guido Menzio","Male"
"Guido Tabellini","Male"
"Guillaume Vuillemey","Male"
"Guillermo Noguera","Male"
"Guofu Zhou","Male"
"Guosong Xu","Male"
"Gursharan Bhue","Male"
"Gustavo Suarez","Male"
"Guy Michaels","Male"
"Hadiye Aslan","Female"
"Haigang Zhou","Male"
"Haiyan Pang","Female"
"Haiyong Liu","Male"
"Haizhen Lin","Female"
"Haizheng Li","Male"
"Hakki Yazici","Male"
"Hale Utar","Female"
"Hanbat Jeong","Male"
"Hanbin Yang","Male"
"Hang-Wei Hao","Male"
"Hangjun Yang","Male"
"Hani Mansour","Male"
"Hanno Lustig","Male"
"Hao Zhou","Male"
"Haofei Zhang","Male"
"Haoming Liu","Male"
"Haoyang Li","Male"
"Haoyang Liu","Male"
"Harald Hau","Male"
"Harald Uhlig","Male"
"Harjoat Bhamra","Male"
"Harrison Hong","Male"
"Hartmut Egger","Male"
"Hartmut Lehmann","Male"
"Heather Royer","Female"
"Heidi Allen","Female"
"Heitor Almeida","Male"
"Heiwai Tang","Male"
"Helene Rey","Female"
"Hengjie Ai","Male"
"Henrik Cronqvist","Male"
"Henrik Kleven","Male"
"Henry R. Hyatt","Male"
"Hervé Le Bihan","Male"
"Hideaki Miyajima","Male"
"Hidehiko Matsumoto","Male"
"Hideo Owan","Male"
"Hilary Hoynes","Female"
"Ho-Po Crystal Wong","Female"
"Hodaka Morita","Male"
"Holger Breinlich","Male"
"Holger Sieg","Male"
"Hong Ma","Male"
"Hong Zhang","Male"
"Hong Zou","Male"
"Hongbiao Zhao","Male"
"Hongfei Tang","Male"
"Hongjun Yan","Male"
"Honglin Ren","Female"
"Hongmei Yi","Female"
"Hongsheng Zhang","Male"
"Hongxun Ruan","Male"
"Hongzhe Shan","Male"
"Howard Rosenthal","Male"
"Hsi-Wei Wang","Male"
"Huacheng Zhang","Male"
"Huaizhi Chen","Male"
"Huanan Xu","Female"
"Huancheng Du","Male"
"Hugh Macartney","Male"
"Hugo Jales","Male"
"Huijun Wang","Female"
"Huijun Wang","Male"
"Hunt Allcott","Male"
"Huw Edwards","Male"
"Hwagyun (Hagen) Kim","Male"
"Hyun-Soo Choi","Male"
"Hyungseok Joo","Female"
"Hyungsik Roger Moon","Male"
"Hyunseob Kim","Male"
"Hyunseok Jung","Male"
"Iacopo Morchio","Male"
"Ian Dew-Becker","Male"
"Ignacia Mercadal","Female"
"Igor Makarov","Male"
"Illenin Kondo","Male"
"Ilya Rahkovsky","Male"
"Imke Reimers","Female"
"Imran Rasul","Male"
"In Ji Jang","Female"
"Indivar Dutta-Gupta","Male"
"Ines Chaieb","Female"
"Inessa Liskovich","Female"
"Ingolf Dittmann","Male"
"Ingomar Krohn","Male"
"Irma Clots-Figueras","Female"
"Isaiah Andrews","Male"
"Isil Erel","Female"
"Itai Ashlagi","Male"
"Itay Goldstein","Male"
"Ithai Lurie","Male"
"Itzhak Ben-David","Male"
"Ivan Canay","Male"
"Ivan Fernandez-Val","Male"
"Ivan Marinovic","Male"
"Ivan Petrella","Male"
"Ivan Werning","Male"
"J. Carter Braxton","Male"
"J. J. Prescott","Male"
"Jack Favilukis","Male"
"Jae Song","Male"
"Jae W. Sim","Male"
"Jamein Cunningham","Male"
"James Bushnell","Male"
"James Feigenbaum","Male"
"James Hines","Male"
"James J. Choi","Male"
"James Roberts","Male"
"James Spletzer","Male"
"James X. Sullivan","Male"
"James Ziliak","Male"
"Jan Brueckner","Male"
"Jan De Loecker","Male"
"Jan Eeckhout","Male"
"Janet Currie","Female"
"Janne Tukiainen","Male"
"Jannic Alexander Cutura","Male"
"Jarko Fidrmuc","Male"
"Jaromir Nosal","Male"
"Jason Abaluck","Male"
"Jason Brown","Male"
"Jason Fletcher","Male"
"Jason Furman","Male"
"Javaeria Qureshi","Female"
"Javier Suarez","Male"
"Jay Hong","Male"
"Jean Tirole","Male"
"Jean-Charles Rochet","Male"
"Jean-David Sigaux","Male"
"Jean-Francois Houde","Male"
"Jean-Michel Lasry","Male"
"Jean-Pierre Dube","Male"
"Jeff Thurk","Male"
"Jeffrey Shrader","Male"
"Jennie Bai","Female"
"Jennifer Hunt","Female"
"Jennifer P. Poole","Female"
"Jenny Tang","Female"
"Jens Christensen","Male"
"Jens Ludwig","Male"
"Jeongmin Lee","Female"
"Jeremy C. Stein","Male"
"Jeremy Fox","Male"
"Jeremy Lise","Male"
"Jerry Hausman","Male"
"Jesper Linde","Male"
"Jesse Burkhardt","Male"
