paper_title,author,author_affiliation,date,time,location,association,session_title,session_jel_code,session_chair,session_chair_affiliation,discussant_1,discussant_1_affiliation,discussant_2,discussant_2_affiliation,discussant_3,discussant_3_affiliation,discussant_4,discussant_4_affiliation,discussant_5,discussant_5_affiliation
"The Minimum Wage, Turnover, and the Shape of the Wage Distribution",Pierre Brochu,University of Ottawa,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 204-B",American Economic Association,Minimum Wage and the Earnings Distribution: New Methods and New Models,"J3, J2",,,David S. Lee,Princeton University,Joseph Mullins,University of Western Ontario,David Autor,Massachusetts Institute of Technology,Arindrajit Dube,University of Massachusetts-Amherst
"The Minimum Wage, Turnover, and the Shape of the Wage Distribution",James Townsend,University of Winnipeg,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 204-B",American Economic Association,Minimum Wage and the Earnings Distribution: New Methods and New Models,"J3, J2",,,David S. Lee,Princeton University,Joseph Mullins,University of Western Ontario,David Autor,Massachusetts Institute of Technology,Arindrajit Dube,University of Massachusetts-Amherst
Earnings Inequality and the Minimum Wage: Evidence From Brazil,Christian Moser,Columbia University,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 204-B",American Economic Association,Minimum Wage and the Earnings Distribution: New Methods and New Models,"J3, J2",,,David S. Lee,Princeton University,Joseph Mullins,University of Western Ontario,David Autor,Massachusetts Institute of Technology,Arindrajit Dube,University of Massachusetts-Amherst
Earnings Inequality and the Minimum Wage: Evidence From Brazil,Niklas Engbom,Princeton University,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 204-B",American Economic Association,Minimum Wage and the Earnings Distribution: New Methods and New Models,"J3, J2",,,David S. Lee,Princeton University,Joseph Mullins,University of Western Ontario,David Autor,Massachusetts Institute of Technology,Arindrajit Dube,University of Massachusetts-Amherst
The Effect of Minimum Wages on Low-Wage Jobs: Evidence from the United States Using a Bunching Estimator,Attila Lindner,University College London,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 204-B",American Economic Association,Minimum Wage and the Earnings Distribution: New Methods and New Models,"J3, J2",,,David S. Lee,Princeton University,Joseph Mullins,University of Western Ontario,David Autor,Massachusetts Institute of Technology,Arindrajit Dube,University of Massachusetts-Amherst
The Effect of Minimum Wages on Low-Wage Jobs: Evidence from the United States Using a Bunching Estimator,Arindrajit Dube,University of Massachusetts,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 204-B",American Economic Association,Minimum Wage and the Earnings Distribution: New Methods and New Models,"J3, J2",,,David S. Lee,Princeton University,Joseph Mullins,University of Western Ontario,David Autor,Massachusetts Institute of Technology,Arindrajit Dube,University of Massachusetts-Amherst
The Effect of Minimum Wages on Low-Wage Jobs: Evidence from the United States Using a Bunching Estimator,Doruk Cengiz,University of Massachusetts-Amherst,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 204-B",American Economic Association,Minimum Wage and the Earnings Distribution: New Methods and New Models,"J3, J2",,,David S. Lee,Princeton University,Joseph Mullins,University of Western Ontario,David Autor,Massachusetts Institute of Technology,Arindrajit Dube,University of Massachusetts-Amherst
The Effect of Minimum Wages on Low-Wage Jobs: Evidence from the United States Using a Bunching Estimator,Ben Zipperer,Economic Policy Institute,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 204-B",American Economic Association,Minimum Wage and the Earnings Distribution: New Methods and New Models,"J3, J2",,,David S. Lee,Princeton University,Joseph Mullins,University of Western Ontario,David Autor,Massachusetts Institute of Technology,Arindrajit Dube,University of Massachusetts-Amherst
Reexamining the Ripple Effect of Minimum Wages,Brian Phelan,DePaul University,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 204-B",American Economic Association,Minimum Wage and the Earnings Distribution: New Methods and New Models,"J3, J2",,,David S. Lee,Princeton University,Joseph Mullins,University of Western Ontario,David Autor,Massachusetts Institute of Technology,Arindrajit Dube,University of Massachusetts-Amherst
The Reversal Interest Rate: The Effective Lower Bound of Monetary Policy,Markus K. Brunnermeier,Princeton University,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 112-A",American Economic Association,Monetary Policy and Financial Intermediation,"E5, G2",,,Helene Rey,London Business School,Christopher Palmer,Massachusetts Institute of Technology,Adi Sunderam,Harvard University,Eric Swanson,University of California-Irvine
The Reversal Interest Rate: The Effective Lower Bound of Monetary Policy,Yann Koby,Princeton University,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 112-A",American Economic Association,Monetary Policy and Financial Intermediation,"E5, G2",,,Helene Rey,London Business School,Christopher Palmer,Massachusetts Institute of Technology,Adi Sunderam,Harvard University,Eric Swanson,University of California-Irvine
Monetary Stimulus and Bank Lending,Indraneel Chakraborty,University of Miami,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 112-A",American Economic Association,Monetary Policy and Financial Intermediation,"E5, G2",,,Helene Rey,London Business School,Christopher Palmer,Massachusetts Institute of Technology,Adi Sunderam,Harvard University,Eric Swanson,University of California-Irvine
Monetary Stimulus and Bank Lending,Itay Goldstein,University of Pennsylvania,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 112-A",American Economic Association,Monetary Policy and Financial Intermediation,"E5, G2",,,Helene Rey,London Business School,Christopher Palmer,Massachusetts Institute of Technology,Adi Sunderam,Harvard University,Eric Swanson,University of California-Irvine
Monetary Stimulus and Bank Lending,Andrew MacKinlay,Virginia Tech,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 112-A",American Economic Association,Monetary Policy and Financial Intermediation,"E5, G2",,,Helene Rey,London Business School,Christopher Palmer,Massachusetts Institute of Technology,Adi Sunderam,Harvard University,Eric Swanson,University of California-Irvine
Banking on Deposits: Maturity Transformation Without Interest Rate Risk,Itamar Drechsler,New York University,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 112-A",American Economic Association,Monetary Policy and Financial Intermediation,"E5, G2",,,Helene Rey,London Business School,Christopher Palmer,Massachusetts Institute of Technology,Adi Sunderam,Harvard University,Eric Swanson,University of California-Irvine
Banking on Deposits: Maturity Transformation Without Interest Rate Risk,Alexi Savov,New York University,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 112-A",American Economic Association,Monetary Policy and Financial Intermediation,"E5, G2",,,Helene Rey,London Business School,Christopher Palmer,Massachusetts Institute of Technology,Adi Sunderam,Harvard University,Eric Swanson,University of California-Irvine
Banking on Deposits: Maturity Transformation Without Interest Rate Risk,Philipp Schnabl,New York University,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 112-A",American Economic Association,Monetary Policy and Financial Intermediation,"E5, G2",,,Helene Rey,London Business School,Christopher Palmer,Massachusetts Institute of Technology,Adi Sunderam,Harvard University,Eric Swanson,University of California-Irvine
Interest Rate Conundrums in the Twenty-first Century,Samuel Hanson,Harvard University,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 112-A",American Economic Association,Monetary Policy and Financial Intermediation,"E5, G2",,,Helene Rey,London Business School,Christopher Palmer,Massachusetts Institute of Technology,Adi Sunderam,Harvard University,Eric Swanson,University of California-Irvine
Interest Rate Conundrums in the Twenty-first Century,David Olivier Lucca,Federal Reserve Bank of New York,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 112-A",American Economic Association,Monetary Policy and Financial Intermediation,"E5, G2",,,Helene Rey,London Business School,Christopher Palmer,Massachusetts Institute of Technology,Adi Sunderam,Harvard University,Eric Swanson,University of California-Irvine
Interest Rate Conundrums in the Twenty-first Century,Jonathan Wright,Johns Hopkins University,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 112-A",American Economic Association,Monetary Policy and Financial Intermediation,"E5, G2",,,Helene Rey,London Business School,Christopher Palmer,Massachusetts Institute of Technology,Adi Sunderam,Harvard University,Eric Swanson,University of California-Irvine
Mobility Constraint Externalities: How Noncompetes Shackle the Unconstrained,Evan Starr,University of Maryland,Jan. 6 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Grand Ballroom Salon A",American Economic Association,Noncompete Agreements,"J3, K3",,,Elena Simintzi,University of British Columbia,Ashley Swanson,University of Pennsylvania,David Powell,RAND,Orley Ashenfelter,Princeton University
Mobility Constraint Externalities: How Noncompetes Shackle the Unconstrained,Justin Frake,University of Maryland,Jan. 6 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Grand Ballroom Salon A",American Economic Association,Noncompete Agreements,"J3, K3",,,Elena Simintzi,University of British Columbia,Ashley Swanson,University of Pennsylvania,David Powell,RAND,Orley Ashenfelter,Princeton University
Mobility Constraint Externalities: How Noncompetes Shackle the Unconstrained,Rajshree Agarwal,University of Maryland,Jan. 6 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Grand Ballroom Salon A",American Economic Association,Noncompete Agreements,"J3, K3",,,Elena Simintzi,University of British Columbia,Ashley Swanson,University of Pennsylvania,David Powell,RAND,Orley Ashenfelter,Princeton University
Physician Concentration and Negotiated Prices: Evidence From State Law Changes,Kurt Lavetti,Ohio State University,Jan. 6 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Grand Ballroom Salon A",American Economic Association,Noncompete Agreements,"J3, K3",,,Elena Simintzi,University of British Columbia,Ashley Swanson,University of Pennsylvania,David Powell,RAND,Orley Ashenfelter,Princeton University
Physician Concentration and Negotiated Prices: Evidence From State Law Changes,Naomi Hausman,Hebrew University of Jerusalem,Jan. 6 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Grand Ballroom Salon A",American Economic Association,Noncompete Agreements,"J3, K3",,,Elena Simintzi,University of British Columbia,Ashley Swanson,University of Pennsylvania,David Powell,RAND,Orley Ashenfelter,Princeton University
Why Are Low-Wage Workers Signing Noncompete Agreements?,Michael Lipsitz,Miami University,Jan. 6 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Grand Ballroom Salon A",American Economic Association,Noncompete Agreements,"J3, K3",,,Elena Simintzi,University of British Columbia,Ashley Swanson,University of Pennsylvania,David Powell,RAND,Orley Ashenfelter,Princeton University
Why Are Low-Wage Workers Signing Noncompete Agreements?,Matthew S. Johnson,Duke University,Jan. 6 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Grand Ballroom Salon A",American Economic Association,Noncompete Agreements,"J3, K3",,,Elena Simintzi,University of British Columbia,Ashley Swanson,University of Pennsylvania,David Powell,RAND,Orley Ashenfelter,Princeton University
The Impact of Restricting Labor Mobility on Corporate Investment and Entrepreneurship,Jessica Jeffers,University of Chicago,Jan. 6 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Grand Ballroom Salon A",American Economic Association,Noncompete Agreements,"J3, K3",,,Elena Simintzi,University of British Columbia,Ashley Swanson,University of Pennsylvania,David Powell,RAND,Orley Ashenfelter,Princeton University
Aggregate Labor Market Fluidity,Henry R. Hyatt,U.S. Census Bureau,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 111-A",American Economic Association,Resolving Puzzles and Contradictions in Job Tenure Trends,"J6, E2",,,Jesse Rothstein,University of California-Berkeley,Jason Faberman,Federal Reserve Bank of Chicago,Sam Schulhofer-Wohl,Federal Reserve Bank of Chicago
Aggregate Labor Market Fluidity,Kristin Sandusky,U.S. Census Bureau,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 111-A",American Economic Association,Resolving Puzzles and Contradictions in Job Tenure Trends,"J6, E2",,,Jesse Rothstein,University of California-Berkeley,Jason Faberman,Federal Reserve Bank of Chicago,Sam Schulhofer-Wohl,Federal Reserve Bank of Chicago
Reconciling the Decline in Job Changing With Trends in Employment Tenure,Raven Molloy,Federal Reserve Board,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 111-A",American Economic Association,Resolving Puzzles and Contradictions in Job Tenure Trends,"J6, E2",,,Jesse Rothstein,University of California-Berkeley,Jason Faberman,Federal Reserve Bank of Chicago,Sam Schulhofer-Wohl,Federal Reserve Bank of Chicago
Reconciling the Decline in Job Changing With Trends in Employment Tenure,Christopher Smith,Federal Reserve Board,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 111-A",American Economic Association,Resolving Puzzles and Contradictions in Job Tenure Trends,"J6, E2",,,Jesse Rothstein,University of California-Berkeley,Jason Faberman,Federal Reserve Bank of Chicago,Sam Schulhofer-Wohl,Federal Reserve Bank of Chicago
Reconciling the Decline in Job Changing With Trends in Employment Tenure,Abigail Wozniak,University of Notre Dame,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 111-A",American Economic Association,Resolving Puzzles and Contradictions in Job Tenure Trends,"J6, E2",,,Jesse Rothstein,University of California-Berkeley,Jason Faberman,Federal Reserve Bank of Chicago,Sam Schulhofer-Wohl,Federal Reserve Bank of Chicago
Labor Unions and the Decline in Long Term Employment Relationships in the United States,Henry Farber,Princeton University,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 111-A",American Economic Association,Resolving Puzzles and Contradictions in Job Tenure Trends,"J6, E2",,,Jesse Rothstein,University of California-Berkeley,Jason Faberman,Federal Reserve Bank of Chicago,Sam Schulhofer-Wohl,Federal Reserve Bank of Chicago
Intergenerational Mobility and Preferences for Redistribution,Alberto Alesina,Harvard University,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 104-B",American Economic Association,Supporting Economic Redistribution (or Not): Determining Factors,"H2, D3",,,Ricardo Perez-Truglia,University of California-Los Angeles,David Seim,Stockholm University,Avner Shlain,University of California-Berkeley,Benjamin B. Lockwood,University of Pennsylvania
Intergenerational Mobility and Preferences for Redistribution,Stefanie Stantcheva,Harvard University,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 104-B",American Economic Association,Supporting Economic Redistribution (or Not): Determining Factors,"H2, D3",,,Ricardo Perez-Truglia,University of California-Los Angeles,David Seim,Stockholm University,Avner Shlain,University of California-Berkeley,Benjamin B. Lockwood,University of Pennsylvania
Intergenerational Mobility and Preferences for Redistribution,Edoardo Teso,Harvard University,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 104-B",American Economic Association,Supporting Economic Redistribution (or Not): Determining Factors,"H2, D3",,,Ricardo Perez-Truglia,University of California-Los Angeles,David Seim,Stockholm University,Avner Shlain,University of California-Berkeley,Benjamin B. Lockwood,University of Pennsylvania
Spreading the Health: Americans' Estimated and Ideal Distributions of Death and Health(care),Sorapop Kiatpongsan,Chulalongkorn University,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 104-B",American Economic Association,Supporting Economic Redistribution (or Not): Determining Factors,"H2, D3",,,Ricardo Perez-Truglia,University of California-Los Angeles,David Seim,Stockholm University,Avner Shlain,University of California-Berkeley,Benjamin B. Lockwood,University of Pennsylvania
Spreading the Health: Americans' Estimated and Ideal Distributions of Death and Health(care),Michael Norton,Harvard Business School,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 104-B",American Economic Association,Supporting Economic Redistribution (or Not): Determining Factors,"H2, D3",,,Ricardo Perez-Truglia,University of California-Los Angeles,David Seim,Stockholm University,Avner Shlain,University of California-Berkeley,Benjamin B. Lockwood,University of Pennsylvania
Reasons for Distributional Preferences,Itai Sher,University of California-San Diego,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 104-B",American Economic Association,Supporting Economic Redistribution (or Not): Determining Factors,"H2, D3",,,Ricardo Perez-Truglia,University of California-Los Angeles,David Seim,Stockholm University,Avner Shlain,University of California-Berkeley,Benjamin B. Lockwood,University of Pennsylvania
Reasons for Distributional Preferences,Matthew Weinzierl,Harvard Business School,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 104-B",American Economic Association,Supporting Economic Redistribution (or Not): Determining Factors,"H2, D3",,,Ricardo Perez-Truglia,University of California-Los Angeles,David Seim,Stockholm University,Avner Shlain,University of California-Berkeley,Benjamin B. Lockwood,University of Pennsylvania
"Income Mobility, Luck vs Effort Beliefs, and the Demand for Redistribution: Reality, Perceptions, and Dynamics",Manja Gärtner,University of Linköping,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 104-B",American Economic Association,Supporting Economic Redistribution (or Not): Determining Factors,"H2, D3",,,Ricardo Perez-Truglia,University of California-Los Angeles,David Seim,Stockholm University,Avner Shlain,University of California-Berkeley,Benjamin B. Lockwood,University of Pennsylvania
"Income Mobility, Luck vs Effort Beliefs, and the Demand for Redistribution: Reality, Perceptions, and Dynamics",Johanna Mollerstrom,Humboldt University and DIW Berlin,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 104-B",American Economic Association,Supporting Economic Redistribution (or Not): Determining Factors,"H2, D3",,,Ricardo Perez-Truglia,University of California-Los Angeles,David Seim,Stockholm University,Avner Shlain,University of California-Berkeley,Benjamin B. Lockwood,University of Pennsylvania
"Income Mobility, Luck vs Effort Beliefs, and the Demand for Redistribution: Reality, Perceptions, and Dynamics",David Seim,Stockholm University,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 104-B",American Economic Association,Supporting Economic Redistribution (or Not): Determining Factors,"H2, D3",,,Ricardo Perez-Truglia,University of California-Los Angeles,David Seim,Stockholm University,Avner Shlain,University of California-Berkeley,Benjamin B. Lockwood,University of Pennsylvania
The Global Infrastructure Challenge,Anusha Chari,University of North Carolina-Chapel Hill,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 201-C",American Economic Association,The Global Infrastructure Investment Challenge,"F3, F4",,,Abdul Abiad,Asian Development Bank,Lawrence H. Summers,Harvard University,Mohamed El-Erian,Allianz Group
The Global Infrastructure Challenge,Peter Blair Henry,New York University,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 201-C",American Economic Association,The Global Infrastructure Investment Challenge,"F3, F4",,,Abdul Abiad,Asian Development Bank,Lawrence H. Summers,Harvard University,Mohamed El-Erian,Allianz Group
Urbanization and Infrastructure,Paul Romer,World Bank and New York University,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 201-C",American Economic Association,The Global Infrastructure Investment Challenge,"F3, F4",,,Abdul Abiad,Asian Development Bank,Lawrence H. Summers,Harvard University,Mohamed El-Erian,Allianz Group
Financing Infrastructure,Bertrand Badre,Blue Orange Capital and Peterson Institute for International Economics,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 201-C",American Economic Association,The Global Infrastructure Investment Challenge,"F3, F4",,,Abdul Abiad,Asian Development Bank,Lawrence H. Summers,Harvard University,Mohamed El-Erian,Allianz Group
Price Rigidities and the Granular Origins of Aggregate Fluctuations,Ernesto Pasten,Central Bank of Chile,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 107-B",American Economic Association,The Micro Origins of Macro,"E0, F4",,,Saki Bigio,University of California-Los Angeles,Ezra Oberfield,Princeton University,Lorenzo Caliendo,Yale University,Aureo de Paula,University College London
Price Rigidities and the Granular Origins of Aggregate Fluctuations,Raphael Schoenle,Brandeis University,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 107-B",American Economic Association,The Micro Origins of Macro,"E0, F4",,,Saki Bigio,University of California-Los Angeles,Ezra Oberfield,Princeton University,Lorenzo Caliendo,Yale University,Aureo de Paula,University College London
Price Rigidities and the Granular Origins of Aggregate Fluctuations,Michael Weber,University of Chicago,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 107-B",American Economic Association,The Micro Origins of Macro,"E0, F4",,,Saki Bigio,University of California-Los Angeles,Ezra Oberfield,Princeton University,Lorenzo Caliendo,Yale University,Aureo de Paula,University College London
The Macroeconomic Impact of Microeconomic Shocks: Beyond Hulten's Theorem,David Baqaee,London School of Economics,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 107-B",American Economic Association,The Micro Origins of Macro,"E0, F4",,,Saki Bigio,University of California-Los Angeles,Ezra Oberfield,Princeton University,Lorenzo Caliendo,Yale University,Aureo de Paula,University College London
The Macroeconomic Impact of Microeconomic Shocks: Beyond Hulten's Theorem,Emmanuel Farhi,Harvard University,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 107-B",American Economic Association,The Micro Origins of Macro,"E0, F4",,,Saki Bigio,University of California-Los Angeles,Ezra Oberfield,Princeton University,Lorenzo Caliendo,Yale University,Aureo de Paula,University College London
Granular Comparative Advantage,Cecila Gaubert,University of California-Berkeley,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 107-B",American Economic Association,The Micro Origins of Macro,"E0, F4",,,Saki Bigio,University of California-Los Angeles,Ezra Oberfield,Princeton University,Lorenzo Caliendo,Yale University,Aureo de Paula,University College London
Granular Comparative Advantage,Oleg Itskhoki,Princeton University,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 107-B",American Economic Association,The Micro Origins of Macro,"E0, F4",,,Saki Bigio,University of California-Los Angeles,Ezra Oberfield,Princeton University,Lorenzo Caliendo,Yale University,Aureo de Paula,University College London
Large Firm Dynamics and the Business Cycle,Basile Grassi,Bocconi University,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 107-B",American Economic Association,The Micro Origins of Macro,"E0, F4",,,Saki Bigio,University of California-Los Angeles,Ezra Oberfield,Princeton University,Lorenzo Caliendo,Yale University,Aureo de Paula,University College London
Large Firm Dynamics and the Business Cycle,Vasco Carvalho,University of Cambridge,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 107-B",American Economic Association,The Micro Origins of Macro,"E0, F4",,,Saki Bigio,University of California-Los Angeles,Ezra Oberfield,Princeton University,Lorenzo Caliendo,Yale University,Aureo de Paula,University College London
New Evidence on Wage Rigidity,John Grigsby,University of Chicago,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 201-B",American Economic Association,What Can We Learn from Private Sector Data About the Labor Market?,"J0, J2",,
New Evidence on Wage Rigidity,Erik Hurst,University of Chicago,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 201-B",American Economic Association,What Can We Learn from Private Sector Data About the Labor Market?,"J0, J2",,
New Evidence on Wage Rigidity,Ahu Yildirmaz,ADP Research Institute,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 201-B",American Economic Association,What Can We Learn from Private Sector Data About the Labor Market?,"J0, J2",,
Rent Sharing Within Firms,Alan Krueger,Princeton University,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 201-B",American Economic Association,What Can We Learn from Private Sector Data About the Labor Market?,"J0, J2",,
Using ADP Payroll Microdata to Measure Aggregate Labor Market Activity,Tomaz Cajner,Federal Reserve Board,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 201-B",American Economic Association,What Can We Learn from Private Sector Data About the Labor Market?,"J0, J2",,
Using ADP Payroll Microdata to Measure Aggregate Labor Market Activity,Leland Crane,Federal Reserve Board,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 201-B",American Economic Association,What Can We Learn from Private Sector Data About the Labor Market?,"J0, J2",,
Using ADP Payroll Microdata to Measure Aggregate Labor Market Activity,Ryan Decker,Federal Reserve Board,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 201-B",American Economic Association,What Can We Learn from Private Sector Data About the Labor Market?,"J0, J2",,
Using ADP Payroll Microdata to Measure Aggregate Labor Market Activity,Adrian Hamins-Puertolas,Federal Reserve Board,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 201-B",American Economic Association,What Can We Learn from Private Sector Data About the Labor Market?,"J0, J2",,
Using ADP Payroll Microdata to Measure Aggregate Labor Market Activity,Christopher Kurz,Federal Reserve Board,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 201-B",American Economic Association,What Can We Learn from Private Sector Data About the Labor Market?,"J0, J2",,
Using ADP Payroll Microdata to Measure Aggregate Labor Market Activity,Tyler Radler,Federal Reserve Board,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 201-B",American Economic Association,What Can We Learn from Private Sector Data About the Labor Market?,"J0, J2",,
Aging and the Productivity Puzzle,Mark Zandi,Moody's Analytics,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 201-B",American Economic Association,What Can We Learn from Private Sector Data About the Labor Market?,"J0, J2",,
Aging and the Productivity Puzzle,Adam Ozimek,Moody's Analytics,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 201-B",American Economic Association,What Can We Learn from Private Sector Data About the Labor Market?,"J0, J2",,
Aging and the Productivity Puzzle,Dante DeAntonio,Moody's Analytics,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 201-B",American Economic Association,What Can We Learn from Private Sector Data About the Labor Market?,"J0, J2",,
We Are All Ninjas: How Economic History Has Infiltrated the Economics Discipline,Claude Diebolt,CNRS and University of Strasbourg,Jan. 6 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Meeting Room 308",American Economic Association,Whither the Future of Economic History?,"N0, B0",,,Ann Carlos,University of Colorado-Boulder,Matthias Morys,York University,Roger Ransom,University of California-Riverside,David Mitch,University of Maryland-Baltimore County
We Are All Ninjas: How Economic History Has Infiltrated the Economics Discipline,Michael Haupert,University of Wisconsin-La Crosse,Jan. 6 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Meeting Room 308",American Economic Association,Whither the Future of Economic History?,"N0, B0",,,Ann Carlos,University of Colorado-Boulder,Matthias Morys,York University,Roger Ransom,University of California-Riverside,David Mitch,University of Maryland-Baltimore County
Economic History in Europe,Joerg Baten,University of Tuebingen,Jan. 6 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Meeting Room 308",American Economic Association,Whither the Future of Economic History?,"N0, B0",,,Ann Carlos,University of Colorado-Boulder,Matthias Morys,York University,Roger Ransom,University of California-Riverside,David Mitch,University of Maryland-Baltimore County
Economic History and the Historians,Anne McCants,Massachusetts Institute of Technology,Jan. 6 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Meeting Room 308",American Economic Association,Whither the Future of Economic History?,"N0, B0",,,Ann Carlos,University of Colorado-Boulder,Matthias Morys,York University,Roger Ransom,University of California-Riverside,David Mitch,University of Maryland-Baltimore County
Economic History as Humanomics: The Scientific Branch of Economics,Deirdre Nansen McCloskey,University of Illinois-Chicago,Jan. 6 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Meeting Room 308",American Economic Association,Whither the Future of Economic History?,"N0, B0",,,Ann Carlos,University of Colorado-Boulder,Matthias Morys,York University,Roger Ransom,University of California-Riverside,David Mitch,University of Maryland-Baltimore County
A Dynamic Model of Characteristic-based Return Predictability,Aydoğan Alti,University of Texas-Austin,Jan. 6 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, Washington A",American Finance Association,Asset Pricing: New Theories and Empirical Approaches,G1,,,Nicolae Gârleanu,University of California-Berkeley,Lars Lochstoer,University of California-Los Angeles,Valentin Haddad,University of California-Los Angeles,Stefano Giglio,University of Chicago
