"first_name","author","paper_title","author_affiliation","date","time","location","association","session_title","session_jel_code","session_chair","session_chair_affiliation","discussant_1","discussant_1_affiliation","discussant_2","discussant_2_affiliation","discussant_3","discussant_3_affiliation","discussant_4","discussant_4_affiliation","discussant_5","discussant_5_affiliation","firstname","total_male","total_female","prob_male","prob_female","total_names","male_75","female_75","male_95","female_95"
"Jeffrey","Jeffrey A. Busse","Investing in a Global World","Emory University","Jan 08 2012","10:15 AM","Swissotel, Zurich A","American Finance Association","International Financial Markets","G1","John Griffin","University of Texas-Austin","Michael Melvin","BlackRock","Allaudeen Hameed","National University of Singapore","Miguel erreira","Universidade Nova de Lisboa","","","","","JEFFREY",1106,0,1,0,1106,1,0,1,0
"Jeffrey","Jeffrey C Williams","An Econometric Test of Water Market Structure in the Western United States","University of California-Davis","Jan 08 2012","8:00 AM","Hyatt Regency, Gold Coast","American Economic Association","Water Rights: Historical Perspectives and Emerging Issues","N5","Zeynep Hansen","Boise State University and NBER","Joseph Cullen","Washington University","Pinar Keskin","Wellesley College","Jason Hansen","Naval Postgraduate School","Carl Kitchens","University of Arizona","","","JEFFREY",1106,0,1,0,1106,1,0,1,0
"Jennifer","Jennifer Cohen","The Crucial Contribution of Fieldwork to Economics: Evidence from Research in Nepal, India and South Africa","University of Massachusetts-Amherst","Jan 06 2012","8:00 AM","Palmer House Hilton, Kimball Room","Union for Radical Political Economists","What Does Fieldwork Bring to Economics? Challenges and Insights of Fieldwork","B4","Jennifer Cohen","University of Massachusetts-Amherst","Özgür Orhangazi","Roosevelt University","Martha Starr","American University","","","","","","","JENNIFER",3,3933,0.0007622,0.9992378,3936,0,1,0,1
"Jennifer","Jennifer Twyman","The Impact of Wealth and Asset Ownership on Household Decision-Making in Ecuador","University of Florida","Jan 08 2012","8:00 AM","Palmer House Hilton, Indiana Room","Union for Radical Political Economists/International Association for Feminist Economics","Asset Ownership, the Intra-Household Distribution of Wealth and Household Decision-Making in Ecuador, Ghana and India","O5","Carmen Diana Deere","University of Florida","Kathleen Beegle","World Bank","Carmen Diana Deere","University of Florida","","","","","","","JENNIFER",3,3933,0.0007622,0.9992378,3936,0,1,0,1
"Jennifer","Jennifer Poole","Trade Liberalization, Firm Heterogeneity, and Wages: New Evidence from Matched Employer-Employee Data","University of California-Santa Cruz","Jan 07 2012","8:00 AM","Hyatt Regency, Crystal A","American Economic Association","Trade and Labor Markets: Evidence from Matched Employer-Employee Data","F1","Robert Feenstra","University of California-Davis","Oleg Itskhoki","Princeton University","Mine Z. Senses","Johns Hopkins University","Kerem Cosar","University of Chicago","Marc Muendler","University of California-San Diego","","","JENNIFER",3,3933,0.0007622,0.9992378,3936,0,1,0,1
"Jennifer","Jennifer P Poole","Trade Liberalization in the Presence of Labor Market Regulations: Evidence from Matched Employer-Employee Data in Brazil","University of California-Santa Cruz","Jan 08 2012","1:00 PM","Hyatt Regency, Gold Coast","American Economic Association","Labor Market Impacts of Trade","F1","Adriana Kugler","Georgetown University","Petia Topalova","International Monetary Fund","Daniel Lederman","World Bank","Sebastian Galiani","Washington University in St. Louis","Nicholas Sly","University of Oregon","","","JENNIFER",3,3933,0.0007622,0.9992378,3936,0,1,0,1
"Jennifer","Jennifer C. Huang","Investor Learning and Mutual Fund Flows","University of Texas-Austin","Jan 07 2012","10:15 AM","Swissotel, Zurich A","American Finance Association","Mutual Fund Performance 1","G2","Russell Wermers","University of Maryland","David Musto","University of Pennsylvania","Nicolas P.B. Bollen","Vanderbilt University","Lubos Pastor","University of Chicago","K. J. Martin Cremers","Yale School of Management","","","JENNIFER",3,3933,0.0007622,0.9992378,3936,0,1,0,1
"Jennifer","Jennifer Imazeki","Economics for Teachers","San Diego State University","Jan 07 2012","10:15 AM","Hyatt Regency, Regency A","American Economic Association","Panel Discussion: Using Blogs to Teach Undergraduate Economics","A2","Gail Hoyt","University of Kentucky","","","","","","","","","","","JENNIFER",3,3933,0.0007622,0.9992378,3936,0,1,0,1
"Jennifer","Jennifer Pitzer","Evaluation of Cumulative Impacts of the Student Enterprise Program on Academic Achievement","University of Cincinnati","Jan 06 2012","8:00 AM","Hyatt Regency, Toronto","American Economic Association","K-12 Economic and Financial Literacy Education","A2","William Bosshardt","Florida Atlantic University","William Bosshardt","Florida Atlantic University","George Vredeveld","University of Cincinnati","James O'Neill","University of Delaware","Paul Grimes","Pittsburg State University","","","JENNIFER",3,3933,0.0007622,0.9992378,3936,0,1,0,1
"Jennifer","Jennifer C. Huang","Complex Mortgages","University of Texas-Austin","Jan 08 2012","10:15 AM","Swissotel, Zurich E","American Finance Association","Real Estate and Mortgages","G2","Timothy Riddiough","University of Wisconsin","Tomasz Piskorski","Columbia Business School","Robert Van Order","University of Michigan-Ann Arbor","Nancy Wallace","University of California-Berkeley","","","","","JENNIFER",3,3933,0.0007622,0.9992378,3936,0,1,0,1
"Jennifer","Jennifer M. Mellor","Labor Market Conditions and Medicare Utilization and Spending: Evidence from Microdata","College of William and Mary","Jan 06 2012","2:30 PM","Hyatt Regency, Skyway 260","Health Economics Research Organization","The Effect of Economic Crises on Health and Health Care","I1","Katherine Swartz","Harvard University","Craig Garthwaite","Northwestern University","","","","","","","","","JENNIFER",3,3933,0.0007622,0.9992378,3936,0,1,0,1
"Jennifer","Jennifer S. Conrad","Cross-Market and Cross-Firm Effects in Implied Default Probabilities and Recovery Values","University of North Carolina","Jan 06 2012","8:00 AM","Swissotel, Zurich B","American Finance Association","Financial Crisis","G1","Markus Brunnermeier","Princeton University","Kent Daniel","Columbia University","David Sraer","Princeton University","Jakub Jurek","Princeton University","Adam Zawadowski","Boston University","","","JENNIFER",3,3933,0.0007622,0.9992378,3936,0,1,0,1
"Jenny","Jenny Aker","ABC 123: Can Mobile Phones Improve Learning: Evidence from a Field Experiment in Niger","Tufts University","Jan 08 2012","8:00 AM","Hyatt Regency, Wrigley","American Economic Association","Returns to Schooling","I2","Marian Vidal-Fernandez","University of New South Wales and IZA","","","","","","","","","","","JENNY",2,799,0.0024969,0.9975031,801,0,1,0,1
"Jenny","Jenny Simon","Financial Markets as a Commitment Device for the Government","Massachusetts Institute of Technology","Jan 08 2012","10:15 AM","Hyatt Regency, Columbus G","American Economic Association","International Finance","F3","Abigail Hornstein","Wesleyan University","Tanseli Savaser","Williams College","Bill Craighead","Wesleyan University","Ergys Islamaj","Vassar College","Abigail Hornstein","Wesleyan University","","","JENNY",2,799,0.0024969,0.9975031,801,0,1,0,1
"Jenny","Jenny Ying","Can IT Improve Work-Life Balance? A Randomized Experiment on Chinese Workers","Stanford University","Jan 07 2012","10:15 AM","Hyatt Regency, McCormick","Econometric Society","Productivity of Firms and Workers in Developing Countries","O1","#NAME?","","Marianne Bertrand","University of Chicago","Ulrike Malmendier","University of California-Berleley","Ahmed Mushfiq Mobarak","Yale University","Aviv Nevo","Northwestern University","","","JENNY",2,799,0.0024969,0.9975031,801,0,1,0,1
"Jenny","Jenny Ying","Working from Home or Shirking from Home? Evidence from a Chinese Field Experiment","Stanford University","Jan 06 2012","10:15 AM","Hyatt Regency, Crystal A","American Economic Association","Experiments in Firms","M5","Antoinette Schoar","Massachusetts Institute of Technology","","","","","","","","","","","JENNY",2,799,0.0024969,0.9975031,801,0,1,0,1
"Jens","Jens Prüfer","Business Associations and Private Ordering","Tilburg University","Jan 07 2012","2:30 PM","Hyatt Regency, Buckingham","International Society for New Institutional Economics","Contracts and Institutions","K2","Oliver Williamson","University of California-Berkeley","Oliver Williamson","University of California-Berkeley","Jonathan Levin","Stanford University","Steve Tadelis","University of California-Berkeley","Bentley Macleod","Columbia University","","","JENS",17,0,1,0,17,1,0,1,0
"Jens","Jens Prufer","On the Evolution of Collective Enforcement Institutions: Communities and Courts","Tilburg University","Jan 08 2012","8:00 AM","Hyatt Regency, Columbus KL","American Economic Association","Legal and Economic Foundations of Organization","L2","Scott Masten","University of Michigan","Robert Gibbons","Massachusetts Institute of Technology","Scott E. Masten","University of Michigan","","","","","","","JENS",17,0,1,0,17,1,0,1,0
"Jens","Jens Henrik Eggert Christensen","Pricing Deflation Risk with U.S. Treasury Yields","Federal Reserve Banks","Jan 06 2012","2:30 PM","Swissotel, Zurich C","American Finance Association","Derivatives: Option Pricing","G1","Lasse Pedersen","New York University","Andrea Frazzini","AQR Capital Management, LLC","Nicolae Garleanu","University of California-Berkeley","Kenneth Singleton","Stanford University","","","","","JENS",17,0,1,0,17,1,0,1,0
"Jere","Jere Behrman","How Financial Literacy Affects Household Wealth Accumulation","University of Pennsylvania","Jan 06 2012","10:15 AM","Hyatt Regency, Regency A","American Economic Association","The Effects of Financial Education and Financial Literacy","A2","B. Douglas Bernheim","Stanford University","Justine Hastings","Brown University","William Walstad","University of Nebraska-Lincoln","Urvi Neelakantan","Federal Reserve Bank of Richmond","Annamaria Lusardi","George Washington University","","","JERE",1,1,0.5,0.5,2,0,0,0,0
"Jeremy","Jeremy Skog","Employment, Earnings, and Deferred Compensation During the Great Recession","U.S. Census Bureau","Jan 08 2012","10:15 AM","Hyatt Regency, Grand Suite 5","American Economic Association","Aspects of the Labor Market during the Great Recession","J6","Till Von Wachter","Columbia University","","","","","","","","","","","JEREMY",740,5,0.9932886,0.0067114,745,1,0,1,0
"Jeremy","Jeremy Foltz","Bundling Technology and Insurance: Joint Packages versus Technology Traits","University of Wisconsin-Madison","Jan 07 2012","8:00 AM","Swissotel, Montreux 3","Agricultural & Applied Economics Association","Theoretical and Empirical Innovations in Technology Adoption Modeling","Q1","Bradford Barham","University of Wisconsin-Madison","","","","","","","","","","","JEREMY",740,5,0.9932886,0.0067114,745,1,0,1,0
"Jeremy","Jeremy K. Page","Political Climate, Optimism, and Investment Decisions","University of Texas-Austin","Jan 07 2012","10:15 AM","Swissotel, Zurich F","American Finance Association","Individual Investor Behavior","G1","Gideon Saar","Cornell University","Wei Xiong","Princeton University","Tyler Shumway","University of Michigan-Ann Arbor","Lauren Cohen","Harvard Business School","","","","","JEREMY",740,5,0.9932886,0.0067114,745,1,0,1,0
"Jeremy","Jeremy Shapiro","Unpacking the Causal Chain of Financial Literacy","GiveDirectly","Jan 08 2012","1:00 PM","Hyatt Regency, Acapulco","American Economic Association","Experiments on Household and Business Finance","O1","Nathan Fiala","World Bank","Nathan Fiala","World Bank","Christopher Woodruff","University of Warwick","Bilal Zia","World Bank","Xavier Gine","World Bank","","","JEREMY",740,5,0.9932886,0.0067114,745,1,0,1,0
"Jeremy","Jeremy Thorton","The Role of Religious Preferences, Trust, and Donor Choice in Charitable Giving","Samford University","Jan 06 2012","2:30 PM","Hyatt Regency, Burnham","Association of Christian Economists","Experimental Work on the Causes and Consequences of Religion and Virtuous Behavior.","Z1","Daniel Hungerman","University of Notre Dame","Enrico Manlapig","Hope College","Daniel Chen","Duke University","Daniel Hungerman","University of Notre Dame","","","","","JEREMY",740,5,0.9932886,0.0067114,745,1,0,1,0
"Jeremy","Jeremy Perdue","When will the Social Security Trust Fund Run Out?: Simulation by Linearization about the Current State","Brigham Young University","Jan 06 2012","8:00 AM","Hyatt Regency, Grand Suite 5","American Economic Association","Fiscal Policies and Outcomes (H)","","Gurupdesh Pandher","University of British Columbia","","","","","","","","","","","JEREMY",740,5,0.9932886,0.0067114,745,1,0,1,0
"Jerome","Jerome Busemeyer","Using Decision Field theory to Account for the Stochastic as Well as the Dynamic Properties of Choice under Risk","Indiana University","Jan 06 2012","10:15 AM","Hyatt Regency, Atlanta","Economic Science Association","Stochastic Choice under Risk: Economic and Psychological Views","D8","Nathaniel Wilcox","Chapman College","","","","","","","","","","","JEROME",243,2,0.9918367,0.0081633,245,1,0,1,0
"Jesper","Jesper Bagger","Tenure, Experience, Human Capital and Wages: A Tractable Equilibrium Search Model of Wage Dynamics","Royal Holloway, University of London","Jan 07 2012","8:00 AM","Hyatt Regency, Water Tower","American Economic Association","Labor Market Analysis with Linked-Employer-Employee-Data","J3","Jean Marc Robin","Sciences Po and University College London","Joseph Altonji","Yale University","Francis Kramarz","CREST-INSEE and Ecole Polytechnique","Jeremy Lise","University College London","Fabien Postel-Vinay","Bristol University","","","JESPER",6,0,1,0,6,1,0,1,0
"Jesse","Jesse Ellis","Globalization, Governance, and the Returns to Cross-Border Acquisitions","University of Pittsburgh","Jan 06 2012","2:30 PM","Hyatt Regency, Wrigley","Association of Financial Economists","M&As around the World","G3","Michael Weisbach","Ohio State University","Isil Erel","Ohio State University","Ronald Masulis","Australian Business School","S. Abraham David","Rutgers University and Yeshiva University","Alex Edmans","University of Pennsylvania","","","JESSE",621,49,0.9268657,0.0731343,670,1,0,0,0
"Jesse","Jesse Blocher","The Long and the Short of it: Evidence of Year-End Price Manipulation by Short Sellers","University of North Carolina-Chapel Hill","Jan 08 2012","1:00 PM","Swissotel, Zurich A","American Finance Association","Anomalies and Inefficiency 2","G1","Narasimhan Jegadeesh","Emory University","Vikas Agarwal","Georgia State University","T. Clifton Green","Emory University","Long Chen","Washington University in St. Louis","","","","","JESSE",621,49,0.9268657,0.0731343,670,1,0,0,0
"Jessica","Jessica Gordon Nembhard","Increasing the Return to \"Women’s Work\": Women of Color in Social and Service-Sector Worker Cooperatives","John Jay College, CUNY","Jan 06 2012","10:15 AM","Swissotel, Alpine Salon I","International Association for Feminist Economics/National Economic Association","The Phenomenal Woman: Overworked and Underpaid","B5","Susan Williams McElroy","University of Texas-Dallas","Margaret Simms","Urban Institute","","","","","","","","","JESSICA",1,2965,0.0003372,0.9996628,2966,0,1,0,1
"Ji","Ji Shen","Collateral-Motivated Financial Innovation","Yale University","Jan 06 2012","2:30 PM","Hyatt Regency, Dusable","Econometric Society","Financial Innovation","G1","Joshua Lerner","Harvard University","Snehal Banerjee","Northwestern University","Zhiguo He","University of Chicago","Robert Marquez","Boston University","Adriano A Rampini","Duke University","","","JI",21,38,0.3559322,0.6440678,59,0,0,0,0
"Jia","Jia Yan","The Network Diffusion Pattern of Southwest Airlines","Washington State University","Jan 06 2012","8:00 AM","Hyatt Regency, New Orleans","Transportation & Public Utilities Group","Transportation Economics: Planes, Trains, Railroads and Trucks","L9","Peter Loeb","Rutgers University-Newark","John Howard Brown","Georgia Southern University","Kenneth Button","George Mason University","Jeffrey Cohen","University of Hartford","Jason Barr","Rutgers University-Newark","","","JIA",15,27,0.3571429,0.6428571,42,0,0,0,0
"Jian","Jian Cai","Syndication, Interconnectedness, and Systemic Risk","Washington University in St. Louis","Jan 07 2012","10:15 AM","Hyatt Regency, Columbus G","American Economic Association","Bank Risk","G2","Karlyn Mitchell","North Carolina State University","","","","","","","","","","","JIAN",35,9,0.7954546,0.2045455,44,1,0,0,0
"Jian","Jian Chen","A Consistent Estimate of Land Price, Structure Price and Depreciation Factor","Freddie Mac","Jan 07 2012","8:00 AM","Swissotel, St. Gallen 1","American Real Estate & Urban Economic Association","House Price Volatility","R3","Thomas Thibodueau","University of Colorado-Boulder","Steve Billings","University of North Carolina-Charlotte","Peter Zorn","Freddie Mac","Liang Peng","University of Colorado-Boulder","","","","","JIAN",35,9,0.7954546,0.2045455,44,1,0,0,0
"Jian","Jian Chen","Adaptation to Climate Change in pre-industrial Iceland","University of Toronto","Jan 07 2012","10:15 AM","Hyatt Regency, Columbus CD","American Economic Association","Coping with Economic and Environmental Shocks: Institutions and Outcomes","N6","Robert Fogel","University of Chicago and NBER","Joseph Ferrie","Northwestern University","Robert Topel","University of Chicago","David Zilberman","University of California-Berkeley","","","","","JIAN",35,9,0.7954546,0.2045455,44,1,0,0,0
"Jie","Jie Zhou","The Adequacy of Household Saving in Canada","Nanyang Technological University","Jan 06 2012","8:00 AM","Hyatt Regency, Dusable","American Economic Association","Government Policies and Private Reactions (H)","","Sam Allgood","University of Nebraska-Lincoln","","","","","","","","","","","JIE",16,16,0.5,0.5,32,0,0,0,0
"Jie","Jie Cao","Cross-Section of Option Returns and Stock Volatility","Chinese University of Hong Kong","Jan 06 2012","2:30 PM","Swissotel, Zurich C","American Finance Association","Derivatives: Option Pricing","G1","Lasse Pedersen","New York University","Andrea Frazzini","AQR Capital Management, LLC","Nicolae Garleanu","University of California-Berkeley","Kenneth Singleton","Stanford University","","","","","JIE",16,16,0.5,0.5,32,0,0,0,0
"Jie","Jie Cai","Knowledge Linkages and Multi-Sector Firm Innovations","University of New South Wales","Jan 08 2012","10:15 AM","Hyatt Regency, Water Tower","American Economic Association","Innovation and Public Policy","O3","Joshua Gans","University of Toronto","","","","","","","","","","","JIE",16,16,0.5,0.5,32,0,0,0,0
"Jie","Jie April Cai","Knowledge Input-Output Linkages, Innovations and Trade Composition","University of New South Wales","Jan 06 2012","8:00 AM","Hyatt Regency, Atlanta","American Economic Association","Issues in Trade, Growth, and Macroeconomics","F4","Jing Zhang","University of Michigan","","","","","","","","","","","JIE",16,16,0.5,0.5,32,0,0,0,0
"Jie","Jie He","The Exit Choices of Entrepreneurial Firms","University of Georgia","Jan 08 2012","8:00 AM","Swissotel, Zurich C","American Finance Association","IPOs and SEOs","G3","Jay Ritter","University of Florida","Bill Francis","Rensselaer Polytechnic Institute","Grace Hao","University of Missouri-Columbia","Rongbing Huang","Kennesaw State University","","","","","JIE",16,16,0.5,0.5,32,0,0,0,0
"Jill","Jill McCluskey","Solving the Two-Body Problem: An Evaluation of University Partner Accommodation Policies","Washington State University","Jan 06 2012","8:00 AM","Hyatt Regency, Columbus IJ","American Economic Association","Empirical Labor Economics (J)","","Petra Todd","University of Pennsylvania","","","","","","","","","","","JILL",2,560,0.0035587,0.9964413,562,0,1,0,1
"Jim","Jim Carr","Five Realities about the Current Financial and Economic Crises","National Community Reinvestment Coalition","Jan 08 2012","10:15 AM","Palmer House Hilton, Indiana Room","Union for Radical Political Economists/National Economic Association","From Subprime Lending to Foreclosures: America’s Invisible Crisis of Race and Inequality","R3","Gary Dymski","University of California-Riverside","William Darity, Jr.","Duke University","Arthur Paris","Syracuse University","","","","","","","JIM",993,2,0.99799,0.00201,995,1,0,1,0
"Jin","Jin Zhang","Jump Robust Two Time Scale Covariance Estimation and Realized Volatility Budgets","University of Illinois-Chicago","Jan 06 2012","10:15 AM","Swissotel, Zurich C","American Finance Association","Financial Econometrics and Volatilities","G1","Yacine Ait-Sahalia","Princeton University","Jonathan Parker","Northwestern University","Mahmoud El-Gamal","Rice University","Lars Lochstoer","Columbia University","Dacheng Xiu","Princeton University","","","JIN",68,36,0.6538461,0.3461539,104,0,0,0,0
"Jin","Jin Yu","Leverage Dynamics Over the Business Cycle","University of New South Wales","Jan 06 2012","8:00 AM","Swissotel, Zurich B","American Finance Association","Financial Crisis","G1","Markus Brunnermeier","Princeton University","Kent Daniel","Columbia University","David Sraer","Princeton University","Jakub Jurek","Princeton University","Adam Zawadowski","Boston University","","","JIN",68,36,0.6538461,0.3461539,104,0,0,0,0
"Jin","Jin Hwa Jung","Affirmative Action in Korea: Its Impact on Women’s Employment, Corporate Performance and Economic Growth","Seoul National University","Jan 08 2012","10:15 AM","Hyatt Regency, Columbus CD","American Economic Association","Women and the Firm","Y9","Marjorie McElroy","Duke University","Sabrina Pabilonia","Bureau of Labor Statistics","Julie Smith","Lafayette College","Cristian Bartolucci","Collegio Carlo Alberto","Johanna L. Francis","Fordham University","","","JIN",68,36,0.6538461,0.3461539,104,0,0,0,0
"Jing","Jing Zhou","Social Security Coverage and Household Consumption in China: Evidence from a Nationally Representative Survey","CCER, Peking University","Jan 06 2012","10:15 AM","Hyatt Regency, Soldier Field","Chinese Economists Society","Exploring China’s Economic Imbalance","O5","Yang Yao","CCER, Peking University","Ronald Mckinnon","Stanford University","Xiaobo Zhang","International Food Policy Research Institute","","","","","","","JING",14,53,0.2089552,0.7910448,67,0,1,0,0
"Jing","Jing Wu","Land Prices in Major Chinese Cities","National University of Singapore","Jan 08 2012","1:00 PM","Swissotel, St. Gallen 2","American Real Estate & Urban Economic Association","Land and Housing in an International Context","R3","Robert Edelstein","University of California-Berkeley","Simon Firestone","Federal Reserve Board","Peng (Peter) Liu","Cornell University","Wen Lan Qian","National University of Singapore","Daniel Quan","Cornell University","","","JING",14,53,0.2089552,0.7910448,67,0,1,0,0
"Jing","Jing Chen","A Common Framework for Evolutionary and Institutional Economics","University of Northern British Columbia","Jan 07 2012","2:30 PM","Swissotel, Montreux 1","Association for Evolutionary Economics","The Great Crisis and the Future of Economic Theory","B4","James Galbraith","University of Texas-Austin","Ping Chen","Fudan University","","","","","","","","","JING",14,53,0.2089552,0.7910448,67,0,1,0,0
"Jing","Jing Zhao","Promoting the Quiet Life or Risk-Taking? CEO Severance Contracts and Managerial Decision-Making","North Carolina State University","Jan 07 2012","10:15 AM","Swissotel, Zurich C","American Finance Association","Executive Compensation 1","G3","Robert Parrino","University of Texas-Austin","Mark Huson","University of Alberta","Todd Milbourn","Washington University in Saint Louis","David Yermack","New York University","","","","","JING",14,53,0.2089552,0.7910448,67,0,1,0,0
"Jingjing","Jingjing Zhang","Inefficient Markets","University of Zurich","Jan 08 2012","8:00 AM","Hyatt Regency, Buckingham","American Economic Association","Communication in Experiments","C9","Dietmar Fehr","WZB Berlin","Julian Jamison","Federal Reserve Bank of Boston","John Duffy","University of Pittsburgh","David Huffman","Swarthmore College","Svetlana Pevnitskaya","Florida State University","","","JINGJING",2,9,0.1818182,0.8181818,11,0,1,0,0
"Jo","Jo McBride","Taking Workplace Unionism \"into\" the Community: An Example from the North of Ireland","University of Bradford","Jan 08 2012","10:15 AM","Palmer House Hilton, Salon 12","Labor & Employment Relations Association","Does Community Organising Make Sense? Trade Unions Perspectives from around the World","J1","Jane Holgate","Leeds University","","","","","","","","","","","JO",29,128,0.1847134,0.8152866,157,0,1,0,0
"Jo","Jo Crotty","Corporate Social Responsibility, Smoking Bans and Market Seeking FDI in the Tobacco Industry","Salford University","Jan 07 2012","2:30 PM","Swissotel, Vevey 2","Association for Comparative Economic Studies","Institutions and Globalization","P5","Sugata Ghosh","Brunel University","Randolph Bruno","Birmingham University","Jan Fidrmuc","Brunel University","Miriam Manchin","SSEES, University College London","John Bonin","Wesleyan University","","","JO",29,128,0.1847134,0.8152866,157,0,1,0,0
"Joachim","Joachim Voth","How the West \"Invented\" Fertility Restriction","Universitat Pompeu Fabra","Jan 08 2012","8:00 AM","Swissotel, Vevey 2","Association for Comparative Economic Studies","Economic Development from a Historical Perspective","P5","Azim Essaji","Wilfrid Laurier University","Melinda Miller","U.S. Naval Academy","Quamrul H. Ashraf","Williams College","Azim Essaji","Wilfrid Laurier University","Noel Johnson","George Mason University","","","JOACHIM",5,0,1,0,5,1,0,1,0
"Joan","Joan M. Griffin","How Family Caregiving Affects International Development: Lessons from the Health and Social Sciences","University of Minnesota","Jan 06 2012","12:30 PM","Swissotel, Alpine Salon I","International Association for Feminist Economics","New Thinking In Feminist Economics","B5","Sadullah Celik","Marmara University","Marilyn Power","Sarah Lawrence College","","","","","","","","","JOAN",23,542,0.040708,0.9592921,565,0,1,0,1
"Joanne","Joanne Spetz","Strategy or Tactics? Factors Associated with the Growth of RN Unions","University of California-San Francisco","Jan 07 2012","2:30 PM","Palmer House Hilton, Salon 12","Labor & Employment Relations Association","Bargaining for Quality: Labor Management Relations and the Delivery of High Quality Health Care","J1","Jody Hoffer Gittell","Brandeis University","Stephen Bach","Kings College London","Mary McDonald","AFT HealthCare","","","","","","","JOANNE",0,671,0,1,671,0,1,0,1
"Joanne","Joanne Spetz","The Effect of Hospital Unions on Nurse Staffing and Patient Outcomes","University of California-San Francisco","Jan 08 2012","8:00 AM","Palmer House Hilton, Salon 2","Labor & Employment Relations Association","The Outcome Effects of Unionization on Care Workers","J1","J. Ryan Lamare","University of Manchester","","","","","","","","","","","JOANNE",0,671,0,1,671,0,1,0,1
"Jodi","Jodi Beggs","Economists Do It with Models","Harvard University","Jan 07 2012","10:15 AM","Hyatt Regency, Regency A","American Economic Association","Panel Discussion: Using Blogs to Teach Undergraduate Economics","A2","Gail Hoyt","University of Kentucky","","","","","","","","","","","JODI",6,235,0.0248963,0.9751037,241,0,1,0,1
"Jodi","Jodi N. Beggs","Making Extra Credit Count: Program Design, Drivers of Participation, and Impact on Student Performance","Harvard University","Jan 07 2012","2:30 PM","Hyatt Regency, Atlanta","National Association of Economic Educators","Every Little Bit Counts: Factors that Influence Student Learning in Economics","A1","Christopher Clark","Georgia College","John R. Swinton","Georgia College","Paul W. Grimes","Pittsburg State University","Doug Walker","College of Charleston","Brent A. Evans","Mississippi State University","","","JODI",6,235,0.0248963,0.9751037,241,0,1,0,1
"Jody","Jody Hoff","Evaluating the International Economic summit: A Research Design for Measuring Student Engagement","Federal Reserve Bank of San Francisco","Jan 06 2012","8:00 AM","Hyatt Regency, Toronto","American Economic Association","K-12 Economic and Financial Literacy Education","A2","William Bosshardt","Florida Atlantic University","William Bosshardt","Florida Atlantic University","George Vredeveld","University of Cincinnati","James O'Neill","University of Delaware","Paul Grimes","Pittsburg State University","","","JODY",30,92,0.2459016,0.7540984,122,0,1,0,0
"Joe","Joe Mason","Did Doubling Reserve Requirements Cause the Recession of 1937-1938? A Microeconomic Approach","Louisiana State University","Jan 06 2012","2:30 PM","Hyatt Regency, Skyway 265","Cliometrics Society","Financial History","N2","Peter Rousseau","Vanderbilt University","Peter Rousseau","Vanderbilt University","Marc Weidenmier","Claremont McKenna College","","","","","","","JOE",2578,4,0.9984508,0.0015492,2582,1,0,1,0
"Joe","Joe Hayes","Temporary Immigrant Worker Programs in the U.S","Public Policy Institute of California","Jan 07 2012","10:15 AM","Hyatt Regency, Wright","American Society of Hispanic Economists","Topics in Immigration, Employment, and Health","J3","Ronald Oaxaca","University of Arizona","Marie Mora","University of Texas-Pan American","Alberto Davila","University of Texas-Pan American","David J Molina","University of North Texas","Andres Vargas","Texas Tech University","","","JOE",2578,4,0.9984508,0.0015492,2582,1,0,1,0
"Joe","Joe Rose","Centralized Bargaining and the Construction Industry","McMaster University","Jan 08 2012","1:00 PM","Palmer House Hilton, Salon 2","Labor & Employment Relations Association","LERA Refereed Papers Session I","J5","Howard Stanger","Canisius College","Gregory M. Saltzman","Albion College","","","","","","","","","JOE",2578,4,0.9984508,0.0015492,2582,1,0,1,0
"Joe","Joe Calhoun","Starting Point: Pedagogical Resources for Teaching and Learning Economics","Florida State University","Jan 07 2012","2:30 PM","Hyatt Regency, Columbus AB","American Economic Association","Annual Poster Session on Active Learning Strategies","A2","William Bosshardt","Florida Atlantic University","","","","","","","","","","","JOE",2578,4,0.9984508,0.0015492,2582,1,0,1,0
"Joel","Joel Simmons","Dividing the Spoils: Party Nationalization, Credibility, and Foreign Direct Investment","University of Maryland","Jan 07 2012","10:15 AM","Swissotel, Vevey 2","Association for Comparative Economic Studies","Institutions, Investment, and Innovation","P5","Jan Svejnar","University of Michigan-Ann Arbor","John P. Bonin","Wesleyan University","Daniel Berkowitz","University of Pittsburgh","Olesya Tkacheva","University of Rochester","Klara Sabirianova Peter","University of North Carolina-Chapel Hill","","","JOEL",693,5,0.9928367,0.0071633,698,1,0,1,0
"Joel","Joel Cutcher-Gershenfeld","Labor-Management Innovation in the Public Sector","University of Illinois-Urbana-Champaign","Jan 07 2012","10:15 AM","Palmer House Hilton, Salons 7-9","Labor & Employment Relations Association","The Great Debate about the Public Sector","J1","David Lewin, University of California-Los Angeles, and Harry Katz","Cornell University","Bonnie Castrey","Mediator/Arbitrator","Lisa M. Lynch","Brandeis University","","","","","","","JOEL",693,5,0.9928367,0.0071633,698,1,0,1,0
"Joerg","Joerg Rocholl","Government Guarantees and Bank Risk Taking Incentives","ESMT European School of Management and Technology","Jan 06 2012","10:15 AM","Swissotel, Alpine Salon II","International Banking, Economics & Finance Association","Distortions in Financial Markets","G2","George Kaufman","Loyola University Chicago","W. Scott Frame","Federal Reserve Bank of Atlanta","Reint Gropp","European Business School","TBA TBA","TBA","","","","","JOERG",3,0,1,0,3,1,0,1,0
