"first_name","author","paper_title","author_affiliation","date","time","location","association","session_title","session_jel_code","session_chair","session_chair_affiliation","discussant_1","discussant_1_affiliation","discussant_2","discussant_2_affiliation","discussant_3","discussant_3_affiliation","discussant_4","discussant_4_affiliation","discussant_5","discussant_5_affiliation","firstname","total_male","total_female","prob_male","prob_female","total_names","male_75","female_75","male_95","female_95"
"Masaki","Masaki Nakabayashi","Acquired Skill and Learned Ability: Wage Dynamics in Internal Labor Markets","University of Tokyo","Jan 05 2014","1:00 PM","Philadelphia Marriott, Meeting Room 402","Econometric Society","Estimation of Models of Wage Determination and Wage Dynamics","J3","Christopher Taber","University of Wisconsin-Madison","","","","","","","","","","","MASAKI",7,0,1,0,7,1,0,1,0
"Massimiliano","Massimiliano Onorato","Military Conflict and the Economic Rise of Urban Europe","IMT Institute for Advanced Studies","Jan 03 2014","12:30 PM","Philadelphia Marriott, Meeting Room 406","Cliometrics Society","Spatial Allocation of Conflict, Individuals, and Economic Activity","N7","Mary Hansen","American University","John C. Brown","Clark University","Allison Shertzer","University of Pittsburgh","Hugh Rockoff","Rutgers University","Chris Vickers","Northwestern University","","","MASSIMILIANO",15,0,1,0,15,1,0,1,0
"Massimiliano","Massimiliano Calì","The Labor Market Impact of Mobility Restrictions: Evidence from the West Bank","World Bank","Jan 04 2014","8:00 AM","Pennsylvania Convention Center, 105-A","Middle East Economic Association","Labor Market Issues","J2","Jeffrey Nugent","University of Southern California","Mahdi Majbouri","Babson College","B. Can Karahasan","Okan University","Rahel Schomaker","FOEV Speyer","Edward Sayre","University of Southern Mississippi","Fatma Dogruel","Marmara University","MASSIMILIANO",15,0,1,0,15,1,0,1,0
"Massimo","Massimo Marinacci","Self Confirming Long Run Biases","University of Bocconi","Jan 03 2014","8:00 AM","Philadelphia Marriott, Grand Ballroom - Salon J","American Economic Association","Effects on Preferences Regarding Risk & Ambiguity","D8","Luca Rigotti","University of Pittsburgh","","","","","","","","","","","MASSIMO",47,0,1,0,47,1,0,1,0
"Mathew","Mathew Forstater","Complementary Currencies, Communities, Cooperation: The Local Job Guarantee","University of Missouri-Kansas City","Jan 03 2014","10:15 AM","Loews Philadelphia Hotel, Tubman","Union for Radical Political Economists","The Job Guarantee: Exploring the Opportunities","J2","Stephanie Kelton","University of Missouri-Kansas City","Mathew Forstater","University of Missouri-Kansas City","Darrick Hamilton","New School","William A. Darity, Jr.","Duke University","Edward J. Nell","New School","L. Randall Wray","University of Missouri-Kansas City","MATHEW",72,2,0.972973,0.027027,74,1,0,1,0
"Mathieu","Mathieu Dufour","Capitalism, Crisis and Class: The United States Economy After 2007-2008 Financial Crisis","John Jay College","Jan 03 2014","8:00 AM","Loews Philadelphia Hotel, P1 Parlor","Union for Radical Political Economists","Heterodox Analysis of the Great Recession","E3","James Devine","Loyola Marymount University","James Devine","Loyola Marymount University","Tim Koechlin","Vassar College","Michael Perelman","California State University-Chico","","","","","MATHIEU",32,0,1,0,32,1,0,1,0
"Matt","Matt Weinberg","Optimal and Efficient Parametric Auctions","Massachusetts Institute of Technology","Jan 05 2014","10:15 AM","Philadelphia Marriott, Meeting Room 405","Econometric Society","Pragmatic Modeling and Robust Design under Limited Probabilistic Sophistication","D8","Sylvain Chassang","Princeton University","","","","","","","","","","","MATT",1845,3,0.9983766,0.0016234,1848,1,0,1,0
"Matt","Matt Ruther","Gayborhoods: Economic Development and the Concentration of Same-sex Couples in Neighborhoods Within Large American Cities","University of Colorado","Jan 05 2014","10:15 AM","Loews Philadelphia Hotel, Washington A","American Real Estate & Urban Economic Association","Neighborhoods, Amenities, and Education","R2","Stephen Ross","University of Connecticut","Gabrielle Fack","Universitat Pompeu Fabra","Rebecca Diamond","Stanford University","Adi Mayer","Washington College","Susane Leguizamon","Western Kentucky University","","","MATT",1845,3,0.9983766,0.0016234,1848,1,0,1,0
"Matteo","Matteo Millone","Information sharing, credit market competition and loan performance","Maastricht University","Jan 04 2014","8:00 AM","Philadelphia Marriott, Grand Ballroom - Salon A","Association for Comparative Economic Studies","Towards European Banking Union: Implications for Eastern Europe","G2","Claudia Buch","Halle Institute for Economic Research","Tara Rice","Federal Reserve Board","Galina B. Hale","Federal Reserve Bank of San Francisco","Camelia Minoiu","International Monetary Fund","Steven Ongena","Tilburg University","","","MATTEO",42,0,1,0,42,1,0,1,0
"Matthew","Matthew Weinberg","How Effective are Enforcement Efforts Targeting Illegal Drugs? Evaluating OTC Restrictions Targeting Methamphetamine Precursors","Drexel University","Jan 04 2014","10:15 AM","Pennsylvania Convention Center, 110-B","American Economic Association","Strategies for Reducing Crime","K4","David Abrams","University of Pennsylvania","Matthew J. Lindquist","SOFI, Stockholm University","Rosalie Pacula","RAND Corporation","William Hoyt","University of Kentucky","","","","","MATTHEW",2048,3,0.9985373,0.0014627,2051,1,0,1,0
"Matthew","Matthew Gustafson","Defined Contributions Pensions And Retirement During the Financial Crisis: A Natural Experiment","Pennsylvania State University","Jan 05 2014","10:15 AM","Philadelphia Marriott, Grand Ballroom - Salon J","American Economic Association","Labor Markets and Occupational Choice","J2","Peter McHenry","College of William & Mary","","","","","","","","","","","MATTHEW",2048,3,0.9985373,0.0014627,2051,1,0,1,0
"Matthew","Matthew Pritsker","Network Effects, Cascades, and CCP Interoperability","Federal Reserve Bank of Boston","Jan 03 2014","10:15 AM","Pennsylvania Convention Center, 202-B","American Economic Association","Finance and Asset Markets","G1","Caleb Stroup","Grinnell College","","","","","","","","","","","MATTHEW",2048,3,0.9985373,0.0014627,2051,1,0,1,0
"Matthew","Matthew Shum","\"Setting the Tone\" and \"Drawing the Line\" in Chittagong Tea Auctions","California Institute of Technology","Jan 05 2014","10:15 AM","Pennsylvania Convention Center, 204-B","American Economic Association","Understanding the Auction Process: New Theories and Empirical Evidence","L2","Ulrike Malmendier","University of California-Berkeley","David Reiley","Google Inc","Jennifer Brown","Northwestern University","Mallesh Pai","University of Pennsylvania","Steven Tadelis","University of California-Berkeley and eBay Research Labs","","","MATTHEW",2048,3,0.9985373,0.0014627,2051,1,0,1,0
"Matthew","Matthew A. Shapiro","Discounting or Ideology? Sources of Opposition to Climate Change-Related Action","Illinois Institute of Technology","Jan 03 2014","2:30 PM","Philadelphia Marriott, Grand Ballroom - Salon B","American Economic Association","Climate","Q5","Lynne Lewis","Bates College","","","","","","","","","","","MATTHEW",2048,3,0.9985373,0.0014627,2051,1,0,1,0
"Matthew","Matthew Pritsker","Enhanced Stress Testing and Financial Stability","Federal Reserve Bank of Boston","Jan 03 2014","8:00 AM","Pennsylvania Convention Center, 201-A","American Economic Association","Measuring Systemic Risk","G2","René Stulz","Ohio State University","Sanjiv R. Das","Santa Clara University","Mark J. Flannery","University of Florida","Albert S. Kyle","University of Maryland","Rene M. Stulz","Ohio State University","","","MATTHEW",2048,3,0.9985373,0.0014627,2051,1,0,1,0
"Matthew","Matthew Serfling","Labor Adjustment Costs and Capital Structure Decisions","University of Arizona","Jan 04 2014","10:15 AM","Loews Philadelphia Hotel, Commonwealth Hall A","American Finance Association","Determinants and Consequences of Corporate Cash Holdings","G3","Heitor Almeida","University of Illinois-Urbana Champaign","Hyunseob Kim","Cornell University","Fritz Foley","Harvard University","Jarrad Harford","University of Washington","","","","","MATTHEW",2048,3,0.9985373,0.0014627,2051,1,0,1,0
"Matthew","Matthew Wiswall","Preferences and Biases in Education Choices and Labor Market Expectations: Shrinking the Black Box of Gender","Arizona State University","Jan 03 2014","10:15 AM","Pennsylvania Convention Center, 204-B","American Economic Association","Gender Gaps in Labor Market Outcomes","J7","Lise Vesterlund","University of Pittsburgh","Matthew Wiswall","Arizona State University","Francine D. Blau","Cornell University","Catherine Eckel","Texas A&M University","Lesley Turner","University of Maryland","","","MATTHEW",2048,3,0.9985373,0.0014627,2051,1,0,1,0
"Matthew","Matthew Turner","Roads and Trade: Evidence from the United States","University of Toronto","Jan 04 2014","2:30 PM","Pennsylvania Convention Center, 202-A","American Economic Association","Trade and the Economic Impacts of Transportation Infrastructure","F1","Stephen Redding","Princeton University","Felix Tintlenot","University of Chicago and Pennsylvania State University","Michal Fabinger","Pennsylvania State University","David Atkin","Yale University","Kerem Cosar","University of Chicago","","","MATTHEW",2048,3,0.9985373,0.0014627,2051,1,0,1,0
"Matthew","Matthew Chesnes","Consumer Protection or COnsumer Frustration? The Impact of Banning Foreign Pharmacies from Sponsored Search","Federal Trade Commission","Jan 05 2014","1:00 PM","Pennsylvania Convention Center, 201-A","American Economic Association","Information and Learning in Over-the-Counter and Online Drug Markets","D8","Sofia Villas-Boas","University of California-Berkeley","Sara Ellison","Massachusetts Institute of Technology","Liran Einav","Stanford University","Justine Hastings","Brown University","Benjamin R. Handel","University of California-Berkeley","","","MATTHEW",2048,3,0.9985373,0.0014627,2051,1,0,1,0
"Matthew","Matthew Goldman","Holier Than Thou? Social Motivations for Religious Giving","University of California-San Diego","Jan 03 2014","2:30 PM","Pennsylvania Convention Center, 203-A","American Economic Association","Economics of Charitable Giving and Volunteering","H4","James Andreoni","University of California-San Diego and NBER","Alexander Brown","Texas A&M University","Jonathan Meer","Texas A&M University","Baris Yoruk","State University of New York-Albany","Michael K. Price","Georgia State University and NBER","","","MATTHEW",2048,3,0.9985373,0.0014627,2051,1,0,1,0
"Matthew","Matthew D. Hoelle","On the Efficiency of Nominal GDP Targeting in a Large Open Economy","Purdue University","Jan 03 2014","10:15 AM","Pennsylvania Convention Center, 202-A","American Economic Association","Monetary Policy","E5","Eric Sims","University of Notre Dame","","","","","","","","","","","MATTHEW",2048,3,0.9985373,0.0014627,2051,1,0,1,0
"Matthew","Matthew Eisenberg","The Effect of Deceptive Advertising on Consumption of the Advertised Good and Its Substitutes: The Case of Over-the-Counter Weight Loss Products","Carnegie Mellon University","Jan 05 2014","1:00 PM","Pennsylvania Convention Center, 201-A","American Economic Association","Information and Learning in Over-the-Counter and Online Drug Markets","D8","Sofia Villas-Boas","University of California-Berkeley","Sara Ellison","Massachusetts Institute of Technology","Liran Einav","Stanford University","Justine Hastings","Brown University","Benjamin R. Handel","University of California-Berkeley","","","MATTHEW",2048,3,0.9985373,0.0014627,2051,1,0,1,0
"Matthew","Matthew Loveless","What is Social Inequality and Why Does it Matter?","University of Kent","Jan 04 2014","10:15 AM","Pennsylvania Convention Center, 202-A","American Economic Association","Economic Development","O1","Anne Case","Princeton University","","","","","","","","","","","MATTHEW",2048,3,0.9985373,0.0014627,2051,1,0,1,0
"Matthew","Matthew J. Lindquist","The Importance of Family Background and Neighbourhood Effects as Determinants of Crime","SOFI, Stockholm University","Jan 05 2014","8:00 AM","Philadelphia Marriott, Grand Ballroom - Salon K","American Economic Association","Economics of Crime","K4","Matthew Lindquist","SOFI, Stockholm University","Erdal Tekin","Georgia State University","Matthew J. Lindquist","SOFI, Stockholm University","Patrick Bayer","NBER and Duke University","Jacob L. Vigdor","Duke University","","","MATTHEW",2048,3,0.9985373,0.0014627,2051,1,0,1,0
"Matthew","Matthew Bodah","Sources of Change in Right-to-Work Laws","University of Rhode Island","Jan 03 2014","10:15 AM","Pennsylvania Convention Center, 104-A","Labor & Employment Relations Association","Changes in State Right-to-Work and Prevailing Wage Laws","J3","Mark Price","Keystone Research Center","Stephen Herzenberg","Keystone Research Center","","","","","","","","","MATTHEW",2048,3,0.9985373,0.0014627,2051,1,0,1,0
"Matthew","Matthew M. Wynter","Why Did the Equity Home Bias Fall During the Financial Panic of 2008?","Ohio State University","Jan 05 2014","1:00 PM","Philadelphia Marriott, Grand Ballroom - Salon K","American Economic Association","Empirical Studies in International Trade","F1","Linda Tesar","University of Michigan","","","","","","","","","","","MATTHEW",2048,3,0.9985373,0.0014627,2051,1,0,1,0
"Matthias","Matthias Klaes","Social Entrepreneurship, Alternative Currencies, and Post-Transactional Civil Society: The Case of the Sunshine Bank","University of Dundee","Jan 03 2014","8:00 AM","Loews Philadelphia Hotel, Congress A","Association for Social Economics","Social Entrepreneurship: Maximizing Impact and Innovation","L3","Tonia Warnecke","Rollins College","","","","","","","","","","","MATTHIAS",37,0,1,0,37,1,0,1,0
"Matthias","Matthias Fleckenstein","Deflation Risk","University of California-Los Angeles","Jan 03 2014","8:00 AM","Loews Philadelphia Hotel, Commonwealth Hall B","American Finance Association","Macroeconomics, Deflation and Liquidity","G1","Markus Brunnermeier","Princeton University","Cesaire Meh","Bank of Canada","Anil Kashyap","University of Chicago","Thomas Eisenbach","Federal Reserve Bank of New York","Tyler Muir","Yale University","","","MATTHIAS",37,0,1,0,37,1,0,1,0
"Matthias","Matthias Messner","Returns to Elite Higher Education in the Marriage Market: Evidence from Chile","Bocconi University","Jan 03 2014","10:15 AM","Pennsylvania Convention Center, 204-B","American Economic Association","Gender Gaps in Labor Market Outcomes","J7","Lise Vesterlund","University of Pittsburgh","Matthew Wiswall","Arizona State University","Francine D. Blau","Cornell University","Catherine Eckel","Texas A&M University","Lesley Turner","University of Maryland","","","MATTHIAS",37,0,1,0,37,1,0,1,0
"Matthias","Matthias Krapf","Parenthood and Productivity of Highly Skilled Labor: Evidence From the Groves of Academe","University of Zurich","Jan 03 2014","8:00 AM","Philadelphia Marriott, Grand Ballroom - Salon I","American Economic Association","Fertility Decisions","J1","Tom Vogl","Princeton University","","","","","","","","","","","MATTHIAS",37,0,1,0,37,1,0,1,0
"Matthieu","Matthieu Crozet","Firm-Level Comparative Advantage","Paris School of Economics-Paris I and CEPII","Jan 04 2014","8:00 AM","Pennsylvania Convention Center, 203-B","American Economic Association","Trade and Firm Dynamics","F1","Joel Rodrigue","Vanderbilt University","","","","","","","","","","","MATTHIEU",17,0,1,0,17,1,0,1,0
"Matti","Matti Sarvimäki","Labor Market Experiences and Portfolio Choice: Evidence from the Finnish Great Depression","Aalto University","Jan 05 2014","10:15 AM","Philadelphia Marriott, Grand Ballroom - Salon B","American Economic Association","Household Finance","G1","John Campbell","Harvard University","Tyler Shumway","University of Michigan","Antoinette Shoar","Massachusetts Institute of Technology","Stefan Nagel","Stanford University","Shawn A. Cole","Harvard Business School","","","MATTI",5,3,0.625,0.375,8,0,0,0,0
"Matti","Matti Suominen","Currency Carry Trades and Funding Risk","Aalto University","Jan 03 2014","10:15 AM","Loews Philadelphia Hotel, Commonwealth Hall D","American Finance Association","The Currency Carry Trade: New Evidence and Theory","G1","Chris Telmer","Carnegie Mellon University","Matteo Maggiori","New York University","Adrien Verdelhan","Massachusetts Institute of Technology","Tarek Hassan","University of Chicago","Michael Michaux","University of Southern California","","","MATTI",5,3,0.625,0.375,8,0,0,0,0
"Maurice","Maurice M. Obstfeld","Finance at Center Stage: Some Lessons of the Euro Crisis","University of California-Berkeley","Jan 03 2014","2:30 PM","Pennsylvania Convention Center, 201-A","American Economic Association","Teaching the Euro Crisis","F3","Maurice Obstfeld","University of California-Berkeley","Ricardo Reis","Columbia University","Tano Santos","Columbia University","Markus K. Brunnermeier","Princeton University","","","","","MAURICE",251,1,0.9960318,0.0039683,252,1,0,1,0
"Maurice","Maurice M. Obstfeld","The Euro and the Geography of International Debt Flows","University of California-Berkeley","Jan 05 2014","10:15 AM","Philadelphia Marriott, Grand Ballroom - Salon I","Association for Comparative Economic Studies","Financial Stability and Cross-Border Capital Flows During the Great Recession","F3","Paul Wachtel","New York University","Timo Korkeamäki","Hanken School of Economics","Vladimir Sokolov","Higher School of Economics Moscow","Iikka Korhonen","Bank of Finland","Christopher A. Hartwell","Moskow School of Management SKOLKOVO","","","MAURICE",251,1,0.9960318,0.0039683,252,1,0,1,0
"Maurice","Maurice D. Levi","Seasonal Asset Allocation: Evidence From Mutual Fund Flows","University of British Columbia","Jan 03 2014","10:15 AM","Loews Philadelphia Hotel, Commonwealth Hall B","American Finance Association","Chasing Alpha","G1","Andrew Metrick","Yale University","Sugata Ray","University of Florida","Martijn Cremers","University of Notre Dame","Dong Lou","London School of Economics","","","","","MAURICE",251,1,0.9960318,0.0039683,252,1,0,1,0
"Mauricio","Mauricio Soto","The Impact of Longevity Improvements on U.S. Corporate Defined Benefit Pension Plans","International Monetary Fund","Jan 03 2014","8:00 AM","Pennsylvania Convention Center, 203-B","American Economic Association","Public Finance and Policy","H1","Erin Bronchetti","Swarthmore College","","","","","","","","","","","MAURICIO",133,0,1,0,133,1,0,1,0
"Mauro","Mauro Napoletano","Fiscal and Monetary Policies in Complex Evolving Economies","OFCE and SKEMA Business School, France","Jan 04 2014","10:15 AM","Philadelphia Marriott, Meeting Room 410","Society for Computational Economics","Policy Design with Computational Heterogeneous Agents Models","E6","Herbert Dawid","Bielefeld University","Shu-Heng Chen","National Chengchi University","Blake LeBaron","Brandeis University","Michael Neugart","Technical University of Darmstadt","Ekaterina Sinitskaya","Iowa State University","","","MAURO",40,0,1,0,40,1,0,1,0
"Max","Max Croce","Robust Exchange Rates with Rare Events","University of North Carolina-Chapel Hill","Jan 04 2014","2:30 PM","Pennsylvania Convention Center, 108-B","American Economic Association","Global Risks and Currencies: Theory and Evidence","F3","Lars Hansen","University of Chicago","Viktor Todorov","Northwestern University","Jose Ursua","Goldman Sachs","Jessica Wachter","University of Pennsylvania","Lars Hansen","University of Chicago","","","MAX",513,9,0.9827586,0.0172414,522,1,0,1,0
"Meagan","Meagan McCollum","Determinants of Mortgage Curtailment Behavior","Louisiana State University","Jan 04 2014","10:15 AM","Loews Philadelphia Hotel, Washington C","American Real Estate & Urban Economic Association","Mortgages 3","D1","Karen Pence","Federal Reserve Board","Andra Ghent","Arizona State University","Andrew Paciorek","Federal Reserve Board","Elliot Anenberg","Federal Reserve Board","Manuel Adelino","Duke University","","","MEAGAN",0,67,0,1,67,0,1,0,1
"Meenakshi","Meenakshi Rishi","Risk Factors for Domestic Violence: An Empirical Analysis for Indian States","Seattle University","Jan 04 2014","10:15 AM","Philadelphia Marriott, Meeting Room 310","Association for the Study of Generosity in Economics/International Association for Feminist Economics","Inside the Black Box: Household Dynamics","J1","Yana Rodgers","Rutgers University","Yana Rodgers","Rutgers University","Cecilia Conrad","MacArthur Foundation","Chris Slootmaker","Colorado State University","John R Moreau","University of Missouri-Kansas City","","","MEENAKSHI",0,3,0,1,3,0,1,0,1
"Megan","Megan Lynn Fasules","Interactions between Social Insurance Programs: The Impact of Medicare on the Characteristics of Petitioners for Bankruptcy","American University","Jan 04 2014","12:30 PM","Philadelphia Marriott, Meeting Room 307","Economic History Association","Poverty from a Historical Viewpoint","N3","Robert Margo","Boston University","Tom S. Vogl","Princeton University","Robert A. Margo","Boston University","Hoyt Bleakley","University of Chicago","Rob Gillezeau","New Democratic Party","","","MEGAN",4,648,0.006135,0.993865,652,0,1,0,1
"Mehmet","Mehmet Balcilar","Regional and Global Spillovers and Diversification Opportunities in the GCC-Wide Equity Sectors across Market Regimes","Eastern Mediterranean University","Jan 04 2014","10:15 AM","Pennsylvania Convention Center, 105-A","Middle East Economic Association","Financial Markets, Institutions and Regulations","G1","Mine Cinar","Loyola University","Gulcay Tuna","Eastern Mediterranean University","Alpay Filiztekin","Sabanci University","Mahmoud Haddad","University of Tennessee-Martin","Moataz El Said","International Monetary Fund","Erhan Aslanoglu","Marmara University","MEHMET",79,0,1,0,79,1,0,1,0
"Melanie","Melanie Allwine","Does Calculator Use and Test Format Mask Weakness in Basic Math Ability?: Experimental Evidence in Principles of Economics","George Washington University","Jan 04 2014","2:30 PM","Philadelphia Marriott, Meeting Room 410","National Association of Economic Educators","What Matters in Principles of Economics Classes?","A2","Andrew Hill","Federal Reserve Bank of Philadelphia","Carlos Asarta","University of Delaware","Andrew T. Hill","Federal Reserve Bank of Philadelphia","Mary H. Lesser","Lenoir-Rhyne University","William L. Goffe","Pennsylvania State University","","","MELANIE",1,524,0.0019048,0.9980952,525,0,1,0,1
"Melissa","Melissa McInerney","Do Hispanic Workers Face Wage Penalties in the United States Labor Market?","College of William and Mary","Jan 03 2014","2:30 PM","Pennsylvania Convention Center, 104-B","Labor & Employment Relations Association","Gender, Race, and the Labor Market","J5","Stephen Woodbury","Michigan State University","Catherine Y. Co","University of Nebraska","Melissa McInerney","College of William and Mary","","","","","","","MELISSA",2,2107,0.0009483,0.9990517,2109,0,1,0,1
"Melissa","Melissa Prado","Ownership Structure, Limits to Arbitrage and Stock Returns: Evidence from Equity Lending Markets","Nova School of Business and Economics","Jan 05 2014","8:00 AM","Loews Philadelphia Hotel, Commonwealth Hall C","American Finance Association","Winning and Losing in Asset Allocation","G1","Burton Hollifield","Carnegie Mellon University","Berk A. Sensoy","Ohio State University","Marcin Kacperczyk","New York University","Spencer Martin","University of Melbourne","Bryan Routledge","Carnegie Mellon University","","","MELISSA",2,2107,0.0009483,0.9990517,2109,0,1,0,1
"Melody","Melody Chiang","Evolution of Housing Dispossession and the Contraction of Community","University of California-San Diego","Jan 05 2014","8:00 AM","Loews Philadelphia Hotel, Regency Ballroom C1","Association for Evolutionary Economics","Commons Approach to Social Control in the 21st Century: Firms, Communities and Households as Going Concerns","B5","Anne Mayhew","University of Tennessee","Anne Mayhew","University of Tennessee","","","","","","","","","MELODY",1,145,0.0068493,0.9931507,146,0,1,0,1
"Meltem","Meltem Ince Yenilmez","Labor Market Consequences of Job Security and Labor Laws in the Era of Flexicurity: Implications for Turkey and USA","Yasar University","Jan 05 2014","1:00 PM","Pennsylvania Convention Center, 102-A","Labor & Employment Relations Association","Labor Market Policy and the Workplace","J5","Ellen Mutari","Richard Stockton College of New Jersey","Francoise Carre","University of Massachusetts-Boston","Ellen Mutari","Richard Stockton College of New Jersey","","","","","","","MELTEM",0,8,0,1,8,0,1,0,1
"Merlin","Merlin Kuate Kamga","Liquidity Premium in CDS Markets","Goethe University-Frankfurt","Jan 03 2014","12:30 PM","Loews Philadelphia Hotel, Commonwealth Hall A2","International Banking, Economics & Finance Association","Market Pricing and Credit Spreads","G1","Anastasios Malliaris","Loyola University","Jose Berrospide","Federal Reserve Board","Chen Zhou","De Nederlandsche Bank","Hector Perez-Saiz","Bank of Canada","Eiichiro Kazumori","University at Buffalo","","","MERLIN",12,5,0.7058824,0.2941177,17,0,0,0,0
"Micah","Micah Pollak","Rational Addiction and Video Games","Indiana University-Northwest","Jan 03 2014","8:00 AM","Pennsylvania Convention Center, 107-B","American Economic Association","Improving Student Performance","I2","Kristin Butcher","Wellesley College","","","","","","","","","","","MICAH",40,4,0.9090909,0.0909091,44,1,0,0,0
"Michael","Michael Bordo","Central Bank Credibility and Reputation: An Historical Exploration","Rutgers University","Jan 05 2014","10:15 AM","Philadelphia Marriott, Meeting Room 307","Economic History Association","Banking","N2","Hugh Rockoff","Rutgers University","Dominick Bartelme","University of California-Berkeley","Joshua Hausman","University of Michigan","Jonathan Rose","Federal Reserve Board","","","","","MICHAEL",8564,10,0.9988337,0.0011663,8574,1,0,1,0
"Michael","Michael Shelby","Testing a Model of Consumer Vehicle Purchases","US Environmental Protection Agency","Jan 03 2014","10:15 AM","Philadelphia Marriott, Grand Ballroom - Salon K","Association of Environmental & Resource Economists","Automobiles, Fuel Markets and Energy Efficiency","Q4","Antonio Bento","Cornell University","Shanjun Li","Cornell University","Ashley Langer","University of Arizona","Steve Cicala","University of Chicago","Kenneth Gillingham","Yale University","","","MICHAEL",8564,10,0.9988337,0.0011663,8574,1,0,1,0
"Michael","Michael Plante","The Long-Run Macroeconomic Impacts of Fuel Subsidies","Federal Reserve Bank of Dallas","Jan 04 2014","12:30 PM","Philadelphia Marriott, Grand Ballroom - Salon C","International Association for Energy Economics","Advances in Energy Economics Research","Q4","Kevin Forbes","Catholic University of America","Iman Nasseri","University of Hawaii-Manoa","Carlo Andrea Bollino","Università di Perugia","Ted Temzelides","Rice University","Charles Mason","University of Wyoming","","","MICHAEL",8564,10,0.9988337,0.0011663,8574,1,0,1,0
"Michael","Michael Nollert","Gender-Specific Inequality of Paid and Unpaid Work: Institutional Factors in Switzerland","University of Fribourg","Jan 03 2014","2:30 PM","Pennsylvania Convention Center, 102-A","Labor & Employment Relations Association/International Association for Feminist Economics","International Perspectives on Gender in the Workplace, Session I","J5","Elaine McCrate","University of Vermont","Elaine McCrate","University of Vermont","","","","","","","","","MICHAEL",8564,10,0.9988337,0.0011663,8574,1,0,1,0
"Michael","Michael D. Giandrea","The Impact of Workplace Flexibility Policies on Career Employment, Bridge Jobs, and the Timing of Retirement","US Bureau of Labor Statistics","Jan 04 2014","8:00 AM","Loews Philadelphia Hotel, Congress B","National Association of Forensic Economics","Topics in Forensic Economics II – Employment Session","K1","John Ward","University of Missouri-Kansas City","Stephen M. Horner","Economic Consulting","Gary Skoog","DePaul University","William D. King","William D. King & Associates, Inc","","","","","MICHAEL",8564,10,0.9988337,0.0011663,8574,1,0,1,0
"Michael","Michael Koetter","Crises, Rescues and Policy Transmission through International Banks","Frankfurt School of Finance and Management","Jan 04 2014","10:15 AM","Loews Philadelphia Hotel, Congress C","International Banking, Economics & Finance Association","TARP and Crisis Resolution","G2","Kasper Roszbach","Sveriges Riksbank and University of Groningen","Robert DeYoung","University of Kansas","Benjamin Tabak","Central Bank of Brazil and Universidade Catolica de Brasilia","Nick Coleman","Federal Reserve Board","John Driscoll","Federal Reserve Board","","","MICHAEL",8564,10,0.9988337,0.0011663,8574,1,0,1,0
"Michael","Michael F. Lovenheim","The Effect of Incentive Award Receipt on Teacher Performance","Cornell University","Jan 04 2014","8:00 AM","Pennsylvania Convention Center, 103-C","American Economic Association","Measuring and Incentivizing Teacher Performance","I2","Scott Imberman","Michigan State University","Cory Koedel","University of Missouri","Kirabo Jackson","Northwestern University","","","","","","","MICHAEL",8564,10,0.9988337,0.0011663,8574,1,0,1,0
"Michael","Michael K. Price","Are Men More Responsive to the Price of Giving Than Women?","Georgia State University and NBER","Jan 03 2014","2:30 PM","Pennsylvania Convention Center, 203-A","American Economic Association","Economics of Charitable Giving and Volunteering","H4","James Andreoni","University of California-San Diego and NBER","Alexander Brown","Texas A&M University","Jonathan Meer","Texas A&M University","Baris Yoruk","State University of New York-Albany","Michael K. Price","Georgia State University and NBER","","","MICHAEL",8564,10,0.9988337,0.0011663,8574,1,0,1,0
"Michael","Michael Gallagher","A Nonparametric Approach to Multifactor Modeling","Fordham University","Jan 03 2014","12:30 PM","Philadelphia Marriott, Meeting Room 304","Omicron Delta Epsilon/American Economic Association","Omicron Delta Epsilon Graduate Student Session","Y9","Kathryn Nantz","Fairfield University","Michael Gallagher","Fordham University","Bibek Adhikari","Tulane University","Mandie R. Weinandt","University of South Dakota","","","","","MICHAEL",8564,10,0.9988337,0.0011663,8574,1,0,1,0
"Michael","Michael Weisbach","Indirect Incentives of Hedge Fund Managers","Ohio State University","Jan 03 2014","2:30 PM","Loews Philadelphia Hotel, Commonwealth Hall C","American Finance Association","Hedge Funds","G2","Stefan Nagel","Stanford University","Jakub W. Jurek","Princeton University","Lasse Pedersen","Copenhagen Business School","Jonathan B. Berk","Stanford University","Itzhak Ben-David","Ohio State University","","","MICHAEL",8564,10,0.9988337,0.0011663,8574,1,0,1,0
"Michael","Michael Langemeier","How Do Investments in Farmland Compare to Investments in Stocks?","Purdue University","Jan 03 2014","2:30 PM","Loews Philadelphia Hotel, Commonwealth Hall A1","Agricultural & Applied Economics Association","How Farmland Appreciation and Wealth Are Affecting Agriculture","Q1","Jennifer Ifft","USDA Economic Research Service","Joseph Glauber","USDA Economic Research Service","Nathan Kauffman","Federal Reserve Bank of Kansas City-Omaha Branch","","","","","","","MICHAEL",8564,10,0.9988337,0.0011663,8574,1,0,1,0
