"first_name","author","paper_title","author_affiliation","date","time","location","association","session_title","session_jel_code","session_chair","session_chair_affiliation","discussant_1","discussant_1_affiliation","discussant_2","discussant_2_affiliation","discussant_3","discussant_3_affiliation","discussant_4","discussant_4_affiliation","discussant_5","discussant_5_affiliation","firstname","total_male","total_female","prob_male","prob_female","total_names","male_75","female_75","male_95","female_95"
"Mahmoud","Mahmoud Mohieldin","External Wealth of Arab Nations: Estimates of Net Foreign Assets and Liabilities of Two Decades","World Bank","Jan. 4 2019","12:30 PM - 2:15 PM","Hilton Atlanta, 204","Middle East Economic Association","Trade, FDI and External Wealth in the Middle East and North Africa","F1, F2","Mine Cinar","Loyola University Chicago","","","","","","","","","","","MAHMOUD",31,0,1,0,31,1,0,1,0
"Mahsa","Mahsa Memarian","Urban Density and Firms Stock Returns","IESE Business School","Jan. 6 2019","8:00 AM - 10:00 AM","Hilton Atlanta, 215","American Real Estate and Urban Economics Association","Density, Spillovers and Amenities","G1, R1","Jan Brueckner","University of California-Irvine","Christopher Severen","Federal Reserve Bank of Philadelphia","Ronni Paven","University of Rochester","Sanghoon Lee","University of British Columbia","Junfu Zhang","Clark University","","","MAHSA",1,4,0.2,0.8,5,0,1,0,0
"Maiko","Maiko Koga","Structural Reforms, Innovation and Economic Growth","Bank of Japan","Jan. 6 2019","8:00 AM - 10:00 AM","Hyatt Regency Atlanta, Hanover D & E","Association for Comparative Economic Studies","The Effects of Structural Reforms in Advanced, Emerging and Developing Economies","O3","Iikka Korhonen","Bank of Finland","Iikka Korhonen","Bank of Finland","Sergei Guriev","European Bank for Reconstruction and Development","","","","","","","MAIKO",1,5,0.1666667,0.8333333,6,0,1,0,0
"Maja","Maja Adena","Bombs, Broadcasts and Treason: Allied Intervention and Domestic Opposition to the Nazi Regime in Germany During World War II","WZB Berlin","Jan. 5 2019","8:00 AM - 10:00 AM","Hyatt Regency Atlanta, Hanover D & E","Association for Comparative Economic Studies","Authoritarianism and the Media","P5, H0","Robert S. Gibbons","Massachusetts Institute of Technology","Tymofiy Mylovanov","University of Pittsburgh and Kiev School of Economics","Gérard Roland","University of California-Berkeley","Abdulaziz B. Shifa","Syracuse University","","","","","MAJA",0,30,0,1,30,0,1,0,1
"Maja","Maja Adena","Personalized Threshold Matching for Charitable Gifts: A Field Experiment","WZB Berlin","Jan. 5 2019","2:30 PM - 4:30 PM","Hilton Atlanta, 301","Association for the Study of Generosity in Economics","Economics of Altruism: Evidence from the Field","H4","Daniel Hungerman","University of Notre Dame","Kirsten Cornelson","University of Notre Dame","Mark Wilhelm","IUPUI","Ragan Petrie","Texas A&M University","","","","","MAJA",0,30,0,1,30,0,1,0,1
"Maksim","Maksim Belenkiy","Globalization and Inequality in Innovation: A Perspective from U.S. R&D Tax Credit Policy","U.S. Internatioal Trade Administration","Jan. 4 2019","10:15 AM - 12:15 PM","Hilton Atlanta, 314","Society of Government Economists","Globalization and Intellectual Property","F0, O3","Wendy Li","U.S. Bureau of Economic Analysis","Tom Neubig","Tax Sage Network","Teresa C. Fort","Dartmouth College","Nigel Cory","Information Technology & Innovation Foundation","Louise Sheiner","Brookings Institution","","","MAKSIM",14,0,1,0,14,1,0,1,0
"Malcolm","Malcolm Wardlaw","Private Equity Buyouts and Workplace Safety","University of Texas-Dallas","Jan. 6 2019","8:00 AM - 10:00 AM","Atlanta Marriott Marquis, International 6","American Economic Association","Private Equity and Firm Performance","D2, J3","Josh Lerner","Harvard University","Antoinette Schoar","Massachusetts Institute of Technology","Steven Kaplan","University of Chicago","René Stulz","Ohio State University","Per Stromberg","University of Chicago","","","MALCOLM",116,1,0.991453,0.008547,117,1,0,1,0
"Manisha","Manisha Padi","Fiduciary Duty and the Market for Financial Advice","University of Chicago","Jan. 4 2019","8:00 AM - 10:00 AM","Hilton Atlanta, 304","Industrial Organization Society","The Industrial Organization of Financial Markets","L1, L2","Vivek Bhattacharya","Northwestern University","Neale Mahoney","University of Chicago","Andrea Pozzi","Einaudi Institute for Economics and Finance","Tobias Salz","Columbia University","Glenn Ellison","Massachusetts Institute of Technology","","","MANISHA",0,12,0,1,12,0,1,0,1
"Manolis","Manolis Chatzikonstantinou","Transitional Dynamics in Aggregate Models of Innovative Investments","University of California-Los Angeles","Jan. 5 2019","8:00 AM - 10:00 AM","Atlanta Marriott Marquis, A707","Korea-America Economic Association","The Role of Firms in Economic Development","L1, O4","Yongseok Shin","Washington University-St. Louis","","","","","","","","","","","MANOLIS",4,0,1,0,4,1,0,1,0
"Manuel","Manuel Hermosilla","Reactive Outsourcing of Technological Innovations","Johns Hopkins University","Jan. 5 2019","2:30 PM - 4:30 PM","Atlanta Marriott Marquis, International C","American Economic Association","Innovation and Competition in Drug Development","O3, L1","Leemore Dafny","Harvard Business School","Fiona Scott Morton","Yale University","Jason O’Connor","Federal Trade Commission","Ariel Dora Stern","Harvard Business School","Craig Garthwaite","Northwestern University","","","MANUEL",338,2,0.9941176,0.0058824,340,1,0,1,0
"Manuel","Manuel Ramon Souza Luz","Bringing the State Back Out: How Vested Interests, Moralism, and Conservative Economic Discourse Helped Undermine Brazil’s Democratic Government","Federal University of ABC","Jan. 5 2019","2:30 PM - 4:30 PM","Hilton Atlanta, Crystal F","Association for Evolutionary Economics","Vested Interests and Social Progress under Uncertainty","B5, B2","Tae-Hee Jo","State University of New York-Buffalo","","","","","","","","","","","MANUEL",338,2,0.9941176,0.0058824,340,1,0,1,0
"Manuel","Manuel Ramon Souza Luz","Institutions, Markets, and the Society against the State: An Interdisciplinary Perspective on Vested Interests and of Power Asymmetries in Western Thought","Federal University of ABC","Jan. 5 2019","2:30 PM - 4:30 PM","Hilton Atlanta, Crystal F","Association for Evolutionary Economics","Vested Interests and Social Progress under Uncertainty","B5, B2","Tae-Hee Jo","State University of New York-Buffalo","","","","","","","","","","","MANUEL",338,2,0.9941176,0.0058824,340,1,0,1,0
"Manuel","Manuel Hoffmann","Influenza Vaccines, Employee Health and Sickness Absence-A Field Experiment at the Workplace","Texas A&M University","Jan. 6 2019","10:15 AM - 12:15 PM","Atlanta Marriott Marquis, International B","American Economic Association","Medical Treatment Effects","I0","Scott Barkowski","Clemson University","","","","","","","","","","","MANUEL",338,2,0.9941176,0.0058824,340,1,0,1,0
"Manuel","Manuel Arellano","Nonlinear Persistence and Partial Insurance: Innovations in the Panel Data Dynamics of Income and Consumption","CEMFI","Jan. 4 2019","10:15 AM - 12:15 PM","Atlanta Marriott Marquis, M302","International Association of Applied Econometrics","Advances in Micro-Econometrics","C1, C4","Edward Vytlacil","Yale University","","","","","","","","","","","MANUEL",338,2,0.9941176,0.0058824,340,1,0,1,0
"Manuel","Manuel Ramon Souza Luz","From Evolutionary Economics to Evolutionary Realism: Some Connections Between Charles S. Peirce’s Pragmaticism and Thorstein Veblen’s Post-Darwinian Economics","Street Scholar & Federal University of ABC (UFABC)","Jan. 4 2019","10:15 AM - 12:15 PM","Hilton Atlanta, Crystal F","Association for Evolutionary Economics","The Continuing Relevance of the Early Institutionalists","B1, B5","Mary V. Wrenn","University of the West of England","John Henry","Levy Economics Institute","","","","","","","","","MANUEL",338,2,0.9941176,0.0058824,340,1,0,1,0
"Marc","Marc Bourreau","Market Entry, Fighting Brands, and Tacit Collusion","Paris Tech","Jan. 4 2019","2:30 PM - 4:30 PM","Hilton Atlanta, 304","Industrial Organization Society","Empirical Studies of Collusion","L1, L4","Katja Seim","University of Pennsylvania","Christopher Sullivan","University of Wisconsin-Madison","Matthew Backus","Columbia University","Nicolas de Roos","University of Sydney","Alon Eizenberg","Hebrew University of Jerusalem","","","MARC",914,1,0.9989071,0.0010929,915,1,0,1,0
"Marc","Marc Fabel","Maternity Leave and Long-Term Health Outcomes of Children","Munich Graduate School of Economics & Ifo Institute","Jan. 4 2019","2:30 PM - 4:30 PM","Atlanta Marriott Marquis, M104","American Economic Association","Determinants of Children's Health","I1","Diane Whitmore Schanzenbach","Northwestern University","","","","","","","","","","","MARC",914,1,0.9989071,0.0010929,915,1,0,1,0
"Marcel","Marcel Rindisbacher","A Rationale for the Clientele Effect in Money Management","Boston University","Jan. 4 2019","7:30 AM - 6:00 PM","Hilton Atlanta, Grand Ballroom Pre-Function North","American Finance Association","AFA Ph.D. Student Poster Session","G0","Kenneth Singleton","Stanford University","","","","","","","","","","","MARCEL",83,3,0.9651163,0.0348837,86,1,0,1,0
"Marcel","Marcel Tuijn","Financial Intermediation through Financial Disintermediation: Evidence from the ECB Corporate Sector Purchase Programme","University of Chicago and Erasmus University","Jan. 5 2019","2:30 PM - 4:30 PM","Atlanta Marriott Marquis, International B","American Economic Association","Capital Requirements and Monetary Policy","G2","Bruno Sultanum","Federal Reserve Bank of Richmond","","","","","","","","","","","MARCEL",83,3,0.9651163,0.0348837,86,1,0,1,0
"Marcel","Marcel Maier","Politics and Finance – How National Parliaments Affect Firms’ Cost of Capital","Technical University of Munich","Jan. 6 2019","10:15 AM - 12:15 PM","Hyatt Regency Atlanta, Hanover D & E","Association for Comparative Economic Studies","Finance and Politics","P0, G2","Gérard Roland","University of California-Berkeley","Laura Solanko","Bank of Finland","Jan Zimsky","New York University","Felix Noth","IWH Halle","Iikka Korhonen","Bank of Finland","","","MARCEL",83,3,0.9651163,0.0348837,86,1,0,1,0
"Marcelo","Marcelo J. Moreira","Inference with Returns to Schooling in the Presence of Peer Effects","Getulio Vargas Foundation","Jan. 6 2019","1:00 PM - 3:00 PM","Atlanta Marriott Marquis, A701","American Economic Association","Peer Effects","I2","Amanda Griffith","Wake Forest University","","","","","","","","","","","MARCELO",80,0,1,0,80,1,0,1,0
"Marcelo","Marcelo Santos","Redistribution with Labor Markets Frictions","INSPER","Jan. 4 2019","2:30 PM - 4:30 PM","Atlanta Marriott Marquis, L506","Econometric Society","Taxation, Automation and Labor Markets","H2, J0","Carlos da Costa","Getulio Vargas Foundation","Carlos da Costa","Getulio Vargas Foundation","","","","","","","","","MARCELO",80,0,1,0,80,1,0,1,0
"Marcia","Marcia Gómez","The Effects of Residential Segregation on Mortality Disparities in the United States","National Institutes on Minority Health and Health Disparities","Jan. 5 2019","10:15 AM - 12:15 PM","Hyatt Regency Atlanta, Hanover G","UNION FOR RADICAL POLITICAL ECONOMICS","Social Determinants of Health and Wealth","J1, I1","Michelle Holder","City University of New York-John Jay College","Patrick Mason","Florida State University","Robert B. Williams","Guilford College","","","","","","","MARCIA",1,266,0.0037453,0.9962547,267,0,1,0,1
"Marcin","Marcin Król","Grain, Export, and Logistics in Central and Eastern Europe","Warsaw School of Economics","Jan. 4 2019","10:15 AM - 12:15 PM","Hyatt Regency Atlanta, Hanover D & E","Association for Comparative Economic Studies","Poster Session for ACES","P2, P1","Daniel Berkowitz","University of Pittsburgh","","","","","","","","","","","MARCIN",38,0,1,0,38,1,0,1,0
"Marco","Marco Castillo","The Long Lasting Effects of Political Violence on Risk Preferences","Texas A&M University","Jan. 5 2019","10:15 AM - 12:15 PM","Hilton Atlanta, 223","Economic Science Association","Origin and Evolution of Preferences","A1","Ragan Petrie","Texas A&M University","","","","","","","","","","","MARCO",367,1,0.9972826,0.0027174,368,1,0,1,0
"Marco","Marco D'Errico","Reshaping the Financial Network: Externalities of Central Clearing and Systemic Risk","European Systemic Risk Board","Jan. 4 2019","7:30 AM - 6:00 PM","Hilton Atlanta, Grand Ballroom Pre-Function North","American Finance Association","AFA Ph.D. Student Poster Session","G0","Kenneth Singleton","Stanford University","","","","","","","","","","","MARCO",367,1,0.9972826,0.0027174,368,1,0,1,0
"Marco","Marco Elia","What Causes Passive Hedge Funds to Become Activists?","Queensland University of Technology","Jan. 4 2019","8:00 AM - 10:00 AM","Hilton Atlanta, Grand Ballroom B","American Finance Association","Behavioral Corporate Finance","G3","Geoffrey Tate","University of North Carolina","Jonathan Cohn","University of Texas-Austin","Vyacheslav (Slava) Fos","Boston College","Ryan Pratt","Brigham Young University","Paige Ouimet","University of North Carolina","","","MARCO",367,1,0.9972826,0.0027174,368,1,0,1,0
"Marco","Marco Wilkens","Carbon Risk","University of Augsburg","Jan. 5 2019","10:15 AM - 12:15 PM","Atlanta Marriott Marquis, L508","American Economic Association","Asset Pricing","G1","Caleb Stroup","Davidson College","","","","","","","","","","","MARCO",367,1,0.9972826,0.0027174,368,1,0,1,0
"Marco","Marco Della Seta","Short-Term Debt and Incentives for Risk-Taking","APG Asset Management","Jan. 5 2019","8:00 AM - 10:00 AM","Hilton Atlanta, 205-206-207","American Finance Association","Corporate Borrowing","G3","Mark Leary","Washington University-St. Louis","Joao Santos","Federal Reserve Bank of New York","Konstantin Milbradt","Northwestern University","Heather Tookes","Yale University","","","","","MARCO",367,1,0.9972826,0.0027174,368,1,0,1,0
"Marco","Marco Mariotti","Inferring Cognitive Heterogeneity from Aggregate Choices","Queen Mary University of London","Jan. 4 2019","2:30 PM - 4:30 PM","Atlanta Marriott Marquis, International C","American Economic Association","Identification and Inference in Limited Attention Models","C4, D9","Francesca Molinari","Cornell University","Aluma Dembo","University of Oxford","Jason Abaluck","Yale University","Arthur Lewbel","Boston College","Richard Blundell","University College London","","","MARCO",367,1,0.9972826,0.0027174,368,1,0,1,0
"Marco","Marco Sammon","What Triggers Large Stock Market Jumps?","Northwestern University","Jan. 4 2019","8:00 AM - 10:00 AM","Atlanta Marriott Marquis, M304","American Economic Association","Uncertainty and Financial Markets","G1, E6","Scott Ross Baker","Northwestern University","","","","","","","","","","","MARCO",367,1,0.9972826,0.0027174,368,1,0,1,0
"Marco","Marco Alexander Schwarz","The Impact of Social Media on Belief Formation","University of Innsbruck","Jan. 5 2019","10:15 AM - 12:15 PM","Atlanta Marriott Marquis, L504","American Economic Association","Conflict and Governance","D7","Olga Shemyakina","Georgia Institute of Technology","","","","","","","","","","","MARCO",367,1,0.9972826,0.0027174,368,1,0,1,0
"Marcus","Marcus Marktanner","Democracy, Personal Freedom, and Islamic State Fighters","Kennesaw State University","Jan. 4 2019","10:15 AM - 12:15 PM","Hilton Atlanta, 224","Middle East Economic Association","Terrorism in the Middle East and North Africa – Drivers and Consequences","F5, Z1","Jeffrey Nugent","University of Southern California","","","","","","","","","","","MARCUS",352,1,0.9971671,0.0028329,353,1,0,1,0
"Marcus","Marcus Dillender","Paid Family Leave and Employer Skill Demand: Evidence from Job Postings","W.E. Upjohn Institute for Employment Research","Jan. 5 2019","10:15 AM - 12:15 PM","Hyatt Regency Atlanta, Hanover B","Labor and Employment Relations Association","Worker and Employer Responses to Paid Family Leave Policies","J0","Brad Hershbein","W.E. Upjohn Institute for Employment Research","Eric Chyn","University of Virginia","Tanya Byker","Middlebury College","","","","","","","MARCUS",352,1,0.9971671,0.0028329,353,1,0,1,0
"Marcus","Marcus Berliant","On the Political Economy of Income Taxation","Washington University-St. Louis","Jan. 5 2019","8:00 AM - 10:00 AM","Atlanta Marriott Marquis, L507","Econometric Society","Taxation, Political Economy, and Misallocation","H2, H0","Marcus Berliant","Washington University-St. Louis","Marcus Berliant","Washington University-St. Louis","","","","","","","","","MARCUS",352,1,0.9971671,0.0028329,353,1,0,1,0
"Marek","Marek Pycia","Obvious Dominance and Random Priority","University of California-Los Angeles","Jan. 6 2019","8:00 AM - 10:00 AM","Atlanta Marriott Marquis, L507","Econometric Society","Matching Markets - Behavioral Issues and New Theoretical Approaches","D4, D9","Jacob Leshno","Columbia University","Allan Hernandez Chanto","Queensland University","Ran Shorrer","Pennsylvania State University","Alexandru Nichifor","University of Melbourne","Shengwu Li","Harvard University","","","MAREK",20,0,1,0,20,1,0,1,0
"Marek","Marek Dabrowski","Examining Interrelation between Global and National Income Inequalities","Bruegel, Higher School of Economics, and Center for Social and Economic Research","Jan. 4 2019","10:15 AM - 12:15 PM","Hyatt Regency Atlanta, Hanover D & E","Association for Comparative Economic Studies","Poster Session for ACES","P2, P1","Daniel Berkowitz","University of Pittsburgh","","","","","","","","","","","MAREK",20,0,1,0,20,1,0,1,0
"Maren","Maren Baars","An Alternative Behavioral Explanation for the MAX Effect","University of Muenster","Jan. 4 2019","7:30 AM - 6:00 PM","Hilton Atlanta, Grand Ballroom Pre-Function North","American Finance Association","AFA Ph.D. Student Poster Session","G0","Kenneth Singleton","Stanford University","","","","","","","","","","","MAREN",0,14,0,1,14,0,1,0,1
"Margaret","Margaret Triyana","The Long-Term and Intergenerational Effects of School Construction in Indonesia","University of Notre Dame","Jan. 5 2019","8:00 AM - 10:00 AM","Atlanta Marriott Marquis, International 3","American Economic Association","Human Capital in Lower and Middle Income Countries","O1, I1","Manisha Shah","University of California-Los Angeles & NBER","Natalie Bau","University of California-Los Angeles","Teresa Molina","University of Hawaii-Manoa","Marieke Kleemans","University of Illinois-Urbana-Champaign","","","","","MARGARET",0,605,0,1,605,0,1,0,1
"Margaret","Margaret Walls","Creating comfort in a warming world: The role of smart thermostats","Resources for the Future","Jan. 6 2019","10:15 AM - 12:15 PM","Atlanta Marriott Marquis, International 6","American Economic Association","Big Data, Consumer Behavior, Energy and Climate Change","Q4, C5","Karen Palmer","Resources for the Future","Judson Boomhower","University of California-San Diego","Richard Sweeney","Boston College","Kenneth Gillingham","Yale University","Katrina Jessoe","University of California-Davis","","","MARGARET",0,605,0,1,605,0,1,0,1
"Margarita","Margarita Olivera","Industrialization and Structural Change of the Periphery in the Global World","Federal University of Rio de Janeiro","Jan. 4 2019","2:30 PM - 4:30 PM","Hyatt Regency Atlanta, Hanover A","UNION FOR RADICAL POLITICAL ECONOMICS","Challenges for Latin America","O1, B5","Ignacio Ramirez Cisneros","University of Missouri-Kansas City","Alejandro Garay-Huaman","Bucknell University","Devika Dutt","University of Massachusetts-Amherst","","","","","","","MARGARITA",0,178,0,1,178,0,1,0,1
"Margarita","Margarita Rubio","Shadow Banking, Macroprudential Regulation and Financial Stability","University of Nottingham","Jan. 4 2019","10:15 AM - 12:15 PM","Hilton Atlanta, 305","International Banking, Economics, and Finance Association","Banking Regulation","G2, G1","Luisa Lambertini","EPFL","Andrea Presbitero","International Monetary Fund","Victoria Nuguer","Inter-American Development Bank","Sergey Tsyplakov","University of South Carolina","Kebin Ma","University of Warwick","","","MARGARITA",0,178,0,1,178,0,1,0,1
"Margherita","Margherita Bottero","Negative Monetary Policy Rates: Evidence from the Credit Register of a Crisis Country","Bank of Italy","Jan. 4 2019","2:30 PM - 4:30 PM","Hilton Atlanta, 301-302","International Banking, Economics, and Finance Association","Bank Lending and Asset Holding","G2","Wilko Bolt","De Nederslandsche Bank","Jose M. Berrospide","Federal Reserve Bank","Everett Grant","Federal Reserve Bank of Dallas","Kasper Roszbach","Norges Bank","Egor Maslov","University of Zürich","","","MARGHERITA",1,14,0.0666667,0.9333333,15,0,1,0,0
"Marguerite","Marguerite DeLiema","FINANCIAL FRAUD AMONG OLDER AMERICANS: EVIDENCE AND IMPLICATIONS","Stanford Center on Longevity","Jan. 4 2019","10:15 AM - 12:15 PM","Atlanta Marriott Marquis, A705","American Economic Association","Aging, Cognitive Ability and Financial Literacy","D1, J1","Annamaria Lusardi","George Washington University","Luigi Guiso","Einaudi Institute for Economics and Finance (EIEF)","Sumit Agarwal","Georgetown University","Annamaria Lusardi","George Washington University","","","","","MARGUERITE",0,47,0,1,47,0,1,0,1
"Maria","Maria Restuccio","Child Mortality After a Natural Disaster: An Estimation of the Long-Term Effect of the Indian Ocean Tsunami on Under-5 Mortality","Advisory Board Company","Jan. 5 2019","8:00 AM - 10:00 AM","Hilton Atlanta, 309-310-311","International Health Economics Association","The Economics of Child Health and Other Aspects of Childhood Development","I1, I1","Albert A. Okunade","University of Memphis","R. Vincent Pohl","University of Georgia","Eeshani Kandpal","World Bank","Ana Balsa","University of Montevideo","David Bishai","Johns Hopkins University","","","MARIA",3,2725,0.0010997,0.9989003,2728,0,1,0,1
"Maria","Maria Chaderina","The Dark Side of Liquid Bonds in Fire Sales","Vienna University of Economics and Business","Jan. 4 2019","2:30 PM - 4:30 PM","Hilton Atlanta, 209-210-211","American Finance Association","Financial Institutions","G1","Zhiguo He","University of Chicago","Maryam Farboodi","Princeton University","Valentin Haddad","University of California-Los Angeles","Ron Kaniel","University of Rochester","","","","","MARIA",3,2725,0.0010997,0.9989003,2728,0,1,0,1
"Maria","Maria Bernedo","Exposure-Enhanced Goods and Technology Disadoption: Evidence from a Randomized Controlled Trial with Resource-Conserving Technologies","University of Maryland-Baltimore County","Jan. 4 2019","2:30 PM - 4:30 PM","Atlanta Marriott Marquis, A701","Association of Environmental and Resource Economists","Water Conservation Policy","Q2, D9","Laura Grant","Claremont McKenna College","Laura Grant","Claremont McKenna College","Nick Magnan","University of Georgia","Katrina Jessoe","University of California-Davis","Michael Price","University of Alabama","","","MARIA",3,2725,0.0010997,0.9989003,2728,0,1,0,1
"Maria","Maria Chaderina","The Maturity Premium","Vienna University of Economics and Business","Jan. 4 2019","8:00 AM - 10:00 AM","Hilton Atlanta, 212-213-214","American Finance Association","Capital Structure (Leverage)","G3","Michael Roberts","University of Pennsylvania","Neng Wang","Columbia University","Joao Gomes","University of Pennsylvania","Hui Chen","Massachusetts Institute of Technology","","","","","MARIA",3,2725,0.0010997,0.9989003,2728,0,1,0,1
"Maria","Maria Koumenta","Occupational Regulation and Immigrant Earnings: Evidence from the EU","Queen Mary University of London","Jan. 6 2019","10:15 AM - 12:15 PM","Hyatt Regency Atlanta, Hanover C","Labor and Employment Relations Association","Regulation of Occupations across Nations","J4","Alex Bryson","University College London","Edward J. Timmons","St. Francis University","Jason Hicks","University of Minnesota","Mark A. Klee","U.S. Census Bureau","Victoria Udalova","U.S. Census Bureau","","","MARIA",3,2725,0.0010997,0.9989003,2728,0,1,0,1
"Maria","Maria Jones","Gender Gaps in Technology Diffusion","World Bank Research Group","Jan. 4 2019","2:30 PM - 4:30 PM","Atlanta Marriott Marquis, A705","American Economic Association","Gender and Development","J7, O1","Shanthi Manian","Washington State University","Sofia Amaral","University of Birmingham","Jermey Magruder","University of California-Berkeley","Gaurav Khanna","University of California-San Diego","","","","","MARIA",3,2725,0.0010997,0.9989003,2728,0,1,0,1
"Maria","Maria Esther Caballero","The International Transmission of Local Economic Shocks Through Migrant Networks","Carnegie Mellon University","Jan. 6 2019","8:00 AM - 10:00 AM","Hyatt Regency Atlanta, Hanover B","Labor and Employment Relations Association","Work, Weather, and Migration","J0","Thomas Mroz","Georgia State University","Julie Hotchkiss","Federal Reserve Bank of Atlanta","Tyler Ransom","University of Oklahoma","","","","","","","MARIA",3,2725,0.0010997,0.9989003,2728,0,1,0,1
"Maria","Maria Rosales-Rueda","The Long-Term and Intergenerational Effects of School Construction in Indonesia","Rutgers University","Jan. 5 2019","8:00 AM - 10:00 AM","Atlanta Marriott Marquis, International 3","American Economic Association","Human Capital in Lower and Middle Income Countries","O1, I1","Manisha Shah","University of California-Los Angeles & NBER","Natalie Bau","University of California-Los Angeles","Teresa Molina","University of Hawaii-Manoa","Marieke Kleemans","University of Illinois-Urbana-Champaign","","","","","MARIA",3,2725,0.0010997,0.9989003,2728,0,1,0,1
"Maria","Maria Domenica Tito","Exporting and Frictions in Input Markets: Evidence from Chinese Data","Federal Reserve Board","Jan. 4 2019","2:30 PM - 4:30 PM","Atlanta Marriott Marquis, M101","American Economic Association","Trade and Firm Dynamics","F2","Nels Lind","Emory University","","","","","","","","","","","MARIA",3,2725,0.0010997,0.9989003,2728,0,1,0,1
"Maria","Maria Palacios","The Determinants of Teachers’ Occupational Choice","Boston University","Jan. 4 2019","2:30 PM - 4:30 PM","Atlanta Marriott Marquis, L503","Econometric Society","Advances in Modeling Human Capital and Education","J2, I2","Christopher Taber","University of Wisconsin-Madison","","","","","","","","","","","MARIA",3,2725,0.0010997,0.9989003,2728,0,1,0,1
"Maria","Maria Camila Morales","Refugee Students and Peer Effects","Georgia State University","Jan. 5 2019","2:30 PM - 4:30 PM","Atlanta Marriott Marquis, M102","American Economic Association","CSMGEP Dissertation Session","I0, J0","Kalena Cortes","Texas A&M University","Susan Dynarski","University of Michigan","Marie T. Mora","University of Texas-Rio Grande","Christine Piette Durrance","University of North Carolina-Chapel Hill","Melanie Guldi","University of Central Florida","","","MARIA",3,2725,0.0010997,0.9989003,2728,0,1,0,1
"Mariana","Mariana Blanco","Who Is More Generous with the Most Needy? Experimental Evidence from Bogota's Stratification","Del Rosario University","Jan. 6 2019","10:15 AM - 12:15 PM","Hilton Atlanta, 216","Society for the Advancement of Behavioral Economics","Social Preferences with Not WEIRD (Western Educated Industrialized Rich Democratic) People","D9, B4","Hernan D. Bejarano","CIDE/ESI","Antonio Arechar","CIDE","Hernan Bejarano","Center for Research and Teaching in Economics (CIDE) and Chapman University","Brit Grosskopf","University of Exeter","Kristian Vargas","University of California-Santa Cruz","","","MARIANA",0,119,0,1,119,0,1,0,1
"Marianne","Marianne Bertrand","Social Proximity and Bureaucrat Performance: Evidence from India","University of Chicago","Jan. 5 2019","10:15 AM - 12:15 PM","Hilton Atlanta, 314","Society for Institutional and Organizational Economics","Some Meanings and Impacts of \"Culture\" in Institutions and Organizations","D7, L2","Robert S. Gibbons","Massachusetts Institute of Technology","","","","","","","","","","","MARIANNE",0,172,0,1,172,0,1,0,1
"Marie","Marie N. Fagan","Business Cycles and Innovation Cycles in the Upstream Oil & Gas Industry: Surviving the Ups and Downs","London Economics International","Jan. 5 2019","12:30 PM - 2:15 PM","Atlanta Marriott Marquis, A702","International Association for Energy Economics","Single and Bidirectional Economic Dependencies in Energy Systems","L9, Q4","Alberto J. Lamadrid","Lehigh University","Raul Bajo-Buenestado","University of Navarra","Sang-Baum Kang","Illinois Institute of Technology","Jialin Zhao","St. Mary’s University","Benjamin Leiva","University of Georgia","","","MARIE",1,793,0.0012594,0.9987406,794,0,1,0,1
"Marie","Marie Christelle Mabeu","Democracy, Genes and the Male Survival Disadvantage","University of Ottawa","Jan. 5 2019","2:30 PM - 4:30 PM","Atlanta Marriott Marquis, M102","American Economic Association","CSMGEP Dissertation Session","I0, J0","Kalena Cortes","Texas A&M University","Susan Dynarski","University of Michigan","Marie T. Mora","University of Texas-Rio Grande","Christine Piette Durrance","University of North Carolina-Chapel Hill","Melanie Guldi","University of Central Florida","","","MARIE",1,793,0.0012594,0.9987406,794,0,1,0,1
"Marilyn","Marilyn Pease","Optimal Information Design for Search Goods","Indiana University","Jan. 4 2019","10:15 AM - 12:15 PM","Atlanta Marriott Marquis, A701","American Economic Association","Topics in Economic Theory II","D8, L1","Joyee Deb","Yale University","Jidong Zhou","Yale University","Heski Bar-Isaac","University of Toronto","Navin Kartik","Columbia University","Ying Chen","Johns Hopkins University","","","MARILYN",1,424,0.0023529,0.997647,425,0,1,0,1
"Marina","Marina Della Giusta","Keep Calm and Carry On: Gender Differences in Endurance","University of Reading","Jan. 4 2019","2:30 PM - 4:30 PM","Hilton Atlanta, Crystal A","Association for Social Economics","Gender Inequalities and Economic Processes","Z1, I3","Hanna Szymborska","Open University","","","","","","","","","","","MARINA",0,342,0,1,342,0,1,0,1
"Mario","Mario Hendriock","The Impact of Labor Mobility Restrictions on Managerial Actions: Evidence from the Mutual Fund Industry","University of Cologne","Jan. 5 2019","2:30 PM - 4:30 PM","Hilton Atlanta, Grand Ballroom C","American Finance Association","Mutual Funds and Beyond","G1","Lu Zheng","University of California-Irvine","Marcin Kacperczyk","Imperial College London","Susan Christoffersen","University of Toronto","Eric Zitzewitz","Dartmouth College","Lily Fang","INSEAD","","","MARIO",548,0,1,0,548,1,0,1,0
