"first_name","author","paper_title","author_affiliation","date","time","location","association","session_title","session_jel_code","session_chair","session_chair_affiliation","discussant_1","discussant_1_affiliation","discussant_2","discussant_2_affiliation","discussant_3","discussant_3_affiliation","discussant_4","discussant_4_affiliation","discussant_5","discussant_5_affiliation","firstname","total_male","total_female","prob_male","prob_female","total_names","male_75","female_75","male_95","female_95"
"Jeffrey","Jeffrey Frankel","The Euro Crisis: Where to From Here?","Harvard University","Jan 03 2015","10:15 AM","Westin Copley, Staffordshire","Society for Policy Modeling/American Economic Association","When Will the Eurozone Crisis End? (F3, F3)","","Dominick Salvatore","Fordham University","Dominick Salvatore","Fordham University","","","","","","","","","JEFFREY",1106,0,1,0,1106,1,0,1,0
"Jenna","Jenna Bednar","Choosing a Future Based on the Past: Institutions, Behavior, and Path Dependence","University of Michigan","Jan 04 2015","2:30 PM","Boston Marriott Copley, Suffolk","Society for Computational Economics","Emergent Dynamics in Multi-Agent Models of Growth and Social Interactions","C6","Blake LeBaron","Brandeis University","Cars H. Hommes","University of Amsterdam","Peter Howitt","Brown University","David C. Colander","Middlebury College","Jasmina Arifovic","Simon Fraser University","","","JENNA",0,300,0,1,300,0,1,0,1
"Jennifer","Jennifer Merluzzi","Leadership and the Single Woman Penalty: A Role Expectations Account of Early Career Barriers to Promotion for Female MBAs","Tulane University","Jan 05 2015","8:00 AM","Boston Marriott Copley, New Hampshire","National Economic Association","Diversity and the Professions","J4","Laura N. Beny","University of Michigan","Terry-Ann Craigie","Connecticut College","Robynn Cox","Spelman College","","","","","","","JENNIFER",3,3933,0.0007622,0.9992378,3936,0,1,0,1
"Jennifer","Jennifer Ifft","How Does Crop Insurance Purchase Affect Marketing Contracts Participation","Cornell University","Jan 03 2015","8:00 AM","Westin Copley, St. George D","Agricultural & Applied Economics Association","Risk Mitigation Tools in Agriculture: Crop Insurance and Contract Farming","Q1","David Zilberman","University of California-Berkeley","","","","","","","","","","","JENNIFER",3,3933,0.0007622,0.9992378,3936,0,1,0,1
"Jennifer","Jennifer Winter","What's Inside Counts: Migration, Taxes, and the Internal Gains from Trade","University of Calgary","Jan 04 2015","2:30 PM","Hynes Convention Center, Room 209","American Economic Association","Domestic Trade Costs (F1, F6)","","Dennis Novy","University of Warwick","Yoto Yotov","Drexel University","Mario Larch","University of Bayreuth","Trevor Tombe","University of Calgary","Natalia Ramondo","University of California-San Diego","","","JENNIFER",3,3933,0.0007622,0.9992378,3936,0,1,0,1
"Jennifer","Jennifer Milosch","House Price Shocks and Individual Divorce Risk in the United States","California State University-Sacramento","Jan 04 2015","8:00 AM","Sheraton Boston, Independence Ballroom West","American Economic Association","Housing Price Shocks and Household Behavior (D1, G1)","","Paul Willen","Federal Reserve Bank of Boston","Elena Loutskina","University of Virginia","Celeste Carruthers","University of Tennessee","Yan Y. Lee","Federal Deposit Insurance Corporation","E.J. Reedy","Kauffman Foundation","","","JENNIFER",3,3933,0.0007622,0.9992378,3936,0,1,0,1
"Jennifer","Jennifer Bennett Shinall","The Gendered Nature of Disability Discrimination","Vanderbilt University","Jan 04 2015","2:30 PM","Sheraton Boston, The Fens","American Economic Association","Women, Wages, and the Workplace (J1, J2)","","Anne Winkler","University of Missouri-St. Louis","Laura Giuliano","University of Miami","Megan MacGarvie","Boston University","Anne Winkler","University of Missouri-St. Louis","Shulamit Kahn","Boston University","","","JENNIFER",3,3933,0.0007622,0.9992378,3936,0,1,0,1
"Jenny","Jenny Kuan","The Political Economy of Technology Adoption: The Case of Saharan Salt Mining","Stanford University","Jan 05 2015","8:00 AM","Sheraton Boston, Back Bay Ballroom D","American Economic Association","Technology Adoption","O4","Arthur Diamond","University of Nebraska-Omaha","","","","","","","","","","","JENNY",2,799,0.0024969,0.9975031,801,0,1,0,1
"Jerald","Jerald Zellhoefer","Positive Labor Relations as a Key Component of Seaport Competitiveness","AFL-CIO","Jan 05 2015","8:00 AM","Westin Copley, Defender","Labor & Employment Relations Association","LERA Papers VII: Employment Relations and Organizational Performance","J5","Phanindra V. Wunnava","Middlebury College","Phanindra V. Wunnava","Middlebury College","Christine Bishop","Brandeis University","","","","","","","JERALD",12,0,1,0,12,1,0,1,0
"Jere","Jere R. Behrman","Impact of the NREGS on Schooling and Intellectual Human Capital","University of Pennsylvania","Jan 04 2015","8:00 AM","Sheraton Boston, Back Bay Ballroom B","American Economic Association","Assessing the Effectiveness of India's Largest Public Works Program - National Rural Employment Guarantee Scheme (O1, J1)","","Christopher Barrett","Cornell University","Subha Mani","Fordham University","Abhiroop Mukhopadhyay","ISI Delhi","Clement Imbert","Paris School of Economics","Laura Zimmermann","University of Michigan","","","JERE",1,1,0.5,0.5,2,0,0,0,0
"Jere","Jere R Behrman","Cash or Cow: Bargaining Power in the Household and Child Outcomes in Four Developing Countries","University of Pennsylvania","Jan 03 2015","12:30 PM","Boston Marriott Copley, Yarmouth","International Association for Feminist Economics","Gender Equality, Microfinance and Development","I3","Diana Strassmann","Rice University","","","","","","","","","","","JERE",1,1,0.5,0.5,2,0,0,0,0
"Jeremy","Jeremy Stein","Banks as Patient Fixed Income Investors","Harvard University","Jan 05 2015","10:15 AM","Westin Copley, America South","American Finance Association","Financial Crises and Banking Regulation","G2","Chester Spatt","Carnegie Mellon University","Francesco Sangiorgi","Stockholm School of Economics","Christa Bouwman","Texas A & M University","Albert S. Kyle","University of Maryland","","","","","JEREMY",740,5,0.9932886,0.0067114,745,1,0,1,0
"Jeremy","Jeremy Shapiro","Household Response to Income Changes: Evidence from an Unconditional Cash Transfer Program in Kenya","Massachusetts Institute of Technology","Jan 04 2015","8:00 AM","Sheraton Boston, The Fens","American Economic Association","Female Bargaining Power in Developing Countries (O1, J1)","","Alessandra Voena","University of Chicago","Christopher Udry","Yale University","David McKenzie","World Bank","Nava Ashraf","Harvard Business School","","","","","JEREMY",740,5,0.9932886,0.0067114,745,1,0,1,0
"Jeroen","Jeroen van de Ven","Self-Confidence and Strategic Behavior","University of Amsterdam","Jan 04 2015","10:15 AM","Sheraton Boston, Berkeley Room","American Economic Association","Lying, Beliefs and Psychological Games (C9, D8)","","Gary Charness","University of California-Santa Barbara","Ragan Petrie","George Mason University","Ernesto Reuben","Columbia University","Jordi Brandts","Autonomous University of Barcelona","Markus Mobius","Microsoft Research","","","JEROEN",4,0,1,0,4,1,0,1,0
"Jerome","Jerome Detemple","Dynamic Noisy Rational Expectations Equilibria with Anticipative Information","Boston University","Jan 05 2015","8:00 AM","Sheraton Boston, Beacon H","Econometric Society","Asset Pricing under Heterogeneous Beliefs","G1","Suleyman Basak","London Business School","Hongjun Yan","Yale University","Nicolae Garleanu","University of California-Berkeley","Ilaria Piatti","University of Oxford","Brett Green","University of California-Berkeley","","","JEROME",243,2,0.9918367,0.0081633,245,1,0,1,0
"Jerome","Jerome Taillard","Did Government Regulations Lower Credit Rating Quality?","Boston College","Jan 03 2015","10:15 AM","Westin Copley, Essex North","American Finance Association","Credit Ratings and Credit Risk","G2","Bo Becker","Stockholm School of Economics","Todd Gormley","University of Pennsylvania","Marcus M. Opp","University of California-Berkeley","Luigi Zingales","University of Chicago","Bryan Kelly","University of Chicago","","","JEROME",243,2,0.9918367,0.0081633,245,1,0,1,0
"Jeronimo","Jeronimo Carballo","Transit Trade","University of Maryland","Jan 03 2015","10:15 AM","Sheraton Boston, Exeter Room","Transportation & Public Utilities Group/American Economic Association","International Trade and Transportation (L9, F6)","","Wayne Kenneth Talley","Old Dominion University","Benjamin Bridgman","U.S. Bureau of Economic Analysis","Wesley Wilson","University of Oregon","Wayne Kenneth Talley","Old Dominion University","Georg Schaur","University of Tennessee","","","JERONIMO",4,0,1,0,4,1,0,1,0
"Jesse","Jesse Perla","The Growth Dynamics of Innovation, Diffusion, and the Technology Frontier","University of British Columbia","Jan 04 2015","8:00 AM","Sheraton Boston, Riverway","Korea-America Economic Association","Economic Growth and Integration (O1, O3)","","Yongsung Chang","University of Rochester and Yonsei University","","","","","","","","","","","JESSE",621,49,0.9268657,0.0731343,670,1,0,0,0
"Jesse","Jesse Perla","Equilibrium Technology Diffusion, Trade, and Growth","University of British Columbia","Jan 05 2015","8:00 AM","Sheraton Boston, Back Bay Ballroom D","American Economic Association","Technology Adoption","O4","Arthur Diamond","University of Nebraska-Omaha","","","","","","","","","","","JESSE",621,49,0.9268657,0.0731343,670,1,0,0,0
"Jesse","Jesse Margolis","Moral Hazard and Less Invasive Medical Treatment for Coronary Artery Disease: An Analysis of Smoking in the National Health Interview Survey","City University of New York","Jan 03 2015","2:30 PM","Boston Marriott Copley, Provincetown","Health Economics Research Organization","Behavioral Responses to Health Information (I1, H8)","","Michael Grossman","City University of New York, NBER and IZA","Jason Hockenberry","Emory University and NBER","Joshua Graff Zivin","University of California-San Diego and NBER","Dhaval M. Dave","Bentley University and NBER","Paul Glewwe","University of Minnesota","","","JESSE",621,49,0.9268657,0.0731343,670,1,0,0,0
"Jessica","Jessica Santos","Employment Networks and Access to Good Jobs: Employment Policy for Social Relations","Brandeis University","Jan 05 2015","10:15 AM","Westin Copley, North Star","Labor & Employment Relations Association","Equity, Access, and Outcomes: New Strategies for Employee/Employer Relations","J5","Janet Boguslaw","Brandeis University","Trinidad Tellez","New Hampshire Office of Minority Health and Refugee Affairs","Kris McCracken","Manchester Community Health Center","","","","","","","JESSICA",1,2965,0.0003372,0.9996628,2966,0,1,0,1
"Jessica","Jessica Bean","An Economic Interpretation of Prostitution in Tsarist Russia","Denison University","Jan 04 2015","2:30 PM","Boston Marriott Copley, St. Botolph","Association for Comparative Economic Studies","Gender Issues in Russia: Past and Present (J1, P3)","","John S. Earle","George Mason University","Richard Pomfret","University of Adelaide","Klara Sabirianova Peter","University of North Carolina","Donna Ginther","University of Kansas","Melanie Khamis","Wesleyan University","","","JESSICA",1,2965,0.0003372,0.9996628,2966,0,1,0,1
"Jessica","Jessica Leight","The Impact of Early Childhood Shocks on the Evolution of Cognitive and Non-cognitive Skills","Williams College","Jan 05 2015","1:00 PM","Boston Marriott Copley, Tufts","Society of Government Economists","Returns to Child and Education Interventions (I2, D1)","","Quentin Wodon","World Bank","Elizabeth King","World Bank","Quentin Wodon","World Bank","Paul Glewwe","University of Minnesota","Harry Anthony Patrinos","World Bank","","","JESSICA",1,2965,0.0003372,0.9996628,2966,0,1,0,1
"Jessica","Jessica Semega","The Effect of the Changes to the Current Population Survey Annual Social and Economic Supplement on Estimates of Income","U.S. Census Bureau","Jan 04 2015","2:30 PM","Boston Marriott Copley, Tufts","Society of Government Economists","Improving the Current Population Survey Annual Social and Economic Supplement: Income, Poverty, and Health Insurance (J3, I3)","","David Johnson","U.S. Bureau of Economic Analysis","Christopher Bollinger","University of Kentucky","Jessica Banthin","Congressional Budget Office","","","","","","","JESSICA",1,2965,0.0003372,0.9996628,2966,0,1,0,1
"Jia","Jia Guo","Going Global: Markups and Product Quality in the Chinese Art Market","Columbia University","Jan 05 2015","1:00 PM","Sheraton Boston, The Fens","American Economic Association","Economic Globalization","F1","Richard Pomfret","University of Adelaide","","","","","","","","","","","JIA",15,27,0.3571429,0.6428571,42,0,0,0,0
"Jia","Jia Wang","Do Economic Development Incentives Crowd Out Public Expenditures in U.S. States?","University of Oklahoma","Jan 04 2015","12:30 PM","Sheraton Boston, Beacon B","Omicron Delta Epsilon","Omicron Delta Epsilon Graduate Student Session","A1","Alan Grant","Baker University","Jia Wang","University of Oklahoma","Lingxiao Zhao","University of Oklahoma","Lyudmyla Kompaniyets","Washington State University","Trey Trosper","University of Oklahoma","","","JIA",15,27,0.3571429,0.6428571,42,0,0,0,0
"Jia","Jia Chen","Prices and Volatilities in the Corporate Bond Market","Peking University","Jan 05 2015","10:15 AM","Westin Copley, Essex Center","American Finance Association","Trading Activity","G1","Christine Parlour","University of California-Berkeley","Ioanid Rosu","HEC Paris","Victoria Vanasco","Stanford University","Snehal Banerjee","Northwestern University","","","","","JIA",15,27,0.3571429,0.6428571,42,0,0,0,0
"Jian","Jian Li","The Importance of Early Life War Experience for Health and Wealth Outcomes in China","Goethe University Frankfurt","Jan 05 2015","1:00 PM","Sheraton Boston, Liberty A","American Economic Association","Economic History","N1","Jessica Hennessey","Furman University","","","","","","","","","","","JIAN",35,9,0.7954546,0.2045455,44,1,0,0,0
"Jie","Jie Zheng","Deciding When to Quit: Reference-Dependence over Slot Machine Outcomes","Tsinghua University","Jan 05 2015","8:00 AM","Sheraton Boston, Independence Ballroom West","American Economic Association","Behavioral and Neuroeconomics (D8, C9)","","David Laibson","Harvard University","","","","","","","","","","","JIE",16,16,0.5,0.5,32,0,0,0,0
"Jim","Jim Sebenius","Business and Negotiations Perspective","Harvard Business School","Jan 04 2015","2:30 PM","Westin Copley, Great Republic","Labor & Employment Relations Association","The Walton and McKersie Behavioral Theory of Labor Negotiations at Fifty: Looking Back and Looking Ahead","J5","Joel Cutcher-Gershenfeld","University of Illinois-Urbana-Champaign","Robert B. McKersie","Massachusetts Institute of Technology","Richard Walton","Harvard Business School","","","","","","","JIM",993,2,0.99799,0.00201,995,1,0,1,0
"Jin","Jin Park","Empirical Evidence on Diversity and Performance in Teams: The Roles of Task Focus, Status and Tenure","University of Minnesota","Jan 05 2015","8:00 AM","Westin Copley, Defender","Labor & Employment Relations Association","LERA Papers VII: Employment Relations and Organizational Performance","J5","Phanindra V. Wunnava","Middlebury College","Phanindra V. Wunnava","Middlebury College","Christine Bishop","Brandeis University","","","","","","","JIN",68,36,0.6538461,0.3461539,104,0,0,0,0
"Jin","Jin Yu","A Theory of Family Ownership","University of New South Wales","Jan 05 2015","8:00 AM","Sheraton Boston, The Fens","American Economic Association","Firms and Contracts","D2","Julie Mortimer","Boston College","","","","","","","","","","","JIN",68,36,0.6538461,0.3461539,104,0,0,0,0
"Jing","Jing Xia","Invest in Information or Wing It? A Model of Dynamic Pricing with Seller Learning","Harvard University","Jan 03 2015","2:30 PM","Sheraton Boston, Beacon E","Econometric Society","Empirical Analyses of Selling Mechanisms in Dynamic Environments","D4","Glenn Ellison","Massachusetts Institute of Technology","Jakub Kastl","Stanford University","Bradley Larsen","Stanford University","Glenn Ellison","Massachusetts Institute of Technology","","","","","JING",14,53,0.2089552,0.7910448,67,0,1,0,0
"Jing","Jing Guo","Formal Home Health Care: Is It Worth It?","American Institutes for Research","Jan 04 2015","12:30 PM","Boston Marriott Copley, Maine","Association for the Study of Generosity in Economics/International Association for Feminist Economics","Informal Caregiving and Women (I1, D1)","","Barbara Schone","Agency for Healthcare Research and Quality and Georgetown University","Barbara Schone","Agency for Healthcare Research and Quality and Georgetown University","Meghan Skira","University of Georgia","Robert Pollak","Washington University-St. Louis","","","","","JING",14,53,0.2089552,0.7910448,67,0,1,0,0
"Jing","Jing Pan","Noise Trader Risk and Hedge Fund Returns","University of Utah","Jan 03 2015","2:30 PM","Westin Copley, Essex South","American Finance Association","Hedge Funds","G2","Neng Wang","Columbia University","Vikas Agarwal","Georgia State University","Jianfeng Yu","University of Minnesota","Jennifer Carpenter","New York University","Itamar Drechsler","New York University","","","JING",14,53,0.2089552,0.7910448,67,0,1,0,0
"Jinwoo","Jinwoo Kim","Stable Matching in Large Economies","Seoul National University","Jan 05 2015","8:00 AM","Sheraton Boston, Beacon G","Econometric Society","Theory of Matching Markets","C1","Ramesh Johari","Stanford University","Parag A. Pathak","Massachusetts Institute of Technology","Itai Ashlagi","Massachusetts Institute of Technology","John Joseph Horton","New York University","Jacob Leshno","Columbia University","","","JINWOO",4,0,1,0,4,1,0,1,0
"Jisoo","Jisoo Hwang","Child Gender and Parental Inputs: No More Son Preference in Korea?","Hankuk University of Foreign Studies","Jan 05 2015","1:00 PM","Sheraton Boston, Back Bay Ballroom D","American Economic Association","What We Can Learn About Gender Differences from International Data and Immigrant Groups (J1, J2)","","Kevin Lang","Boston University","Robert Pollak","Washington University-St. Louis","Angela Dills","Providence College","Aimee Chin","University of Houston","Kevin Lang","Boston University","","","JISOO",3,0,1,0,3,1,0,1,0
"Jiyoung","Jiyoung Han","Deterrents to Insurance Purchases: Distrust and Zero Aversion","Harvard University","Jan 05 2015","10:15 AM","Hynes Convention Center, Room 208","American Economic Association","Insurance and Behavioral Economics: Policy Implications (D1, G2)","","Howard Kunreuther","University of Pennsylvania","David Laibson","Harvard University","Robert Shiller","Yale University","Maureen Cropper","University of Maryland","","","","","JIYOUNG",1,10,0.0909091,0.9090909,11,0,1,0,0
"Joachim","Joachim Inkmann","Life Cycle Patterns in the Design and Adoption of Default Funds in D.C. Pension Plans","University of Melbourne","Jan 03 2015","10:15 AM","Boston Marriott Copley, Maine","American Risk & Insurance Association/American Economic Association","Topics in Risk and Economics (D8, G2)","","David Cummins","Temple University","J. Tyler Leverty","University of Wisconsin-Madison","George Vachadze","City University of New York","Martin Boyer","HEC Montreal","Joachim Inkmann","University of Melbourne","Richard J Butler","Brigham Young University","JOACHIM",5,0,1,0,5,1,0,1,0
"Joachim","Joachim De Weerdt","Inter-Household Variation in Prices: Who Pays More, and Why?","Economic Development Initiatives","Jan 05 2015","8:00 AM","Sheraton Boston, Back Bay Ballroom B","American Economic Association","Consumer Choice and Welfare Through a Behavioral Lens: Empirical Evidence from Low-Income Populations (D1, D8)","","Ted O'Donoghue","Cornell University","Jonathan Robinson","University of California-Santa Cruz","Diane Schanzenbach","Northwestern University","Koichiro Ito","Boston University","Alex Rees-Jones","University of Pennsylvania","","","JOACHIM",5,0,1,0,5,1,0,1,0
"Joan","Joan S.M. Meyers","Best for Whom? Social Stratification, Employee Ownership, and Employee Outcomes in Fortune's Best Companies to Work For","University of the Pacific","Jan 03 2015","8:00 AM","Westin Copley, Courier","Labor & Employment Relations Association","The Employee Ownership Approach to Shared Prosperity: New Research","J3","Joseph Blasi","Rutgers University","Richard B. Freeman","Harvard University","Christopher Mackin","Rutgers University","","","","","","","JOAN",23,542,0.040708,0.9592921,565,0,1,0,1
"Joanna","Joanna Tyrowicz","Measuring the Causal Effect of Privatization on Firm Performance","University of Warsaw and National Bank of Poland","Jan 05 2015","1:00 PM","Boston Marriott Copley, St. Botolph","Association for Comparative Economic Studies","Government Policy and Firm Behavior (P5, D2)","","John Bonin","Wesleyan University","John Bonin","Wesleyan University","Klara Sabirianova Peter","University of North Carolina","Gary Jefferson","Brandeis University","Paul Wachtel","New York University","","","JOANNA",0,430,0,1,430,0,1,0,1
"Jochen","Jochen Kluve","A Meta-Analysis of Recent Active Labor Market Programs","Humbolt Universität-Berlin","Jan 03 2015","2:30 PM","Westin Copley, Helicon","Labor & Employment Relations Association","Using Meta-Analysis to Understand Labor Market Issues","J4","Dale Belman","Michigan State University","Tom Stanley","Hendrix College","","","","","","","","","JOCHEN",5,0,1,0,5,1,0,1,0
"Jochen","Jochen Russ","Adverse Selection in Secondary Insurance Markets: Evidence from the Life Settlement Market","Ulm University","Jan 03 2015","10:15 AM","Boston Marriott Copley, Maine","American Risk & Insurance Association/American Economic Association","Topics in Risk and Economics (D8, G2)","","David Cummins","Temple University","J. Tyler Leverty","University of Wisconsin-Madison","George Vachadze","City University of New York","Martin Boyer","HEC Montreal","Joachim Inkmann","University of Melbourne","Richard J Butler","Brigham Young University","JOCHEN",5,0,1,0,5,1,0,1,0
"Jodi","Jodi Beggs","Economic Actors","Northeastern University and Economists Do It With Models","Jan 04 2015","8:00 PM","Sheraton Boston, Republic Ballroom A & B","American Economic Association","7th Annual Economics Humor Session in Honor of Caroline Postelle Clotfelter","Y9","Jodi Beggs","Northeastern University and Economists Do It With Models","","","","","","","","","","","JODI",6,235,0.0248963,0.9751037,241,0,1,0,1
"Jody","Jody Hoffer Gittell","Relational Coordination: Reviewing the Theory and Evidence","Brandeis University","Jan 05 2015","8:00 AM","Westin Copley, Defender","Labor & Employment Relations Association","LERA Papers VII: Employment Relations and Organizational Performance","J5","Phanindra V. Wunnava","Middlebury College","Phanindra V. Wunnava","Middlebury College","Christine Bishop","Brandeis University","","","","","","","JODY",30,92,0.2459016,0.7540984,122,0,1,0,0
"Joe","Joe Vecci","The Fish is the Friend of Matriliny: Reef density predicts matrilineal inheritance across the world and its persistence in Melanesia","Monash University","Jan 04 2015","8:00 AM","Boston Marriott Copley, St. Botolph","Association for Comparative Economic Studies","Economic Anthropology (D2, P4)","","Ariel Ben Yishay","College of William & Mary","Andreas Leibbrandt","Monash University","Ariel Ben Yishay","College of William & Mary","Y. Jane Zhang","Hong Kong University of Science and Technology","Robert Akerlof","University of Warwick","","","JOE",2578,4,0.9984508,0.0015492,2582,1,0,1,0
"Joe","Joe Orsini","The Impact of Market Size and Composition on Health Insurance Premiums: Evidence from The First Year of The ACA","Stanford University","Jan 04 2015","2:30 PM","Sheraton Boston, Back Bay Ballroom C","American Economic Association","Health Insurance Marketplaces: New Developments and Their Inplications (I1, L1)","","Leemore Dafny","Northwestern University","Joshua Schwartzstein","Dartmouth College","Katherine E. Ho","Columbia University","Cory Capps","Bates White","Robin S. Lee","Harvard University","","","JOE",2578,4,0.9984508,0.0015492,2582,1,0,1,0
"Joel","Joel Peress","Glued to the TV: The Trading Activity of Distracted Investors","INSEAD","Jan 05 2015","8:00 AM","Westin Copley, Essex South","American Finance Association","Dumb and Dumber: The Trading Activity of Institutions vs. Retail Investors","G2","Christopher Malloy","Harvard Business School","Joshua Pollet","University of Illinois","James Choi","Yale University","Yu Yuan","University of Pennsylvania","Lu Zheng","University of California-Irvine","","","JOEL",693,5,0.9928367,0.0071633,698,1,0,1,0
"Joel","Joel M. David","The Risky Capital of Emerging Markets","University of Southern California","Jan 03 2015","8:00 AM","Sheraton Boston, Beacon G","Econometric Society","Aggregate Implications of International Capital Flows and Offshoring","F2","Johannes Boehm","London School of Economics","","","","","","","","","","","JOEL",693,5,0.9928367,0.0071633,698,1,0,1,0
"Joel","Joel B. Rodrigue","Price and Quality Dynamics in Export Markets","Vanderbilt University","Jan 04 2015","10:15 AM","Boston Marriott Copley, Harvard","International Economic & Finance Society","Firms, Productivity and Exporting","F1","Benjamin C. Zissimos","University of Exeter","","","","","","","","","","","JOEL",693,5,0.9928367,0.0071633,698,1,0,1,0
"Joelle","Joelle Abramowitz","Measuring the Risk: Medical Care Economic Risk and the Supplemental Poverty Measure","U.S. Census Bureau","Jan 03 2015","8:00 AM","Boston Marriott Copley, Tufts","Society of Government Economists","New Insights from Government Statistics (B4, C8)","","Amelie F. Constant","Institute for the Study of Labor and George Washington University","Anne Hall","U.S. Bureau of Economic Analysis","Leo Sveikauskas","U.S. Bureau of Labor Statistics","Jay Stewart","U.S. Bureau of Labor Statistics","","","","","JOELLE",0,52,0,1,52,0,1,0,1
"Joelle","Joelle Saad-Lessler","Voluntary Retirement Contributions: Lifetime Earnings or Inertia?","New School","Jan 03 2015","2:30 PM","Sheraton Boston, Constitution Ballroom A","American Economic Association","Pension Inertia: Active Versus Passive Participants","J3","Jeffrey R. Brown","University of Illinois-Urbana-Champaign and NBER","James Choi","Yale University and NBER","James Poterba","Massachusetts Institute of Technology and NBER","David Laibson","Harvard University and NBER","Brigitte C. Madrian","Harvard University and NBER","","","JOELLE",0,52,0,1,52,0,1,0,1
"Joelle","Joelle Saad-Lessler","The Unintended Effects of 401(k)s on Employers and the Macroeconomy","New School","Jan 04 2015","2:30 PM","Westin Copley, Courier","Labor & Employment Relations Association","Financial Market Developments and Labor Relations","J5","Christian E. Weller","University of Massachusetts-Boston","","","","","","","","","","","JOELLE",0,52,0,1,52,0,1,0,1
"Joerg","Joerg Stoye","Inference for Projections of Identified Sets","Cornell University","Jan 04 2015","8:00 AM","Sheraton Boston, Beacon H","Econometric Society","Econometric Theory","C2","Victor Chernozhukov","Massachusetts Institute of Technology","","","","","","","","","","","JOERG",3,0,1,0,3,1,0,1,0
"Joey","Joey Engelberg","Financial Conflicts of Interest in Medicine","University of California-San Diego","Jan 05 2015","1:00 PM","Sheraton Boston, Independence Ballroom East","American Economic Association","New Data Sources from the Internet in Microeconomic Research","D8","Edward Kung","University of California-Los Angeles","","","","","","","","","","","JOEY",617,34,0.9477727,0.0522273,651,1,0,0,0
"Johan","Johan Uribe","Wealth accumulation, race, and extended family networks: New findings from the PSID","University of Utah","Jan 03 2015","2:30 PM","Boston Marriott Copley, Orleans","Union for Radical Political Economics/International Association for Feminist Economics","Race and Gender Differences in Wealth","J1","Samuel Myers","University of Minnesota","Samuel Myers","University of Minnesota","","","","","","","","","JOHAN",75,2,0.974026,0.025974,77,1,0,1,0
"Johannes","Johannes Mauritzen","Sun and Lemons: Getting over Information Asymmetries in the California Solar Market","NHH Norwegian School of Economics","Jan 04 2015","12:30 PM","Boston Marriott Copley, Tremont","International Association for Energy Economists","Economics of The Global Energy Transition","Q4","Anastasia V. Shcherbakova","University of Texas-Dallas","Timothy Fitzgerald","Montana State University","Alberto J. Lamadrid","Lehigh University","Carlo Andrea Bollino","University of Perugia","Mike Goldman","Northeast Utilities","","","JOHANNES",14,0,1,0,14,1,0,1,0
"Johannes","Johannes Rincke","Beyond Enforcement - Experimental Evidence on Commitment Requests","University of Nuremberg and CESifo","Jan 05 2015","8:00 AM","Hynes Convention Center, Room 206","American Economic Association","Field Experiments","C9","David Reiley","Google, Inc","","","","","","","","","","","JOHANNES",14,0,1,0,14,1,0,1,0
"Johannes","Johannes Rode","From Green Users to Green Voters","Technische Universität Darmstadt","Jan 03 2015","10:15 AM","Hynes Convention Center, Room 209","American Economic Association","Political Economy","D8","Mark Crain","Lafayette College","","","","","","","","","","","JOHANNES",14,0,1,0,14,1,0,1,0
"Johannes","Johannes Haushofe","Household Response to Income Changes: Evidence from an Unconditional Cash Transfer Program in Kenya","Massachusetts Institute of Technology","Jan 04 2015","8:00 AM","Sheraton Boston, The Fens","American Economic Association","Female Bargaining Power in Developing Countries (O1, J1)","","Alessandra Voena","University of Chicago","Christopher Udry","Yale University","David McKenzie","World Bank","Nava Ashraf","Harvard Business School","","","","","JOHANNES",14,0,1,0,14,1,0,1,0
"Johannes","Johannes Rincke","Do Taxes Crowd Out Intrinsic Motivation? Field-Experimental Evidence from Germany","University of Erlangen-Nuremberg","Jan 05 2015","8:00 AM","Hynes Convention Center, Room 206","American Economic Association","Field Experiments","C9","David Reiley","Google, Inc","","","","","","","","","","","JOHANNES",14,0,1,0,14,1,0,1,0
"John","John Joseph Horton","At What Quality and What Price? Inducing Separating Equilibria as a Market Design Problem","New York University","Jan 03 2015","8:00 AM","Hynes Convention Center, Room 209","American Economic Association","Empirical Market Design","D4","Ramesh Johari","Stanford University","Ali Hortacsu","University of Chicago","Steven Tadelis","University of California-Berkeley","Eduardo Azevedo","University of Pennsylvania","Eric Budish","University of Chicago","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John L. Turner","Usage-Based Pricing and Demand for Residential Broadband","University of Georgia","Jan 04 2015","10:15 AM","Sheraton Boston, Clarendon Room","Transportation & Public Utilities Group","Emerging Issues in Telecommunications (L9, L5)","","Nathan Miller","Georgetown University","Nathan Miller","Georgetown University","Scott Wallsten","Technology Policy Institute","Carolyn Gideon","Tufts University","Scott Savage","University of Colorado","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John Schmitt","‘Fourth Generation’ Minimum Wage Research, Employment Effects, and Modeling the Low-Wage Labor Market","Center for Economic and Policy Research","Jan 04 2015","2:30 PM","Boston Marriott Copley, Grand Ballroom—Salon I","Union for Radical Political Economics/American Economic Association","Debating the Minimum Wage","J3","Fred Moseley","Mount Holyoke College","William Wascher","Federal Reserve Board","David Macpherson","Trinity University","Daniel Aaronson","Federal Reserve Bank of Chicago","","","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
