paper_title,author,author_affiliation,date,time,location,association,session_title,session_jel_code,session_chair,session_chair_affiliation,discussant_1,discussant_1_affiliation,discussant_2,discussant_2_affiliation,discussant_3,discussant_3_affiliation,discussant_4,discussant_4_affiliation,discussant_5,discussant_5_affiliation
Capabilities and Social Justice: Why Economics Needs Philosophy,Martha Nussbaum,University of Chicago,Jan 02 2014,6:30 pm,"Loews Philadelphia Hotel, Regency Ballroom A & B",Association for Social Economics,Opening Plenary Session and Reception,A1,Mark D. White,City University New York
Fracking and the (New) Economics of Natural Gas in Transportation,Steven Sexton,North Carolina State University,Jan 04 2014,10:15 am,"Loews Philadelphia Hotel, P1 Parlor",Agricultural & Applied Economics Association,Decarbonizing Transportation: Implications for Alternative Fuels and Agricultural Markets,Q1,Madhu Khanna,University of Illinois,Gal Hockman,Rutgers University
"Financial Crises, Risk Premia, and the Term Structure of Risky Assets",Tyler Muir,Northwestern University and Yale University,Jan 04 2014,10:15 am,"Philadelphia Marriott, Grand Ballroom - Salon C",American Economic Association,Agency Conflicts and Asset Pricing,G1,Bruno Biais,Toulouse School of Economics,Hyun S. Shin,Princeton University,Markus K. Brunnermeier,Princeton University,Alp Simsek,Massachusetts Institute of Technology,Zhiguo He,University of Chicago
Uncertainty Shocks and Balance Sheet Recessions,Sebastian Di Tella,Massachusetts Institute of Technology,Jan 04 2014,10:15 am,"Philadelphia Marriott, Grand Ballroom - Salon C",American Economic Association,Agency Conflicts and Asset Pricing,G1,Bruno Biais,Toulouse School of Economics,Hyun S. Shin,Princeton University,Markus K. Brunnermeier,Princeton University,Alp Simsek,Massachusetts Institute of Technology,Zhiguo He,University of Chicago
"Risk-Sharing or Risk-Taking? Counterparty Risk, Incentives and Margins",Bruno Biais,Toulouse School of Economics,Jan 04 2014,10:15 am,"Philadelphia Marriott, Grand Ballroom - Salon C",American Economic Association,Agency Conflicts and Asset Pricing,G1,Bruno Biais,Toulouse School of Economics,Hyun S. Shin,Princeton University,Markus K. Brunnermeier,Princeton University,Alp Simsek,Massachusetts Institute of Technology,Zhiguo He,University of Chicago
"Risk-Sharing or Risk-Taking? Counterparty Risk, Incentives and Margins",Florian Heider,European Central Bank,Jan 04 2014,10:15 am,"Philadelphia Marriott, Grand Ballroom - Salon C",American Economic Association,Agency Conflicts and Asset Pricing,G1,Bruno Biais,Toulouse School of Economics,Hyun S. Shin,Princeton University,Markus K. Brunnermeier,Princeton University,Alp Simsek,Massachusetts Institute of Technology,Zhiguo He,University of Chicago
"Risk-Sharing or Risk-Taking? Counterparty Risk, Incentives and Margins",Marie Hoerova,European Central Bank,Jan 04 2014,10:15 am,"Philadelphia Marriott, Grand Ballroom - Salon C",American Economic Association,Agency Conflicts and Asset Pricing,G1,Bruno Biais,Toulouse School of Economics,Hyun S. Shin,Princeton University,Markus K. Brunnermeier,Princeton University,Alp Simsek,Massachusetts Institute of Technology,Zhiguo He,University of Chicago
Asset Management Contracts and Equilibrium Prices,Andrea M. Buffa,Boston University,Jan 04 2014,10:15 am,"Philadelphia Marriott, Grand Ballroom - Salon C",American Economic Association,Agency Conflicts and Asset Pricing,G1,Bruno Biais,Toulouse School of Economics,Hyun S. Shin,Princeton University,Markus K. Brunnermeier,Princeton University,Alp Simsek,Massachusetts Institute of Technology,Zhiguo He,University of Chicago
Asset Management Contracts and Equilibrium Prices,Dimitri Vayanos,London School of Economics,Jan 04 2014,10:15 am,"Philadelphia Marriott, Grand Ballroom - Salon C",American Economic Association,Agency Conflicts and Asset Pricing,G1,Bruno Biais,Toulouse School of Economics,Hyun S. Shin,Princeton University,Markus K. Brunnermeier,Princeton University,Alp Simsek,Massachusetts Institute of Technology,Zhiguo He,University of Chicago
Asset Management Contracts and Equilibrium Prices,Paul Woolley,London School of Economics,Jan 04 2014,10:15 am,"Philadelphia Marriott, Grand Ballroom - Salon C",American Economic Association,Agency Conflicts and Asset Pricing,G1,Bruno Biais,Toulouse School of Economics,Hyun S. Shin,Princeton University,Markus K. Brunnermeier,Princeton University,Alp Simsek,Massachusetts Institute of Technology,Zhiguo He,University of Chicago
Active vs. Passive Decisions and Crowd-out in Retirement Savings Accounts: Evidence from Denmark,Raj Chetty,Harvard University,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 204-C",American Economic Association,Behavioral Economics and Public Policy,H3,Hunt Allcott,New York University,John Beshears,Harvard University,Stefano DellaVigna,University of California-Berkeley,Joshua Schwartzstein,Dartmouth College,Stephan Meier,Columbia University
Active vs. Passive Decisions and Crowd-out in Retirement Savings Accounts: Evidence from Denmark,John Friedman,Harvard University,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 204-C",American Economic Association,Behavioral Economics and Public Policy,H3,Hunt Allcott,New York University,John Beshears,Harvard University,Stefano DellaVigna,University of California-Berkeley,Joshua Schwartzstein,Dartmouth College,Stephan Meier,Columbia University
Active vs. Passive Decisions and Crowd-out in Retirement Savings Accounts: Evidence from Denmark,Soren Leth-Petersen,University of Copenhagen,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 204-C",American Economic Association,Behavioral Economics and Public Policy,H3,Hunt Allcott,New York University,John Beshears,Harvard University,Stefano DellaVigna,University of California-Berkeley,Joshua Schwartzstein,Dartmouth College,Stephan Meier,Columbia University
Active vs. Passive Decisions and Crowd-out in Retirement Savings Accounts: Evidence from Denmark,Torben Heien Nielsen,Danish National Centre for Social Research,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 204-C",American Economic Association,Behavioral Economics and Public Policy,H3,Hunt Allcott,New York University,John Beshears,Harvard University,Stefano DellaVigna,University of California-Berkeley,Joshua Schwartzstein,Dartmouth College,Stephan Meier,Columbia University
Active vs. Passive Decisions and Crowd-out in Retirement Savings Accounts: Evidence from Denmark,Tore Olsen,University of Copenhagen,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 204-C",American Economic Association,Behavioral Economics and Public Policy,H3,Hunt Allcott,New York University,John Beshears,Harvard University,Stefano DellaVigna,University of California-Berkeley,Joshua Schwartzstein,Dartmouth College,Stephan Meier,Columbia University
How Product Standardization Affects Choice: Evidence from the Massachusetts Health Insurance Exchange,Keith Marzilli Ericson,Boston University,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 204-C",American Economic Association,Behavioral Economics and Public Policy,H3,Hunt Allcott,New York University,John Beshears,Harvard University,Stefano DellaVigna,University of California-Berkeley,Joshua Schwartzstein,Dartmouth College,Stephan Meier,Columbia University
How Product Standardization Affects Choice: Evidence from the Massachusetts Health Insurance Exchange,Amanda Starc,University of Pennsylvania,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 204-C",American Economic Association,Behavioral Economics and Public Policy,H3,Hunt Allcott,New York University,John Beshears,Harvard University,Stefano DellaVigna,University of California-Berkeley,Joshua Schwartzstein,Dartmouth College,Stephan Meier,Columbia University
Can a Small Nudge Affect Job Choice? Experimental Evidence from Teach for America,Lucas Coffman,Ohio State University,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 204-C",American Economic Association,Behavioral Economics and Public Policy,H3,Hunt Allcott,New York University,John Beshears,Harvard University,Stefano DellaVigna,University of California-Berkeley,Joshua Schwartzstein,Dartmouth College,Stephan Meier,Columbia University
Can a Small Nudge Affect Job Choice? Experimental Evidence from Teach for America,Clayton Featherstone,University of Pennsylvania,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 204-C",American Economic Association,Behavioral Economics and Public Policy,H3,Hunt Allcott,New York University,John Beshears,Harvard University,Stefano DellaVigna,University of California-Berkeley,Joshua Schwartzstein,Dartmouth College,Stephan Meier,Columbia University
Can a Small Nudge Affect Job Choice? Experimental Evidence from Teach for America,Judd Kessler,University of Pennsylvania,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 204-C",American Economic Association,Behavioral Economics and Public Policy,H3,Hunt Allcott,New York University,John Beshears,Harvard University,Stefano DellaVigna,University of California-Berkeley,Joshua Schwartzstein,Dartmouth College,Stephan Meier,Columbia University
The Lightbulb Paradox: Evidence from Two Randomized Control Trials,Hunt Allcott,New York University,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 204-C",American Economic Association,Behavioral Economics and Public Policy,H3,Hunt Allcott,New York University,John Beshears,Harvard University,Stefano DellaVigna,University of California-Berkeley,Joshua Schwartzstein,Dartmouth College,Stephan Meier,Columbia University
The Lightbulb Paradox: Evidence from Two Randomized Control Trials,Dmitry Taubinsky,Harvard University,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 204-C",American Economic Association,Behavioral Economics and Public Policy,H3,Hunt Allcott,New York University,John Beshears,Harvard University,Stefano DellaVigna,University of California-Berkeley,Joshua Schwartzstein,Dartmouth College,Stephan Meier,Columbia University
Tax Policy Issues in Designing a Carbon Tax,Eric Toder,Urban Institute,Jan 04 2014,10:15 am,"Philadelphia Marriott, Grand Ballroom - Salon E",American Economic Association,Climate Change Policy after Kyoto,Q5,Nicholas Stern,London School of Economics,Gilbert Metcalf,Tufts University
Tax Policy Issues in Designing a Carbon Tax,Donald Marron,Urban Institute,Jan 04 2014,10:15 am,"Philadelphia Marriott, Grand Ballroom - Salon E",American Economic Association,Climate Change Policy after Kyoto,Q5,Nicholas Stern,London School of Economics,Gilbert Metcalf,Tufts University
How Effective are U.S. Renewable Energy Subsidies in Cutting Greenhouse Gases?,Brian Murray,Duke University,Jan 04 2014,10:15 am,"Philadelphia Marriott, Grand Ballroom - Salon E",American Economic Association,Climate Change Policy after Kyoto,Q5,Nicholas Stern,London School of Economics,Gilbert Metcalf,Tufts University
How Effective are U.S. Renewable Energy Subsidies in Cutting Greenhouse Gases?,John Reilly,Massachusetts Institute of Technology,Jan 04 2014,10:15 am,"Philadelphia Marriott, Grand Ballroom - Salon E",American Economic Association,Climate Change Policy after Kyoto,Q5,Nicholas Stern,London School of Economics,Gilbert Metcalf,Tufts University
How Effective are U.S. Renewable Energy Subsidies in Cutting Greenhouse Gases?,Maureen Cropper,University of Maryland,Jan 04 2014,10:15 am,"Philadelphia Marriott, Grand Ballroom - Salon E",American Economic Association,Climate Change Policy after Kyoto,Q5,Nicholas Stern,London School of Economics,Gilbert Metcalf,Tufts University
How Effective are U.S. Renewable Energy Subsidies in Cutting Greenhouse Gases?,Francisco de la Chesnaye,Electric Power Research Institute (EPRI),Jan 04 2014,10:15 am,"Philadelphia Marriott, Grand Ballroom - Salon E",American Economic Association,Climate Change Policy after Kyoto,Q5,Nicholas Stern,London School of Economics,Gilbert Metcalf,Tufts University
International Aspects of Taxing Carbon,Charles McLure,Hoover Institution,Jan 04 2014,10:15 am,"Philadelphia Marriott, Grand Ballroom - Salon E",American Economic Association,Climate Change Policy after Kyoto,Q5,Nicholas Stern,London School of Economics,Gilbert Metcalf,Tufts University
The Costs and Consequences of Clean Air Act Regulation of CO2 from Power Plants,Dallas Burtraw,Resources for the Future,Jan 04 2014,10:15 am,"Philadelphia Marriott, Grand Ballroom - Salon E",American Economic Association,Climate Change Policy after Kyoto,Q5,Nicholas Stern,London School of Economics,Gilbert Metcalf,Tufts University
The Costs and Consequences of Clean Air Act Regulation of CO2 from Power Plants,Joshua Linn,Resources for the Future,Jan 04 2014,10:15 am,"Philadelphia Marriott, Grand Ballroom - Salon E",American Economic Association,Climate Change Policy after Kyoto,Q5,Nicholas Stern,London School of Economics,Gilbert Metcalf,Tufts University
The Costs and Consequences of Clean Air Act Regulation of CO2 from Power Plants,Karen Palmer,Resources for the Future,Jan 04 2014,10:15 am,"Philadelphia Marriott, Grand Ballroom - Salon E",American Economic Association,Climate Change Policy after Kyoto,Q5,Nicholas Stern,London School of Economics,Gilbert Metcalf,Tufts University
The Costs and Consequences of Clean Air Act Regulation of CO2 from Power Plants,Anthony Paul,Resources for the Future,Jan 04 2014,10:15 am,"Philadelphia Marriott, Grand Ballroom - Salon E",American Economic Association,Climate Change Policy after Kyoto,Q5,Nicholas Stern,London School of Economics,Gilbert Metcalf,Tufts University
Generational Risk - Is It a Big Deal?,Jasmina Hasanhodzik,Boston University,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 109-B",American Economic Association,Computational Solutions to Optimal Policy Problems,C6,Laurence Kotlikoff,Boston University,Laurence J. Kotlikoff,Boston University,Kenneth Judd,Hoover Institution,Sevin Yeltekin,Carnegie-Mellon University,Serguei Maliar,Stanford University
Generational Risk - Is It a Big Deal?,Laurence J. Kotlikoff,Boston University,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 109-B",American Economic Association,Computational Solutions to Optimal Policy Problems,C6,Laurence Kotlikoff,Boston University,Laurence J. Kotlikoff,Boston University,Kenneth Judd,Hoover Institution,Sevin Yeltekin,Carnegie-Mellon University,Serguei Maliar,Stanford University
Searching for an Optimal Taylor Rule,Serguei Maliar,Stanford University,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 109-B",American Economic Association,Computational Solutions to Optimal Policy Problems,C6,Laurence Kotlikoff,Boston University,Laurence J. Kotlikoff,Boston University,Kenneth Judd,Hoover Institution,Sevin Yeltekin,Carnegie-Mellon University,Serguei Maliar,Stanford University
Searching for an Optimal Taylor Rule,Lilia Maliar,Stanford University,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 109-B",American Economic Association,Computational Solutions to Optimal Policy Problems,C6,Laurence Kotlikoff,Boston University,Laurence J. Kotlikoff,Boston University,Kenneth Judd,Hoover Institution,Sevin Yeltekin,Carnegie-Mellon University,Serguei Maliar,Stanford University
Optimal Dynamic Taxation with Endogenous Government Debt Limits,Sevin Yeltekin,Carnegie-Mellon University,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 109-B",American Economic Association,Computational Solutions to Optimal Policy Problems,C6,Laurence Kotlikoff,Boston University,Laurence J. Kotlikoff,Boston University,Kenneth Judd,Hoover Institution,Sevin Yeltekin,Carnegie-Mellon University,Serguei Maliar,Stanford University
Optimal Dynamic Taxation with Endogenous Government Debt Limits,Kenneth Judd,Hoover Institution,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 109-B",American Economic Association,Computational Solutions to Optimal Policy Problems,C6,Laurence Kotlikoff,Boston University,Laurence J. Kotlikoff,Boston University,Kenneth Judd,Hoover Institution,Sevin Yeltekin,Carnegie-Mellon University,Serguei Maliar,Stanford University
A Big Data Approach to Optimal Sales Taxation,Richard W. Evans,Brigham Young University,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 109-B",American Economic Association,Computational Solutions to Optimal Policy Problems,C6,Laurence Kotlikoff,Boston University,Laurence J. Kotlikoff,Boston University,Kenneth Judd,Hoover Institution,Sevin Yeltekin,Carnegie-Mellon University,Serguei Maliar,Stanford University
A Big Data Approach to Optimal Sales Taxation,Kerk Phillips,Brigham Young University,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 109-B",American Economic Association,Computational Solutions to Optimal Policy Problems,C6,Laurence Kotlikoff,Boston University,Laurence J. Kotlikoff,Boston University,Kenneth Judd,Hoover Institution,Sevin Yeltekin,Carnegie-Mellon University,Serguei Maliar,Stanford University
A Big Data Approach to Optimal Sales Taxation,Kenneth Judd,Hoover Institution,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 109-B",American Economic Association,Computational Solutions to Optimal Policy Problems,C6,Laurence Kotlikoff,Boston University,Laurence J. Kotlikoff,Boston University,Kenneth Judd,Hoover Institution,Sevin Yeltekin,Carnegie-Mellon University,Serguei Maliar,Stanford University
A Big Data Approach to Optimal Sales Taxation,Jeremy Bejarano,Brigham Young University,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 109-B",American Economic Association,Computational Solutions to Optimal Policy Problems,C6,Laurence Kotlikoff,Boston University,Laurence J. Kotlikoff,Boston University,Kenneth Judd,Hoover Institution,Sevin Yeltekin,Carnegie-Mellon University,Serguei Maliar,Stanford University
A Big Data Approach to Optimal Sales Taxation,Christian Baker,Brigham Young University,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 109-B",American Economic Association,Computational Solutions to Optimal Policy Problems,C6,Laurence Kotlikoff,Boston University,Laurence J. Kotlikoff,Boston University,Kenneth Judd,Hoover Institution,Sevin Yeltekin,Carnegie-Mellon University,Serguei Maliar,Stanford University
Business Literacy and Development: Evidence from a Randomized Controlled Trial in Rural Mexico,Giacomo de Giorgi,Stanford University,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 202-A",American Economic Association,Economic Development,O1,Anne Case,Princeton University
Business Literacy and Development: Evidence from a Randomized Controlled Trial in Rural Mexico,Gabriela Calderon,Stanford University,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 202-A",American Economic Association,Economic Development,O1,Anne Case,Princeton University
Business Literacy and Development: Evidence from a Randomized Controlled Trial in Rural Mexico,Jesse Cunha,Naval Postgraduate School,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 202-A",American Economic Association,Economic Development,O1,Anne Case,Princeton University
What is Social Inequality and Why Does it Matter?,Chiara Binelli,University of Southampton,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 202-A",American Economic Association,Economic Development,O1,Anne Case,Princeton University
What is Social Inequality and Why Does it Matter?,Matthew Loveless,University of Kent,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 202-A",American Economic Association,Economic Development,O1,Anne Case,Princeton University
What is Social Inequality and Why Does it Matter?,Stephen Whitefield,University of Oxford,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 202-A",American Economic Association,Economic Development,O1,Anne Case,Princeton University
The Impact of Civil Unrest on Social Capital in Rural Kenya,Joan Hamory Hicks,University of California-Berkeley,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 202-A",American Economic Association,Economic Development,O1,Anne Case,Princeton University
The Impact of Civil Unrest on Social Capital in Rural Kenya,Daniel L. Hicks,University of Oklahoma,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 202-A",American Economic Association,Economic Development,O1,Anne Case,Princeton University
Putting Social Preferences into Context Separating Monetary and Socio-Psychological Incentives,Andreas Bergh,Lund University,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 202-A",American Economic Association,Economic Development,O1,Anne Case,Princeton University
Contracts Do Matter: Evidence That Legal Formalism Has a Significant Impact on Household Wealth,Alan Green,Stetson University,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 202-A",American Economic Association,Economic Development,O1,Anne Case,Princeton University
The Economic Consequences of the Spanish Reconquest: The Long-Term Effect of Political Power Concentration on Development,Diego Romero-Ávila,Pablo de Olavide University,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 202-A",American Economic Association,Economic Development,O1,Anne Case,Princeton University
The Economic Consequences of the Spanish Reconquest: The Long-Term Effect of Political Power Concentration on Development,Daniel Oto-Peralías,Pablo de Olavide University,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 202-A",American Economic Association,Economic Development,O1,Anne Case,Princeton University
Teaching Economics Online: Experience With a MOOC on Development Economics,Abhijit Banerjee,Massachusetts Institute of Technology,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 201-B",American Economic Association,Economics Education in the Digital Age: The Implications of Online Technologies and MOOCs,A1,Nancy Rose,Massachusetts Institute of Technology,Gail Hoyt,University of Kentucky,John Siegfried,Vanderbilt University
Teaching Economics Online: Experience With a MOOC on Development Economics,Esther Duflo,Massachusetts Institute of Technology,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 201-B",American Economic Association,Economics Education in the Digital Age: The Implications of Online Technologies and MOOCs,A1,Nancy Rose,Massachusetts Institute of Technology,Gail Hoyt,University of Kentucky,John Siegfried,Vanderbilt University
The Industrial Organization of Online Education,Tyler Cowen,George Mason University,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 201-B",American Economic Association,Economics Education in the Digital Age: The Implications of Online Technologies and MOOCs,A1,Nancy Rose,Massachusetts Institute of Technology,Gail Hoyt,University of Kentucky,John Siegfried,Vanderbilt University
The Industrial Organization of Online Education,Alex Tabarrok,George Mason University,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 201-B",American Economic Association,Economics Education in the Digital Age: The Implications of Online Technologies and MOOCs,A1,Nancy Rose,Massachusetts Institute of Technology,Gail Hoyt,University of Kentucky,John Siegfried,Vanderbilt University
Equalizing Superstars: The Internet and the Democratization of Education,Daron Acemoglu,Massachusetts Institute of Technology,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 201-B",American Economic Association,Economics Education in the Digital Age: The Implications of Online Technologies and MOOCs,A1,Nancy Rose,Massachusetts Institute of Technology,Gail Hoyt,University of Kentucky,John Siegfried,Vanderbilt University
Equalizing Superstars: The Internet and the Democratization of Education,David Laibson,Harvard University,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 201-B",American Economic Association,Economics Education in the Digital Age: The Implications of Online Technologies and MOOCs,A1,Nancy Rose,Massachusetts Institute of Technology,Gail Hoyt,University of Kentucky,John Siegfried,Vanderbilt University
Equalizing Superstars: The Internet and the Democratization of Education,John A. List,University of Chicago,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 201-B",American Economic Association,Economics Education in the Digital Age: The Implications of Online Technologies and MOOCs,A1,Nancy Rose,Massachusetts Institute of Technology,Gail Hoyt,University of Kentucky,John Siegfried,Vanderbilt University
"Sustainable Economics Models for Online Postsecondary Education? MOOCs, Nonselective, and Highly Selective Advanced Education",Caroline Hoxby,Stanford University,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 201-B",American Economic Association,Economics Education in the Digital Age: The Implications of Online Technologies and MOOCs,A1,Nancy Rose,Massachusetts Institute of Technology,Gail Hoyt,University of Kentucky,John Siegfried,Vanderbilt University
Mobile Computing: The Next Platform Rivalry,Tim Bresnahan,Stanford University,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 204-A",American Economic Association,Economics of the Internet and Mobile Computing,L1,Glenn Ellison,Massachusetts Institute of Technology,Hal Varian,Google,Susan Athey,Stanford University,Pat Bajari,Amazon
Mobile Computing: The Next Platform Rivalry,Shane Greenstein,Northwestern University,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 204-A",American Economic Association,Economics of the Internet and Mobile Computing,L1,Glenn Ellison,Massachusetts Institute of Technology,Hal Varian,Google,Susan Athey,Stanford University,Pat Bajari,Amazon
Trading Dollars for Dollars: The Price of Attention Online and Offline,Matthew Gentzkow,University of Chicago,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 204-A",American Economic Association,Economics of the Internet and Mobile Computing,L1,Glenn Ellison,Massachusetts Institute of Technology,Hal Varian,Google,Susan Athey,Stanford University,Pat Bajari,Amazon
The Growth of Mobile Electronic Commerce,Liran Einav,Stanford University,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 204-A",American Economic Association,Economics of the Internet and Mobile Computing,L1,Glenn Ellison,Massachusetts Institute of Technology,Hal Varian,Google,Susan Athey,Stanford University,Pat Bajari,Amazon
The Growth of Mobile Electronic Commerce,Jonathan Levin,Stanford University,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 204-A",American Economic Association,Economics of the Internet and Mobile Computing,L1,Glenn Ellison,Massachusetts Institute of Technology,Hal Varian,Google,Susan Athey,Stanford University,Pat Bajari,Amazon
The Growth of Mobile Electronic Commerce,Igor Popov,Stanford University,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 204-A",American Economic Association,Economics of the Internet and Mobile Computing,L1,Glenn Ellison,Massachusetts Institute of Technology,Hal Varian,Google,Susan Athey,Stanford University,Pat Bajari,Amazon
The Growth of Mobile Electronic Commerce,Neel Sundaresan,eBay,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 204-A",American Economic Association,Economics of the Internet and Mobile Computing,L1,Glenn Ellison,Massachusetts Institute of Technology,Hal Varian,Google,Susan Athey,Stanford University,Pat Bajari,Amazon
Demand Effects and Speculation in Oil Markets: Theory and Evidence,Eyal Dvir,Boston College,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 108-B",American Economic Association,Explaining Commodity Price Fluctuations,Q4,Gordon Rausser,University of California-Berkeley,Christopher R. Knittel,Massachusetts Institute of Technology,Thomas Helbling,International Monetary Fund,Gordon Rausser,University of California-Berkeley,Michael Sockin,Princeton University
Demand Effects and Speculation in Oil Markets: Theory and Evidence,Kenneth Rogoff,Harvard University,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 108-B",American Economic Association,Explaining Commodity Price Fluctuations,Q4,Gordon Rausser,University of California-Berkeley,Christopher R. Knittel,Massachusetts Institute of Technology,Thomas Helbling,International Monetary Fund,Gordon Rausser,University of California-Berkeley,Michael Sockin,Princeton University
Forecasting the Real Price of Oil in a Changing World,Lutz Kilian,University of Michigan,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 108-B",American Economic Association,Explaining Commodity Price Fluctuations,Q4,Gordon Rausser,University of California-Berkeley,Christopher R. Knittel,Massachusetts Institute of Technology,Thomas Helbling,International Monetary Fund,Gordon Rausser,University of California-Berkeley,Michael Sockin,Princeton University
Forecasting the Real Price of Oil in a Changing World,Christiane Baumeister,Bank of Canada,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 108-B",American Economic Association,Explaining Commodity Price Fluctuations,Q4,Gordon Rausser,University of California-Berkeley,Christopher R. Knittel,Massachusetts Institute of Technology,Thomas Helbling,International Monetary Fund,Gordon Rausser,University of California-Berkeley,Michael Sockin,Princeton University
150 Years of Boom and Bust: What Drives Mineral Commodity Prices?,Martin Stuermer,University of Bonn,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 108-B",American Economic Association,Explaining Commodity Price Fluctuations,Q4,Gordon Rausser,University of California-Berkeley,Christopher R. Knittel,Massachusetts Institute of Technology,Thomas Helbling,International Monetary Fund,Gordon Rausser,University of California-Berkeley,Michael Sockin,Princeton University
Effects of Index-Fund Investing on Commodity Futures Prices,James D. Hamilton,University of California-San Diego,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 108-B",American Economic Association,Explaining Commodity Price Fluctuations,Q4,Gordon Rausser,University of California-Berkeley,Christopher R. Knittel,Massachusetts Institute of Technology,Thomas Helbling,International Monetary Fund,Gordon Rausser,University of California-Berkeley,Michael Sockin,Princeton University
Effects of Index-Fund Investing on Commodity Futures Prices,Jing Cynthia Wu,University of Chicago,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 108-B",American Economic Association,Explaining Commodity Price Fluctuations,Q4,Gordon Rausser,University of California-Berkeley,Christopher R. Knittel,Massachusetts Institute of Technology,Thomas Helbling,International Monetary Fund,Gordon Rausser,University of California-Berkeley,Michael Sockin,Princeton University
Hey Look At Me! The Effect of Giving Circles on Giving,Dean Karlan,Yale University,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 202-B",American Economic Association,Giving and Social Contexts,H4,Kimberley Scharf,University of Warwick,A. Abigail Payne,McMaster University,Leonard Lee,Columbia University,Angelo Mele,Johns Hopkins University,Michael K. Price,Georgia State University
Hey Look At Me! The Effect of Giving Circles on Giving,Margaret McConnell,Harvard University,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 202-B",American Economic Association,Giving and Social Contexts,H4,Kimberley Scharf,University of Warwick,A. Abigail Payne,McMaster University,Leonard Lee,Columbia University,Angelo Mele,Johns Hopkins University,Michael K. Price,Georgia State University
Viral Altruism? A Study of Charitable Giving in On-Line Networks,Mario Macis,Johns Hopkins University,Jan 04 2014,10:15 am,"Pennsylvania Convention Center, 202-B",American Economic Association,Giving and Social Contexts,H4,Kimberley Scharf,University of Warwick,A. Abigail Payne,McMaster University,Leonard Lee,Columbia University,Angelo Mele,Johns Hopkins University,Michael K. Price,Georgia State University
