Strategic Self Ignorance,Jonas Nordstrom,Lund University,Jan 04 2016,8:00 am,"Hilton Union Square, Golden Gate 8",American Economic Association,"Public Economics: Health Behavior and Outcomes (H8, I1)",,Janet M. Currie,Princeton University,Emily Oster,Brown University,Garth Heutel,Georgia State University,Michael Lovenheim,Cornell University,Janet M. Currie,Princeton University
Strategic Self Ignorance,Jason Shogren,University of Wyoming,Jan 04 2016,8:00 am,"Hilton Union Square, Golden Gate 8",American Economic Association,"Public Economics: Health Behavior and Outcomes (H8, I1)",,Janet M. Currie,Princeton University,Emily Oster,Brown University,Garth Heutel,Georgia State University,Michael Lovenheim,Cornell University,Janet M. Currie,Princeton University
Strategic Self Ignorance,Mariah Ehmke,University of Wyoming,Jan 04 2016,8:00 am,"Hilton Union Square, Golden Gate 8",American Economic Association,"Public Economics: Health Behavior and Outcomes (H8, I1)",,Janet M. Currie,Princeton University,Emily Oster,Brown University,Garth Heutel,Georgia State University,Michael Lovenheim,Cornell University,Janet M. Currie,Princeton University
Strategic Self Ignorance,Klaas van't Veld,University of Wyoming,Jan 04 2016,8:00 am,"Hilton Union Square, Golden Gate 8",American Economic Association,"Public Economics: Health Behavior and Outcomes (H8, I1)",,Janet M. Currie,Princeton University,Emily Oster,Brown University,Garth Heutel,Georgia State University,Michael Lovenheim,Cornell University,Janet M. Currie,Princeton University
Health Effects of Transportation Policy: Quito's ‘Pico y Placa’ Program,Yiseon Yoo,Korea Institute for Industrial Economics and Trade (KIET),Jan 04 2016,8:00 am,"Hilton Union Square, Golden Gate 8",American Economic Association,"Public Economics: Health Behavior and Outcomes (H8, I1)",,Janet M. Currie,Princeton University,Emily Oster,Brown University,Garth Heutel,Georgia State University,Michael Lovenheim,Cornell University,Janet M. Currie,Princeton University
Shadow Banking and Asset Pricing,Jinji Hao,Washington University-St. Louis,Jan 04 2016,8:00 am,"Hilton Union Square, Golden Gate 5",American Economic Association,Topics in Banking and Shadow Banks,G2,Gary Richardson,University of California-Irvine
Banking and Shadow Banking,Ji Huang,Princeton University,Jan 04 2016,8:00 am,"Hilton Union Square, Golden Gate 5",American Economic Association,Topics in Banking and Shadow Banks,G2,Gary Richardson,University of California-Irvine
Phasing Out the GSEs,Vadim Elenev,New York University,Jan 04 2016,8:00 am,"Hilton Union Square, Golden Gate 5",American Economic Association,Topics in Banking and Shadow Banks,G2,Gary Richardson,University of California-Irvine
Phasing Out the GSEs,Tim Landvoigt,University of Texas-Austin,Jan 04 2016,8:00 am,"Hilton Union Square, Golden Gate 5",American Economic Association,Topics in Banking and Shadow Banks,G2,Gary Richardson,University of California-Irvine
Phasing Out the GSEs,Stijn Van Nieuwerburgh,New York University,Jan 04 2016,8:00 am,"Hilton Union Square, Golden Gate 5",American Economic Association,Topics in Banking and Shadow Banks,G2,Gary Richardson,University of California-Irvine
Interbank Counterparty Risk and Recovery Rates in Credit Default Swaps,Hong kee Sul,Indiana University,Jan 04 2016,8:00 am,"Hilton Union Square, Golden Gate 5",American Economic Association,Topics in Banking and Shadow Banks,G2,Gary Richardson,University of California-Irvine
Network-Motivated Lending Decisions,Yoshiaki Ogura,Waseda University,Jan 04 2016,8:00 am,"Hilton Union Square, Golden Gate 5",American Economic Association,Topics in Banking and Shadow Banks,G2,Gary Richardson,University of California-Irvine
Network-Motivated Lending Decisions,Ryo Okui,VU University Amsterdam and Kyoto University,Jan 04 2016,8:00 am,"Hilton Union Square, Golden Gate 5",American Economic Association,Topics in Banking and Shadow Banks,G2,Gary Richardson,University of California-Irvine
Network-Motivated Lending Decisions,Yukiko Umeno Saito,"Research Institute of Economy, Trade, and Industry",Jan 04 2016,8:00 am,"Hilton Union Square, Golden Gate 5",American Economic Association,Topics in Banking and Shadow Banks,G2,Gary Richardson,University of California-Irvine
ECB Policies Involving Government Bond Purchases: Impact and Channels,Arvind Krishnamurthy,Stanford University,Jan 04 2016,8:00 am,"Hilton Union Square, Continental – Parlor 2",American Economic Association,"Unconventional Monetary Policies, Asset Prices and Transmission Mechanisms (E5, G1)",,Athanasios Orphanides,Massachusetts Institute of Technology,Frank Smets,European Central Bank,Arvind Krishnamurthy,Stanford University,Eric T. Swanson,University of California-Irvine,Jens Christensen,Federal Reserve Bank of San Francisco
ECB Policies Involving Government Bond Purchases: Impact and Channels,Annette Vissing-Jorgensen,University of California-Berkeley,Jan 04 2016,8:00 am,"Hilton Union Square, Continental – Parlor 2",American Economic Association,"Unconventional Monetary Policies, Asset Prices and Transmission Mechanisms (E5, G1)",,Athanasios Orphanides,Massachusetts Institute of Technology,Frank Smets,European Central Bank,Arvind Krishnamurthy,Stanford University,Eric T. Swanson,University of California-Irvine,Jens Christensen,Federal Reserve Bank of San Francisco
ECB Policies Involving Government Bond Purchases: Impact and Channels,Stefan Nagel,University of Michigan,Jan 04 2016,8:00 am,"Hilton Union Square, Continental – Parlor 2",American Economic Association,"Unconventional Monetary Policies, Asset Prices and Transmission Mechanisms (E5, G1)",,Athanasios Orphanides,Massachusetts Institute of Technology,Frank Smets,European Central Bank,Arvind Krishnamurthy,Stanford University,Eric T. Swanson,University of California-Irvine,Jens Christensen,Federal Reserve Bank of San Francisco
Redenomination Risk,Roberto A. De Santis,European Central Bank,Jan 04 2016,8:00 am,"Hilton Union Square, Continental – Parlor 2",American Economic Association,"Unconventional Monetary Policies, Asset Prices and Transmission Mechanisms (E5, G1)",,Athanasios Orphanides,Massachusetts Institute of Technology,Frank Smets,European Central Bank,Arvind Krishnamurthy,Stanford University,Eric T. Swanson,University of California-Irvine,Jens Christensen,Federal Reserve Bank of San Francisco
What Does Anticipated Monetary Policy Do?,Stefania D'Amico,Federal Reserve Bank of Chicago,Jan 04 2016,8:00 am,"Hilton Union Square, Continental – Parlor 2",American Economic Association,"Unconventional Monetary Policies, Asset Prices and Transmission Mechanisms (E5, G1)",,Athanasios Orphanides,Massachusetts Institute of Technology,Frank Smets,European Central Bank,Arvind Krishnamurthy,Stanford University,Eric T. Swanson,University of California-Irvine,Jens Christensen,Federal Reserve Bank of San Francisco
What Does Anticipated Monetary Policy Do?,Thomas King,Federal Reserve Bank of Chicago,Jan 04 2016,8:00 am,"Hilton Union Square, Continental – Parlor 2",American Economic Association,"Unconventional Monetary Policies, Asset Prices and Transmission Mechanisms (E5, G1)",,Athanasios Orphanides,Massachusetts Institute of Technology,Frank Smets,European Central Bank,Arvind Krishnamurthy,Stanford University,Eric T. Swanson,University of California-Irvine,Jens Christensen,Federal Reserve Bank of San Francisco
Unconventional Monetary Policy and International Risk Premia,John H. Rogers,Federal Reserve Board,Jan 04 2016,8:00 am,"Hilton Union Square, Continental – Parlor 2",American Economic Association,"Unconventional Monetary Policies, Asset Prices and Transmission Mechanisms (E5, G1)",,Athanasios Orphanides,Massachusetts Institute of Technology,Frank Smets,European Central Bank,Arvind Krishnamurthy,Stanford University,Eric T. Swanson,University of California-Irvine,Jens Christensen,Federal Reserve Bank of San Francisco
Unconventional Monetary Policy and International Risk Premia,Chiara Scotti,Federal Reserve Board,Jan 04 2016,8:00 am,"Hilton Union Square, Continental – Parlor 2",American Economic Association,"Unconventional Monetary Policies, Asset Prices and Transmission Mechanisms (E5, G1)",,Athanasios Orphanides,Massachusetts Institute of Technology,Frank Smets,European Central Bank,Arvind Krishnamurthy,Stanford University,Eric T. Swanson,University of California-Irvine,Jens Christensen,Federal Reserve Bank of San Francisco
Unconventional Monetary Policy and International Risk Premia,Jonathan H. Wright,Johns Hopkins University,Jan 04 2016,8:00 am,"Hilton Union Square, Continental – Parlor 2",American Economic Association,"Unconventional Monetary Policies, Asset Prices and Transmission Mechanisms (E5, G1)",,Athanasios Orphanides,Massachusetts Institute of Technology,Frank Smets,European Central Bank,Arvind Krishnamurthy,Stanford University,Eric T. Swanson,University of California-Irvine,Jens Christensen,Federal Reserve Bank of San Francisco
The Carry Trade and Uncovered Interest Parity when Markets are Incomplete,Jack Favilukis,University of British Columbia,Jan 04 2016,8:00 am,"Marriott Marquis, Nob Hill A & B",American Finance Association,Advances in International Finance,G1,Matteo Maggiori,Harvard University,Stefano Giglio,University of Chicago,Pablo Ottonello,University of Michigan,Stavros Panageas,University of Chicago,Paolo Cavallino,New York University
The Carry Trade and Uncovered Interest Parity when Markets are Incomplete,Lorenzo Garlappi,University of British Columbia,Jan 04 2016,8:00 am,"Marriott Marquis, Nob Hill A & B",American Finance Association,Advances in International Finance,G1,Matteo Maggiori,Harvard University,Stefano Giglio,University of Chicago,Pablo Ottonello,University of Michigan,Stavros Panageas,University of Chicago,Paolo Cavallino,New York University
Currency Risk Factors in a Recursive Multi-Country Economy,Riccardo Colacito,University of North Carolina,Jan 04 2016,8:00 am,"Marriott Marquis, Nob Hill A & B",American Finance Association,Advances in International Finance,G1,Matteo Maggiori,Harvard University,Stefano Giglio,University of Chicago,Pablo Ottonello,University of Michigan,Stavros Panageas,University of Chicago,Paolo Cavallino,New York University
Currency Risk Factors in a Recursive Multi-Country Economy,Mariano Croce,University of North Carolina,Jan 04 2016,8:00 am,"Marriott Marquis, Nob Hill A & B",American Finance Association,Advances in International Finance,G1,Matteo Maggiori,Harvard University,Stefano Giglio,University of Chicago,Pablo Ottonello,University of Michigan,Stavros Panageas,University of Chicago,Paolo Cavallino,New York University
Currency Risk Factors in a Recursive Multi-Country Economy,Federico Gavazzoni,INSEAD,Jan 04 2016,8:00 am,"Marriott Marquis, Nob Hill A & B",American Finance Association,Advances in International Finance,G1,Matteo Maggiori,Harvard University,Stefano Giglio,University of Chicago,Pablo Ottonello,University of Michigan,Stavros Panageas,University of Chicago,Paolo Cavallino,New York University
Currency Risk Factors in a Recursive Multi-Country Economy,Robert Ready,University of Rochester,Jan 04 2016,8:00 am,"Marriott Marquis, Nob Hill A & B",American Finance Association,Advances in International Finance,G1,Matteo Maggiori,Harvard University,Stefano Giglio,University of Chicago,Pablo Ottonello,University of Michigan,Stavros Panageas,University of Chicago,Paolo Cavallino,New York University
Macro Uncertainty and Currency Premia,Pasquale Della Corte,Imperial College London,Jan 04 2016,8:00 am,"Marriott Marquis, Nob Hill A & B",American Finance Association,Advances in International Finance,G1,Matteo Maggiori,Harvard University,Stefano Giglio,University of Chicago,Pablo Ottonello,University of Michigan,Stavros Panageas,University of Chicago,Paolo Cavallino,New York University
Macro Uncertainty and Currency Premia,Aleksejs Krecetovs,Imperial College London,Jan 04 2016,8:00 am,"Marriott Marquis, Nob Hill A & B",American Finance Association,Advances in International Finance,G1,Matteo Maggiori,Harvard University,Stefano Giglio,University of Chicago,Pablo Ottonello,University of Michigan,Stavros Panageas,University of Chicago,Paolo Cavallino,New York University
Nominal Exchange Rate Stationarity and Long-Term Bond Returns,Hanno Lustig,Stanford University,Jan 04 2016,8:00 am,"Marriott Marquis, Nob Hill A & B",American Finance Association,Advances in International Finance,G1,Matteo Maggiori,Harvard University,Stefano Giglio,University of Chicago,Pablo Ottonello,University of Michigan,Stavros Panageas,University of Chicago,Paolo Cavallino,New York University
Nominal Exchange Rate Stationarity and Long-Term Bond Returns,Andreas Stathopoulos,University of Washington,Jan 04 2016,8:00 am,"Marriott Marquis, Nob Hill A & B",American Finance Association,Advances in International Finance,G1,Matteo Maggiori,Harvard University,Stefano Giglio,University of Chicago,Pablo Ottonello,University of Michigan,Stavros Panageas,University of Chicago,Paolo Cavallino,New York University
Nominal Exchange Rate Stationarity and Long-Term Bond Returns,Adrien Verdelhan,Massachusetts Institute of Technology,Jan 04 2016,8:00 am,"Marriott Marquis, Nob Hill A & B",American Finance Association,Advances in International Finance,G1,Matteo Maggiori,Harvard University,Stefano Giglio,University of Chicago,Pablo Ottonello,University of Michigan,Stavros Panageas,University of Chicago,Paolo Cavallino,New York University
"Identity, Overconfidence, and Investment Decisions",Francesco D'Acunto,University of California-Berkeley,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 1 & 2",American Finance Association,Behavioral Finance,G1,Christopher Parsons,University of California-San Diego,Yuval Rottenstreich,University of California-San Diego,John Beshears,Harvard University,Malcolm Baker,Harvard Business School,Richard Townsend,Dartmouth College
A Natural Experiment in Portfolio Management,Neal Stoughton,Vienna University of Economics and Business,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 1 & 2",American Finance Association,Behavioral Finance,G1,Christopher Parsons,University of California-San Diego,Yuval Rottenstreich,University of California-San Diego,John Beshears,Harvard University,Malcolm Baker,Harvard Business School,Richard Townsend,Dartmouth College
A Natural Experiment in Portfolio Management,Stephan Kranner,Vienna University of Economics and Business,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 1 & 2",American Finance Association,Behavioral Finance,G1,Christopher Parsons,University of California-San Diego,Yuval Rottenstreich,University of California-San Diego,John Beshears,Harvard University,Malcolm Baker,Harvard Business School,Richard Townsend,Dartmouth College
A Natural Experiment in Portfolio Management,Josef Zechner,Vienna University of Economics and Business,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 1 & 2",American Finance Association,Behavioral Finance,G1,Christopher Parsons,University of California-San Diego,Yuval Rottenstreich,University of California-San Diego,John Beshears,Harvard University,Malcolm Baker,Harvard Business School,Richard Townsend,Dartmouth College
The Term Structure of Equity Returns: Risk or Mispricing?,Michael Weber,University of Chicago,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 1 & 2",American Finance Association,Behavioral Finance,G1,Christopher Parsons,University of California-San Diego,Yuval Rottenstreich,University of California-San Diego,John Beshears,Harvard University,Malcolm Baker,Harvard Business School,Richard Townsend,Dartmouth College
The Fetal Origins Hypothesis in Finance: Prenatal Environment and Investor Behavior,Henrik Cronqvist,University of Miami,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 1 & 2",American Finance Association,Behavioral Finance,G1,Christopher Parsons,University of California-San Diego,Yuval Rottenstreich,University of California-San Diego,John Beshears,Harvard University,Malcolm Baker,Harvard Business School,Richard Townsend,Dartmouth College
The Fetal Origins Hypothesis in Finance: Prenatal Environment and Investor Behavior,Alessandro Previtero,University of Texas-Austin,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 1 & 2",American Finance Association,Behavioral Finance,G1,Christopher Parsons,University of California-San Diego,Yuval Rottenstreich,University of California-San Diego,John Beshears,Harvard University,Malcolm Baker,Harvard Business School,Richard Townsend,Dartmouth College
The Fetal Origins Hypothesis in Finance: Prenatal Environment and Investor Behavior,Stephan Siegel,University of Washington,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 1 & 2",American Finance Association,Behavioral Finance,G1,Christopher Parsons,University of California-San Diego,Yuval Rottenstreich,University of California-San Diego,John Beshears,Harvard University,Malcolm Baker,Harvard Business School,Richard Townsend,Dartmouth College
The Fetal Origins Hypothesis in Finance: Prenatal Environment and Investor Behavior,Roderick White,University of Western Ontario,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 1 & 2",American Finance Association,Behavioral Finance,G1,Christopher Parsons,University of California-San Diego,Yuval Rottenstreich,University of California-San Diego,John Beshears,Harvard University,Malcolm Baker,Harvard Business School,Richard Townsend,Dartmouth College
"Crime, Punishment and the Halo Effect of Corporate Social Responsibility",Harrison Hong,Princeton University,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 3 & 4",American Finance Association,"Culture, Ethics and Finance",G3,Paola Sapienza,Northwestern University,Enrichetta Ravina,Columbia University,Margarita Tsoutsoura,University of Chicago,Brian Melzer,Northwestern University
"Crime, Punishment and the Halo Effect of Corporate Social Responsibility",Inessa Liskovich,Univ of Texas-Austin,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 3 & 4",American Finance Association,"Culture, Ethics and Finance",G3,Paola Sapienza,Northwestern University,Enrichetta Ravina,Columbia University,Margarita Tsoutsoura,University of Chicago,Brian Melzer,Northwestern University
Women on Corporate Boards: Good or Bad?,Thomas Schmid,University of Hong Kong,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 3 & 4",American Finance Association,"Culture, Ethics and Finance",G3,Paola Sapienza,Northwestern University,Enrichetta Ravina,Columbia University,Margarita Tsoutsoura,University of Chicago,Brian Melzer,Northwestern University
Women on Corporate Boards: Good or Bad?,Daniel Urban,Technische Universität München,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 3 & 4",American Finance Association,"Culture, Ethics and Finance",G3,Paola Sapienza,Northwestern University,Enrichetta Ravina,Columbia University,Margarita Tsoutsoura,University of Chicago,Brian Melzer,Northwestern University
Swimming Upstream: Struggling Firms in Corrupt Cities,Christopher Parsons,University California-San Diego,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 3 & 4",American Finance Association,"Culture, Ethics and Finance",G3,Paola Sapienza,Northwestern University,Enrichetta Ravina,Columbia University,Margarita Tsoutsoura,University of Chicago,Brian Melzer,Northwestern University
Swimming Upstream: Struggling Firms in Corrupt Cities,Johan Sulaeman,National University of Singapore,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 3 & 4",American Finance Association,"Culture, Ethics and Finance",G3,Paola Sapienza,Northwestern University,Enrichetta Ravina,Columbia University,Margarita Tsoutsoura,University of Chicago,Brian Melzer,Northwestern University
Swimming Upstream: Struggling Firms in Corrupt Cities,Sheridan Titman,University of Texas-Austin,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 3 & 4",American Finance Association,"Culture, Ethics and Finance",G3,Paola Sapienza,Northwestern University,Enrichetta Ravina,Columbia University,Margarita Tsoutsoura,University of Chicago,Brian Melzer,Northwestern University
The Real Effects of Credit Ratings: The Sovereign Ceiling Channel,Heitor Almeida,University of Illinois-Urbana-Champai,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 5 & 6",American Finance Association,"Investment Policy, Risk Taking and Hedging",G3,Kelly Shue,University of Chicago,Bo Becker,Stockholm School of Economics,Gordon Phillips,Dartmouth College,Hayong Yun,Michigan State University,Marcin Kacperczyk,Imperial College London
The Real Effects of Credit Ratings: The Sovereign Ceiling Channel,Igor Cunha,Nova School of Business and Economics,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 5 & 6",American Finance Association,"Investment Policy, Risk Taking and Hedging",G3,Kelly Shue,University of Chicago,Bo Becker,Stockholm School of Economics,Gordon Phillips,Dartmouth College,Hayong Yun,Michigan State University,Marcin Kacperczyk,Imperial College London
The Real Effects of Credit Ratings: The Sovereign Ceiling Channel,Miguel Ferreira,Nova School of Business and Economics,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 5 & 6",American Finance Association,"Investment Policy, Risk Taking and Hedging",G3,Kelly Shue,University of Chicago,Bo Becker,Stockholm School of Economics,Gordon Phillips,Dartmouth College,Hayong Yun,Michigan State University,Marcin Kacperczyk,Imperial College London
The Real Effects of Credit Ratings: The Sovereign Ceiling Channel,Felipe Restrepo,Western University,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 5 & 6",American Finance Association,"Investment Policy, Risk Taking and Hedging",G3,Kelly Shue,University of Chicago,Bo Becker,Stockholm School of Economics,Gordon Phillips,Dartmouth College,Hayong Yun,Michigan State University,Marcin Kacperczyk,Imperial College London
Owners' Portfolio Diversification and Firm Investment: Evidence from Public and Private Firms,Evgeny Lyandres,Boston University,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 5 & 6",American Finance Association,"Investment Policy, Risk Taking and Hedging",G3,Kelly Shue,University of Chicago,Bo Becker,Stockholm School of Economics,Gordon Phillips,Dartmouth College,Hayong Yun,Michigan State University,Marcin Kacperczyk,Imperial College London
Owners' Portfolio Diversification and Firm Investment: Evidence from Public and Private Firms,Maria-Teresa Marchica,University of Manchester,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 5 & 6",American Finance Association,"Investment Policy, Risk Taking and Hedging",G3,Kelly Shue,University of Chicago,Bo Becker,Stockholm School of Economics,Gordon Phillips,Dartmouth College,Hayong Yun,Michigan State University,Marcin Kacperczyk,Imperial College London
Owners' Portfolio Diversification and Firm Investment: Evidence from Public and Private Firms,Roni Michaely,Cornell University,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 5 & 6",American Finance Association,"Investment Policy, Risk Taking and Hedging",G3,Kelly Shue,University of Chicago,Bo Becker,Stockholm School of Economics,Gordon Phillips,Dartmouth College,Hayong Yun,Michigan State University,Marcin Kacperczyk,Imperial College London
Owners' Portfolio Diversification and Firm Investment: Evidence from Public and Private Firms,Roberto Mura,University of Manchester,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 5 & 6",American Finance Association,"Investment Policy, Risk Taking and Hedging",G3,Kelly Shue,University of Chicago,Bo Becker,Stockholm School of Economics,Gordon Phillips,Dartmouth College,Hayong Yun,Michigan State University,Marcin Kacperczyk,Imperial College London
Does Hedging Affect Firm Value? Evidence from a Natural Experiment,Erik Gilje,University of Pennsylvania,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 5 & 6",American Finance Association,"Investment Policy, Risk Taking and Hedging",G3,Kelly Shue,University of Chicago,Bo Becker,Stockholm School of Economics,Gordon Phillips,Dartmouth College,Hayong Yun,Michigan State University,Marcin Kacperczyk,Imperial College London
Does Hedging Affect Firm Value? Evidence from a Natural Experiment,Jerome Taillard,Babson College,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 5 & 6",American Finance Association,"Investment Policy, Risk Taking and Hedging",G3,Kelly Shue,University of Chicago,Bo Becker,Stockholm School of Economics,Gordon Phillips,Dartmouth College,Hayong Yun,Michigan State University,Marcin Kacperczyk,Imperial College London
The Source of Information in Prices and Investment-Price Sensitivity,Alex Edmans,London Business School,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 5 & 6",American Finance Association,"Investment Policy, Risk Taking and Hedging",G3,Kelly Shue,University of Chicago,Bo Becker,Stockholm School of Economics,Gordon Phillips,Dartmouth College,Hayong Yun,Michigan State University,Marcin Kacperczyk,Imperial College London
The Source of Information in Prices and Investment-Price Sensitivity,Sudarshan Jayaraman,University of Rochester,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 5 & 6",American Finance Association,"Investment Policy, Risk Taking and Hedging",G3,Kelly Shue,University of Chicago,Bo Becker,Stockholm School of Economics,Gordon Phillips,Dartmouth College,Hayong Yun,Michigan State University,Marcin Kacperczyk,Imperial College London
Days to Cover and Stock Returns,Harrison Hong,Princeton University,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 10 & 11",American Finance Association,Limits to Arbitrage,G1,Dimitris Papanikolaou,Northwestern University,Karl Diether,Dartmouth College,Nina Boyarchenko,Federal Reserve Bank of New York,Konstantin Milbradt,Northwestern University
Days to Cover and Stock Returns,Weikai Li,Hong Kong University of Science and Technology,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 10 & 11",American Finance Association,Limits to Arbitrage,G1,Dimitris Papanikolaou,Northwestern University,Karl Diether,Dartmouth College,Nina Boyarchenko,Federal Reserve Bank of New York,Konstantin Milbradt,Northwestern University
Days to Cover and Stock Returns,Sophie Ni,Hong Kong University of Science and Technology,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 10 & 11",American Finance Association,Limits to Arbitrage,G1,Dimitris Papanikolaou,Northwestern University,Karl Diether,Dartmouth College,Nina Boyarchenko,Federal Reserve Bank of New York,Konstantin Milbradt,Northwestern University
Days to Cover and Stock Returns,Jose Scheinkman,Columbia University,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 10 & 11",American Finance Association,Limits to Arbitrage,G1,Dimitris Papanikolaou,Northwestern University,Karl Diether,Dartmouth College,Nina Boyarchenko,Federal Reserve Bank of New York,Konstantin Milbradt,Northwestern University
Leveraged Speculators and Asset Prices,Wenxi Jiang,Yale University,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 10 & 11",American Finance Association,Limits to Arbitrage,G1,Dimitris Papanikolaou,Northwestern University,Karl Diether,Dartmouth College,Nina Boyarchenko,Federal Reserve Bank of New York,Konstantin Milbradt,Northwestern University
A Theory of Operational Risk,Suleyman Basak,London Business School,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 10 & 11",American Finance Association,Limits to Arbitrage,G1,Dimitris Papanikolaou,Northwestern University,Karl Diether,Dartmouth College,Nina Boyarchenko,Federal Reserve Bank of New York,Konstantin Milbradt,Northwestern University
A Theory of Operational Risk,Andrea M. Buffa,Boston University,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 10 & 11",American Finance Association,Limits to Arbitrage,G1,Dimitris Papanikolaou,Northwestern University,Karl Diether,Dartmouth College,Nina Boyarchenko,Federal Reserve Bank of New York,Konstantin Milbradt,Northwestern University
Funding and Incentives of Regulators: Evidence from Banking,Roni Kisin,Washington University-St. Louis,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 12 & 13",American Finance Association,Regulatory Behavior and Design,G2,Amit Seru,University of Chicago,David Lucca,Federal Reserve Bank of New York,Philipp Schnabl,New York University,Sumit Agarwal,National University of Singapore,Uday Rajan,University of Michigan
Funding and Incentives of Regulators: Evidence from Banking,Asaf Manela,Washington University-St. Louis,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 12 & 13",American Finance Association,Regulatory Behavior and Design,G2,Amit Seru,University of Chicago,David Lucca,Federal Reserve Bank of New York,Philipp Schnabl,New York University,Sumit Agarwal,National University of Singapore,Uday Rajan,University of Michigan
The Strategic Under-Reporting of Bank Risk,Taylor Begley,London Business School,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 12 & 13",American Finance Association,Regulatory Behavior and Design,G2,Amit Seru,University of Chicago,David Lucca,Federal Reserve Bank of New York,Philipp Schnabl,New York University,Sumit Agarwal,National University of Singapore,Uday Rajan,University of Michigan
The Strategic Under-Reporting of Bank Risk,Amiyatosh Purnanandam,University of Michigan,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 12 & 13",American Finance Association,Regulatory Behavior and Design,G2,Amit Seru,University of Chicago,David Lucca,Federal Reserve Bank of New York,Philipp Schnabl,New York University,Sumit Agarwal,National University of Singapore,Uday Rajan,University of Michigan
The Strategic Under-Reporting of Bank Risk,Kuncheng (K.C.) Zheng,Northeastern University,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 12 & 13",American Finance Association,Regulatory Behavior and Design,G2,Amit Seru,University of Chicago,David Lucca,Federal Reserve Bank of New York,Philipp Schnabl,New York University,Sumit Agarwal,National University of Singapore,Uday Rajan,University of Michigan
"Deregulation, Competition and the Race to the Bottom",Marco Di Maggio,Columbia University,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 12 & 13",American Finance Association,Regulatory Behavior and Design,G2,Amit Seru,University of Chicago,David Lucca,Federal Reserve Bank of New York,Philipp Schnabl,New York University,Sumit Agarwal,National University of Singapore,Uday Rajan,University of Michigan
"Deregulation, Competition and the Race to the Bottom",Amir Kermani,University of California-Berkeley,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 12 & 13",American Finance Association,Regulatory Behavior and Design,G2,Amit Seru,University of Chicago,David Lucca,Federal Reserve Bank of New York,Philipp Schnabl,New York University,Sumit Agarwal,National University of Singapore,Uday Rajan,University of Michigan
"Deregulation, Competition and the Race to the Bottom",Sanket Korgaonkar,University of California-Berkeley,Jan 04 2016,8:00 am,"Marriott Marquis, Yerba Buena Salons 12 & 13",American Finance Association,Regulatory Behavior and Design,G2,Amit Seru,University of Chicago,David Lucca,Federal Reserve Bank of New York,Philipp Schnabl,New York University,Sumit Agarwal,National University of Singapore,Uday Rajan,University of Michigan
