"first_name","author","paper_title","author_affiliation","date","time","location","association","session_title","session_jel_code","session_chair","session_chair_affiliation","discussant_1","discussant_1_affiliation","discussant_2","discussant_2_affiliation","discussant_3","discussant_3_affiliation","discussant_4","discussant_4_affiliation","discussant_5","discussant_5_affiliation","firstname","total_male","total_female","prob_male","prob_female","total_names","male_75","female_75","male_95","female_95"
"John","John Handy","A Modified Predator-Prey and VAR Model of Energy Prices and Auto Expenditures","Morehouse College","Jan 07 2011","2:30 PM","Hyatt Regency, Granite A","National Economic Association","Economics of Race, Health, and Energy: Implications for African American Economic Welfare","I1","Gregory Price","Morehouse College","Romie Tribble","Spelman College","Roger Williams","Morehouse College","Mona Ray","Morehouse College","Rodney Green","Howard University","Alvin Headen","North Carolina State University","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John R Bowblis","The Effect of Closure on Quality: The Case of Rural Nursing Home Closures","Miami University","Jan 09 2011","10:15 AM","Sheraton, Director's Row I","American Economic Association","Health Care: Raising Quality or Lowering Costs","I1","Irina Grafova","University of Medicine and Dentistry of New Jersey","","","","","","","","","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John List","Estimating the Response of consumer Demand to Prices and Giveaways","University of Chicago","Jan 09 2011","8:00 AM","Sheraton, Director's Row H","American Economic Association","Experiments in Firms","L2","John Van Reenen","London School of Economics","","","","","","","","","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John W Maxwell","Label Confusion: The Groucho Effect of Uncertain Standards","Indiana University","Jan 07 2011","10:15 AM","Sheraton, Gold","American Economic Association","Design and Incentive Effects of Certification and Disclosure Programs","L5","Silke Forbes","University of California-San Diego","Mara Lederman","University of Toronto","Severin Borenstein","University of California-Berkeley","Silke Januszewski Forbes","University of California-Berkeley","Ken Corts","University of Toronto","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John R. Graham","Capital Allocation and Delegation of Decision-Making Authority within Firms","Duke University","Jan 08 2011","2:30 PM","Marriott, Colorado Salons G & H","American Finance Association","Capital Structure - Beyond Debt and Equity","G3","Gustavo Manso","Massachusetts Institute of Technology","Murillo Campello","University of Illinois-Urbana-Champaign","Hui Chen","Massachusetts Institute of Technology","Dmitry Livdan","University of California-Berkeley","Stewart Myers","Massachusetts Institute of Technology","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John List","The Effects of Group Membership in a Strategic Environment: Evidence from the Field","University of Chicago","Jan 08 2011","10:15 AM","Hyatt Regency, Mineral Hall D & E","Economic Science Association","Expertise, Strategic Sophistication, and Strategic Behavior","C9","John Wooders","University of Arizona","Mark Walker","University of Arizona","David Gill","University of Southampton","Victoria Prowse","University of Oxford","Jason Shachat","Xiamen University","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John Nunley","Household Specialization: A Comparison of Opposite-Sex and Same-Sex Couples Using Propensity-Score Matching","University of Wisconsin-La Crosse","Jan 08 2011","12:30 PM","Sheraton, Colorado","International Association for Feminist Economics","Gender Constructions","J7","Eudine Barriteau","University of West Indies – Cave Hill, Barbados","Elissa Braunstein","Colorado State University","Randy Albelda","University of Massachusetts-Boston","","","","","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John Hatfield","Matching in Networks with Bilateral Contracts","Stanford University","Jan 09 2011","8:00 AM","Sheraton, Plaza Court 2","Econometric Society","Contract Theory, Political Economy","D7","Stelios Michalopoulos","Tufts University","John Hatfield","Stanford University","Andrew F. Newman","Boston University and CEPR","Stelios Michalopoulos","Tufts University","Konstantin Sonin","New Economic School","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John J. Perry","The Status of Econometrics in the Economics Major: A Survey","Centre College","Jan 08 2011","10:15 AM","Hyatt Regency, Capitol 1","Omicron Delta Epsilon","Chapter-Advisor Session","I2","Mary Ellen Benedict","Bowling Green State University","Katy Rouse","Elon University","John J. Perry","Centre College","Mary Eschelbach Hansen","American University","Cynthia Rogers","University of Oklahoma","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John Haltiwanger","Who Creates Jobs and When: How Firms Respond to Business Cycles and Credit Conditions","University of Maryland","Jan 07 2011","2:30 PM","Hyatt Regency, Granite C","Society of Government Economists","U.S. Businesses and Workers: Growth, Productivity, Job Creation and Employment Separation","J2","Alice Zawacki","Bureau of the Census","John S. Earle","George Mason University and Central European University","Richard Ericson","East Carolina University","Till Marco von Wachter","Columbia University","John Stevens","Federal Reserve Board","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John Karikari","Governance Financial Development, and Successful States in Africa","U.S Government Accountability Office","Jan 07 2011","8:00 AM","Hyatt Regency, Granite A","National Economic Association/African Finance & Economics Association","Africa Development Issues","O1","Kwabena Gyimah-Brempong","University of South Florida","Gregory Price","Morehouse College","Willene Johnson","Komaza Inc","Leonce Ndikumana","African Development Bank","Fekru Debebe","Educational Testing Service","Edward Ghartey","University of West Indies","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John Eatwell","Does the Euro Have a Future?","Queens College, University of Cambridge","Jan 07 2011","2:30 PM","Hyatt Regency, Agate B","Union for Radical Political Economists","The European Crisis and the Future of the Euro and Europe","E5","David Kotz","University of Massachusetts-Amherst","Michael Perelman","California State University-Chico","Yves Smith","Naked Capitalism Blog","","","","","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John William Hatfield","Stability and Competitive Equilibrium in Trading Networks","Stanford University","Jan 07 2011","8:00 AM","Sheraton, Silver","American Economic Association","Frontiers of Matching Theory","C7","Muriel Niederle","Stanford University","Itai Ashlagi","Massachusetts Institute of Technology","John William Hatfield","Stanford Graduate School of Business","Federico Echenique","Division of the Humanities and Social Sciences, California Institute of Technology","Utku Unver","Department of Economics, Boston College","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John T. Harvey","U.S. Business Cycles from 1973-2010: A Post Keynesian/Institutionalist Explanation","Texas Christian University","Jan 07 2011","2:30 PM","Hyatt Regency, Mineral Hall C","Association for Evolutionary Economics","Explaining and Taming Financial Crises and Business Cycles","E6","Stephanie Kelton","University of Missouri-Kansas City","","","","","","","","","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John Hamman","An Experimental Investigation of Delegation, Voting and the Provision of Public Goods","Florida State University","Jan 09 2011","8:00 AM","Sheraton, Denver","American Economic Association","Chatting, Bonding, Bribing - How Social Interaction Affects Other-Regarding Behavior","D6","Ernst Fehr","University of Zuerich","Colin Camerer","CalTech","Steven Tadelis","University of California-Berkeley","Rachel Crosson","University of Texas-Dallas","George Loewenstein","Carnegie Mellon University","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John Smith","White Men Can't Jump, But Would You Bet on It?","Rutgers University-Camden","Jan 07 2011","10:15 AM","Sheraton, Century","American Economic Association","Five Unrelated but Interesting Papers","??","Allen Sanderson","University of Chicago","","","","","","","","","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John Anderson","Shocks to the Property Tax Base and Implications for Local Public finance","University of Nebraska","Jan 08 2011","10:15 AM","Hyatt Regency, Capitol 7","National Tax Association","Taxes on Property and Housing: Lessons from the Past and Guidance for the Future","H7","John Deskins","Creighton University","Seth Giertz","University of Nebraska","Tami Gurley-Calvez","West Virginia University","","","","","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John R. Graham","A Corporate Beauty Contest","Duke University","Jan 09 2011","1:00 PM","Marriott, Colorado Salon F","American Finance Association","Behavioral Corporate Finance - The Role of CEO Traits and Biases","G3","Ulrike Malmendier","University of California, Berkeley","Daniel Wolfenzon","Columbia University","Josh Lerner","Harvard Business School","Daniel Benjamin","Cornell University","","","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John Godard","Union Decline, Alternative Forms of Representation, and Authority Relations at Work","University of Manitoba","Jan 09 2011","1:00 PM","Westin Tabor, Curtis","Labor & Employment Relations Association","LERA Refereed Papers Session I","J5","Gregory Saltzman","Albion College","Robert Thornton","Lehigh University","","","","","","","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John Campbell","Consumer Financial Protection","Harvard University","Jan 09 2011","8:00 AM","Sheraton, Silver","American Economic Association","Consumer Financial Protection","K2","Luigi Zingales","University of Chicago","Augustin Landier","University of Toulouse","Kristóf Madarász","London School of Economics","David Sraer","Princeton University","Marcus Opp","University of California-Berkeley","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John Romley","Nonparametric IV Analysis of the Health Effects of Pharmaceuticals","RAND","Jan 08 2011","10:15 AM","Sheraton, Plaza Court 7","Econometric Society","Empirical Methods in Health Economics","I1","Eric French","Federal Reserve Bank of Chicago","Fabian Lange","Yale University","Tobias Johannes Klein","Tilburg University","Eric Baird French","Federal Reserve Bank of Chicago","John Romley","RAND","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John Wooders","Blind Stealing: Experience and Expertise in a Mixed-Strategy Poker Experiment","University of Arizona","Jan 08 2011","10:15 AM","Hyatt Regency, Mineral Hall D & E","Economic Science Association","Expertise, Strategic Sophistication, and Strategic Behavior","C9","John Wooders","University of Arizona","Mark Walker","University of Arizona","David Gill","University of Southampton","Victoria Prowse","University of Oxford","Jason Shachat","Xiamen University","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John Haltiwanger","The Slow Growth of New Plants: Learning about Demand?","University of Maryland","Jan 07 2011","2:30 PM","Hyatt Regency, Granite C","Society of Government Economists","U.S. Businesses and Workers: Growth, Productivity, Job Creation and Employment Separation","J2","Alice Zawacki","Bureau of the Census","John S. Earle","George Mason University and Central European University","Richard Ericson","East Carolina University","Till Marco von Wachter","Columbia University","John Stevens","Federal Reserve Board","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John A. Karikari","Governance and Successful States in Africa","U.S. Government Accountability Office","Jan 08 2011","8:00 AM","Sheraton, Capitol","African Finance & Economics Association","Country-Specific Studies on Aspects of Economic Development in Africa","O1","Mwangi Wa Githinji","University of Massachusetts","Edward Kutsoati","Tufts University","Kwabena Gyimah-Brempong","University of South Florida","Mina Baliamoune-Lutz","University of North Florida","Evelyn Wamboye","Pennsylvania State University","Edward Ghartey","University of the West Indies, Jamaica","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John S. Earle","Nature versus Nurture in the Origins of Highly Productive Firms","George Mason University and Central European University","Jan 07 2011","2:30 PM","Hyatt Regency, Granite C","Society of Government Economists","U.S. Businesses and Workers: Growth, Productivity, Job Creation and Employment Separation","J2","Alice Zawacki","Bureau of the Census","John S. Earle","George Mason University and Central European University","Richard Ericson","East Carolina University","Till Marco von Wachter","Columbia University","John Stevens","Federal Reserve Board","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John Wainio","Alternative Policies to Agricultural Export Bans that are Less Market-Distorting","USDA, Economic Research Service","Jan 08 2011","10:15 AM","Hyatt Regency, Capitol 2","Agricultural & Applied Economics Association","Agricultural Export Restrictions","Q1","Ian Sheldon","The Ohio State University","Ian Sheldon","The Ohio State University","","","","","","","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John K.C. Wie","Access to Equity Markets, Corporate Investments and Stock Returns: International Evidence","Not given","Jan 08 2011","2:30 PM","Marriott, Colorado Salons C & D","American Finance Association","Anomalies","G1","Lu Zhang","University of Michigan at Ann Arbor","Kewei Hou","Ohio State University","Tyler Shumway","University of Michigan-Ann Arbor","Jay Shanken","Emory University","","","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John List","The Effect of Performance-Based Incentives on Educational Achievement: Evidence from Randomized Experiments","University of Chicago","Jan 08 2011","2:30 PM","Sheraton, Vail","American Economic Association","Experimenting with Organizations","D2","Stefano Dellavigna","University of California-Berkeley","Joseph Price","Brigham Young University","Stefano Dellavigna","University of California-Berkeley","Kirabo Jackson","Cornell University","Stephen Meier","Columbia University","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John Haltiwanger","Job Accessibility and Spatial Mismatch with Longitudinal Employment Data","University of Maryland","Jan 08 2011","2:30 PM","Marriott, Denver Suite V & VI","American Real Estate & Urban Economic Association","Mobility and Housing Markets","R2","Thomas Davidoff","University of British Columbia","Albert Saiz","University of Pennsylvania","Thomas Davidoff","University of British Columbia","Emek Basker","University of Missouri","Melissa Kearney","University of Maryland","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John Lynham","Field and Online Experiments on Procrastination and Willpower","University of Hawaii-Mānoa","Jan 07 2011","10:15 AM","Hyatt Regency, Mineral Hall A","Society for the Advancement of Behavioral Economics","Self-Control, Self-Confidence, and Self-Deception","D3","Gary Charness","University of California-Santa Barbara","Uri Gneezy","University of California-San Diego","Zack Grossman","University of California-Berkeley","Stefano dellaVigna","University of California-Berkeley","Stephan Meier","Columbia University","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John Pencavel","Real Wage Index Numbers","Stanford University","Jan 09 2011","8:00 AM","Sheraton, Governor's Square 14","American Economic Association","How Economic Measurement Was Invented","C4","James Heckman","University of Chicago","Peter Temin","Massachusetts Institute of Technology","Robert Hall","Stanford University","Robert A. Pollak","Washington University-St. Louis","","","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John Cochrane","Understanding Fiscal and Monetary Policy in the Great Recession: Some Unpleasant Fiscal Arithmetic","University of Chicago","Jan 09 2011","10:15 AM","Sheraton, Vail","American Economic Association","Fiscal Limits","E6","Eric Leeper","Indiana University","Klaus Adam","Mannheim University","Jon Faust","Johns Hopkins University","Bruce Preston","Columbia University","Todd Walker","Indiana University","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John J. Siegfried","Completion Rates and Time-to-Degree in Economics Ph.D. Programs","Vanderbilt University","Jan 07 2011","2:30 PM","Sheraton, Director's Row H","American Economic Association","Growing New Ph.D. Economists","A2","Orley Ashenfelter","Princeton University","David Colander","Middlebury College","Gregory Mankiw","Harvard University","James Poterba","Massachusetts Institute of Technology and NBER","Melissa McInerney","College of William and Mary","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John Devereux","The Health of the Revolution: Explaining the Cuban Health Care Paradox","Queens College, CUNY","Jan 07 2011","10:15 AM","Sheraton, Savoy","Association for the Study of Cuban Economy","The Cuban Economy","P2","Roger Betancourt","University of Maryland","Carmen M. Reinhart","University of Maryland","Luis Locay","University of Miami","","","","","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John R. Lott","The Benefit-Cost Analysis of Public Safety and Crime","University of Maryland Foundation","Jan 07 2011","8:00 AM","Sheraton, Governor's Square 10","American Economic Association","The Benefit-Cost Analysis of Social Policy","D6","Richard Zerbe","University of Washington","Mark Cohen","Resources for the Future","Mary Kokoski","University of Maryland Baltimore County","","","","","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John M Griffin","Did Credit Rating Agencies Make Unbiased Assumptions on CDOs?","University of Texas-Austin","Jan 09 2011","10:15 AM","Sheraton, Governor's Square 14","American Economic Association","Credit Ratings and the Financial Crisis","G2","Patrick Bolton","Columbia University","Marcus Opp","University of California-Berkeley","Marco Pagano","University of Naples Federico II","Chester Spatt","Carnegie Mellon University","Effi Benmelech","Harvard University","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John Hall","Claiming Paul David’s Path Dependence as Institutionalist Theory","Portland State University","Jan 07 2011","8:00 AM","Hyatt Regency, Mineral Hall C","Association for Evolutionary Economics","The Policy Relevance of Institutional Economics: Papers in Honor of Paul Dale Bush","B5","Mary Wrenn","Weber State University","John T. Harvey","Texas Christian University","Pascal Petit","CEPN and CNRS","","","","","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John V.C. Nye","Trade, Taxes, and Terroir: Market Integration and the Rise of the French Regulatory State During the Third Republic","George Mason University","Jan 09 2011","10:15 AM","Sheraton, Spruce","American Economic Association","Economic History","N4","Linda Carter","Baylor University","","","","","","","","","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John Morrow","Is Selection in Productivity a Third Gain from Trade","University of Wisconsin","Jan 09 2011","8:00 AM","Sheraton, Columbine","American Economic Association","Welfare Gains from Trade","F1","Costas Arkolakis","Yale University","Karem Cosar","University of Chicago","Stefania Garetto","Boston University","Kathreen Russ","University of California-Davis","Ariel Burstein","University of California-Los Angeles","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John B. Loomis","Behavioral Economics, Distribution, and Benefit-Cost Analysis","Colorado State University","Jan 07 2011","8:00 AM","Sheraton, Governor's Square 10","American Economic Association","The Benefit-Cost Analysis of Social Policy","D6","Richard Zerbe","University of Washington","Mark Cohen","Resources for the Future","Mary Kokoski","University of Maryland Baltimore County","","","","","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John List","A Study of Trader Attributes and Trader Performance","University of Chicago","Jan 09 2011","10:15 AM","Sheraton, Governor's Square 16","American Economic Association","The Economics of Cognitive and Non-cognitive Skills","J2","James Heckman","University of Chicago","Frank Levy","Massachusetts Institute of Technology","Deborah Cobb-Clark","Australian National University","","","","","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John Tsoukalas","Investment, Irreversibility, and Financing Constraints in Transition Economies","University of Nottingham","Jan 08 2011","2:30 PM","Hyatt Regency, Capitol 1","International Society for Inventory Research","Inventories and the Business Cycle","E3","Yi Wen","Federal Reserve Bank of St. Louis","James Kahn","Yeshiva University","Thomas Lubik","Federal Reserve Bank of Richmond","Kaiji Chen","Hong Kong University","George Hall","Brandeis University","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"John","John List","Predicting and Preventing Violent Death","University of Chicago","Jan 07 2011","2:30 PM","Sheraton, Silver","American Economic Association","Law and Economics","K0","Henry Farber","Princeton University","Christopher Snyder","Dartmouth College","Philip Cook","Duke University","","","","","","","JOHN",6478,13,0.9979972,0.0020028,6491,1,0,1,0
"Johnny","Johnny Ducking","Do Minimum Salaries Shorten Firm Tenure or Career Length?","University of Kentucky","Jan 09 2011","8:00 AM","Sheraton, Director's Row J","American Economic Association","AEA Committee on the Status of Minority Groups in the Economics Profession--Dissertation Session","Y9","Ngina Chiteji","Skidmore College","Patrick Mason","Florida State University","Mark Hugh Lopez","Pew Hispanic Center","Darrick Hamilton","The New School","Maria Mora","University of Texas-Pan American","Sue Stockly","Eastern New Mexico University","JOHNNY",623,3,0.9952077,0.0047923,626,1,0,1,0
"Jon","Jon Anderson","Lab Measures of Other-Regarding Behavior Predict Some Choices in a Natural On-the-Job Social Dilemma: Evidence from Truckers","University of Minnesota-Morris","Jan 08 2011","8:00 AM","Hyatt Regency, Mineral Hall D & E","Economic Science Association","Norms and Ethical Behavior","C9","Roberto Weber","Carnegie Mellon University","Uri Gneezy","University of California-San Diego","Stephen Leider","University of Michigan","Pamela Jakiela","Washington University","Rachel Croson","University of Texas-Dallas","","","JON",849,2,0.9976498,0.0023502,851,1,0,1,0
"Jon","Jon Kolstad","The Impact of Health Care Reform on Hospital and Preventive Care: Evidence from Massachusetts","University of Pennsylvania","Jan 09 2011","10:15 AM","Hyatt Regency, Capitol 7","Health Economics Research Organization/American Economic Association","Health Care Reform Issues","I1","Donald Yett","University of Southern California","Joseph Newhouse","Harvard University","Martin Gaynor","Carnegie Mellon University","Jon Gruber","Massachusetts Institute of Technology","","","","","JON",849,2,0.9976498,0.0023502,851,1,0,1,0
"Jonas","Jonas Vlachos","The Headmaster Ritual","Stockholm University","Jan 08 2011","8:00 AM","Sheraton, Gold","American Economic Association","Schools","I2","Peter McHenry","College of William & Mary","","","","","","","","","","","JONAS",63,0,1,0,63,1,0,1,0
"Jonas","Jonas Vlachos","The intergenerational transmission of cognitive and noncognitive abilities","Stockholm University","Jan 08 2011","10:15 AM","Sheraton, Plaza Court 1","American Economic Association","Intergenerational Transfers","J2","Arthur Diamond","University of Nebraska-Omaha","","","","","","","","","","","JONAS",63,0,1,0,63,1,0,1,0
"Jonathan","Jonathan Charles Weinhagen","The Producer Price Index Develops two Experimental Index Aggregation Systems that Include Services and Construction Price Indexes","Bureau of Labor Statistics","Jan 08 2011","10:15 AM","Hyatt Regency, Granite C","Society of Government Economists","New Directions in Economic Measurement to Better Serve Policy Analysis","Y9","Steven Payson","Bureau of Economic Analysis","Brooks W Robinson","Pacific Command","","","","","","","","","JONATHAN",2402,2,0.999168,0.0008319,2404,1,0,1,0
"Jonathan","Jonathan B. Hill","Generalized Method of Moments with Tail Trimming","University of North Carolina-Chapel Hill","Jan 07 2011","10:15 AM","Sheraton, Plaza Court 7","Econometric Society","Econometric Theory for Decision-making","C1","Christopher Sims","Princeton University","Keisuke Hirano","University of Arizona","Juan F. Rubio-Ramirez","Duke University","Jesus Fernandez-Villaverde","University of Pennsylvania","","","","","JONATHAN",2402,2,0.999168,0.0008319,2404,1,0,1,0
"Jonathan","Jonathan T Kolstad","Individually Mandated Health Insurance and the Labor Market: Evidence from the Massachusetts Reform","University of Pennsylvania","Jan 07 2011","8:00 AM","Sheraton, Columbine","American Economic Association","Health Insurance and Public Policy","I1","Amitabh Chandra","Harvard University","Robert Town","University of Minnesota","Amitabh Chandra","Harvard University","Claudio Lucarelli","Cornell University","","","","","JONATHAN",2402,2,0.999168,0.0008319,2404,1,0,1,0
"Jonathan","Jonathan Clarke","Can Analysts Surprise the Market? Evidence from Intraday Jumps","Georgia Institute of Technology","Jan 09 2011","1:00 PM","Marriott, Colorado Salon E","American Finance Association","Analyst and Stock Price Information","G1","Wei Jiang","Columbia University","Russell Wermers","University of Maryland","Christopher Malloy","Harvard Business School","Ronnie Sadka","Boston College","Kelsey Wei","University of Texas-Dallas","","","JONATHAN",2402,2,0.999168,0.0008319,2404,1,0,1,0
"Jonathan","Jonathan P. Thomas","Dynamic Relational Contracts with Credit Constraints","University of Edinburgh","Jan 07 2011","2:30 PM","Sheraton, Plaza Court 7","Econometric Society","Dynamic Games","C7","","","Mikhail Golosov","Yale University","Sylvain Chassang","Princeton University","Patrick Bolton","Columbia University","","","","","JONATHAN",2402,2,0.999168,0.0008319,2404,1,0,1,0
"Jonathan","Jonathan B. Cohn","Capital Gains Tax Overhang and Share Repurchases","University of Texas-Austin","Jan 09 2011","10:15 AM","Marriott, Colorado Salons I & J","American Finance Association","IPO, SEO and Payouts","G3","Michael Roberts","University of Pennsylvania","Joshua Rauh","Northwestern University","Ivo Welch","Brown University","Lucian Taylor","University of Pennsylvania","","","","","JONATHAN",2402,2,0.999168,0.0008319,2404,1,0,1,0
"Jonathan","Jonathan Levin","The Impact of Information Technology on Consumer Lending","Stanford University","Jan 08 2011","8:00 AM","Sheraton, Columbine","American Economic Association","Household Finance -- Consumer Credit","G1","Annette Vissing-Jorgensen","Northwestern University","Vikrant Vig","London Business School","Manju Puri","Duke University","Ulrike Malmendier","University of California-Berkeley","Justine Hastings","Yale University","","","JONATHAN",2402,2,0.999168,0.0008319,2404,1,0,1,0
"Jonathan","Jonathan A. Schwabish","Predicting Social Security Benefit Claiming Behavior using Matched Administrative Data","Congressional Budget Office","Jan 08 2011","2:30 PM","Hyatt Regency, Granite C","Society of Government Economists","Claiming and Eligibility for Social Insurance Programs Using Administrative Data","H3","Mark Duggan","Council of Economic Advisors and University of Maryland","Gayle L. Reznik","Social Security Administration","Maximilian D. Schmeiser","University of Wisconsin-Madison","Till von Wachter","Columbia University","","","","","JONATHAN",2402,2,0.999168,0.0008319,2404,1,0,1,0
"Jonathan","Jonathan Feinstein","Optimal Learning Patterns for Creativity Generation in a Field","Yale School of Management","Jan 08 2011","10:15 AM","Sheraton, Director's Row E","American Economic Association","Economics of the Arts","Z1","Jianping Mei","Cheung Kong Graduate School of Business","Benjamin Mandel","Federal Reserve Board","Marie Connolly Pray","University of Quebec-Montreal","Bruce Weinberg","Ohio State University","Cedric Ceulemans","ECARES, Université Libre de Bruxelles","","","JONATHAN",2402,2,0.999168,0.0008319,2404,1,0,1,0
"Jonathan","Jonathan Moyer","Achieving Ethical Trade through Social Tariffs: The SITS Regime","University of Denver","Jan 07 2011","2:30 PM","Hyatt Regency, Agate A","Union for Radical Political Economists","Heterodox International Trade Theory","F1","Omar Dahi","Hampshire college","Justin Dubas","Texas Lutheran University","Robert Blecker","American University","","","","","","","JONATHAN",2402,2,0.999168,0.0008319,2404,1,0,1,0
"Jonathan","Jonathan parker","Improving the Measurement of Household-Level Spending and Income","Northwestern University and NBER","Jan 09 2011","10:15 AM","Sheraton, Savoy","American Economic Association","New Approaches to Measuring Household-Level Finances","D1","Angus Deaton","Princeton University","Thesia Garner","U.S. Bureau of Labor Statistics","Michael Palumbo","Federal Reserve Board","Alan Krueger","U.S. Department of the Treasury","","","","","JONATHAN",2402,2,0.999168,0.0008319,2404,1,0,1,0
"Jonathan","Jonathan B. Pritchett","Sequential Sales as a Test of Adverse Selection in the Market for Slaves","Tulane University","Jan 07 2011","10:15 AM","Hyatt Regency, Mineral Hall G","Cliometrics Society","Topics on Slavery","N3","TBA TBA","TBA","TBA TBA","TBA","","","","","","","","","JONATHAN",2402,2,0.999168,0.0008319,2404,1,0,1,0
"Jonathan","Jonathan Goldstein","Gender and Race in American Tobacco Cards 1880-1920: The Role of Coercive Competition","Bowdoin College","Jan 08 2011","8:00 AM","Hyatt Regency, Agate A","Union for Radical Political Economists/International Association for Feminist Economics","Explorations in Race and Gender","J7","Mary King","Portland State University","Mary King","Portland State University","Cecilia Conrad","Pomona College","","","","","","","JONATHAN",2402,2,0.999168,0.0008319,2404,1,0,1,0
"Jonathan","Jonathan Levin","Auctions and Posted Prices in Online Markets","Stanford University","Jan 07 2011","2:30 PM","Sheraton, Plaza Court 2","Econometric Society","Internet Markets","L8","Susan Athey","Harvard University","Rakesh Vohra","Northwestern University","Eric Budish","University of Chicago","Preston McAfee","Research Yahoo!","","","","","JONATHAN",2402,2,0.999168,0.0008319,2404,1,0,1,0
"Jonathan","Jonathan Woon","An Experimental Investigation of Delegation, Voting and the Provision of Public Goods","University of Pittsburgh","Jan 09 2011","8:00 AM","Sheraton, Denver","American Economic Association","Chatting, Bonding, Bribing - How Social Interaction Affects Other-Regarding Behavior","D6","Ernst Fehr","University of Zuerich","Colin Camerer","CalTech","Steven Tadelis","University of California-Berkeley","Rachel Crosson","University of Texas-Dallas","George Loewenstein","Carnegie Mellon University","","","JONATHAN",2402,2,0.999168,0.0008319,2404,1,0,1,0
"Jonathan","Jonathan Moyer","Achieving Human Development through Ethical Trade: The SITS Regime","University of Denver","Jan 08 2011","8:00 AM","Hyatt Regency, Mineral Hall C","Association for Evolutionary Economics/Association for Social Economics","Human Development, Economic Justice, and Sustainability","O1","Douglas Kinnear","Hastings College","Fatma Gül Ünal","Bard College at Simon’s Rock, and Levy Institute of Economics","Douglas Kinnear","Hastings College","","","","","","","JONATHAN",2402,2,0.999168,0.0008319,2404,1,0,1,0
"Jonathon","Jonathon Yan","Managerial Beliefs and Corporate Financial Policies","National Bureau of Economic Research","Jan 07 2011","10:15 AM","Hyatt Regency, Mineral Hall A","Society for the Advancement of Behavioral Economics","Self-Control, Self-Confidence, and Self-Deception","D3","Gary Charness","University of California-Santa Barbara","Uri Gneezy","University of California-San Diego","Zack Grossman","University of California-Berkeley","Stefano dellaVigna","University of California-Berkeley","Stephan Meier","Columbia University","","","JONATHON",41,0,1,0,41,1,0,1,0
