"first_name","author","paper_title","author_affiliation","date","time","location","association","session_title","session_jel_code","session_chair","session_chair_affiliation","discussant_1","discussant_1_affiliation","discussant_2","discussant_2_affiliation","discussant_3","discussant_3_affiliation","discussant_4","discussant_4_affiliation","discussant_5","discussant_5_affiliation","firstname","total_male","total_female","prob_male","prob_female","total_names","male_75","female_75","male_95","female_95"
"Gloria","Gloria Kutscher","Precarity and No Resistance? Towards an Explanation of an Apparent Paradox in European Societies","Vienna University of Economy and Business","Jan 03 2016","8:00 AM","Marriott Marquis, Sierra I","Union for Radical Political Economics","Crises and Conflicts in the Global Economy","J5","Paddy Quick","St. Francis College-Brooklyn","Esther Jeffers","University of Paris 8","Elias Mouhoud Mouhoud","University of Paris Dauphine","Özgür Orhangazi","Kadir Has University","","","","","GLORIA",0,457,0,1,457,0,1,0,1
"Gonzalo","Gonzalo Vazquez-Bare","Interpreting Regression Discontinuity Designs with Multiple Cutoffs","University of Michigan","Jan 05 2016","1:00 PM","Hilton Union Square, Union Square 15","Econometric Society","Frontiers in Regression Discontinuity Designs","A1","Marinho Bertanha","Stanford University","","","","","","","","","","","GONZALO",42,0,1,0,42,1,0,1,0
"Gordon","Gordon Hanson","The Labor Market and the Marriage Market: How Adverse Employment Shocks Affect Marriage, Fertility, and Children's Living Circumstances","University of California, San Diego","Jan 03 2016","8:00 AM","Hilton Union Square, Union Square 19","Econometric Society","Inequality and Education","A1","David Autor","Massachusetts Institute of Technology","","","","","","","","","","","GORDON",135,4,0.971223,0.028777,139,1,0,1,0
"Grace","Grace Kumchulesi","Labor Migration and Structural Change in Rural Labor Markets: Evidence from Malawi","University of Malawi","Jan 03 2016","8:00 AM","Hilton Union Square, Golden Gate 5","American Economic Association","Apartheid as Natural Experiment","N3","James A. Robinson","Harvard University","Martine Mariotti","Australian National University","Katherine Eriksson","University of California-Davis","Remi Jedwab","George Washington University","Paulo Bastos","World Bank","","","GRACE",1,513,0.0019455,0.9980545,514,0,1,0,1
"Greg","Greg C. Wright","A Short-Run View of What Computers Do: Evidence from a U.K. Tax Incentive","University of California-Merced","Jan 03 2016","2:30 PM","Hilton Union Square, Continental – Parlor 3","American Economic Association","Taxes and Incentives (H2, H8)","","Jeremy G. Moulton","University of North Carolina","Lisa Schulkind","University of North Carolina-Charlotte","Yoon-Kyung Chung","Korea Energy Institute","Francisco Pérez-González","Instituto Tecnológico Autónomo de México","Raymond T. Brastow","Federal Reserve Bank of Richmond","","","GREG",954,0,1,0,954,1,0,1,0
"Gregory","Gregory Amacher","Bargaining for Recharge: An Analysis of Cooperation and Conjunctive Surface Water-Groundwater Management","Virginia Tech","Jan 03 2016","8:00 AM","Marriott Marquis, Sierra C","Agricultural & Applied Economics Association","Water Resource Management Challenges: Efficient Institutions and Policies","Q5","Levan Elbakidze","West Virginia University","Jeffrey Peterson","University of Minnesota","","","","","","","","","GREGORY",718,1,0.9986092,0.0013908,719,1,0,1,0
"Gregory","Gregory S. Crawford","The Welfare Effects of Vertical Integration in Multichannel Television Markets","University of Zurich","Jan 05 2016","1:00 PM","Hilton Union Square, Yosemite B","American Economic Association","Welfare and Mergers in Vertical Relationships: Theory, Evidence and Policy Implications (L1, L4)","","Gautam Gowrisankaran","University of Arizona","Sofia Villas-Boas","University of California-Berkeley","Gautam Gowrisankaran","University of Arizona","Michael Riordan","Columbia University","Aviv Nevo","Northwestern University","","","GREGORY",718,1,0.9986092,0.0013908,719,1,0,1,0
"Gregory","Gregory Burge","Retirement and Unretirement During the Recent Housing Crises","University of Oklahoma","Jan 04 2016","10:15 AM","Parc 55, Mission I","American Real Estate & Urban Economic Association","Housing Affordability (R2, D1)","","Richard K. Green","University of Southern California","Vincent Yao","Fannie Mae","Jung Hyun Cho","University of Southern California","Luis Quintero","World Bank","Andra Ghent","Arizona State University","","","GREGORY",718,1,0.9986092,0.0013908,719,1,0,1,0
"Gregory","Gregory Waymire","Who Gets Swindled in Ponzi Schemes?","Emory University","Jan 03 2016","2:30 PM","Hilton Union Square, Union Square 14","American Economic Association","Financial Economics","G1","Caleb Stroup","Davidson College","","","","","","","","","","","GREGORY",718,1,0.9986092,0.0013908,719,1,0,1,0
"Grigory","Grigory Vilkov","Where Experience Matters: Asset Allocation and Asset Pricing with Opaque and Illiquid Assets","Frankfurt School of Finance and Management","Jan 03 2016","8:00 AM","Marriott Marquis, Yerba Buena Salons 10 & 11","American Finance Association","Institutional Investors and Alternative Assets","G1","Anna Pavlova","London Business School","Thomas Gilbert","University of Washington","Andrea M. Buffa","Boston University","Christian Heyerdahl-Larsen","London Business School","Ludovic Phalippou","University of Oxford","","","GRIGORY",3,0,1,0,3,1,0,1,0
"Guido","Guido Porto","Trade Shocks and Factor Adjustment Frictions: Implications for Investment and Labor","Universidad Nacional de La Plata","Jan 03 2016","10:15 AM","Marriott Marquis, Sierra H","Society of Government Economists","Globalization: Economic Impacts and Challenges (F1, F2)","","William Powers","U.S. International Trade Commission","Kim Ruhl","New York University","Richard B. Freeman","Harvard University","Marcel Timmer","University of Groningen","Susan Houseman","W.E. Upjohn Institute","","","GUIDO",22,0,1,0,22,1,0,1,0
"Guido","Guido Matias Cortes","Task Specialization within Establishments and the Decline of Routine Employment","University of Manchester","Jan 05 2016","1:00 PM","Hilton Union Square, Union Square 21","American Economic Association","Sorting, Tasks, and Inequality: New Theory and Evidence (J2, J3)","","Peter Gottschalk","Boston College","Zsofia Barany","Sciences Po","Ariell Reshef","University of Virginia","","","","","","","GUIDO",22,0,1,0,22,1,0,1,0
"Guillaume","Guillaume Roger","Competitive Search Equilibrium and Moral Hazard","University of Sydney","Jan 05 2016","8:00 AM","Hilton Union Square, Union Square 15","Econometric Society","Search and Matching Markets with Informational Asymmetries","A1","Benoit Julien","University of New South Wales","Sephorah Mangin","Monash University","Benoit Julien","University of New South Wales","Ronald Wolthoff","University of Toronto","Kyungmin Kim","University of Iowa","","","GUILLAUME",29,1,0.9666666,0.0333333,30,1,0,1,0
"Guillaume","Guillaume Frechette","Frictions in a Competitive, Regulated Market: Evidence from Taxis","New York University","Jan 03 2016","10:15 AM","Marriott Marquis, Pacific I","Society for Institutional and Organizational Economics","Institutional Design and Organizational Performance (D2, D7)","","F. Andrew Hanssen","Clemson University","Jean Francois Houde","University of Pennsylvania","J. Anthony Cookson","University of Colorado","Robert K. Fleck","Clemson University","Stephen Haber","Stanford University","","","GUILLAUME",29,1,0.9666666,0.0333333,30,1,0,1,0
"Guillaume","Guillaume Gaulier","Ricardian Exchange Rate Redux","Banque de France","Jan 05 2016","8:00 AM","Hilton Union Square, Continental – Parlor 2","American Economic Association","Pricing and Quantity Puzzles in International Trade and Macroeconomics (F1, F4)","","Giancarlo Corsetti","University of Cambridge","Robert C. Feenstra","University of California-Davis","Fabio Ghironi","University of Washington","Jonathan Eaton","Brown University","Javier Cravino","University of Michigan","","","GUILLAUME",29,1,0.9666666,0.0333333,30,1,0,1,0
"Guillermo","Guillermo Baquero","Hedge Fund Flows and Performance Streaks: How Investors Weigh Information","European School of Management and Technology","Jan 04 2016","2:30 PM","Hilton Union Square, Continental – Parlor 3","American Economic Association","Behavioral Finance","G1","Brigitte Madrian","Harvard University","","","","","","","","","","","GUILLERMO",109,1,0.9909091,0.0090909,110,1,0,1,0
"Gulcin","Gulcin Gumus","Longitudinal Analysis of Macroeconomic Conditions and Traffic Policies on Hit-and-Run Fatalities of Non-Motorists","Florida Atlantic University and IZA","Jan 04 2016","2:30 PM","Parc 55, Embarcadero","International Health Economics Association/American Economic Association","Economic Cycles and the Health of Nations: International Evidence (I1, E3)","","Albert A. Okunade","University of Memphis","John Friedman","Brown University","Andrew Friedson","University of Colorado-Denver","","","","","","","GULCIN",0,2,0,1,2,0,1,0,1
"Gunnar","Gunnar Knapp","Economic Effects of an Ocean Acidification Catastrophe","University of Alaska-Anchorage","Jan 03 2016","8:00 AM","Hilton Union Square, Imperial B","American Economic Association","Valuing Climate Change Catastrophes","Q5","Robert Mendelsohn","Yale University","William Nordhaus","Yale University","James Neumann","Industrial Economics","Charles Kolstad","Stanford University","David Anthoff","University of California-Berkeley","","","GUNNAR",6,0,1,0,6,1,0,1,0
"Guo","Guo Xu","The Determinants and Consequences of Bureaucratic Effectiveness: Evidence from the Indian Administrative Service","London School of Economics","Jan 03 2016","2:30 PM","Hilton Union Square, Union Square 16","Econometric Society","Bureaucrats and Politicians: Experimental and Quasi-Experimental Studies","A1","Johanna Rickne","Research Institute for Industrial Economics","","","","","","","","","","","GUO",15,3,0.8333333,0.1666667,18,1,0,0,0
"Guy","Guy Arie","Dynamic Moral Hazard with Manipulation of Output Reports","University of Rochester","Jan 05 2016","1:00 PM","Hilton Union Square, Union Square 14","Econometric Society","Dynamic Contracting With and Without Commitment","A1","Daniel Vincent Barron","Northwestern University","","","","","","","","","","","GUY",188,1,0.994709,0.005291,189,1,0,1,0
"Ha","Ha Nguyen","Demand-Driven Propagation: Evidence from the Financial Crisis","World Bank","Jan 04 2016","8:00 AM","Hilton Union Square, Union Square 15","Econometric Society","Startups, New Businesses, and Job Creation","A1","Gerald Carlino","Federal Reserve Bank of Philadelphia","Karel Mertens","Cornell University","Benjamin W. Pugsley","Federal Reserve Bank of New York","Francois Gourio","Federal Reserve Bank of Chicago","","","","","HA",2,7,0.2222222,0.7777778,9,0,1,0,0
"Hai","Hai Tran","Playing Favorites: Conflicts of Interest in Mutual Fund Management","Loyola Marymount University","Jan 05 2016","10:15 AM","Marriott Marquis, Nob Hill C & D","American Finance Association","Mutual Funds and Delegated Management","G1","Juhani Linnainmaa","University of Chicago","Clemens Sialm","University of Texas-Austin and NBER","Lu Zheng","University of California-Irvine","Kent Daniel","Columbia University","Lauren Cohen","Harvard Business School","","","HAI",18,4,0.8181818,0.1818182,22,1,0,0,0
"Hal","Hal Martin","Metropolitan Area Home Prices and the Mortgage Interest Deduction: Estimates and Simulations from Policy Change","Federal Reserve Bank of Cleveland","Jan 04 2016","2:30 PM","Parc 55, Mission II & III","American Real Estate & Urban Economic Association","Real Estate Pricing (R3, R2)","","Paul Carrillo","George Washington University","Dean Gatzlaff","Florida State University","Jaren C. Pope","Brigham Young University","Benjamin Williams","George Washington University","Daniel A. Broxterman","Florida State University","","","HAL",65,0,1,0,65,1,0,1,0
"Hal","Hal Hershfield","Examining the Effect of Social Distance on Financial Decision-Making","University of California-Los Angeles","Jan 04 2016","2:30 PM","Hilton Union Square, Continental – Parlor 3","American Economic Association","Behavioral Finance","G1","Brigitte Madrian","Harvard University","","","","","","","","","","","HAL",65,0,1,0,65,1,0,1,0
"Hamed","Hamed Mahmudi","Can Institutional Investors Improve Corporate Governance Through Collective Action?","University of Oklahoma","Jan 05 2016","1:00 PM","Marriott Marquis, Nob Hill A & B","American Finance Association","Shareholder Activism and the Market for Corporate Control","G3","Doron Levit","University of Pennsylvania","Laura Starks","University of Texas-Austin","Nickolay Gantchev","University of North Carolina","Robert Marquez","University of California-Davis","Andrey Malenko","Massachusetts Institute of Technology","","","HAMED",4,0,1,0,4,1,0,1,0
"Hamid","Hamid Beladi","Creative Capital Accumulation and the Advancement of India’s Creative Economy","University of Texas-San Antonio","Jan 04 2016","12:30 PM","Parc 55, Mason","Association of Indian Economic & Financial Studies","Trade, Finance and Macro Policy (E2, E2)","","Amitrajeet A. Batabyal","Rochester Institute of Technology","K. V. Ramaswamy","Indira Gandhi Institute of Development Research (IGIDR)","Rajeev Sooreea","Dominican University of California","Kusum Mundra","Rutgers University","Tanweer Akram","Voya Investment Management","Chandana Chakraborty","Montclair State University","HAMID",16,0,1,0,16,1,0,1,0
"Hamid","Hamid Boustanifar","Debtor Protection, Credit Redistribution, and Income Inequality","BI Norwegian Business School","Jan 05 2016","8:00 AM","Marriott Marquis, Yerba Buena Salons 3 & 4","American Finance Association","Bankruptcy and Distress","G3","Nittai Bergman","Massachusetts Institute of Technology","Felipe Severino","Dartmouth College","Yaniv Grinstein","Cornell University and IDC Hertzliya","Rajkamal Iyer","Massachusetts Institute of Technology","","","","","HAMID",16,0,1,0,16,1,0,1,0
"Han","Han Li","Housing Wealth and Consumption: Evidence from CHFS Panel Data","Southwestern University of Finance and Economics","Jan 04 2016","10:15 AM","Marriott Marquis, Sierra J","Chinese Economists Society","Chinese Consumption and Saving Behavior: Evidence from Household Survey Data","D1","Jinlan Ni","University of Nebraska-Omaha","Zhao Rong","Southwestern University of Finance and Economics","Jia Yuan","University of Macau","Steven Lugauer","University of Notre Dame","Yong Wang","Hong Kong University of Science and Technology","","","HAN",25,6,0.8064516,0.1935484,31,1,0,0,0
"Han","Han Hong","A Computational Implementation of GMM","Stanford University","Jan 05 2016","10:15 AM","Hilton Union Square, Union Square 14","Econometric Society","Simulation Estimation","A1","Han Hong","Stanford University","","","","","","","","","","","HAN",25,6,0.8064516,0.1935484,31,1,0,0,0
"Hanan","Hanan Yonah","Terrorism and Philanthropy: The Effect of Terror Attacks on the Scope of Giving by Individuals and Households","Hebrew University","Jan 04 2016","10:15 AM","Parc 55, Powell I","Peace Science Society International","The Nature of Conflict","F5","Solomon W. Polachek","State University of New York-Binghamton","Tirthatanmoy Das","University of Central Florida","Ritam Chaurey","State University of New York-Binghamton","Carlos Seiglie","Rutgers University","Ariel Belasen","Southern Illinois University","","","HANAN",3,8,0.2727273,0.7272727,11,0,0,0,0
"Hans","Hans Koster","Regulating Vacancies Away? The Paradoxical Effects of Mismatch in the Housing Market","VU University Amsterdam","Jan 04 2016","8:00 AM","Parc 55, Powell I","American Real Estate & Urban Economic Association","Spatial Mismatch (J6, R2)","","Michael Eriksen","University of Cincinnati","Matthew Freedman","Drexel University","Zach Hawley","Texas Christian University","Yannis Ioannides","Tufts University","Alvin Murphy","Arizona State University","","","HANS",81,0,1,0,81,1,0,1,0
"Harini","Harini Kannan","From Proof of Concept to Scalable Policies: Challenges and Solutions, with an Application","J-PAL","Jan 04 2016","10:15 AM","Hilton Union Square, Golden Gate 3 & 4","American Economic Association","Topics in Development Economics","I2","Christian Ahlin","Michigan State University","","","","","","","","","","","HARINI",0,4,0,1,4,0,1,0,1
"Harris","Harris Schlesinger","Comparative Mutual Aggravation","University of Alabama","Jan 04 2016","2:30 PM","Marriott Marquis, Sierra H","American Risk & Insurance Association/American Economic Association","Topics in Risk and Economics (G2, D8)","","J. David Cummins","Temple University","","","","","","","","","","","HARRIS",59,3,0.9516129,0.0483871,62,1,0,1,0
"Harry","Harry M. Kaiser","Socially Responsible Products: What Motivates Consumers to Pay a Premium?","Cornell University","Jan 04 2016","2:30 PM","Marriott Marquis, Sierra C","Agricultural & Applied Economics Association","Frontiers in the Economics of Food Labeling","Q1","Xiaoyong Zheng","North Carolina State University","","","","","","","","","","","HARRY",361,3,0.9917582,0.0082418,364,1,0,1,0
"Harun","Harun ALP","Lack of Selection and Limits to Delegation: Firms Dynamics in Developing Countries","University of Pennsylvania","Jan 04 2016","10:15 AM","Hilton Union Square, Union Square 19","Econometric Society","Firms and the Aggregate Economy","A1","Ufuk Akcigit","University of Chicago","","","","","","","","","","","HARUN",8,0,1,0,8,1,0,1,0
"Hassan","Hassan Tehranian","Underwriter Networks, Investor Attention, and Initial Public Offerings","Boston College","Jan 04 2016","2:30 PM","Marriott Marquis, Yerba Buena Salons 5 & 6","American Finance Association","Intermediation and Raising Capital","G2","Shai Bernstein","Stanford University","Richard Townsend","Dartmouth College","Victoria Ivashina","Harvard Business School","Yael Hochberg","Massachusetts Institute of Technology","Jean-Noel Barrot","Massachusetts Institute of Technology","","","HASSAN",114,0,1,0,114,1,0,1,0
"Heather","Heather Schofield","Psychological Lives of the Poor","University of Pennsylvania","Jan 03 2016","10:15 AM","Hilton Union Square, Plaza B","American Economic Association","Unfamiliar Psychologies: Applications of Behavioral Science Not Commonly Used in Economics","D3","Sendhil Mullainathan","Harvard University","Stefano DellaVigna","University of California-Berkeley","Ulrike Malmendier","University of California-Berkeley","James A. Robinson","Harvard University","Richard Thaler","University of Chicago","","","HEATHER",1,871,0.0011468,0.9988532,872,0,1,0,1
"Heather","Heather Sarsons","Gender Differences in Credit for Group Work","Harvard University","Jan 05 2016","10:15 AM","Hilton Union Square, Golden Gate 8","American Economic Association","Gender Economics","J7","KimMarie McGoldrick","University of Richmond","","","","","","","","","","","HEATHER",1,871,0.0011468,0.9988532,872,0,1,0,1
"Heather","Heather Stephens","What Matters More for Economic Development, the Amount of Funding or the Number of Projects Funded? Evidence from the Community Development Financial Investment Fund","West Virginia University","Jan 04 2016","8:00 AM","Parc 55, Mission II & III","American Real Estate & Urban Economic Association","Local Governments and the Housing Market (R1, H7)","","William Hoyt","University of Kentucky","Dennis Epple","Carnegie Mellon University","Brian Jacob","University of Michigan","David R. Agrawal","University of Kentucky","William Hoyt","University of Kentucky","","","HEATHER",1,871,0.0011468,0.9988532,872,0,1,0,1
"Heinz","Heinz Kurz","Piero Sraffa’s Early Work on Joint Production: Probing the Intricacies of Multiple-product Systems","University of Graz-Austria","Jan 03 2016","2:30 PM","Marriott Marquis, Pacific I","Union for Radical Political Economics","New Developments in Sraffian Theory","B2","Robin Hahnel","American University","Riccardo Belloriore","University of Bergamo","Scott Carter","University of Tulsa","","","","","","","HEINZ",3,1,0.75,0.25,4,0,0,0,0
"Hendrik","Hendrik Van den Berg","Getting Serious about the Limits to Growth: ELR and Economic Restructuring under Decroissance","University of Nebraska–Lincoln","Jan 03 2016","8:00 AM","Marriott Marquis, Pacific B","Association for Social Economics","Job Guarantee: Issues in Social and Ecological Justice (J6, Q5)","","Michael J. Murray","Bemidji State University","","","","","","","","","","","HENDRIK",7,0,1,0,7,1,0,1,0
"Heng","Heng An","REIT Crash Risk and Institutional Investors","University of North Carolina-Greensboro","Jan 04 2016","2:30 PM","Parc 55, Powell I","American Real Estate & Urban Economic Association","REITs (G2, G3)","","Walter Boudry","Cornell University","Tobias Muhlhofer","University of Miami","Benjamin Scheick","Villanova University","McKay Price","Lehigh University","Andrey Ukhov","Cornell University","","","HENG",6,3,0.6666667,0.3333333,9,0,0,0,0
"Henry","Henry Brady","Worlds Apart: The Growing Divide Between Elite Private Research Universities and their Cost-Effective Public Counterparts","University of California-Berkeley","Jan 03 2016","2:30 PM","Parc 55, Davidson","Labor & Employment Relations Association","Public Higher Education under Stress: Toward New Social Coalitions Amidst Changing Employment Relations?","J5","Gregory Saltzman","Albion College","Robert Shireman","Century Foundation","Kathryn Lybarger","California Labor Federation","","","","","","","HENRY",718,2,0.9972222,0.0027778,720,1,0,1,0
"Henry","Henry Munneke","Testing for the \"Afternoon Effect\" and other Price Anomalies in Real Estate Markets","University of Georgia","Jan 04 2016","2:30 PM","Parc 55, Mission II & III","American Real Estate & Urban Economic Association","Real Estate Pricing (R3, R2)","","Paul Carrillo","George Washington University","Dean Gatzlaff","Florida State University","Jaren C. Pope","Brigham Young University","Benjamin Williams","George Washington University","Daniel A. Broxterman","Florida State University","","","HENRY",718,2,0.9972222,0.0027778,720,1,0,1,0
"Henry","Henry Cao","Social Network, Herding and Competition","Cheung Kong Graduate School of Business","Jan 05 2016","8:00 AM","Marriott Marquis, Nob Hill C & D","American Finance Association","Networks and Local Knowledge","G1","Johan Walden","University of California-Berkeley","Ankur Pareek","Rutgers University","Peter Kondor","London School of Economics","Paolo Colla","Bocconi University","M. Deniz Yavuz","Purdue University","","","HENRY",718,2,0.9972222,0.0027778,720,1,0,1,0
"Henry","Henry Farber","Do Employers Consider Unemployment Duration, Low-Quality Interim Employment, and Age in Hiring? Evidence from an Audit Study","Princeton University","Jan 03 2016","2:30 PM","Hilton Union Square, Yosemite B","American Economic Association","Evidence from Lab and Field Experiments on Discrimination (J7, J2)","","Patrick Button","Tulane University and NBER","Mathew J. Notowidigdo","Northwestern University and NBER","Christian Manger","University of Tuebingen","Catherine Eckel","Texas A&M University","","","","","HENRY",718,2,0.9972222,0.0027778,720,1,0,1,0
"Hikaru","Hikaru Ogawa","Globalization, Gender Empowerment and Fertility","University of Tokyo-Japan","Jan 04 2016","10:15 AM","Marriott Marquis, Pacific H","Association for Evolutionary Economics/International Association for Feminist Economics","Inside Institutions: Feminist Perspectives (B5, Z1)","","Barbara E. Hopkins","Wright State University","","","","","","","","","","","HIKARU",3,2,0.6,0.4,5,0,0,0,0
"Hiroshi","Hiroshi Ishida","Trends in Social Mobility in Postwar Japan","University of Tokyo","Jan 03 2016","12:30 PM","Parc 55, Davidson","Labor & Employment Relations Association","Inequality in Japan","J3","Arthur Sakamoto","Texas A&M University","David Autor","Massachusetts Institute of Technology","Arthur Sakamoto","Texas A&M University","","","","","","","HIROSHI",8,0,1,0,8,1,0,1,0
"Hiroyuki","Hiroyuki Kasahara","Identification and Estimation of Production Function with Unobserved Heterogeneity","University of British Columbia","Jan 04 2016","10:15 AM","Hilton Union Square, Union Square 14","Econometric Society","Heterogenous Production Functions: Estimation and Applications","A1","Jeremy Fox","University of Michigan","Paul Grieco","Pennsylvania State University","Daniel A. Ackerberg","University of Michigan","Matthew Backus","Cornell University","Stephane Bonhomme","University of Chicago","","","HIROYUKI",7,0,1,0,7,1,0,1,0
"Hojun","Hojun Seo","Product Market Peers and Relative Performance Evaluation","Washington University-St. Louis","Jan 03 2016","2:30 PM","Marriott Marquis, Nob Hill A & B","American Finance Association","Compensation and Agency","G3","Claudia Custodio","Nova School of Business and Economics","Miguel Ferreira","Nova School of Business and Economics","Carola Frydman","Northwestern University","Charles Hadlock","Michigan State University","Kevin Murphy","University of Southern California","","","HOJUN",2,0,1,0,2,1,0,1,0
"Holly","Holly Monti","Firm Performance and the Volatility of Worker Earnings","U.S. Census Bureau","Jan 03 2016","8:00 AM","Hilton Union Square, Golden Gate 1 & 2","American Economic Association","Productivity Dispersion and Wage Inequality (D2, J3)","","John Haltiwanger","University of Maryland","Chad Syverson","University of Chicago","Gary Solon","University of Arizona","Jason Faberman","Federal Reserve Bank of Chicago","Steven J. Davis","University of Chicago","","","HOLLY",2,257,0.007722,0.992278,259,0,1,0,1
"Hope","Hope Corman","Lifecycle Effects of a Recession on Health Behaviors: Boom, Bust, and Recovery in Iceland","Rider University and NBER","Jan 04 2016","2:30 PM","Parc 55, Embarcadero","International Health Economics Association/American Economic Association","Economic Cycles and the Health of Nations: International Evidence (I1, E3)","","Albert A. Okunade","University of Memphis","John Friedman","Brown University","Andrew Friedson","University of Colorado-Denver","","","","","","","HOPE",2,119,0.0165289,0.9834711,121,0,1,0,1
"Horacio","Horacio Sapriza","Liquidity Shocks, Dollar Funding Costs, and the Bank Lending Channel During the European Sovereign Crisis","Federal Reserve Board","Jan 03 2016","8:00 AM","Hilton Union Square, Union Square 5 & 6","Econometric Society","Sovereign Debt and European Crisis","A1","Sebnem Kalemli-Ozcan","University of Maryland","","","","","","","","","","","HORACIO",13,0,1,0,13,1,0,1,0
"Howard","Howard Stein","The Rise of the Randomistas: The World Bank, Experimentation, and the African Development Agenda","University of Michigan","Jan 04 2016","8:00 AM","Marriott Marquis, Pacific H","Association for Evolutionary Economics","Inside Development and Banking Institutions (B5, E6)","","James M. Cypher","Universidad Autónoma de Zacatecas-Mexico","Bret Anderson","University of Rhode Island","","","","","","","","","HOWARD",367,0,1,0,367,1,0,1,0
"Huan","Huan Yang","Labor Unions and Payout Policy: A Regression Discontinuity Analysis","University of Georgia","Jan 05 2016","10:15 AM","Marriott Marquis, Pacific A","Association of Financial Economists/American Finance Association","Dividends, Repurchases and Payout Policy (G3, G3)","","Kose John","New York University and Temple University","Philipp Schnabl","New York University","Jason Wei","AIG","Lalitha Naveen","Temple University","Dalida Kadyrzhanova","Georgia State University","","","HUAN",4,4,0.5,0.5,8,0,0,0,0
"Hubert","Hubert P. Janicki","The Roles of Lifetime Employment, Earnings, and Living Costs in Model of Migration","U.S. Census Bureau","Jan 04 2016","2:30 PM","Marriott Marquis, Sierra I","Society of Government Economists","Using Linked Census and Administrative Data to Analyze Intergenerational and Geographic Mobility (J6, D1)","","Joseph Ferrie","Northwestern University","Gary Solon","University of Arizona","Miles Corak","University of Ottawa","Sarena Goodman","Federal Reserve Board","Matthew Freedman","Drexel University","","","HUBERT",32,0,1,0,32,1,0,1,0
"Hugo","Hugo A. Hopenhayn","Dynamic Bidding in Second Price Auction","University of California-Los Angeles","Jan 04 2016","10:15 AM","Hilton Union Square, Union Square 20","Econometric Society","Auctions: Theory and Evidence","A1","Hugo A. Hopenhayn","University of California-Los Angeles","","","","","","","","","","","HUGO",121,1,0.9918033,0.0081967,122,1,0,1,0
"Hui","Hui Dong","Do Analysts Curb Corporate Social Irresponsibility? Evidence from Natural Experiments","Shanghai University of Finance and Economics","Jan 03 2016","10:15 AM","Marriott Marquis, Nob Hill A & B","American Finance Association","Environmental Information and Asset Pricing","G1","Augustin Landier","Toulouse School of Economics","Sebastien Pouget","Toulouse School of Economics","Leonard Kostovetsky","Boston College","Kelly Shue","University of Chicago","","","","","HUI",11,23,0.3235294,0.6764706,34,0,0,0,0
"Hui","Hui Guo","Good Jumps, Bad Jumps, and Conditional Equity Premium","University of Cincinnati","Jan 04 2016","8:00 AM","Marriott Marquis, Nob Hill C & D","American Finance Association","Variance and Crash Risk Pricing","G1","Itamar Drechsler","New York University","Juan M. Londono","Federal Reserve Board","Pierre Collin-Dufresne","Ecole Polytechnique Federale de Lausanne","Mete Kilic","University of Pennsylvania","Alan Moreira","Yale University","","","HUI",11,23,0.3235294,0.6764706,34,0,0,0,0
"Ian","Ian M. McCarthy","Hospital Decision Making and Physician Alignment: The Role of the Commercial Insurance Market","Emory University","Jan 04 2016","10:15 AM","Hilton Union Square, Powell A & B","Health Economics Research Organization","Contributed Papers in Physician Practices, Commercial Insurance, and HMO Penetration (I1, D4)","","J. Michael Fitzmaurice","JMF Associates","Joanne Spetz","University of California-San Francisco","Gautam Gowrisankaran","University of Arizona","Roger Feldman","University of Minnesota","","","","","IAN",621,1,0.9983923,0.0016077,622,1,0,1,0
"Ian","Ian Cooper","A Pure Measure of Home Bias","London Business School","Jan 05 2016","1:00 PM","Marriott Marquis, Yerba Buena Salons 14 & 15","American Finance Association","International Risk Sharing and Capital Flows","G1","Tarun Ramadorai","University of Oxford","Ilaria Piatti","University of Oxford","Rui Albuquerque","Boston University","Ingrid Werner","Ohio State University","Pab Jotikasthira","University of North Carolina","","","IAN",621,1,0.9983923,0.0016077,622,1,0,1,0
"Ian","Ian Burn","Is it Harder for Older Workers to Find Jobs? New and Improved Evidence from a Field Experiment","University of California-Irvine","Jan 03 2016","2:30 PM","Hilton Union Square, Yosemite B","American Economic Association","Evidence from Lab and Field Experiments on Discrimination (J7, J2)","","Patrick Button","Tulane University and NBER","Mathew J. Notowidigdo","Northwestern University and NBER","Christian Manger","University of Tuebingen","Catherine Eckel","Texas A&M University","","","","","IAN",621,1,0.9983923,0.0016077,622,1,0,1,0
"Ian","Ian Levely","How Stress Affects Performance and Competitiveness across Gender","Charles University-Prague","Jan 05 2016","10:15 AM","Hilton Union Square, Golden Gate 8","American Economic Association","Gender Economics","J7","KimMarie McGoldrick","University of Richmond","","","","","","","","","","","IAN",621,1,0.9983923,0.0016077,622,1,0,1,0
"Ian","Ian Tonks","Network Centrality and Pension Fund Performance","University of Bath","Jan 05 2016","8:00 AM","Marriott Marquis, Nob Hill C & D","American Finance Association","Networks and Local Knowledge","G1","Johan Walden","University of California-Berkeley","Ankur Pareek","Rutgers University","Peter Kondor","London School of Economics","Paolo Colla","Bocconi University","M. Deniz Yavuz","Purdue University","","","IAN",621,1,0.9983923,0.0016077,622,1,0,1,0
