"author","gender"
"Andrew Ellul","Male"
"Andrew Foerster","Male"
"Andrew Lo","Male"
"Angelino Viceisza","Male"
"Angelo Mele","Male"
"Angus Deaton","Male"
"Anil Kashyap","Male"
"Anjan Thakor","Male"
"Anjeza Kadilli","Female"
"Ann Bartel","Female"
"Anna Cieslak","Female"
"Anna Orlik","Female"
"Anna Spurlock","Female"
"Annamaria Lusardi","Female"
"Annette Vissing-Jorgensen","Female"
"Anqi Li","Female"
"Antoine Martin","Male"
"Antoinette Schoar","Female"
"Anton Korinek","Male"
"Antoon Spithoven","Male"
"Antung A. Liu","Male"
"Anya Savikhin Samek","Female"
"Anzelika Zaiceva","Female"
"Arantxa Jarque","Female"
"Arash Nekoei","Male"
"Areerat Kichkha","Female"
"Ariell Zimran","Male"
"Arindrajit Dube","Male"
"Arito Ono","Male"
"Armin Schwienbacher","Male"
"Arnaud Maurel","Male"
"Arthur Korteweg","Male"
"Arunima Sinha","Female"
"Arusha Cooray","Female"
"Arvind Krishnamurthy","Male"
"Asaf Manela","Male"
"Asam Chaudhry","Male"
"Ashley Langer","Female"
"Ashley Swanson","Female"
"Ashwin Rode","Male"
"Asuman Ozdaglar","Female"
"Atif Mian","Male"
"Atila Abdulkadiroglu","Male"
"Atsushi Ohyama","Male"
"Attila Ambrus","Male"
"Aubhik Khan","Male"
"Aureo de Paula","Male"
"Avanidhar Subrahmanyam","Male"
"Avihai Lifschitz","Male"
"Aviv Nevo","Male"
"Ayse Sapci","Female"
"Aytek Malkhozov","Male"
"Azizjon Alimov","Male"
"B. Kelsey Jack","Female"
"Bakh Mirkasimov","Male"
"Banu Demir","Female"
"Barbara Rossi","Female"
"Barney Hartman-Glaser","Male"
"Barry Eichengreen","Male"
"Basit Zafar","Male"
"Beata Javorcik","Female"
"Been-Lon Chen","Male"
"Bengt Holmstrom","Male"
"Benjamin A. Olken","Male"
"Benjamin Handel","Male"
"Benjamin Hansen","Male"
"Benjamin Iverson","Male"
"Benjamin Keys","Male"
"Benjamin Moll","Male"
"Benjamin Roin","Male"
"Berardino Palazzo","Male"
"Berhanu Nega","Male"
"Bernando Guimaraes","Male"
"Bernd Schwaab","Male"
"Bertil Tungodden","Male"
"Bhaskaran Swaminathan","Male"
"Bhaven Sampat","Male"
"Bichaka Fayissa","Male"
"Bing Liang","Male"
"Bingxu Chen","Male"
"Binkai Chen","Male"
"Binzhen Wu","Female"
"Birger Wernerfelt","Male"
"Bo Becker","Male"
"Bochao Zhang","Male"
"Boris Nikolov","Male"
"Boris Vallee","Male"
"Bradley Heim","Male"
"Bradley Larsen","Male"
"Brahima Coulibaly","Male"
"Brandi Coates","Female"
"Brant Abbott","Male"
"Brent Ambrose","Male"
"Brent Neiman","Male"
"Brian Baugh","Male"
"Brian Greaney","Male"
"Brian Kovak","Male"
"Brian Melzer","Male"
"Brigham Frandsen","Male"
"Brigitte C. Madrian","Female"
"Bruce D. Meyer","Male"
"Bruno Caprettini","Male"
"Bryan Bollinger","Male"
"Bryan Kelly","Male"
"Byung-Cheol Kim","Male"
"Camelia M. Kuhnen","Female"
"Camelia Minoiu","Female"
"Campbell R. Harvey","Male"
"Carl Kitchens","Male"
"Carlos Garriga","Male"
"Carlos Lamarche","Male"
"Carlos Vegh","Male"
"Carmen Reinhart","Female"
"Carol Bertaut","Female"
"Carol Corrado","Female"
"Carolina Villegas-Sanchez","Female"
"Caroline Hoxby","Female"
"Carolyn Fischer","Female"
"Cars H. Hommes","Male"
"Carsten Herrmann-Pillath","Male"
"Cary Frydman","Male"
"Casey Rothschild","Male"
"Catherine Wolfram","Female"
"Cavit Pakel","Male"
"Cecile Gaubert","Female"
"Cecilia Jona-Lasinio","Female"
"Cesaire Meh","Male"
"Cesar Mantilla","Male"
"Cesar Revoredo-Giha","Male"
"Chad Bown","Male"
"Chad Syverson","Male"
"Chahir Zaki","Male"
"Chandan K. Jha","Male"
"Chandler Lutz","Male"
"Chang-Tai Hsieh","Male"
"Changhua Yu","Male"
"Chaojun Wang","Male"
"Charalampos Konstantinidis","Male"
"Chardin Wese Simen","Male"
"Charles Cao","Male"
"Charles Engel","Male"
"Charles M. Jones","Male"
"Charles Sprenger","Male"
"Chen Lin","Male"
"Chester Spatt","Male"
"Ching-to Albert Ma","Male"
"Chishen Wei","Male"
"Chong-En Bai","Male"
"Chotibhak Jotikasthira","Male"
"Chris Nosko","Male"
"Christa Bouwman","Female"
"Christian C. Opp","Male"
"Christian Gollier","Male"
"Christian Hansen","Male"
"Christian Lundblad","Male"
"Christiane Baumeister","Female"
"Christoph Bertsch","Male"
"Christoph Trebesch","Male"
"Christophe Cahn","Male"
"Christophe Perignon","Male"
"Christopher Avery","Male"
"Christopher Blattman","Male"
"Christopher Knittel","Male"
"Christopher Malloy","Male"
"Christopher Neilson","Male"
"Christopher Otrok","Male"
"Christopher Palmer","Male"
"Christopher Polk","Male"
"Christopher Tonetti","Male"
"Christopher Woodruff","Male"
"Chunhua Lan","Female"
"Chunxin Jia","Female"
"Chunyu Yang","Male"
"Ciamac Maoallemi","Male"
"Cindy Soo","Female"
"Claire Celerier","Female"
"Claire Lim","Female"
"Claudia Goldin","Female"
"Claudia Steinwender","Female"
"Clemens Sialm","Male"
"Clément de Chaisemartin","Male"
"Clement Imbert","Male"
"Cléo Chassonnery-Zaigouche","Female"
"Cliff Asness","Male"
"Climent Quintana-Domeque","Male"
"Colin Cannonier","Male"
"Colin Ward","Male"
"Corey Lang","Male"
"Costas Meghir","Male"
"Courtney Coile","Female"
"Courtney H. Van Houtven","Female"
"Craig Garthwaite","Male"
"Cristina Borra","Female"
"Crocker Liu","Male"
"Ctirad Slavik","Male"
"Dacheng Xiu","Male"
"Daifeng He","Female"
"Dan-Olof Rooth","Male"
"Dana Kiku","Female"
"Daniel Aaronson","Male"
"Daniel Benjamin","Male"
"Daniel Berkowitz","Male"
"Daniel Diermeier","Male"
"Daniel Garcia-Macia","Male"
"Daniel Gottlieb","Male"
"Daniel Grodzicki","Male"
"Daniel Hungerman","Male"
"Daniel Kaffine","Male"
"Daniel Keniston","Male"
"Daniel Metzger","Male"
"Daniel Quint","Male"
"Daniel Vine","Male"
"Daniel Wilson","Male"
"Daniel Xu","Male"
"Daniele Coen-Pirani","Male"
"Danielken Molina","Male"
"Danny Yagan","Male"
"Dario Caldara","Male"
"Daron Acemoglu","Male"
"Darracq Paries","Male"
"Darrell Duffie","Male"
"Darren Kisgen","Male"
"Dave Donaldson","Male"
"David Albouy","Male"
"David Atkin","Male"
"David Autor","Male"
"David Card","Male"
"David Chan","Male"
"David Cutler","Male"
"David Deming","Male"
"David Dorn","Male"
"David E. Weinstein","Male"
"David Evans","Male"
"David Hemous","Male"
"David Herberich","Male"
"David Jaeger","Male"
"David Jinkins","Male"
"David Laibson","Male"
"David N. Weil","Male"
"David Ng","Male"
"David Powell","Male"
"David Reiley","Male"
"David S. Jacks","Male"
"David Splinter","Male"
"David Sraer","Male"
"David Thesmar","Male"
"David Weil","Male"
"Davide Ticchi","Male"
"Davin Chor","Male"
"Dean Corbae","Male"
"Dean Karlan","Male"
"Dean Yang","Male"
"Debdulal Mallick","Male"
"Dennis Kristensen","Male"
"Dennis Novy","Male"
"Derek Neal","Male"
"Devesh Raval","Male"
"Devin Pope","Male"
"Dexin Zhou","Male"
"Diana Bonfim","Female"
"Diana Hancock","Female"
"Diana Knyazeva","Female"
"Diana Salas Coronado","Female"
"Diane Burton","Female"
"Diego Comin","Male"
"Diego Restuccia","Male"
"Dimitri Vayanos","Male"
"Dirk Krueger","Male"
"Dmitriy Sergeyev","Male"
"Dmytro Hryshko","Male"
"Doh-Shin Jeon","Male"
"Don Fullerton","Male"
"Dong Lou","Male"
"Donghua Chen","Male"
"Dongyan Ye","Male"
"Dora Costa","Female"
"Douglas L. Miller","Male"
"Drik Devos","Male"
"Duncan Simester","Male"
"E. Frank Stephenson","Male"
"E. Glen Weyl","Male"
"Edmund Malesky","Male"
"Edson Severnini","Male"
"Eduardo Morales","Male"
"Edward Kung","Male"
"Edward Prescott","Male"
"Efraim Benmelech","Male"
"Egon Zakrajsek","Male"
"Ekundayo Shittu","Male"
"Elena Carletti","Female"
"Elena Pastorino","Female"
"Elhanan Helpman","Male"
"Eli Berman","Male"
"Eli Liebman","Male"
"Elisabeth Honka","Female"
"Elizabeth Brainerd","Female"
"Elizabeth King","Female"
"Elliot Anenberg","Male"
"Emi Nakamura","Female"
"Emily Blanchard","Female"
"Emily Breza","Female"
"Emily Owens","Female"
"Emin Dinlersoz","Male"
"Emir Kamenica","Male"
"Emmanuel Farhi","Male"
"Emmanuel Saez","Male"
"Enrichetta Ravina","Female"
"Enrico Moretti","Male"
"Enrique Mendoza","Male"
"Enrique Seira","Male"
"Erdogan Bakir","Male"
"Eric Anderson","Male"
"Eric Bettinger","Male"
"Eric Budish","Male"
"Eric Chaney","Male"
"Eric Taylor","Male"
"Eric Verhoogen","Male"
"Erica Li","Female"
"Erik Brynjolfsson","Male"
"Erik Hurst","Male"
"Erik Snowberg","Male"
"Erin Mansur","Female"
"Espen Henriksen","Male"
"Esteban Rossi-Hansberg","Male"
"Esther Duflo","Female"
"Ethan Kaplan","Male"
"Etienne Lehmann","Male"
"Etienne Wasmer","Male"
"Eva Van Leemput","Female"
"Evan J. Taylor","Male"
"Evert Vrugt","Male"
"Evzen Kočenda","Male"
"Ezra Golberstein","Male"
"Ezra Oberfield","Male"
"F. Gregory Hayden","Male"
"Fabian Eser","Male"
"Fabien Postel-Vinay","Male"
"Faical Akaichi","Male"
"Fan Dora Xia","Female"
"Fariha Kamal","Female"
"Federico Bandi","Male"
"Federico Mandelman","Male"
"Felicia Ionescu","Female"
"Felipe Schwartzman","Male"
"Felipe Severino","Male"
"Felix Tintelnot","Male"
"Fernando Alvarez","Male"
"Feven Wordofa","Female"
"Filip Matejka","Male"
"Filipe Campante","Male"
"Florens Flues","Male"
"Florian Ederer","Male"
"Florian Scheuer","Male"
"Floris Zoutman","Female"
"Fousseni Chabi-Yo","Male"
"Francesc Dilme","Male"
"Francesco Bianchi","Male"
"Francesco Franzoni","Male"
"Francesco Ravazzolo","Male"
"Francine Lafontaine","Female"
"Francis Annan","Male"
"Francis X. Diebold","Male"
"Francisco J. Buera","Male"
"Francois Gourio","Male"
"Françoise Carré","Female"
"Frank Nagle","Male"
"Frank Smets","Male"
"Franklin Allen","Male"
"Frederic Warzynski","Male"
"Friederike Niepmann","Female"
"Fuhito Kojima","Male"
"Gabriel Ehrlich","Male"
"Gadi Barlevy","Male"
"Gaiyan Zhang","Female"
"Galina Hale","Female"
"Gary Gorton","Male"
"Gary Jefferson","Male"
"Gary Pisano","Male"
"Gayaneh Kyureghian","Female"
"Geert Bekaert","Male"
"Geetesh Bhardwaj","Male"
"Gene Grossman","Male"
"George Gao","Male"
"George-Levi Gayle","Male"
"Georgy Egorov","Male"
"Gerald Auten","Male"
"Gerard Hoberg","Male"
"Gernot Wagner","Male"
"Gian Luca Clementi","Male"
"Giang Nguyen","Female"
"Gianluca Violante","Male"
"Gilat Levy","Female"
"Gilles Duranton","Male"
"Giorgio Primiceri","Male"
"Giorgo Sertsios","Male"
"Giovanni Gallipoli","Male"
"Gita Gopinath","Female"
"Giuseppe Moscarini","Male"
"Glenn Ellison","Male"
"Glenn Rudebusch","Male"
"Gopa Biswas","Female"
"Gopinath Munisamy","Male"
"Gordon Dahl","Male"
"Gordon Hanson","Male"
"Gordon Phillips","Male"
"Grace Gu","Female"
"Graton M. Gathright","Male"
"Greg Kaplan","Male"
"Gregor Matvos","Male"
"Guangliang Le","Male"
"Guido Lorenzoni","Male"
"Guillaume Rocheteau","Male"
"Guillermo Ordonez","Male"
"Guiying Laura Wu","Female"
"Gunther Fink","Male"
"Guofang Huang","Male"
"Guohua Feng","Male"
"Guojun He","Male"
"Gurdip Bakshi","Male"
"Gustavo Suarez","Male"
"Guy Michaels","Male"
"Gyuri Venter","Male"
"Hadiye Aslan","Female"
"Haitao Li","Male"
"Hal Varian","Male"
"Halsey Rogers","Male"
"Hanjiang Zhang","Female"
"Hanna Halaburda","Female"
"Hans-Joachim Voth","Male"
"Hao Jiang","Male"
"Hao Zhou","Male"
"Haoxiang Zhu","Male"
"Harald Fadinger","Male"
"Harald Uhlig","Male"
"Harjoat Bhamra","Male"
"Harold L. Cole","Male"
"Harold Zhang","Male"
"Harounan Kazianga","Male"
"Harrison Fell","Male"
"Harrison Hong","Male"
"Hartmut Lehmann","Male"
"Harun Alp","Male"
"Heidi Williams","Female"
"Heiwai Tang","Male"
"Helen Levy","Female"
"Helene Bourguignon","Female"
"Helene Rey","Female"
"Helios Herrera","Male"
"Hengjie Ai","Male"
"Henri Servaes","Male"
"Henry Grabowski","Male"
"Henry Hyatt","Male"
"Henry S. Farber","Male"
"Hidemichi Fujii","Male"
"Hikaru Saijo","Male"
"Hilary Hoynes","Female"
"Hoai-Luu Nguyen","Female"
"Hogyu Jhang","Male"
"Hong Luo","Female"
"Hong Ma","Male"
"Hongbin Li","Male"
"Hoonsuk Park","Male"
"Howard Kunreuther","Male"
"Hoyt Bleakley","Male"
"Hsien-Ming Lien","Male"
"Huaxia Rui","Male"
"Hui Chen","Male"
"Huigang Chen","Male"
"Hung-Chia Scott Hsu","Male"
"Hunt Allcott","Male"
"Huntley Schaller","Male"
"Hwagyun Kim","Male"
"Hwan-sik Choi","Male"
"Hyun Song Shin","Male"
"Hyungsik Roger Moon","Male"
"Hyunok Lee","Female"
"Ian Dew-Becker","Male"
"Ian Larkin","Male"
"Ian Schmutte","Male"
"Igal Hendel","Male"
"Iichiro Uesugi","Male"
"Iikka Korhonen","Male"
"Ilwoo Hwang","Male"
"Ilya Rahkovsky","Male"
"Ilya Strebulaev","Male"
"Ilyana Kuziemko","Female"
"Imran Rasul","Male"
"In-Uck Park","Male"
"Ina Ganguli","Female"
"Ina Simonovska","Female"
"Ines Buono","Female"
"Ingrid Ellen","Female"
"Inoussa Boubacar","Female"
"Isaiah Andrews","Male"
"Itamar Drechsler","Male"
"Itay Goldstein","Male"
"Ithai Lurie","Male"
"Itzhak Ben-David","Male"
"Ivan Alexis Canay","Male"
"Ivan Fernandez-Val","Male"
"Ivan Jaccard","Male"
"Ivan Kandilov","Male"
"Ivan Moscati","Male"
"Ivan Shaliastovich","Male"
"Ivan Werning","Male"
"J. Anthony Cookson","Male"
"J. David Brown","Male"
"J. Michael Collins","Male"
"J. Y. Suchitra","Female"
"Jack Favilukis","Male"
"Jacob Goldin","Male"
"Jacob Lariviere","Male"
"Jacob N. Shapiro","Male"
"Jacob Robbins","Male"
"Jacobus Cilliers","Male"
"Jacopo Ponticelli","Male"
"Jacques Mairesse","Male"
"Jae W. Sim","Male"
"JaeBin Ahn","Male"
"Jakina Debnam","Female"
"James A. Robinson","Male"
"James Brickley","Male"
"James Choi","Male"
"James D. Hamilton","Male"
"James E. Anderson","Male"
"James Levinsohn","Male"
"James Rebitzer","Male"
"James Sallee","Male"
"James Spletzer","Male"
"James Tybout","Male"
"James W. Roberts","Male"
"James Ziliak","Male"
"Jan Brueckner","Male"
"Jan-Egbert Sturm","Male"
"Janez Prašnikar","Male"
"Janis Skrastins","Male"
"Janneke Ratcliffe","Female"
"Jason Allen","Male"
"Jaume Ventura","Male"
"Javier Miranda","Male"
"Jayati Sarkar","Female"
"Jean Helwege","Female"
"Jean Tirole","Male"
"Jean-Francois Houde","Male"
"Jean-Michel Lasry","Male"
"Jean-Noel Barrot","Male"
"Jean-Stephane Mesonnier","Male"
"Jean-Stéphane Mésonnier","Male"
"Jeffrey Frankel","Male"
"Jeffrey Lin","Male"
"Jeffrey R. Brown","Male"
"Jeffrey Wurgler","Male"
"Jennie Bai","Female"
"Jennjou Chen","Male"
"Jeno Pal","Male"
"Jens Christensen","Male"
"Jens Ludwig","Male"
"Jeremy Fox","Male"
"Jeremy Greenwood","Male"
"Jeremy Stein","Male"
"Jerry Hausman","Male"
"Jerry Hionis","Male"
"Jess Benhabib","Male"
"Jesse M. Shapiro","Male"
"Jesse Rothstein","Male"
"Jessica Goldberg","Female"
"Jessica Pan","Female"
"Jessie Handbury","Female"
"Jiandong Ju","Male"
"Jianfeng Wu","Male"
"Jiang Wang","Male"
"Jiangmin Xu","Male"
"Jianjun Miao","Male"
"Jianqing Ruan","Male"
"Jiaxiu He","Male"
"Jie Bai","Female"
"Jikun Huang","Male"
"Jin Xu","Female"
"Jing Cynthia Wu","Female"
"Jinhua Zhao","Male"
"Jinqiang Yang","Male"
"Jinwen Xu","Female"
"Jiro Yoshida","Male"
"Jisang Yu","Male"
"Joao Paulo Vieto","Male"
"Joel Shapiro","Male"
"Joel Waldfogel","Male"
"Johan Hombert","Male"
"Johan Sulaeman","Male"
"Johanna Francis","Female"
"Johanna Mollerstrom","Female"
"Johannes Boehm","Male"
"Johannes Spinnewijn","Male"
"Johannes Stroebel","Male"
"John A. Romley","Male"
"John Beshears","Male"
"John C. Williams","Male"
"John Campbell","Male"
"John Cawley","Male"
"John Graves","Male"
"John Griffin","Male"
"John Haltiwanger","Male"
"John Krainer","Male"
"John List","Male"
"John N. Friedman","Male"
"John Parman","Male"
"John Rust","Male"
"John Van Reenen","Male"
"John Warner","Male"
"John-Gabriel Licht","Male"
"Jon Kleinberg","Male"
"Jon Steinsson","Male"
"Jón Steinsson","Male"
"Jonathan A. Parker","Male"
"Jonathan Eaton","Male"
"Jonathan Gruber","Male"
"Jonathan Haskel","Male"
"Jonathan Kolstad","Male"
"Jonathan Levin","Male"
"Jonathan Meer","Male"
"Jonathan Robinson","Male"
"Jonathan W. Williams","Male"
"Jongsub Lee","Male"
"Jooyeon Son","Female"
"Jordan Nickerson","Male"
"Jordan Rappaport","Male"
"Jose Azar","Male"
"Jose Caraballo","Male"
"Jose Fernandez","Male"
"Jose L. Fillat","Male"
"José Lopez","Male"
"José M. Edwards","Male"
"Jose Maria Liberti","Male"
"Jose Pellerano","Male"
"Jose Ursua","Male"
"Jose-Victor Rios-Rull","Male"
"Joseba Martinez","Female"
"Joseba Martinez","Male"
"Joseph Cullen","Male"
"Joseph Doyle","Male"
"Joseph Felter","Male"
"Joseph Ferrie","Male"
"Joseph Newhouse","Male"
"Joseph P. Kaboski","Male"
"Joseph S. Shapiro","Male"
"Joshua Aizenman","Male"
"Joshua Angrist","Male"
"Joshua Coval","Male"
"Joshua Goodman","Male"
"Joshua Hausman","Male"
"Joshua Lerner","Male"
"Joshua Mitchell","Male"
"Joshua Schwartzstein","Male"
"Josse-Luis Peydro","Male"
"Juan M. Sanchez","Male"
"Judd Kessler","Male"
"Julia Bredtmann","Female"
"Julia Lane","Female"
"Julia M. Schwenkenberg","Female"
"Julia Poznik","Female"
"Julia Thomas","Female"
"Julian Caballero","Male"
"Julien Sauvagnat","Male"
"Jun Li","Unknown"
"Jun Pan","Female"
"Jun Yang","Female"
"Junfu Zhang","Male"
"Jungjae Park","Male"
"Jungsuk Han","Male"
"Justin Rao","Male"
"Justin Sandefur","Male"
"Justine Hastings","Female"
"K. Tamara Konetzka","Female"
"Kai Li","Male"
"Kaiji Chen","Male"
"Kalena Cortes","Female"
"Kalina Manova","Female"
"Kamil Yilmaz","Male"
"Karen Clay","Female"
"Karen Helene Ulltveit-Moe","Female"
"Karen Palmer","Female"
"Karen Pence","Female"
"Karen Rolf","Female"
"Kari Heerman","Female"
"Karlijn Morsink","Male"
"Karthik Krishnan","Male"
"Karthik Muralidharan","Male"
"Kasey Buckles","Female"
"Katherine Baicker","Female"
"Katherine L. Milkman","Female"
"Kathleen Beegle","Female"
"Kathleen Carey","Female"
"Kathleen Mullen","Female"
"Kathryn L. Shaw","Female"
"Kathy Baylis","Female"
"Katja Seim","Female"
"Katrina Jessoe","Female"
"Kebin Ma","Male"
"Kehinde Ajayi","Female"
"Keith Marzilli Ericson","Male"
"Kellin Chandler Stanfield","Male"
"Kelly Bishop","Female"
"Kelsey Wei","Female"
"Kenmei Tsubota","Male"
"Kenneth Chay","Male"
"Kenneth Gillingham","Male"
"Kensuke Teshima","Male"
"Kent Daniel","Male"
"Kerwin Charles","Male"
"Kewei Hou","Male"
"Kim J. Ruhl","Male"
"Klaus Adam","Male"
"Kodjo Aflagah","Male"
"Koichiro Ito","Male"
"Koleman Strumpf","Male"
"Konstantinos Metaxoglou","Male"
"Kosali Simon","Female"
"Kris-Stella Trump","Female"
"Krishna Pendakur","Male"
"Kristin Butcher","Female"
"Kristopher Gerardi","Male"
"Kunal Dasgupta","Male"
"Kuochih Huang","Male"
"Kustrim Reka","Male"
"Kyle Herkenhoff","Male"
"Kyle Mangum","Male"
"Kyungchul Song","Male"
"Lan Zhang","Female"
"Lant Pritchett","Male"
"Lars Lochstoer","Male"
"Lars Nesheim","Male"
"Lasse Pedersen","Male"
"Latchezar Popov","Male"
"Laura Alfaro","Female"
"Laura Starks","Female"
"Laura Veldkamp","Female"
"Laureline Pla","Female"
"Lauren Cohen","Female"
"Laurent Bach","Male"
"Lawrence Katz","Male"
"Lee E. Ohanian","Male"
"Leeat Yariv","Female"
"Leemore Dafny","Female"
"Leena Rudanko","Female"
"Leilei Shen","Female"
"Leonard Nakamura","Male"
"Leonardo Gambacorta","Male"
"Leonardo Melosi","Male"
"Li-an Zhou","Male"
"Limor Golan","Female"
"Linda Goldberg","Female"
"Lingxiao Zhao","Female"
"Lingxiao Zhao","Male"
"Linxiang Ye","Male"
"Liqiu Zhao","Male"
"Liran Einav","Male"
"Ljubica Nedelkoska","Female"
"Loren Brandt","Male"
"Lorenzo Casaburi","Male"
"Lorenzo Garlappi","Male"
"Louis Putterman","Male"
"Louise Sheiner","Female"
"Loukas Karabarbounis","Male"
"Lowell Taylor","Male"
"Lu Zhang","Male"
"Lubomir Litov","Male"
"Lubomir Petrasek","Male"
"Lubos Pastor","Male"
"Luc Christiaensen","Male"
"Lucas Davis","Male"
"Lucia Foster","Female"
"Lucio Sarno","Male"
"Lucjan T. Orlowski","Male"
"Luigi Guiso","Male"
"Luigi Zingales","Male"
"Luis Aguiar","Male"
"Luis E. Quintero","Male"
"Luis Felipe Cespedes","Male"
"Luisa Lambertini","Female"
"Lukasz Drozd","Male"
"Luosha Du","Female"
"Lynda Khalaf","Female"
"M. Bumin Yenmez","Male"
"M. Clement Joubert","Male"
"M. Shahid Ebrahim","Male"
"Mackensie Bluedorn","Female"
"Madeline Zavodny","Female"
"Magne Mogstad","Male"
"Maharouf Oyolola","Male"
"Maigeng Zhou","Male"
"Maik Schmeling","Male"
"Makoto Tanaka","Male"
"Malathy Duraisamy","Female"
"Malcolm Baker","Male"
"Malokele Nanivazo","Female"
"Manisha Shah","Female"
"Manpreet Singh","Male"
"Manuel Adelino","Male"
"Maoyong Fan","Male"
"Mara Faccio","Female"
"Marc-Andreas Muendler","Male"
"Marcel Fafchamps","Male"
"Marcel Prokopczuk","Male"
"Marcela Eslava","Female"
"Marcelo Ochoa","Male"
"Marcelo Veracierto","Male"
"Marco Becht","Male"
"Marco Pagano","Male"
"Margaret Kyle","Female"
"Maria Ana Vitorino","Female"
"Maria Jose Luengo-Prado","Female"
"María Teresa Martínez-García","Female"
"Maria-Teresa Marchica","Female"
"Marianna Kudlyak","Female"
"Marianne Bitler","Female"
"Marianne H. Wanamaker","Female"
"Marie-Helene Hubert","Female"
"Marika Cabral","Female"
"Marina Agranov","Female"
"Marina Gindelsky","Female"
"Mario Macis","Male"
"Mark Duggan","Male"
"Mark Egan","Male"
"Mark Hoekstra","Male"
"Mark Jacobsen","Male"
"Mark Koyama","Male"
"Mark Schankerman","Male"
"Mark W. Watson","Male"
"Marko Vujicic","Male"
"Markus Behn","Male"
"Markus K. Brunnermeier","Male"
"Markus Mobius","Male"
"Marnix Amand","Male"
"Marshall Burke","Male"
"Marta Lachowska","Female"
"Martijn Cremers","Male"
"Martin Browning","Male"
"Martin Feldstein","Male"
"Martin Saavedra","Male"
"Martin Schmalz","Male"
"Martin Stuermer","Male"
"Martín Uribe","Male"
"Mary Ann Bronson","Female"
"Massimo Morelli","Male"
"Mathias Dewatripont","Male"
"Matjaž Koman","Male"
"Matt Goldman","Male"
"Matteo Maggiori","Male"
"Matthew Baron","Male"
"Matthew Freedman","Male"
"Matthew Gentzkow","Male"
"Matthew Harding","Male"
"Matthew Jackson","Male"
"Matthew Jaremski","Male"
"Matthew Kahn","Male"
"Matthew Lewis","Male"
"Matthew Notowidigdo","Male"
"Matthew Shum","Male"
"Matthew Turner","Male"
"Matthew Weinzierl","Male"
"Matthijs Wildenbeest","Male"
"Maureen Cropper","Female"
"Maxim Troshkin","Male"
"Maximilian Kasy","Male"
"Maya Rossin-Slater","Female"
"Md. Nazmul Ahsan","Male"
"Megha Patnaik","Female"
"Meghan Skira","Female"
"Mehrene Larudee","Female"
"Meijun Qian","Female"
"Melanie Morten","Female"
"Melissa Dell","Female"
"Menzie D. Chinn","Male"
"Meredith Fowlie","Female"
"Merig Sevilir","Female"
"Merijn Knibbe","Male"
"Mert Demirer","Male"
"Meta Brown","Female"
"Michael Chernew","Male"
"Michael D. Smith","Male"
"Michael Dahl","Male"
"Michael Devereux","Male"
"Michael Dickstein","Male"
"Michael Gallmeyer","Male"
"Michael Geruso","Male"
"Michael Greenstone","Male"
"Michael Grossman","Male"
"Michael Johannes","Male"
"Michael Michaux","Male"
"Michael Peters","Male"
"Michael Price","Male"
"Michael Roberts","Male"
"Michael Siemer","Male"
"Michael Sockin","Male"
"Michael Waldman","Male"
"Michael Waugh","Male"
"Michael Whinston","Male"
"Michael Woodford","Male"
"Michaela Pagel","Female"
"Michal Kolesar","Male"
"Michel Serafinelli","Male"
"Miguel A. Melendez-Jimenez","Male"
"Miguel Ferreira","Male"
"Mikhail Dmitriev","Male"
"Milagro Saborio-Rodriguez","Female"
"Miles Kimball","Male"
"Miltiadis Makris","Male"
"Milton Harris","Male"
"Min Wei","Female"
"Mingming Zhou","Male"
"Mintra Dwarkasing","Female"
"Minwen Li","Female"
"Mirabelle Muuls","Female"
"Miriam Wust","Female"
"Mitch Downey","Male"
"Mitchell Hoffman","Male"
"Mizuki Komura","Female"
"Modibo Sidibe","Male"
"Molly Schnell","Female"
"Morley Gunderson","Male"
"Morris Davis","Male"
"Morten Olsen","Male"
"Morten Sorensen","Male"
"Moshe Buchinsky","Male"
"Motohiro Yogo","Male"
"Mthuli Ncube","Male"
"Murat Alp Celik","Male"
"Muriel Niederle","Female"
"Muthoni Ngatia","Female"
"N. Gregory Mankiw","Male"
"Na Wang","Female"
"Nadja Dwenger","Female"
"Nagpurnanand Prabhala","Male"
"Nancy Beaulieu","Female"
"Nancy Qian","Female"
"Nancy Wallace","Female"
"Natalia Ramondo","Female"
"Natalie Cox","Female"
"Natarajan Balasubramanian","Male"
"Nathalie Simon","Female"
"Nathan Nunn","Male"
"Nathaniel Baum-Snow","Male"
"Nathaniel Hendren","Male"
"Neale Mahoney","Male"
"Necati Celik","Male"
"Neil Bhutta","Male"
"Neil Shephard","Male"
"Neng Wang","Male"
"Neophytos Lambertides","Male"
"Nicholas Bloom","Male"
"Nicholas Turner","Male"
"Nickolay Gantchev","Male"
"Nicola Gennaioli","Male"
"Nicola Lacetera","Male"
"Nicolai Kuminoff","Male"
"Nicolas Aguelakakis","Male"
"Nicolas Alexandre Klein","Male"
"Nicolas Ernesto Magud","Male"
"Nicolas Petrosky-Nadeau","Male"
"Nicolas Pistolesi","Male"
"Nicolas R. Ziebarth","Male"
"Nicolas Roys","Male"
"Nicole Maestas","Female"
"Nidhiya Menon","Female"
"Nidhiya Menon","Male"
"Nikhil Agarwal","Male"
"Nils Kok","Male"
"Nina Pavcnik","Female"
"Noah Williams","Male"
"Noam Yuchtman","Male"
"Norma B. Coe","Female"
"Nuray Guner","Female"
"Odilon Camara","Male"
